episode_id,direction,score,long_score,short_score,symbol,market_cluster_id,t0_msc,signal_processing_msc,horizon_seconds,entry_msc,entry_bid,entry_ask,atr14_m5,pip_size,status,exit_msc,exit_price,gross_r,gross_pips,mfe,mae,time_to_mfe_ms,month,distance,calendar_segment,entry_eligible_msc,stage1_score
202504:two_stage_dev_202504_20260913_USDCHF_mh_872,-1,0.063482438467631,-0.38217481494125,0.063482438467631,USDCHF,202504:16823,1745925447750,1745925447922,300,1745925448428,0.82442,0.82448,0.000634047486,0.0001,TIME,1745925749288,0.82451,-0.141945204348,-0.899999999999,0.00027,0.00025,229515,202504,0.000634047486,3,1745925447922,0.57649773337834
202504:two_stage_dev_202504_20260913_USDJPY_mh_869,-1,0.0097440155479396,-0.19431732231501,0.0097440155479396,USDJPY,202504:16846,1745941809250,1745941809514,300,1745941809916,142.399,142.404,0.063622854461,0.01,TIME,1745942110258,142.38,0.298634824876,1.900000000001,0.021,0.038,299439,202504,0.063622854461,3,1745941809514,0.92172029828094
202504:two_stage_dev_202504_20260913_USDCHF_mh_879,-1,0.051220156115838,-0.24281912879883,0.051220156115838,USDCHF,202504:16855,1745943664500,1745943665017,300,1745943665030,0.82233,0.82239,0.000603898227,0.0001,TIME,1745943965057,0.82298,-1.076340302681,-6.5,0,0.00066,0,202504,0.000603898227,3,1745943665017,0.56588732189331
202504:two_stage_dev_202504_20260913_USDCHF_mh_880,-1,-0.0044924957702861,-0.28115162978196,-0.0044924957702861,USDCHF,202504:16859,1745945164000,1745945164264,300,1745945164297,0.82385,0.82392,0.00071463314,0.0001,TIME,1745945464316,0.82413,-0.39180942537,-2.800000000001,0.0002,0.00089,144639,202504,0.00071463314,3,1745945164264,0.58709111631432
202504:two_stage_dev_202504_20260913_USDCHF_mh_881,-1,0.03607058150051,-0.1098495937075,0.03607058150051,USDCHF,202504:16884,1745946321750,1745946321939,300,1745946321951,0.82284,0.82288,0.00088585712,0.0001,TIME,1745946622050,0.82389,-1.185292725313,-10.5,6e-05,0.00107,1952,202504,0.00088585712,3,1745946321939,0.90029060851981
202504:two_stage_dev_202504_20260913_USDJPY_mh_873,1,0.016459363548809,0.016459363548809,-0.072107026562348,USDJPY,202504:16892,1745947957500,1745947958919,300,1745947959938,142.066,142.069,0.115069213806,0.01,TIME,1745948260090,142.073,0.034761687055,0.400000000002,0.036,0.021,157220,202504,0.115069213806,3,1745947958919,0.60229343576744
202504:two_stage_dev_202504_20260913_GBPUSD_mh_478,-1,0.018088079765721,-0.18502679906575,0.018088079765721,GBPUSD,202504:16896,1745948532250,1745948533275,300,1745948534540,1.34046,1.34048,0.000701579985,0.0001,TIME,1745948835238,1.33981,0.926480250374,6.5,0.00065,-0,300698,202504,0.000701579985,3,1745948533275,0.59369128196895
202504:two_stage_dev_202504_20260913_EURUSD_mh_442,-1,0.047916977735164,-0.12023447726247,0.047916977735164,EURUSD,202504:16903,1745952316500,1745952316867,300,1745952316867,1.13985,1.13986,0.000858285007,0.0001,TIME,1745952617286,1.14023,-0.442743374017,-3.8,0,0.0005,0,202504,0.000858285007,3,1745952316867,0.54147302544771
202504:two_stage_dev_202504_20260913_USDJPY_mh_875,-1,-0.020100377190088,-0.17184534865061,-0.020100377190088,USDJPY,202504:16907,1745954732500,1745954732894,300,1745954732894,141.987,141.993,0.090288301856,0.01,TIME,1745955034066,142.085,-1.085411930294,-9.800000000001,0.012,0.116,22122,202504,0.090288301856,3,1745954732894,1.0042067026316
202504:two_stage_dev_202504_20260913_USDCHF_mh_888,1,0.031628761187517,0.031628761187517,-0.4066152677346,USDCHF,202504:16913,1745959961500,1745959962176,300,1745959962235,0.82359,0.82364,0.000487831532,0.0001,TIME,1745960262361,0.82409,0.922449597355,4.5,0.00048,0.00019,282628,202504,0.000487831532,3,1745959962176,0.42680298021953
202504:two_stage_dev_202504_20260913_USDJPY_mh_878,-1,0.013577473043389,-0.16963769188831,0.013577473043389,USDJPY,202504:16935,1745983613000,1745983613085,300,1745983613085,142.268,142.275,0.066606298912,0.01,TIME,1745983913125,142.249,0.28525830605,1.900000000001,0.047,0.016,280931,202504,0.066606298912,3,1745983613085,0.5748682879261
202504:two_stage_dev_202504_20260913_USDCAD_mh_440,-1,-6.581191012639e-05,-0.28296164287833,-6.581191012639e-05,USDCAD,202504:16971,1745991005250,1745991007085,300,1745991008916,1.38401,1.38404,0.000354717817,0.0001,TIME,1745991401196,1.38435,-0.958508378935,-3.4,0,0.00034,0,202504,0.000354717817,3,1745991007085,0.47490202237774
202504:two_stage_dev_202504_20260913_GBPUSD_mh_488,-1,-0.023819078681408,-0.25526081996802,-0.023819078681408,GBPUSD,202504:16989,1745999087250,1745999095094,300,1745999096099,1.33895,1.33898,0.00036651617,0.0001,TIME,1745999409107,1.33899,-0.109135703422,-0.399999999998,9e-05,7e-05,281948,202504,0.00036651617,3,1745999095094,0.75980533272411
202504:two_stage_dev_202504_20260913_EURUSD_mh_445,-1,0.022541992467836,-0.26659592130583,0.022541992467836,EURUSD,202504:16996,1746004229250,1746004229813,300,1746004229813,1.13699,1.13701,0.000362252636,0.0001,TIME,1746004531257,1.13737,-1.048991675259,-3.8,0.0004,0.00044,48351,202504,0.000362252636,3,1746004229813,1.1650951448289
202504:two_stage_dev_202504_20260913_AUDUSD_mh_545,-1,0.013010961856548,-0.30622452721111,0.013010961856548,AUDUSD,202504:17000,1746004657500,1746004659068,300,1746004659471,0.64162,0.64167,0.000274804109,0.0001,TIME,1746004960284,0.64152,0.363895578034,1,0.0001,0.00014,300813,202504,0.000274804109,3,1746004659068,0.58444042793124
202504:two_stage_dev_202504_20260913_USDJPY_mh_884,-1,0.0022494810458315,-0.24633718102853,0.0022494810458315,USDJPY,202504:17004,1746006855500,1746006857058,300,1746006857081,142.531,142.537,0.061069155802,0.01,TIME,1746007159102,142.583,-0.851493676592,-5.199999999999,0.005,0.064,24828,202504,0.061069155802,3,1746006857058,0.70708747737671
202504:two_stage_dev_202504_20260913_USDCAD_mh_442,-1,-0.016242553362175,-0.238224788955,-0.016242553362175,USDCAD,202504:17019,1746009116000,1746009117358,300,1746009120091,1.38355,1.38357,0.000372512664,0.0001,TIME,1746009424128,1.38345,0.268447249464,1,0.00018,0.00021,269172,202504,0.000372512664,3,1746009117358,0.73560091675399
202504:two_stage_dev_202504_20260913_EURUSD_mh_447,-1,-0.022301040167889,-0.12027998263762,-0.022301040167889,EURUSD,202504:17026,1746010802500,1746010802668,300,1746010802668,1.13805,1.13807,0.000581877716,0.0001,TIME,1746011103708,1.13819,-0.240600380794,-1.4,0.00112,0.00028,51585,202504,0.000581877716,3,1746010802668,0.82840051015159
202504:two_stage_dev_202504_20260913_EURUSD_mh_448,-1,0.047911221015396,-0.17329433570636,0.047911221015396,EURUSD,202504:17030,1746012176250,1746012176758,300,1746012176758,1.13677,1.13679,0.000618095831,0.0001,TIME,1746012476808,1.13667,0.161787209932,1,0.00052,0.00019,147917,202504,0.000618095831,3,1746012176758,0.7560228834923
202504:two_stage_dev_202504_20260913_GBPUSD_mh_493,1,-0.0094036323134961,-0.0094036323134961,-0.15175762032729,GBPUSD,202504:17034,1746012867000,1746012867227,300,1746012868268,1.33672,1.33674,0.000588047303,0.0001,TIME,1746013183090,1.33664,-0.170054346885,-1,0.0004,0.00012,233956,202504,0.000588047303,3,1746012867227,0.50952663564689
202504:two_stage_dev_202504_20260913_USDCAD_mh_444,-1,-0.027246622339238,-0.23483977727338,-0.027246622339238,USDCAD,202504:17038,1746013718250,1746013718310,300,1746013719208,1.38406,1.38408,0.000365520645,0.0001,TIME,1746014026176,1.38399,0.191507650614,0.7,0.00013,0.00013,265846,202504,0.000365520645,3,1746013718310,0.55990772619793
202504:two_stage_dev_202504_20260913_USDCHF_mh_902,-1,-0.015817564967627,-0.18460996602402,-0.015817564967627,USDCHF,202504:17045,1746015348000,1746015349007,300,1746015349143,0.82494,0.82498,0.000471572488,0.0001,TIME,1746015649301,0.82529,-0.742197666293,-3.5,0,0.00036,0,202504,0.000471572488,3,1746015349007,0.47639164635796
202504:two_stage_dev_202504_20260913_EURUSD_mh_450,1,-0.0061734993957774,-0.0061734993957774,-0.39392027246392,EURUSD,202504:17053,1746026102000,1746026102250,300,1746026102250,1.13795,1.13799,0.000440179305,0.0001,TIME,1746026402407,1.13808,0.204462133993,0.899999999999,0.00046,0.00031,5932,202504,0.000440179305,3,1746026102250,1.0947777631518
202504:two_stage_dev_202504_20260913_EURUSD_mh_451,-1,0.0096395519643429,-0.2343243491737,0.0096395519643429,EURUSD,202504:17092,1746027194000,1746027194085,300,1746027194085,1.13729,1.13733,0.000528700412,0.0001,TIME,1746027494100,1.13726,0.056742910222,0.3,0.00067,0.00027,226984,202504,0.000528700412,3,1746027194085,1.2934903606822
202504:two_stage_dev_202504_20260913_USDCAD_mh_446,-1,0.048548788256439,-0.22863291831354,0.048548788256439,USDCAD,202504:17107,1746028202250,1746028202688,300,1746028202887,1.38406,1.38408,0.000507554449,0.0001,TIME,1746028603188,1.38479,-1.4382693358,-7.299999999999,2e-05,0.00073,9857,202504,0.000507554449,3,1746028202688,0.82290493833963
202504:two_stage_dev_202504_20260913_USDCHF_mh_908,1,-0.021804368122042,-0.021804368122042,-0.20763363669083,USDCHF,202504:17116,1746029611250,1746029612294,300,1746029612374,0.82375,0.82381,0.000667866372,0.0001,TIME,1746029912399,0.8239,0.134757496152,0.899999999999,0.00015,0.00044,273635,202504,0.000667866372,3,1746029612294,0.65369286148514
202504:two_stage_dev_202504_20260913_EURUSD_mh_453,1,-0.011993244055682,-0.011993244055682,-0.16373039124593,EURUSD,202504:17119,1746030109500,1746030110091,300,1746030110091,1.13689,1.13691,0.000729679453,0.0001,TIME,1746030432084,1.137,0.123341831322,0.899999999999,9e-05,0.00077,321993,202504,0.000729679453,3,1746030110091,0.44039745780493
202504:two_stage_dev_202504_20260913_USDJPY_mh_894,-1,0.010012419451852,-0.1759632531071,0.010012419451852,USDJPY,202504:17124,1746030603250,1746030603424,300,1746030603424,142.806,142.809,0.092688964801,0.01,TIME,1746030903435,142.862,-0.604171166658,-5.599999999998,0.054,0.056,209471,202504,0.092688964801,3,1746030603424,0.59992081924161
202504:two_stage_dev_202504_20260913_AUDUSD_mh_556,1,0.05393742371743,0.05393742371743,-0.13716456495122,AUDUSD,202504:17132,1746031581000,1746031581054,300,1746031581157,0.63648,0.63653,0.00050083366,0.0001,TIME,1746031883461,0.63685,0.63893469174,3.2,0.00052,0.00027,218690,202504,0.00050083366,3,1746031581054,0.5069409282329
202504:two_stage_dev_202504_20260913_USDCAD_mh_447,-1,0.065143735633477,-0.17901141669324,0.065143735633477,USDCAD,202504:17139,1746032164750,1746032165204,300,1746032165440,1.38377,1.38379,0.000647834532,0.0001,TIME,1746032465729,1.38415,-0.586569534652,-3.8,6e-05,0.00085,2210,202504,0.000647834532,3,1746032165204,0.70584741678716
202504:two_stage_dev_202504_20260913_USDJPY_mh_896,-1,0.026075385214424,-0.13471177576448,0.026075385214424,USDJPY,202504:17169,1746035431500,1746035431663,300,1746035431664,142.884,142.888,0.102541530368,0.01,TIME,1746035731758,142.724,1.560343398685,16,0.26,0.005,33484,202504,0.102541530368,3,1746035431663,0.70124490669727
202504:two_stage_dev_202504_20260913_EURUSD_mh_456,-1,-0.02217694586577,-0.058574188761391,-0.02217694586577,EURUSD,202504:17203,1746037438000,1746037438050,300,1746037438050,1.13405,1.13406,0.000917898625,0.0001,TIME,1746037742086,1.13352,0.577405810743,5.299999999999,0.00053,0.00074,304036,202504,0.000917898625,3,1746037438050,0.78428288888517
202504:two_stage_dev_202504_20260913_AUDUSD_mh_560,1,0.11602304166675,0.11602304166675,-0.25992427284997,AUDUSD,202504:17205,1746037804250,1746037804518,300,1746037804708,0.63962,0.63966,0.0005408762,0.0001,TIME,1746038105075,0.63958,-0.147908153576,-0.8,8e-05,0.00031,10760,202504,0.0005408762,3,1746037804518,0.59439125366863
202504:two_stage_dev_202504_20260913_EURUSD_mh_457,-1,0.049608314150048,-0.033218685768509,0.049608314150048,EURUSD,202504:17219,1746038657000,1746038657106,300,1746038657106,1.13268,1.1327,0.001081971382,0.0001,TIME,1746039392139,1.13422,-1.423327849422,-15.400000000001,0,0.00154,0,202504,0.001081971382,3,1746038657106,0.72592804925072
202504:two_stage_dev_202504_20260913_USDJPY_mh_903,-1,-0.020665987653513,-0.19135564247782,-0.020665987653513,USDJPY,202504:17264,1746055499750,1746055500059,300,1746055500059,143.11,143.111,0.06842855934,0.01,TIME,1746055800123,143.081,0.42379965733,2.900000000002,0.034,0.012,250280,202504,0.06842855934,3,1746055500059,0.65977769441614
202505:two_stage_dev_202505_20260913_USDJPY_mh_3,1,-0.041641250014807,-0.041641250014807,-0.078125847253402,USDJPY,202505:8,1746182417750,1746182418318,300,1746182419511,145.234,145.239,0.097737497104,0.01,TIME,1746182719611,145.131,-1.105000672207,-10.8,0,0.124,0,202505,0.097737497104,4,1746182418318,0.45202801406315
202505:two_stage_dev_202505_20260913_USDJPY_mh_5,1,-0.041838679212523,-0.041838679212523,-0.089007021645667,USDJPY,202505:15,1746184760750,1746184761154,300,1746184762149,145.146,145.147,0.094355665593,0.01,TIME,1746185062513,145.139,-0.084785581764,-0.799999999998,0.016,0.032,25331,202505,0.094355665593,4,1746184761154,0.49962699504337
202505:two_stage_dev_202505_20260913_USDJPY_mh_6,1,-0.021224563715829,-0.021224563715829,-0.065345921752567,USDJPY,202505:18,1746186253750,1746186253822,300,1746186253888,145.005,145.006,0.083832131334,0.01,TIME,1746186555518,144.908,-1.169002844615,-9.800000000001,0.014,0.098,7477,202505,0.083832131334,4,1746186253822,0.61061953837066
202505:two_stage_dev_202505_20260913_USDJPY_mh_7,1,-0.0024653313283819,-0.0024653313283819,-0.14456885454297,USDJPY,202505:22,1746199340750,1746199341124,300,1746199341325,144.561,144.562,0.077182869787,0.01,TIME,1746199642245,144.475,-1.127193122518,-8.700000000002,0.008,0.09,3220,202505,0.077182869787,4,1746199341124,0.44616250509085
202505:two_stage_dev_202505_20260913_USDJPY_mh_9,1,-0.037918216954181,-0.037918216954181,-0.044039715768452,USDJPY,202505:71,1746201380250,1746201381055,300,1746201381056,144.664,144.666,0.146027519294,0.01,TIME,1746201681213,144.604,-0.424577506347,-6.199999999998,0.048,0.115,126592,202505,0.146027519294,4,1746201381055,0.74096552799175
202505:two_stage_dev_202505_20260913_USDJPY_mh_10,-1,-0.026045931016334,-0.032663398753691,-0.026045931016334,USDJPY,202505:97,1746202342000,1746202342110,300,1746202342142,144.55,144.553,0.146971013025,0.01,TIME,1746202642229,144.398,1.034217543114,15.200000000002,0.165,0,209418,202505,0.146971013025,4,1746202342110,0.57669413034047
202505:two_stage_dev_202505_20260913_USDJPY_mh_12,1,0.03434121815674,0.03434121815674,-0.082085806049266,USDJPY,202505:155,1746204516000,1746204516601,300,1746204516604,143.822,143.825,0.166485354969,0.01,TIME,1746204816650,143.907,0.49253581503,8.200000000002,0.085,0.095,299947,202505,0.166485354969,4,1746204516601,0.43458756304749
202505:two_stage_dev_202505_20260913_USDJPY_mh_13,-1,-0.023984294157338,-0.034393994475966,-0.023984294157338,USDJPY,202505:175,1746205505250,1746205506041,300,1746205506060,143.884,143.887,0.168544388328,0.01,TIME,1746205806659,144.031,-0.872173802156,-14.700000000002,0.003,0.17,502,202505,0.168544388328,4,1746205506041,0.61338609630763
202505:two_stage_dev_202505_20260913_USDCHF_mh_6,1,-0.02660675235976,-0.02660675235976,-0.15759590228335,USDCHF,202505:189,1746206655250,1746206655437,300,1746206655567,0.8248,0.82488,0.001015082786,0.0001,TIME,1746206956546,0.82467,-0.206879678079,-2.099999999999,6e-05,0.00054,17281,202505,0.001015082786,4,1746206655437,0.46973929638232
202505:two_stage_dev_202505_20260913_USDCHF_mh_7,1,-0.0297000439351,-0.0297000439351,-0.13405046404724,USDCHF,202505:197,1746207792500,1746207792791,300,1746207792904,0.82437,0.82441,0.000935767114,0.0001,TIME,1746208095372,0.82397,-0.470202461021,-4.4,9e-05,0.00051,72369,202505,0.000935767114,4,1746207792791,0.43342870427075
202505:two_stage_dev_202505_20260913_USDJPY_mh_15,1,0.0025612267017762,0.0025612267017762,-0.073379190079211,USDJPY,202505:204,1746208665500,1746208666180,300,1746208666181,143.938,143.943,0.14518656383,0.01,TIME,1746208966216,144.019,0.523464417059,7.599999999999,0.122,0.026,203727,202505,0.14518656383,4,1746208666180,0.63605950226062
202505:two_stage_dev_202505_20260913_USDJPY_mh_20,1,-0.014160604014791,-0.014160604014791,-0.061001444644657,USDJPY,202505:252,1746214302500,1746214302701,300,1746214302702,144.572,144.573,0.129024372565,0.01,TIME,1746214602948,144.606,0.255765630508,3.299999999999,0.063,0.013,264800,202505,0.129024372565,4,1746214302701,0.50047070298269
202505:two_stage_dev_202505_20260913_USDJPY_mh_32,-1,-0.041340761080171,-0.083881045897986,-0.041340761080171,USDJPY,202505:312,1746447909750,1746447910088,300,1746447910786,143.954,143.955,0.09327829049,0.01,TIME,1746448210899,143.878,0.814766218389,7.600000000002,0.077,0.002,297801,202505,0.09327829049,4,1746447910088,0.55991947911006
202505:two_stage_dev_202505_20260913_USDCHF_mh_29,-1,-0.028228348153622,-0.23851714939381,-0.028228348153622,USDCHF,202505:361,1746465406750,1746465407344,300,1746465407393,0.82222,0.82229,0.000643353179,0.0001,TIME,1746465708185,0.82247,-0.388589049037,-2.500000000001,0,0.00074,0,202505,0.000643353179,4,1746465407344,0.62230717435971
202505:two_stage_dev_202505_20260913_EURUSD_mh_1,1,-0.031509032826975,-0.031509032826975,-0.091575673452518,EURUSD,202505:376,1746468379250,1746468379784,300,1746468379784,1.13304,1.13306,0.000699133764,0.0001,TIME,1746468753086,1.13336,0.429102434006,3,0.00036,0.00016,127460,202505,0.000699133764,4,1746468379784,0.53991990456484
202505:two_stage_dev_202505_20260913_USDJPY_mh_44,-1,-0.040021906108863,-0.077349589367027,-0.040021906108863,USDJPY,202505:380,1746468764500,1746468765295,300,1746468765296,143.605,143.609,0.108875031902,0.01,TIME,1746469065336,143.683,-0.716417700528,-7.8,0.013,0.088,908,202505,0.108875031902,4,1746468765295,0.84944270002426
202505:two_stage_dev_202505_20260913_USDJPY_mh_45,-1,-0.024249812251914,-0.11859185433355,-0.024249812251914,USDJPY,202505:384,1746470541000,1746470543311,300,1746470543329,143.942,143.944,0.109151657448,0.01,TIME,1746470843603,143.877,0.595501722279,6.5,0.07,0.003,295217,202505,0.109151657448,4,1746470543311,0.42938522441732
202505:two_stage_dev_202505_20260913_USDJPY_mh_46,-1,-0.042099893596318,-0.13034041902606,-0.042099893596318,USDJPY,202505:389,1746473299000,1746473300617,300,1746473301118,144.168,144.174,0.086282312635,0.01,TIME,1746473601390,144.117,0.591082904974,5.100000000002,0.066,0.012,280673,202505,0.086282312635,4,1746473300617,0.52624784482916
202505:two_stage_dev_202505_20260913_USDJPY_mh_59,-1,-0.021453693467157,-0.073693413823908,-0.021453693467157,USDJPY,202505:489,1746530612500,1746530612907,300,1746530613087,142.984,142.989,0.103638416299,0.01,TIME,1746530913238,142.933,0.492095516518,5.100000000002,0.079,0.018,139245,202505,0.103638416299,4,1746530612907,0.6171835209549
202505:two_stage_dev_202505_20260913_USDJPY_mh_60,1,-0.026401313498332,-0.026401313498332,-0.08598300063373,USDJPY,202505:497,1746531877250,1746531878159,300,1746531879766,143.011,143.015,0.105382153476,0.01,TIME,1746532180012,143.005,-0.094892727754,-0.999999999999,0.003,0.073,272796,202505,0.105382153476,4,1746531878159,0.45510941667117
202505:two_stage_dev_202505_20260913_USDJPY_mh_67,1,-0.033194605583502,-0.033194605583502,-0.1176198660673,USDJPY,202505:525,1746543612250,1746543613476,300,1746543613482,142.784,142.786,0.080499074113,0.01,TIME,1746543913803,142.948,2.012445506799,16.200000000001,0.177,0.004,277797,202505,0.080499074113,4,1746543613476,0.54095633296686
202505:two_stage_dev_202505_20260913_USDJPY_mh_70,1,-0.023005294181732,-0.023005294181732,-0.083143118107639,USDJPY,202505:540,1746546790750,1746546791085,300,1746546791108,142.59,142.592,0.091883107096,0.01,TIME,1746547091377,142.529,-0.68565378328,-6.300000000002,0.007,0.077,28257,202505,0.091883107096,4,1746546791085,0.48905332450755
202505:two_stage_dev_202505_20260913_EURUSD_mh_5,-1,-0.0076559328488012,-0.15342235122717,-0.0076559328488012,EURUSD,202505:552,1746549196000,1746549196289,300,1746549196289,1.13379,1.13381,0.00064122015,0.0001,TIME,1746549496477,1.13469,-1.403574108294,-8.999999999999,1e-05,0.00095,2313,202505,0.00064122015,4,1746549196289,0.4703531035946
202505:two_stage_dev_202505_20260913_USDJPY_mh_72,1,-0.0052867735970636,-0.0052867735970636,-0.20219110071559,USDJPY,202505:560,1746549966250,1746549967067,300,1746549967067,142.575,142.58,0.086178060772,0.01,TIME,1746550267473,142.391,-2.193133592321,-18.900000000002,0,0.213,0,202505,0.086178060772,4,1746549967067,0.63938078071245
202505:two_stage_dev_202505_20260913_USDCHF_mh_48,-1,-0.0060401663575727,-0.19072967563731,-0.0060401663575727,USDCHF,202505:568,1746550638250,1746550638791,300,1746550641529,0.82297,0.82303,0.00061335452,0.0001,TIME,1746550941952,0.82328,-0.505417324031,-3.1,0.00029,0.00041,179749,202505,0.00061335452,4,1746550638791,0.57382134029643
202505:two_stage_dev_202505_20260913_EURUSD_mh_8,-1,-0.039726857579241,-0.040213100114942,-0.039726857579241,EURUSD,202505:599,1746553786250,1746553787022,300,1746553787022,1.13512,1.13514,0.000906366956,0.0001,TIME,1746554240166,1.13457,0.6068182389,5.499999999998,0.00055,0.00016,453144,202505,0.000906366956,4,1746553787022,0.58173162382078
202505:two_stage_dev_202505_20260913_USDJPY_mh_84,1,-0.029755126614213,-0.029755126614213,-0.12044533842301,USDJPY,202505:634,1746585975750,1746585976109,300,1746585976644,143.059,143.066,0.09734479556,0.01,TIME,1746586276994,143.092,0.267091834242,2.600000000001,0.043,0.013,283540,202505,0.09734479556,4,1746585976109,0.44886638673813
202505:two_stage_dev_202505_20260913_USDJPY_mh_86,-1,-0.015635544664579,-0.1264117535023,-0.015635544664579,USDJPY,202505:644,1746588131000,1746588131220,300,1746588131913,143.193,143.2,0.10827374869,0.01,TIME,1746588432122,143.287,-0.868169811583,-9.399999999999,0.02,0.096,20077,202505,0.10827374869,4,1746588131220,0.66465311338376
202505:two_stage_dev_202505_20260913_USDJPY_mh_87,-1,-0.031473561760706,-0.134546521972,-0.031473561760706,USDJPY,202505:657,1746589211250,1746589212284,300,1746589212347,143.151,143.158,0.1204377221,0.01,TIME,1746589512356,143.192,-0.340424904134,-4.1,0.066,0.042,95347,202505,0.1204377221,4,1746589212284,0.58021123485293
202505:two_stage_dev_202505_20260913_USDJPY_mh_104,-1,-0.026022368844729,-0.18046132563504,-0.026022368844729,USDJPY,202505:761,1746613801250,1746613801328,300,1746613801423,143.169,143.171,0.078645679126,0.01,TIME,1746614102856,143.187,-0.22887462096,-1.8,0.011,0.047,137918,202505,0.078645679126,4,1746613801328,0.56602473975599
202505:two_stage_dev_202505_20260913_USDJPY_mh_105,-1,-0.02592078561799,-0.18686672599846,-0.02592078561799,USDJPY,202505:766,1746615266250,1746615266911,300,1746615269123,143.23,143.233,0.079346086152,0.01,TIME,1746615570275,143.202,0.352884450361,2.799999999999,0.041,0.033,132922,202505,0.079346086152,4,1746615266911,0.48695115246509
202505:two_stage_dev_202505_20260913_USDJPY_mh_109,-1,-5.4515676622624e-05,-0.16943224202327,-5.4515676622624e-05,USDJPY,202505:779,1746620106250,1746620106723,300,1746620106724,143.39,143.392,0.079875937806,0.01,TIME,1746620406810,143.408,-0.225349466867,-1.8,0.015,0.04,69867,202505,0.079875937806,4,1746620106723,0.44868631500577
202505:two_stage_dev_202505_20260913_EURUSD_mh_10,-1,-0.027097772897138,-0.091996682368127,-0.027097772897138,EURUSD,202505:811,1746634054250,1746634055166,300,1746634055166,1.13574,1.13576,0.000523662698,0.0001,TIME,1746634365086,1.13577,-0.057288785515,-0.3,0.00017,0.00039,223344,202505,0.000523662698,4,1746634055166,0.74308887936172
202505:two_stage_dev_202505_20260913_USDJPY_mh_125,-1,0.022236732663808,-0.24313335145906,0.022236732663808,USDJPY,202505:957,1746653785500,1746653785845,300,1746653785846,143.155,143.161,0.106281751887,0.01,TIME,1746654087795,143.308,-1.439569797103,-15.299999999999,0.065,0.165,119952,202505,0.106281751887,4,1746653785845,0.7770956510801
202505:two_stage_dev_202505_20260913_USDJPY_mh_126,1,-0.010170077703664,-0.010170077703664,-0.072774629856375,USDJPY,202505:1033,1746654850000,1746654850966,300,1746654851258,143.342,143.345,0.154035717861,0.01,TIME,1746655151499,143.511,1.07767212894,16.6,0.236,0.002,126652,202505,0.154035717861,4,1746654850966,0.67337622395044
202505:two_stage_dev_202505_20260913_USDCHF_mh_77,-1,-0.040658050551238,-0.092564295585506,-0.040658050551238,USDCHF,202505:1050,1746655511750,1746655512256,300,1746655512307,0.82201,0.82206,0.000927975983,0.0001,TIME,1746655813532,0.822,0.010776140957,0.100000000001,0.00021,0.00029,168721,202505,0.000927975983,4,1746655512256,0.5987600874964
202505:two_stage_dev_202505_20260913_USDJPY_mh_127,-1,0.033523233947339,-0.054379178313447,0.033523233947339,USDJPY,202505:1053,1746656084750,1746656085167,300,1746656085167,143.835,143.837,0.156151894037,0.01,TIME,1746656385237,143.741,0.601977968821,9.399999999999,0.151,0.054,269502,202505,0.156151894037,4,1746656085167,0.65106796406617
202505:two_stage_dev_202505_20260913_USDCHF_mh_78,-1,-0.024137756259,-0.14695150918347,-0.024137756259,USDCHF,202505:1060,1746656544750,1746656545120,300,1746656545253,0.82312,0.82319,0.000927395492,0.0001,TIME,1746656845908,0.82254,0.625407395976,5.799999999999,0.00066,0.00034,296840,202505,0.000927395492,4,1746656545120,0.44002023529099
202505:two_stage_dev_202505_20260913_USDJPY_mh_128,1,0.023105635964136,0.023105635964136,-0.11873486352767,USDJPY,202505:1061,1746657057500,1746657059440,300,1746657059498,143.666,143.669,0.162244435323,0.01,TIME,1746657359726,143.649,-0.123270791754,-2.000000000001,0.018,0.072,93884,202505,0.162244435323,4,1746657059440,0.43077689429334
202505:two_stage_dev_202505_20260913_USDJPY_mh_129,-1,-0.018771117515325,-0.082657875679411,-0.018771117515325,USDJPY,202505:1077,1746658024500,1746658024950,300,1746658024985,143.807,143.813,0.165098769693,0.01,TIME,1746658325307,143.761,0.27862109503,4.599999999999,0.107,0.018,242970,202505,0.165098769693,4,1746658024950,0.62709079085506
202505:two_stage_dev_202505_20260913_USDJPY_mh_130,-1,0.0030962397260999,-0.042378165477991,0.0030962397260999,USDJPY,202505:1083,1746659066250,1746659066451,300,1746659066902,143.866,143.867,0.15833126699,0.01,TIME,1746659367007,143.885,-0.120001566091,-1.899999999998,0.02,0.044,8348,202505,0.15833126699,4,1746659066451,0.44429635593271
202505:two_stage_dev_202505_20260913_USDJPY_mh_137,1,-0.0058058037879958,-0.0058058037879958,-0.10757385385361,USDJPY,202505:1119,1746678001250,1746678002305,300,1746678003413,143.66,143.667,0.108802309783,0.01,TIME,1746678303849,143.733,0.606604769066,6.6,0.08,0.008,60873,202505,0.108802309783,4,1746678002305,0.51045076157358
202505:two_stage_dev_202505_20260913_USDJPY_mh_144,-1,-0.025587079187824,-0.21725852501084,-0.025587079187824,USDJPY,202505:1160,1746691653000,1746691653200,300,1746691653240,143.885,143.892,0.064160016988,0.01,TIME,1746691954093,143.989,-1.620947201748,-10.400000000001,0.01,0.111,57677,202505,0.064160016988,4,1746691653200,0.581424843672
