model_key,fold,status,scope,threshold_name,threshold,train_episodes,valid_episodes,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,17,3,5,9,0.44444444444444,0.0093368951083495,0.084032055975146,-0.15555555555555,-1.4,1.0264703453378,1.8184684684687,3,6,3,1,5,0.024624728133667,1,-3.0530781400317,1,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,7,1,4,2,1,0.98955110459751,1.979102209195,19.049999999999,38.099999999999,inf,0,0,2,2,0,0,1,1,0,2,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,4,0,4,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.085167563637936,2749,600,17,3,5,9,0.44444444444444,0.0093368951083495,0.084032055975146,-0.15555555555555,-1.4,1.0264703453378,1.8184684684687,3,6,3,1,5,0.024624728133667,1,-3.0530781400317,1,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.05435701948594,2749,600,26,4,6,16,0.4375,-0.13380105749915,-2.1408169199863,-2.0124999999999,-32.199999999999,0.68014302729412,4.0025363983117,5,11,3,4,9,-0.11864060807575,,-6.3002463205632,1,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.017563682046401,2749,600,42,9,9,24,0.54166666666667,-0.045888674132821,-1.1013281791877,-0.93750000000012,-22.500000000003,0.86310978857166,5.0684724284578,8,16,5,5,14,-0.031488068618458,0.91808631918077,-6.0123972995076,1,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.019403674414256,2749,600,63,13,12,38,0.47368421052632,-0.20051205715753,-7.6194581719862,-2.8394736842109,-107.90000000001,0.52544651530157,8.24567141672,10,28,5,12,21,-0.18512836746158,,-12.530527292306,0,0
g4_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.039873335338966,2749,600,82,23,14,45,0.46666666666667,-0.22211122251183,-9.9950050130324,-2.9377777777782,-132.20000000002,0.48883328877735,10.846570370442,14,31,5,15,25,-0.20628781522464,,-14.906074133352,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,149,34,10,105,0.44761904761905,-0.12288228543788,-12.902639970977,-0.86285714285706,-90.599999999991,0.69666648526796,15.203913526995,16,89,23,28,54,-0.10281751326305,1,-17.836272890625,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,40,4,4,32,0.4375,-0.078701389054532,-2.518444449745,-0.81562500000009,-26.100000000003,0.78768456675066,6.5375507231798,4,28,7,8,17,-0.060549552240187,0.71394911213359,-7.436064688139,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,17,2,1,14,0.57142857142857,0.187938834783,2.631143686962,2.742857142857,38.399999999998,1.8286305020204,2.222174030903,1,13,5,2,7,0.20693889271214,0.52256675698846,-2.2774709229142,1,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,9,1,1,7,0.28571428571429,-0.20808005239728,-1.4565603667809,-1.5571428571433,-10.900000000003,0.42311821640191,2.222174030903,0,7,1,2,4,-0.18707925611386,0.91321439371002,-2.0793168880458,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,1,0,1,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,1,0,1,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.076378241077104,3350,616,12,1,1,10,0.5,0.14979498633417,1.4979498633417,2.8299999999998,28.299999999998,1.5932744077164,2.222174030903,0,10,4,2,4,0.1690445207203,0.35511250964744,-2.5248853546669,1,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.039888957081737,3350,616,24,2,4,18,0.55555555555556,0.16849843710054,3.0329718678097,2.1722222222221,39.099999999997,1.7956367440399,2.222174030903,2,16,6,2,10,0.18782038198644,0.44249827984053,-1.8756427420664,1,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.0010979409733689,3350,616,39,4,4,31,0.45161290322581,-0.037901064495597,-1.1749329993635,-0.27419354838716,-8.500000000002,0.8882962432984,5.1940392727983,3,28,7,7,17,-0.019656174092806,0.52502570813478,-6.0925532377575,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.034574121975084,3350,616,68,10,6,52,0.48076923076923,-0.023555320570528,-1.2248766696675,-0.06538461538475,-3.400000000007,0.92909323966433,8.1402157601627,8,44,11,11,30,-0.0053224538212884,0.54784938602963,-6.1537298102018,0,0
g4_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.051314715735733,3350,616,79,15,6,58,0.44827586206897,-0.061540979702713,-3.5693768227574,-0.50344827586205,-29.199999999999,0.82682420321508,9.7269039064167,10,48,13,12,33,-0.042985348484103,0.6491312585281,-8.4982299632917,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,278,150,14,114,0.3859649122807,-0.12668377883391,-14.441950787065,-1.8412280701755,-209.90000000001,0.67034507737225,14.579251070775,45,69,22,29,63,-0.11468287305467,1,-19.409019174816,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,56,11,3,42,0.52380952380952,-0.10444355867736,-4.3866294644491,-1.509523809524,-63.40000000001,0.70698130344645,7.3345868958867,8,34,6,11,25,-0.09320882883469,1,-9.338222764201,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,14,2,0,12,0.58333333333333,-0.033837012077509,-0.40604414493011,-0.0083333333335001,-0.100000000002,0.90293583948239,2.5437871445462,2,10,3,3,6,-0.022058261041583,1,-4.0116864768518,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,2,0,0,2,1,0.98324882629108,1.9664976525822,22.099999999999,44.199999999999,inf,0,0,2,2,0,0,1,0.50580618052638,0,1,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.055724867410565,1571,595,12,2,0,10,0.6,0.057322033081352,0.57322033081352,2.7799999999998,27.799999999998,1.1804728957861,2.1931620033237,1,9,3,2,5,0.0699586581787,1,-3.0324220011081,1,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.031319674951666,1571,595,24,3,1,20,0.55,-0.097712589373368,-1.9542517874674,-0.8950000000002,-17.900000000004,0.75897408952347,5.4894222360265,3,17,5,6,9,-0.08582149109215,1,-6.8950925869553,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.0044332611895305,1571,595,49,11,2,36,0.52777777777778,-0.11487894099683,-4.1356418758857,-1.3833333333336,-49.800000000008,0.70126125988841,8.0168527712259,6,30,6,11,19,-0.10326091686842,1,-9.0872351756376,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.021456012580843,1571,595,86,26,3,57,0.42105263157895,-0.23179292954181,-13.212196983883,-3.964912280702,-226.00000000001,0.47541761711493,13.580345880192,11,46,8,18,31,-0.22042766875346,,-18.169576915845,0,0
g4_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.037204733894637,1571,595,116,42,5,69,0.34782608695652,-0.28082002051707,-19.376581415678,-5.044927536232,-348.10000000001,0.39831329648664,19.653504492602,16,53,9,24,36,-0.26943855676775,,-24.335393070871,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,112,20,29,63,0.34920634920635,-0.27471975475,-17.30734454925,-3.6634920634922,-230.80000000001,0.45673640521706,19.230700277203,11,52,12,23,28,-0.25869670172346,,-22.237788854373,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,17,2,5,10,0.2,-0.3557956321065,-3.557956321065,-4.9999999999999,-49.999999999999,0.30085264365248,4.5416961584634,0,10,1,4,5,-0.3401013006755,,-4.6680778975958,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,5,0,0,5,0.4,-0.27246821773178,-1.3623410886589,-4.159999999999,-20.799999999995,0.37332019092201,2.1739029547853,0,5,0,2,3,-0.2596097369596,1,0,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,2,0,0,2,0.5,0.28673548889753,0.57347097779506,4.9500000000005,9.900000000001,8.2161764705801,0.079470198675583,0,2,0,0,2,0.299240358395,1,0,1,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.016411954213414,2165,583,8,1,1,6,0.33333333333333,-0.20433348826928,-1.2260009296157,-3.3999999999992,-20.399999999995,0.49469086690052,2.4262394033838,0,6,0,2,4,-0.1921070535495,1,-1.0538922155692,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.0024987029921647,2165,583,18,2,5,11,0.27272727272727,-0.23417948537119,-2.5759743390831,-3.5545454545455,-39.1,0.49381457031214,3.5597141764814,0,11,2,4,5,-0.218273909705,1,-4.9204143461943,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.026119148031442,2165,583,32,3,7,22,0.40909090909091,-0.20229242501622,-4.4504333503568,-2.818181818182,-62.000000000004,0.52188488170364,6.1701731877552,0,22,3,6,13,-0.18662105724782,1,-8.6856593635864,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.055829867156095,2165,583,53,9,11,33,0.33333333333333,-0.30067545585174,-9.9222900431075,-3.9969696969698,-131.9,0.40740940075914,11.570438491734,3,30,5,11,17,-0.28421466505227,,-14.837994560622,0,0
g4_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.068042501377571,2165,583,72,10,17,45,0.33333333333333,-0.29193916413724,-13.137262386176,-4.0111111111113,-180.50000000001,0.417450019165,14.745026725357,6,39,7,16,22,-0.27575884650302,,-18.057785839273,0,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,117,32,8,77,0.53246753246753,-0.025171361138958,-1.9381948076997,0.18051948051943,13.899999999996,0.91840924755966,7.8543586971357,16,61,12,15,50,-0.010541538243234,0.58332585447927,-6.8898611706771,1,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,16,3,1,12,0.41666666666667,-0.13923931771205,-1.6708718125446,-0.74166666666683,-8.900000000002,0.67103761370675,3.5097965819309,0,12,3,4,5,-0.12646432594592,1,-5.0792184218141,1,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,5,1,1,3,1,0.72030679700442,2.1609203910133,14.3,42.9,inf,0,0,3,2,0,1,0.729797979798,1,0,2,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,3,1,0,2,1,0.98955110459751,1.979102209195,19.049999999999,38.099999999999,inf,0,0,2,2,0,0,1,1,0,2,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,-0.0060938255436704,2749,600,18,3,1,14,0.5,-0.11610837073621,-1.6255171903069,-0.59285714285736,-8.300000000003,0.67996706278161,3.4799458356622,0,14,3,4,7,-0.10298486000071,1,-5.0338637995764,1,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.024792232167087,2749,600,22,3,1,18,0.5,-0.13758946609899,-2.4766103897817,-1.988888888889,-35.800000000002,0.65442208213174,3.3269097909795,0,18,3,6,9,-0.12472214653506,1,-6.6813386145831,0,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.047502855964247,2749,600,40,7,2,31,0.58064516129032,-0.010037295051551,-0.31115614659808,0.27741935483858,8.599999999996,0.96721131980514,3.7145297617867,2,29,5,6,20,0.0039922318546452,0.60469188402251,-5.2536857795703,1,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.07161557054501,2749,600,64,12,4,48,0.39583333333333,-0.19934838060124,-9.5687222688593,-2.6354166666668,-126.5,0.50226757827355,10.430325041528,5,43,5,9,34,-0.18532898975885,1,-14.511251901831,0,0
g4_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.08333264335254,2749,600,85,17,5,63,0.47619047619048,-0.1134258440214,-7.1458281733479,-1.3904761904763,-87.600000000004,0.68999669786467,9.1150332091043,7,56,8,14,41,-0.098976734107159,1,-12.090284176183,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,60,9,4,47,0.4468085106383,-0.18482522747419,-8.686785691287,-1.7446808510637,-81.999999999993,0.52668098804366,10.777237643881,13,34,4,13,30,-0.16665366328138,1,-13.323628421052,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,6,0,0,6,0.5,-0.20386306070825,-1.2231783642495,-2.8,-16.8,0.18701893539198,1.2231783642495,1,5,0,1,5,-0.187857099525,1,-1.0214285714287,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,1,0,0,1,0,-1.0214285714287,-1.0214285714287,-14.299999999999,-14.299999999999,0,1.0214285714287,0,1,0,1,0,-1.007142857143,,0,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,-0.016044689593669,3350,616,11,1,0,10,0.4,-0.36626536357092,-3.6626536357092,-5.0099999999999,-50.099999999999,0.096627951889396,3.6626536357092,1,9,0,3,7,-0.3506787802162,,-3.87898576097,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.038661601018619,3350,616,15,1,0,14,0.42857142857143,-0.26504978626698,-3.7106970077378,-3.0071428571431,-42.100000000004,0.27401143127505,3.7106970077378,3,11,0,4,10,-0.24862953917271,1,-5.0368532171522,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.064530807314681,3350,616,24,1,1,22,0.45454545454545,-0.22881897890625,-5.0340175359375,-2.6954545454545,-59.3,0.37220056580954,5.469771725882,6,16,0,5,17,-0.21232533383723,,-7.4697168660136,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.086643832707809,3350,616,49,8,3,38,0.44736842105263,-0.15496461394251,-5.8886553298154,-1.5315789473682,-58.19999999999,0.5590741927925,8.5077837182268,12,26,3,9,26,-0.13721245816905,0.54421313256202,-10.186085574881,0,0
g4_LIGHTGBM,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.097847801653899,3350,616,59,9,4,46,0.43478260869565,-0.20100672827851,-9.2463095008113,-1.986956521739,-91.399999999993,0.49619407768328,10.777237643881,13,33,4,13,29,-0.18269892925335,1,-13.883152230577,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,343,192,11,140,0.43571428571429,-0.082648559518489,-11.570798332588,-1.1342857142857,-158.8,0.7179821472446,12.813156145033,47,93,16,18,106,-0.0726490712031,,-16.537538503935,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,203,87,7,109,0.37614678899083,-0.1377346464678,-15.01307646499,-2.2229357798165,-242.3,0.56473733240633,16.033313093751,59,50,11,19,79,-0.12707468580915,,-19.978593799715,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,95,23,7,65,0.41538461538462,-0.12103441665296,-7.8672370824425,-2.0015384615386,-130.10000000001,0.61392747984605,8.8572141607029,0,65,7,12,46,-0.11020695194571,,-12.826408008321,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,95,23,7,65,0.41538461538462,-0.12103441665296,-7.8672370824425,-2.0015384615386,-130.10000000001,0.61392747984605,8.8572141607029,0,65,7,12,46,-0.11020695194571,,-12.826408008321,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,47,9,2,36,0.44444444444444,-0.13647662021491,-4.9131583277367,-1.902777777778,-68.500000000009,0.57159079709084,4.9861911809891,0,36,4,6,26,-0.12603167428197,,-9.4284664691174,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.24354138814401,1571,595,47,9,2,36,0.44444444444444,-0.13647662021491,-4.9131583277367,-1.902777777778,-68.500000000009,0.57159079709084,4.9861911809891,0,36,4,6,26,-0.12603167428197,,-9.4284664691174,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.12079187200245,1571,595,95,23,7,65,0.41538461538462,-0.12103441665296,-7.8672370824425,-2.0015384615386,-130.10000000001,0.61392747984605,8.8572141607029,0,65,7,12,46,-0.11020695194571,,-12.826408008321,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.12079187200245,1571,595,95,23,7,65,0.41538461538462,-0.12103441665296,-7.8672370824425,-2.0015384615386,-130.10000000001,0.61392747984605,8.8572141607029,0,65,7,12,46,-0.11020695194571,,-12.826408008321,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,0.037924834801495,1571,595,203,87,7,109,0.37614678899083,-0.1377346464678,-15.01307646499,-2.2229357798165,-242.3,0.56473733240633,16.033313093751,59,50,11,19,79,-0.12707468580915,,-19.978593799715,0,0
g5_SHALLOW_TREE,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,0.037924834801495,1571,595,203,87,7,109,0.37614678899083,-0.1377346464678,-15.01307646499,-2.2229357798165,-242.3,0.56473733240633,16.033313093751,59,50,11,19,79,-0.12707468580915,,-19.978593799715,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,418,172,98,148,0.34459459459459,-0.24670202847489,-36.511900214283,-3.5547297297296,-526.09999999998,0.36267412004746,37.127515438474,79,69,7,32,109,-0.23139044062041,,-41.438370674807,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,45,4,9,32,0.3125,-0.22880786505378,-7.3218516817209,-3.575,-114.4,0.39185495542883,9.2079251181646,0,32,3,6,23,-0.21525704742044,1,-11.133004708493,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,45,4,9,32,0.3125,-0.22880786505378,-7.3218516817209,-3.575,-114.4,0.39185495542883,9.2079251181646,0,32,3,6,23,-0.21525704742044,1,-11.133004708493,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,25,0,6,19,0.36842105263158,-0.14482639001506,-2.7517014102861,-3.4736842105264,-66.000000000002,0.54090307694935,3.4826681425828,0,19,2,2,15,-0.13457383230753,1,-5.7327115799153,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.10142620380347,2165,583,25,0,6,19,0.36842105263158,-0.14482639001506,-2.7517014102861,-3.4736842105264,-66.000000000002,0.54090307694935,3.4826681425828,0,19,2,2,15,-0.13457383230753,1,-5.7327115799153,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.10142620380347,2165,583,25,0,6,19,0.36842105263158,-0.14482639001506,-2.7517014102861,-3.4736842105264,-66.000000000002,0.54090307694935,3.4826681425828,0,19,2,2,15,-0.13457383230753,1,-5.7327115799153,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.064937277210817,2165,583,45,4,9,32,0.3125,-0.22880786505378,-7.3218516817209,-3.575,-114.4,0.39185495542883,9.2079251181646,0,32,3,6,23,-0.21525704742044,1,-11.133004708493,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.012035030642601,2165,583,76,6,10,60,0.4,-0.15063318343098,-9.0379910058587,-2.7766666666667,-166.6,0.54555289971648,12.142095943018,0,60,6,11,43,-0.13865196440813,1,-13.970119427469,0,0
g5_SHALLOW_TREE,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.012035030642601,2165,583,76,6,10,60,0.4,-0.15063318343098,-9.0379910058587,-2.7766666666667,-166.6,0.54555289971648,12.142095943018,0,60,6,11,43,-0.13865196440813,1,-13.970119427469,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,169,55,6,108,0.4537037037037,-0.099274954309135,-10.721695065387,-1.1953703703702,-129.09999999998,0.647115621801,13.040850226902,3,105,10,11,87,-0.08796912341325,1,-15.681497394492,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,65,16,4,45,0.48888888888889,-0.072449477396568,-3.2602264828456,0.10444444444447,4.700000000001,0.73461992102155,5.1098356351141,2,43,4,5,36,-0.059861030980822,1,-7.9617572963975,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,65,16,4,45,0.48888888888889,-0.072449477396568,-3.2602264828456,0.10444444444447,4.700000000001,0.73461992102155,5.1098356351141,2,43,4,5,36,-0.059861030980822,1,-7.9617572963975,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.083280297862615,2749,600,33,3,2,28,0.35714285714286,-0.20152167711912,-5.6426069593354,-2.0214285714285,-56.599999999999,0.34321675243737,5.7514607322851,2,26,0,3,25,-0.18700812197214,,-7.6673595459296,0,0
