event_id,market_cluster_id,response_episode_id,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418051250_15674,6694,1990,0.149,0.001,33337,64822,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418054250_15676,6695,1990,0.000235,0.00036,8849,53772,1742418054644.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418054000_15675,6695,1990,0.00025,0.000345,9099,54022,1742418054644.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1742418054750_15679,6695,1990,0.00037,0.000225,8349,53272,1742418088941.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418054500_15677,6695,1990,0.00038,0.000215,8599,53522,1742418054911.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418054750_15678,6695,1990,0.00063,0.00034,103770,61260,1742418055072.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418055250_15681,6695,1990,0.00029,0.000305,52772,7849,1742418055627.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418055250_15680,6695,1990,0.000455,0.000515,60760,103270,1742418055550.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418055750_15686,6695,1990,0.0935,0.0565,28837,60322,1742418109982.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742418055500_15684,6695,1990,0.00045,0.00052,60510,103020,1742418055790.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742418055500_15685,6695,1990,0.0003,0.000295,52522,7599,1742418055840.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418056000_15687,6695,1990,0.096,0.054,28587,60072,1742418056279.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418055250_15683,6695,1990,0.000145,0.00063,60812,104241,1742418055757.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742418055250_15682,6695,1990,0.00082,0.000425,52824,8030,1742418055627.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418056250_15688,6696,1990,0.1035,0.0465,28337,59822,1742418107189.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418056500_15689,6696,1990,0.0885,0.0615,28087,59572,1742418109982.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418057250_15696,6696,1990,0.063,0.087,27337,58822,1742418102932.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418057500_15695,6696,1990,0.00031,0.00066,101020,58510,1742418060429.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418057500_15697,6696,1990,0.063,0.087,27087,58572,1742418058325.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418057250_15691,6696,1990,0.000145,0.00045,5849,50772,1742418068352.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418057500_15693,6696,1990,0.00016,0.000435,5599,50522,1742418060431.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418057500_15698,6696,1990,0.000415,0.00036,101991,58562,1742418058402.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418057250_15690,6696,1990,0.0004,0.000375,102241,58812,1742418068297.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742418057500_15692,6696,1990,0.000175,0.00107,5780,50574,1742418060380.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742418057750_15699,6696,1990,0.000415,0.00036,101741,58312,1742418058402.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742418057500_15694,6696,1990,0.0005,0.00057,101342,55048,1742418060142.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418059250_15700,6697,1990,0.05,0.1,25337,56822,1742418059756.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418060750_15702,6697,1990,0.00052,0.00045,55260,97770,1742418061606.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418061000_15704,6697,1990,0.00055,0.00042,55010,97520,1742418061364.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418060750_15703,6697,1990,0.00048,0.000115,47272,2349,1742418061389.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418060500_15701,6697,1990,0.000445,0.00015,47522,2599,1742418061157.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418063750_15705,6698,1990,0.00039,0.000385,95741,52312,1742418064355.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418066500_15706,6699,1990,0.0905,0.0595,49572,18087,1742418071105.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418066750_15707,6699,1990,0.09,0.06,49322,17837,1742418071105.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418068500_15708,6699,1990,0.00037,0.000195,39522,90833,1742418077399.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418068750_15709,6700,1990,0.00038,0.000185,39272,90583,1742418069159.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418069000_15711,6700,1990,0.000225,0.00055,47062,90491,1742418069580.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418069000_15710,6700,1990,0.000415,0.00015,39022,90333,1742418069717.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418071500_15712,6701,1990,0.000115,0.00045,87833,36522,1742418072939.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418075000_15713,6702,1990,7.5e-05,0.00049,84333,33022,1742418075430.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418077000_15714,6702,1990,0.1165,0.0335,39072,7587,1742418077426.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418077500_15715,6703,1990,0.000125,0.00044,81833,30522,1742418078609.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418077750_15716,6703,1990,0.00014,0.000425,81583,30272,1742418078101.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418079250_15719,6703,1990,0.106,0.044,36822,5337,1742418079579.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418079000_15718,6703,1990,0.105,0.045,37072,5587,1742418079286.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418077750_15717,6703,1990,0.0325,0.1175,6837,38322,1742418078346.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418079250_15720,6703,1990,0.00033,0.000235,28772,80083,1742418079579.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418080500_15722,6704,1990,0.029,0.121,4087,35572,1742418081139.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418080250_15721,6704,1990,0.0245,0.1255,4337,35822,1742418087632.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418084500_15723,6705,1990,8.5e-05,0.00048,74833,23522,1742418084984.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418085750_15725,6705,1990,0.124,0.021,30322,67382,1742418150340.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418086250_15727,6705,1990,0.1205,0.0245,29822,66882,1742418151524.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418084500_15724,6705,1990,0.000175,0.0006,74991,31562,1742418085249.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418086250_15726,6705,1990,0.000505,0.00027,29812,73241,1742418086739.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418091250_15730,6706,1990,0.03,0.115,61882,24822,1742418091884.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418091000_15728,6706,1990,0.000145,0.00042,68333,17022,1742418100740.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742418091250_15729,6706,1990,0.000145,0.00042,68083,16772,1742418100740.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418101500_15731,6707,1990,0.0875,0.0575,14572,51632,1742418135962.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418102000_15733,6707,1990,0.0765,0.0685,14072,51132,1742418149280.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418101750_15732,6707,1990,0.086,0.059,14322,51382,1742418135962.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418102250_15734,6707,1990,0.0755,0.0695,13822,50882,1742418135962.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418106250_15735,6708,1990,0.055,0.09,9822,46882,1742418123566.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418106500_15737,6708,1990,0.0585,0.0865,9572,46632,1742418135046.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418106500_15736,6708,1990,0.000195,0.00058,9562,52991,1742418110123.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418109000_15738,6709,1990,0.0004,9.5e-05,50333,6907,1742418111637.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742418109000_15739,6709,1990,0.000805,2.5e-05,50033,3348,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742418113750_15744,6710,1990,0.000795,0.00021,45092,2498,1742418114631.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418112750_15743,6710,1990,0.016,0.129,3322,40382,1742418113251.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418112500_15742,6710,1990,0.01,0.135,3572,40632,1742418112991.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418112250_15741,6710,1990,0.007,0.138,3822,40882,1742418112558.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418112000_15740,6710,1990,0.007,0.138,4072,41132,1742418113251.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418118000_15747,6711,1990,0.000545,0.000165,41491,13283,1742418130106.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418117750_15746,6711,1990,0.000515,0.000195,41741,13533,1742418130106.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418117500_15745,6711,1990,0.00051,0.0002,41991,13783,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742418118250_15748,6711,1990,0.000545,0.000165,41241,13033,1742418130106.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418120000_15750,6712,1990,0.00035,8e-05,39333,10111,1742418121900.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418120000_15751,6712,1990,0.1,0.0195,33132,13445,1742418120435.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742418120000_15752,6712,1990,0.00049,0.00015,39033,23972,1742418120721.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742418119750_15749,6712,1990,0.000515,0.000125,39283,24222,1742418120721.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418121750_15753,6712,1990,0.000455,0.000255,37741,9533,1742418122987.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418130500_15755,6713,1990,0.0,0.00043,0,28833,1742418132348.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742418130500_15759,6713,1990,3.5e-05,0.000795,14445,117176,1742418133652.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418130750_15758,6713,1990,0.0115,0.108,2695,22382,1742418133652.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418130500_15756,6713,1990,0.0125,0.107,2945,22632,1742418133652.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418130750_15760,6713,1990,0.0,0.00071,0,28741,1742418133899.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418130500_15754,6713,1990,5e-05,0.00083,354,76582,1742418133572.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418130750_15757,6713,1990,0.0,0.00088,0,76332,1742418132426.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418134250_15761,6714,1990,0.075,0.0,18882,0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418134500_15762,6714,1990,0.069,0.002,18632,74035,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418135000_15764,6714,1990,0.0655,0.0055,18132,73535,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418134750_15763,6714,1990,0.0705,0.0005,18382,73785,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418135250_15765,6714,1990,0.064,0.007,17882,73285,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418144750_15766,6715,1990,0.0,0.000765,0,111095,1742418145082.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418150250_15767,6716,1990,0.014,0.057,2882,58285,1742418206148.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418151000_15768,6716,1990,0.0115,0.0595,2132,57535,1742418154872.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418159250_15769,6717,1990,0.0,0.0645,0,49285,1742418159518.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418159500_15771,6717,1990,0.0,0.064,0,49035,1742418159726.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418159750_15772,6717,1990,0.0085,0.053,105569,48785,1742418160140.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418159250_15770,6717,1990,2.5e-05,0.00033,110351,78154,1742418160190.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418160750_15773,6717,1990,0.00025,0.000105,76654,108851,1742418162340.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418186250_15775,6718,1990,0.0075,0.058,79069,110141,1742418186743.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418186000_15774,6718,1990,0.0065,0.059,79319,110391,1742418186519.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418196000_15776,6719,1990,0.000115,0.00024,73601,41404,1742418196776.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742418200500_15777,6720,1990,0.00012,0.000605,96298,119643,1742418230889.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418201000_15778,6720,1990,0.0555,0.01,95391,64319,1742418223767.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418201500_15779,6720,1990,0.0235,0.042,63819,94891,1742418202251.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418202000_15780,6720,1990,0.0425,0.023,94391,63319,1742418202456.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418206500_15781,6721,1990,0.016,0.0495,89891,58819,1742418213902.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418206750_15782,6721,1990,0.019,0.0465,89641,58569,1742418207046.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418207250_15784,6721,1990,0.014,0.0515,89141,58069,1742418213902.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418207000_15783,6721,1990,0.018,0.0475,89391,58319,1742418209026.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418209750_15785,6722,1990,0.0365,0.029,55569,86641,1742418292399.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418210000_15786,6722,1990,0.0365,0.029,55319,86391,1742418292399.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418223750_15787,6723,1990,0.0555,0.0515,120396,72641,1742418226130.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418223750_15788,6723,1990,0.000145,0.00021,45851,13654,1742418225751.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742418231750_15790,6724,1990,0.000425,0.0003,119054,58058,1742418232512.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418231750_15789,6724,1990,0.00032,0.000165,113342,46678,1742418232236.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418239250_15791,6725,1990,0.00016,0.000205,120637,71481,1742418292435.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418239500_15792,6725,1990,0.000175,0.00019,120387,71231,1742418241259.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742418256500_15793,6726,1990,9.5e-05,0.00028,112777,54231,1742418257115.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418288000_15794,6727,1990,0.069,0.057,84409,8391,1742418288564.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418290000_15795,6727,1990,0.0365,0.0895,6391,82409,1742418315560.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418293000_15796,6728,1990,0.012,0.114,3391,79409,1742418293722.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742418293250_15797,6728,1990,0.012,0.114,3141,79159,1742418293722.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742418293500_15798,6728,1990,0.0095,0.1165,2891,78909,1742418302616.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742418307500_15799,6729,1990,0.000435,1.5e-05,109602,229,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742418308000_15800,6729,1990,0.012,0.1105,2195,64409,1742418311182.0,DISCOVERY
