partition,symbol,server_hour,horizon_ms,events,valid,mean_continuation,median_continuation,mean_absolute,mean_spread
INTERNAL_CONFIRMATION,USDCAD,20,10000,47,47,-1.7906821276595737e-06,-3.492931e-06,6.394318531914894e-05,0.0002568085106382
INTERNAL_CONFIRMATION,USDCAD,20,15000,47,47,2.512133870212766e-05,-0.0,7.999071929787233e-05,0.0002555319148936
INTERNAL_CONFIRMATION,USDCAD,20,30000,47,47,4.053552559574468e-05,6.987485e-06,0.0001194892253404,0.0002489361702127
INTERNAL_CONFIRMATION,USDCAD,20,60000,47,47,-3.067464936170213e-06,1.397502e-05,0.0001164498769787,0.0002482978723404
INTERNAL_CONFIRMATION,USDCAD,20,120000,47,47,5.110813419148936e-05,1.3976094e-05,0.0001471442347872,0.0002525531914893
INTERNAL_CONFIRMATION,USDCAD,21,250,49,49,2.067001142857143e-06,3.493187e-06,2.174731224489796e-05,0.0002724489795918
INTERNAL_CONFIRMATION,USDCAD,21,500,49,49,-6.133422918367347e-06,-3.493688e-06,2.5810493653061224e-05,0.0002751020408163
INTERNAL_CONFIRMATION,USDCAD,21,1000,49,49,-1.689724555102041e-05,-6.985948e-06,3.1014060775510206e-05,0.0002748979591836
INTERNAL_CONFIRMATION,USDCAD,21,2000,49,49,-9.05662112244898e-06,-1.0481906e-05,4.057009022448979e-05,0.0002683673469387
INTERNAL_CONFIRMATION,USDCAD,21,3000,49,49,-1.0050646693877551e-05,-6.986387e-06,4.798959779591837e-05,0.0002683673469387
INTERNAL_CONFIRMATION,USDCAD,21,5000,49,49,-3.2442589081632655e-05,-2.4448383e-05,7.080635304081632e-05,0.0002667346938775
INTERNAL_CONFIRMATION,USDCAD,21,10000,49,49,-3.0735829040816326e-05,-2.0955721e-05,7.280717328571429e-05,0.0002671428571428
INTERNAL_CONFIRMATION,USDCAD,21,15000,49,49,-1.548465251020408e-05,7.004518e-06,7.751283846938775e-05,0.0002663265306122
INTERNAL_CONFIRMATION,USDCAD,21,30000,49,49,-6.676635338775511e-05,-3.4926445e-05,0.000123942162,0.0002681632653061
INTERNAL_CONFIRMATION,USDCAD,21,60000,49,49,-6.150163820408163e-05,-3.848125e-05,0.0001634323961632,0.0002665306122448
INTERNAL_CONFIRMATION,USDCAD,21,120000,49,49,-6.72202220612245e-05,-6.6519507e-05,0.0001256463467551,0.0002759183673469
INTERNAL_CONFIRMATION,USDCAD,22,250,13,13,-1.3180163769230769e-05,-3.491614e-06,1.801003576923077e-05,0.0002630769230769
INTERNAL_CONFIRMATION,USDCAD,22,500,13,13,-1.2643024307692307e-05,3.492077e-06,1.8010003846153846e-05,0.0002615384615384
INTERNAL_CONFIRMATION,USDCAD,22,1000,13,13,-1.0763392846153845e-05,3.491626e-06,1.7743381153846155e-05,0.0002638461538461
INTERNAL_CONFIRMATION,USDCAD,22,2000,13,13,-1.424758430769231e-05,-0.0,2.0698779692307694e-05,0.0002646153846153
INTERNAL_CONFIRMATION,USDCAD,22,3000,13,13,-2.962152923076922e-06,0.0,2.552869907692308e-05,0.0002646153846153
INTERNAL_CONFIRMATION,USDCAD,22,5000,13,13,-1.182721092307692e-05,-3.49209e-06,3.9719180923076925e-05,0.0002623076923076
INTERNAL_CONFIRMATION,USDCAD,22,10000,13,13,-1.1840878615384615e-05,-1.399825e-05,5.099446138461539e-05,0.0002653846153846
INTERNAL_CONFIRMATION,USDCAD,22,15000,13,13,-6.224742307692307e-06,-1.7384139e-05,5.502158030769231e-05,0.0002615384615384
INTERNAL_CONFIRMATION,USDCAD,22,30000,13,13,-1.1102948307692307e-05,-2.7814768e-05,7.813728415384616e-05,0.00026
INTERNAL_CONFIRMATION,USDCAD,22,60000,13,13,-3.4186331000000007e-05,-6.6085003e-05,0.0001087700809999,0.0002492307692307
INTERNAL_CONFIRMATION,USDCAD,22,120000,13,13,-7.063962599999999e-05,-7.3336441e-05,0.0001254013164615,0.0002646153846153
INTERNAL_CONFIRMATION,USDCAD,23,250,36,36,1.7316043444444444e-05,-3.4892035e-06,4.1986956888888887e-05,0.0005641666666666
INTERNAL_CONFIRMATION,USDCAD,23,500,36,36,1.8801862333333333e-05,-1.7459045e-06,5.591053205555556e-05,0.0005555555555555
INTERNAL_CONFIRMATION,USDCAD,23,1000,36,36,3.726639552777778e-05,0.0,6.367825247222223e-05,0.0005616666666666
INTERNAL_CONFIRMATION,USDCAD,23,2000,36,36,2.711128897222222e-05,5.253741000000001e-06,8.96153513611111e-05,0.0005980555555555
INTERNAL_CONFIRMATION,USDCAD,23,3000,36,36,1.9147108138888887e-05,5.148500000000134e-09,8.883592958333332e-05,0.0005941666666666
INTERNAL_CONFIRMATION,USDCAD,23,5000,36,36,2.528344408333333e-05,-3.491809e-06,9.846212902777778e-05,0.0005861111111111
INTERNAL_CONFIRMATION,USDCAD,23,10000,36,36,4.851035361111111e-05,3.4976495e-06,0.0001240299751666,0.0005775
INTERNAL_CONFIRMATION,USDCAD,23,15000,36,36,5.161168013888889e-05,2.0983852000000003e-05,0.0001781932646944,0.0006869444444444
INTERNAL_CONFIRMATION,USDCAD,23,30000,36,36,-7.261350944444445e-05,-1.90795305e-05,0.0002552632538888,0.0006886111111111
INTERNAL_CONFIRMATION,USDCAD,23,60000,36,36,-0.0001028642113055,-1.751617e-06,0.0002864932514166,0.000695
INTERNAL_CONFIRMATION,USDCAD,23,120000,36,36,-9.592031888888888e-05,-1.75073795e-05,0.0003080023098333,0.0006961111111111
INTERNAL_CONFIRMATION,USDCHF,0,250,44,44,-6.963277909090909e-06,-5.677125e-06,3.480932477272727e-05,0.0009636363636363
INTERNAL_CONFIRMATION,USDCHF,0,500,44,44,-1.5467646613636363e-05,-5.6783825e-06,4.357326125e-05,0.0009590909090909
INTERNAL_CONFIRMATION,USDCHF,0,1000,44,44,-2.5906637363636365e-05,-1.1342304999999998e-05,5.117670545454545e-05,0.0009338636363636
INTERNAL_CONFIRMATION,USDCHF,0,2000,44,44,-3.686297402272728e-05,-1.13414375e-05,9.592035879545456e-05,0.0009322727272727
INTERNAL_CONFIRMATION,USDCHF,0,3000,44,44,-2.048402165909091e-05,-8.508754e-06,9.657558561363636e-05,0.000928409090909
INTERNAL_CONFIRMATION,USDCHF,0,5000,44,44,-5.696823577272727e-05,-2.8344109e-05,0.0001609075082272,0.000955909090909
INTERNAL_CONFIRMATION,USDCHF,0,10000,44,44,-5.4399829181818177e-05,-2.8344109e-05,0.0001841435457727,0.0009186363636363
INTERNAL_CONFIRMATION,USDCHF,0,15000,44,44,-6.368298699999999e-05,-3.4028911500000004e-05,0.0001843927863181,0.0009345454545454
INTERNAL_CONFIRMATION,USDCHF,0,30000,44,44,-6.561274225e-05,-3.96913475e-05,0.0001940652183863,0.000868409090909
INTERNAL_CONFIRMATION,USDCHF,0,60000,44,44,-2.367827390909092e-05,-3.9735812e-05,0.0002749692990454,0.0009872727272727
INTERNAL_CONFIRMATION,USDCHF,0,120000,44,44,-3.7585850977272725e-05,-7.0905716e-05,0.00031701976375,0.0008122727272727
INTERNAL_CONFIRMATION,USDCHF,1,250,6,6,-2.268783633333333e-05,-2.834409e-06,3.5923493e-05,0.000945
INTERNAL_CONFIRMATION,USDCHF,1,500,6,6,-2.268783633333333e-05,-2.834409e-06,3.5923493e-05,0.000945
INTERNAL_CONFIRMATION,USDCHF,1,1000,6,6,-6.616410333333333e-06,8.512852e-06,3.3087646e-05,0.00094
INTERNAL_CONFIRMATION,USDCHF,1,2000,6,6,1.089833333333453e-09,8.512852e-06,3.02518365e-05,0.0008883333333333
INTERNAL_CONFIRMATION,USDCHF,1,3000,6,6,-9.433061666666684e-07,1.13452025e-05,5.199645783333334e-05,0.0009133333333333
INTERNAL_CONFIRMATION,USDCHF,1,5000,6,6,-3.1196756333333335e-05,-2.784000000000192e-09,4.065251266666666e-05,0.0009133333333333
INTERNAL_CONFIRMATION,USDCHF,1,10000,6,6,2.8505000000000013e-06,-2.832753e-06,4.255314133333333e-05,0.00086
INTERNAL_CONFIRMATION,USDCHF,1,15000,6,6,-8.498832833333334e-06,4.117000000000354e-09,6.713218250000001e-05,0.0008233333333333
INTERNAL_CONFIRMATION,USDCHF,1,30000,6,6,-2.5507325166666672e-05,-2.55154835e-05,9.171491783333334e-05,0.0004533333333333
INTERNAL_CONFIRMATION,USDCHF,1,60000,6,6,-4.346735466666666e-05,2.2748082e-05,0.0002420628596666,0.0005516666666666
INTERNAL_CONFIRMATION,USDCHF,1,120000,6,6,-0.0001484584761666,-0.000107787716,0.0003905563431666,0.0005333333333333
INTERNAL_CONFIRMATION,USDCHF,3,250,1,1,-5.669947e-06,-5.669947e-06,5.669947e-06,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,500,1,1,-5.669947e-06,-5.669947e-06,5.669947e-06,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,1000,1,1,-5.669947e-06,-5.669947e-06,5.669947e-06,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,2000,1,1,-5.669947e-06,-5.669947e-06,5.669947e-06,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,3000,1,1,-5.669947e-06,-5.669947e-06,5.669947e-06,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,5000,1,1,-5.669947e-06,-5.669947e-06,5.669947e-06,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,10000,1,1,-6.8041483e-05,-6.8041483e-05,6.8041483e-05,0.00023
INTERNAL_CONFIRMATION,USDCHF,3,15000,1,1,-9.6393467e-05,-9.6393467e-05,9.6393467e-05,0.00022
INTERNAL_CONFIRMATION,USDCHF,3,30000,1,1,-0.000119075633,-0.000119075633,0.000119075633,0.00024
INTERNAL_CONFIRMATION,USDCHF,3,60000,1,1,-6.2371182e-05,-6.2371182e-05,6.2371182e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,3,120000,1,1,-1.7009937e-05,-1.7009937e-05,1.7009937e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,9,250,1,1,-5.683869e-06,-5.683869e-06,5.683869e-06,0.00026
INTERNAL_CONFIRMATION,USDCHF,9,500,1,1,-5.683869e-06,-5.683869e-06,5.683869e-06,0.00026
INTERNAL_CONFIRMATION,USDCHF,9,1000,1,1,-5.683869e-06,-5.683869e-06,5.683869e-06,0.00026
INTERNAL_CONFIRMATION,USDCHF,9,2000,1,1,-5.683869e-06,-5.683869e-06,5.683869e-06,0.00026
INTERNAL_CONFIRMATION,USDCHF,9,3000,1,1,-1.136777e-05,-1.136777e-05,1.136777e-05,0.00025
INTERNAL_CONFIRMATION,USDCHF,9,5000,1,1,-5.1155983e-05,-5.1155983e-05,5.1155983e-05,0.00026
INTERNAL_CONFIRMATION,USDCHF,9,10000,1,1,-6.2524335e-05,-6.2524335e-05,6.2524335e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,9,15000,1,1,-3.9787761e-05,-3.9787761e-05,3.9787761e-05,0.00026
INTERNAL_CONFIRMATION,USDCHF,9,30000,1,1,-6.2524335e-05,-6.2524335e-05,6.2524335e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,9,60000,1,1,-9.6630165e-05,-9.6630165e-05,9.6630165e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,9,120000,1,1,-1.136777e-05,-1.136777e-05,1.136777e-05,0.00025
INTERNAL_CONFIRMATION,USDCHF,10,250,7,7,-5.649398000000001e-06,5.656892e-06,1.5387382000000002e-05,0.0002514285714285
INTERNAL_CONFIRMATION,USDCHF,10,500,7,7,-4.841252285714286e-06,5.656892e-06,1.4579236285714284e-05,0.00025
INTERNAL_CONFIRMATION,USDCHF,10,1000,7,7,-7.264847714285715e-06,-5.656989e-06,1.538821485714286e-05,0.0002542857142857
INTERNAL_CONFIRMATION,USDCHF,10,2000,7,7,-1.4532430714285715e-05,-5.672037e-06,2.427171957142857e-05,0.0002528571428571
INTERNAL_CONFIRMATION,USDCHF,10,3000,7,7,-1.7758987857142856e-05,-1.1375917e-05,2.7519008142857145e-05,0.0002471428571428
INTERNAL_CONFIRMATION,USDCHF,10,5000,7,7,-4.212700571428571e-05,-3.4032705e-05,4.212700571428571e-05,0.0002471428571428
INTERNAL_CONFIRMATION,USDCHF,10,10000,7,7,-2.3488048142857145e-05,-1.7077523e-05,2.5104303e-05,0.0002371428571428
INTERNAL_CONFIRMATION,USDCHF,10,15000,7,7,-9.581939285714283e-06,5.656892e-06,5.508913242857143e-05,0.0002414285714285
INTERNAL_CONFIRMATION,USDCHF,10,30000,7,7,-4.122156714285714e-05,-1.7080829e-05,4.6096890857142856e-05,0.0002371428571428
INTERNAL_CONFIRMATION,USDCHF,10,60000,7,7,-2.984735271428571e-05,-1.7016208e-05,9.482328957142856e-05,0.0002371428571428
INTERNAL_CONFIRMATION,USDCHF,10,120000,7,7,9.959864714285713e-06,-6.2225114e-05,0.0001557616521428,0.0002328571428571
INTERNAL_CONFIRMATION,USDCHF,11,250,20,20,-2.2642405999999997e-06,-5.6675695e-06,2.72073043e-05,0.00025
INTERNAL_CONFIRMATION,USDCHF,11,500,20,20,5.735699000000012e-07,-5.661508e-06,3.0042850600000003e-05,0.000247
INTERNAL_CONFIRMATION,USDCHF,11,1000,20,20,-1.190231815e-05,-8.494047e-06,3.741105485e-05,0.000247
INTERNAL_CONFIRMATION,USDCHF,11,2000,20,20,-2.239052045e-05,-5.661508e-06,5.413293125e-05,0.0002405
INTERNAL_CONFIRMATION,USDCHF,11,3000,20,20,-2.66401781e-05,-2.8285905e-06,5.55521818e-05,0.000239
INTERNAL_CONFIRMATION,USDCHF,11,5000,20,20,-2.239505065e-05,0.0,5.639901665e-05,0.0002385
INTERNAL_CONFIRMATION,USDCHF,11,10000,20,20,-1.7295247e-05,1.7014329e-05,7.79220213e-05,0.0002425
INTERNAL_CONFIRMATION,USDCHF,11,15000,20,20,-9.07266985e-06,-8.485707e-06,6.233821205e-05,0.00025
INTERNAL_CONFIRMATION,USDCHF,11,30000,20,20,1.471505165e-05,2.2653567e-05,5.665625315e-05,0.000244
INTERNAL_CONFIRMATION,USDCHF,11,60000,20,20,2.52079366e-05,3.677361e-05,6.99909608e-05,0.0002405
INTERNAL_CONFIRMATION,USDCHF,11,120000,20,20,-3.630444205e-05,-5.9547010000000005e-05,9.969778095e-05,0.000245
INTERNAL_CONFIRMATION,USDCHF,12,250,11,11,1.9534177181818184e-05,5.664904e-06,4.3176545000000006e-05,0.0002390909090909
INTERNAL_CONFIRMATION,USDCHF,12,500,11,11,2.4673669727272727e-05,5.664904e-06,4.009287736363636e-05,0.0002372727272727
INTERNAL_CONFIRMATION,USDCHF,12,1000,11,11,2.673812009090909e-05,1.1307037e-05,4.5240125909090914e-05,0.0002336363636363
INTERNAL_CONFIRMATION,USDCHF,12,2000,11,11,2.6230398181818184e-05,5.659262e-06,3.856507454545455e-05,0.0002254545454545
INTERNAL_CONFIRMATION,USDCHF,12,3000,11,11,3.3425174818181814e-05,5.659262e-06,3.5481761727272724e-05,0.0002272727272727
INTERNAL_CONFIRMATION,USDCHF,12,5000,11,11,3.239497081818182e-05,1.6960507e-05,4.1645918454545455e-05,0.0002272727272727
INTERNAL_CONFIRMATION,USDCHF,12,10000,11,11,4.782436027272728e-05,3.3920727e-05,5.399162554545455e-05,0.0002472727272727
INTERNAL_CONFIRMATION,USDCHF,12,15000,11,11,4.833852154545455e-05,3.3920727e-05,5.450578681818182e-05,0.0002390909090909
INTERNAL_CONFIRMATION,USDCHF,12,30000,11,11,1.2319868727272729e-05,-0.0,4.833994981818181e-05,0.0002318181818181
INTERNAL_CONFIRMATION,USDCHF,12,60000,11,11,-1.653344127272727e-05,-2.2613435e-05,8.850609309090908e-05,0.0002336363636363
INTERNAL_CONFIRMATION,USDCHF,12,120000,11,11,1.4837068727272727e-05,1.1306526e-05,0.00010854455,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,250,5,5,2.2682308e-06,5.652448e-06,9.0649232e-06,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,500,5,5,1.1377412e-06,-0.0,7.9344336e-06,0.000242
INTERNAL_CONFIRMATION,USDCHF,13,1000,5,5,-2.2640918e-06,-0.0,1.13362666e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,2000,5,5,-1.58296986e-05,-2.8348448e-05,2.49018734e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,3000,5,5,-2.14854222e-05,-3.4018234e-05,3.0557597e-05,0.000242
INTERNAL_CONFIRMATION,USDCHF,13,5000,5,5,-3.7386468e-05,-3.9759963e-05,4.19145308e-05,0.000242
INTERNAL_CONFIRMATION,USDCHF,13,10000,5,5,6.709562000000001e-06,2.8300632e-05,5.20926596e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,15000,5,5,2.0261806e-05,2.8300632e-05,7.019664159999999e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,30000,5,5,2.039424200000003e-06,2.2640441e-05,0.0001132898286,0.00024
INTERNAL_CONFIRMATION,USDCHF,13,60000,5,5,4.84821178e-05,0.000107546663,0.0001211808894,0.000226
INTERNAL_CONFIRMATION,USDCHF,13,120000,5,5,8.94025872e-05,0.000130014387,0.0001166176372,0.000234
INTERNAL_CONFIRMATION,USDCHF,14,250,7,7,1.7019130285714286e-05,5.677222e-06,2.0251996857142856e-05,0.00023
INTERNAL_CONFIRMATION,USDCHF,14,500,7,7,1.7019130285714286e-05,5.677222e-06,2.0251996857142856e-05,0.00023
INTERNAL_CONFIRMATION,USDCHF,14,1000,7,7,2.1885087714285716e-05,1.1322528e-05,2.511795428571429e-05,0.0002242857142857
INTERNAL_CONFIRMATION,USDCHF,14,2000,7,7,2.836087657142857e-05,3.9628287e-05,2.9977305428571423e-05,0.0002328571428571
INTERNAL_CONFIRMATION,USDCHF,14,3000,7,7,3.159511571428571e-05,3.9739874e-05,3.321154457142857e-05,0.0002357142857142
INTERNAL_CONFIRMATION,USDCHF,14,5000,7,7,1.9434164e-05,2.8282863e-05,3.4001680285714285e-05,0.0002314285714285
INTERNAL_CONFIRMATION,USDCHF,14,10000,7,7,4.896688142857148e-06,-5.677254e-06,5.986162357142857e-05,0.0002314285714285
INTERNAL_CONFIRMATION,USDCHF,14,15000,7,7,2.997118128571429e-05,0.0,6.553818471428572e-05,0.0002271428571428
INTERNAL_CONFIRMATION,USDCHF,14,30000,7,7,8.901660885714286e-05,6.2427818e-05,9.54814277142857e-05,0.0002314285714285
INTERNAL_CONFIRMATION,USDCHF,14,60000,7,7,7.605488542857142e-05,5.1077595e-05,9.063015885714286e-05,0.0002314285714285
INTERNAL_CONFIRMATION,USDCHF,14,120000,7,7,1.7764936857142856e-05,6.2221242e-05,0.000124618702,0.0002371428571428
INTERNAL_CONFIRMATION,USDCHF,15,250,20,20,-1.2733091600000002e-05,-5.6601905e-06,3.31396521e-05,0.00028
INTERNAL_CONFIRMATION,USDCHF,15,500,20,20,-9.0541363e-06,-5.659005e-06,3.62524698e-05,0.0002785
INTERNAL_CONFIRMATION,USDCHF,15,1000,20,20,-1.1039649649999998e-05,-2.831185e-06,4.898691255e-05,0.00028
INTERNAL_CONFIRMATION,USDCHF,15,2000,20,20,2.8282434500000003e-05,8.5030935e-06,8.20906843e-05,0.0002755
INTERNAL_CONFIRMATION,USDCHF,15,3000,20,20,1.215598595e-05,-2.8362275e-06,6.483598175e-05,0.000265
INTERNAL_CONFIRMATION,USDCHF,15,5000,20,20,2.99866108e-05,1.13434595e-05,7.53024163e-05,0.0002615
INTERNAL_CONFIRMATION,USDCHF,15,10000,20,20,1.27290181e-05,3.6808659e-05,8.8054699e-05,0.00026
INTERNAL_CONFIRMATION,USDCHF,15,15000,20,20,1.5285521700000003e-05,2.5538186e-05,8.09898347e-05,0.0002545
INTERNAL_CONFIRMATION,USDCHF,15,30000,20,20,-1.47126107e-05,3.96053065e-05,8.782012140000001e-05,0.0002515
INTERNAL_CONFIRMATION,USDCHF,15,60000,20,20,-2.23173894e-05,-6.51593715e-05,0.0001356968824,0.000246
INTERNAL_CONFIRMATION,USDCHF,15,120000,20,20,3.7685902e-05,1.13340235e-05,0.0001708924645,0.00024
INTERNAL_CONFIRMATION,USDCHF,16,250,36,36,-1.88491525e-06,-5.6608635e-06,1.668707413888889e-05,0.0002608333333333
INTERNAL_CONFIRMATION,USDCHF,16,500,36,36,-2.1993566666666664e-06,-5.6608635e-06,1.6686739888888888e-05,0.0002608333333333
INTERNAL_CONFIRMATION,USDCHF,16,1000,36,36,4.724728944444446e-06,0.0,2.4243510555555557e-05,0.0002619444444444
INTERNAL_CONFIRMATION,USDCHF,16,2000,36,36,-1.5122684055555556e-05,0.0,4.534096472222222e-05,0.0002552777777777
INTERNAL_CONFIRMATION,USDCHF,16,3000,36,36,-2.378923961111111e-05,-5.666797999999999e-06,5.652725855555556e-05,0.0002544444444444
INTERNAL_CONFIRMATION,USDCHF,16,5000,36,36,-2.9930382361111116e-05,-1.6995486e-05,6.990802230555556e-05,0.0002475
INTERNAL_CONFIRMATION,USDCHF,16,10000,36,36,-2.962530875e-05,-3.6830685e-05,9.919829102777776e-05,0.0002497222222222
INTERNAL_CONFIRMATION,USDCHF,16,15000,36,36,-2.600864758333333e-05,-3.683001e-05,0.0001084798520833,0.0002433333333333
INTERNAL_CONFIRMATION,USDCHF,16,30000,36,36,-3.0573310805555555e-05,-3.96191275e-05,0.00013068402225,0.0002452777777777
INTERNAL_CONFIRMATION,USDCHF,16,60000,36,36,-1.4217858972222225e-05,-8.50195495e-05,0.0001851424981944,0.0002452777777777
INTERNAL_CONFIRMATION,USDCHF,16,120000,36,36,3.9949263416666667e-05,2.55145875e-05,0.0001800728694166,0.0002452777777777
INTERNAL_CONFIRMATION,USDCHF,17,250,23,23,-1.4764898695652174e-06,5.649223e-06,1.5261048304347828e-05,0.0002395652173913
INTERNAL_CONFIRMATION,USDCHF,17,500,23,23,-1.2297014782608695e-06,5.658653e-06,1.7473405391304347e-05,0.0002391304347826
INTERNAL_CONFIRMATION,USDCHF,17,1000,23,23,6.147615739130434e-06,5.676706e-06,2.4364739565217395e-05,0.0002373913043478
INTERNAL_CONFIRMATION,USDCHF,17,2000,23,23,1.0348316347826086e-05,1.7029441e-05,4.135957356521739e-05,0.0002352173913043
INTERNAL_CONFIRMATION,USDCHF,17,3000,23,23,3.962304956521738e-06,-0.0,4.727025904347826e-05,0.0002343478260869
INTERNAL_CONFIRMATION,USDCHF,17,5000,23,23,-4.638181739130439e-07,5.658653e-06,5.8595856e-05,0.0002369565217391
INTERNAL_CONFIRMATION,USDCHF,17,10000,23,23,-2.0658923086956524e-05,5.660223e-06,7.680251647826088e-05,0.0002395652173913
INTERNAL_CONFIRMATION,USDCHF,17,15000,23,23,-7.70387754347826e-05,-8.4786719e-05,0.0001125193158695,0.0002382608695652
INTERNAL_CONFIRMATION,USDCHF,17,30000,23,23,-0.0001092496693478,-0.000107541793,0.000159021136826,0.0002360869565217
INTERNAL_CONFIRMATION,USDCHF,17,60000,23,23,-0.0001447330427826,-9.0552028e-05,0.0001914935235652,0.0002352173913043
INTERNAL_CONFIRMATION,USDCHF,17,120000,23,23,-0.0001255691875217,-0.000192092567,0.000240672677,0.0002360869565217
INTERNAL_CONFIRMATION,USDCHF,18,250,14,14,3.878168571428565e-07,-5.676754e-06,1.820352357142857e-05,0.0002342857142857
INTERNAL_CONFIRMATION,USDCHF,18,500,14,14,7.915677142857136e-07,-5.676754e-06,1.7799772714285715e-05,0.000235
INTERNAL_CONFIRMATION,USDCHF,18,1000,14,14,7.785820714285708e-07,-2.83795e-06,1.6176687071428572e-05,0.0002335714285714
INTERNAL_CONFIRMATION,USDCHF,18,2000,14,14,-1.8269982142857145e-05,-8.515542e-06,3.845090028571429e-05,0.0002328571428571
INTERNAL_CONFIRMATION,USDCHF,18,3000,14,14,-4.055069221428572e-05,-3.4054339499999995e-05,6.315777321428571e-05,0.0002364285714285
INTERNAL_CONFIRMATION,USDCHF,18,5000,14,14,-1.875122485714286e-05,-1.7017665000000002e-05,8.256165599999999e-05,0.0002392857142857
INTERNAL_CONFIRMATION,USDCHF,18,10000,14,14,-4.296026142857146e-06,-5.37197265e-05,0.0001593439345714,0.0002292857142857
INTERNAL_CONFIRMATION,USDCHF,18,15000,14,14,-4.624182357142857e-05,-3.1161021500000004e-05,0.0001269869361428,0.0002321428571428
INTERNAL_CONFIRMATION,USDCHF,18,30000,14,14,-1.8774898357142867e-05,-7.94590465e-05,0.0001366647337857,0.0002264285714285
INTERNAL_CONFIRMATION,USDCHF,18,60000,14,14,-3.656356378571428e-05,-6.22204925e-05,0.0001108708800714,0.0002307142857142
INTERNAL_CONFIRMATION,USDCHF,18,120000,14,14,-8.322730828571428e-05,-1.69534625e-05,0.000233701577,0.0002342857142857
INTERNAL_CONFIRMATION,USDCHF,19,250,9,9,-5.653087e-06,-5.66985e-06,1.5729522777777778e-05,0.0002355555555555
INTERNAL_CONFIRMATION,USDCHF,19,500,9,9,-7.537854222222223e-06,-1.1299435e-05,1.6357771333333335e-05,0.0002344444444444
INTERNAL_CONFIRMATION,USDCHF,19,1000,9,9,-1.0683904333333334e-05,-1.1299435e-05,1.8243854777777776e-05,0.0002333333333333
INTERNAL_CONFIRMATION,USDCHF,19,2000,9,9,-8.808849333333333e-06,-5.659838e-06,2.0141810666666668e-05,0.0002411111111111
INTERNAL_CONFIRMATION,USDCHF,19,3000,9,9,-1.0083721666666668e-05,-1.1299435e-05,2.2651574111111116e-05,0.0002388888888888
INTERNAL_CONFIRMATION,USDCHF,19,5000,9,9,-2.9573338111111116e-05,-2.2670725e-05,2.9573338111111116e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,19,10000,9,9,-3.715157311111111e-05,-1.6962809e-05,4.595587955555556e-05,0.0002355555555555
INTERNAL_CONFIRMATION,USDCHF,19,15000,9,9,-2.8949846666666667e-05,-4.5361503e-05,4.404304711111111e-05,0.0002411111111111
INTERNAL_CONFIRMATION,USDCHF,19,30000,9,9,-1.832210444444448e-06,1.7009358e-05,0.0001062607519999,0.0002333333333333
INTERNAL_CONFIRMATION,USDCHF,19,60000,9,9,4.48091677777778e-06,4.5342991e-05,0.0001251230754444,0.0002333333333333
INTERNAL_CONFIRMATION,USDCHF,19,120000,9,9,6.608680333333333e-05,0.000164154815,0.000165404208,0.0002377777777777
INTERNAL_CONFIRMATION,USDCHF,20,250,8,8,-9.194357125e-06,-1.4175784e-05,2.0517336375e-05,0.000245
INTERNAL_CONFIRMATION,USDCHF,20,500,8,8,-9.90159675e-06,-1.4175784e-05,2.1224576e-05,0.00024375
INTERNAL_CONFIRMATION,USDCHF,20,1000,8,8,-1.4127135000000003e-06,-1.41520465e-05,3.1130234e-05,0.00023875
INTERNAL_CONFIRMATION,USDCHF,20,2000,8,8,-6.965642499999978e-07,-1.1340923e-05,7.143519575e-05,0.000235
INTERNAL_CONFIRMATION,USDCHF,20,3000,8,8,-1.6257002875000002e-05,-1.1340923e-05,7.8508527125e-05,0.00023
INTERNAL_CONFIRMATION,USDCHF,20,5000,8,8,-4.9543785e-06,-2.83518085e-05,8.4179981e-05,0.0002325
INTERNAL_CONFIRMATION,USDCHF,20,10000,8,8,-1.629462675e-05,-3.11792415e-05,0.000105416616,0.0002325
INTERNAL_CONFIRMATION,USDCHF,20,15000,8,8,-9.904887499999996e-06,-1.97818905e-05,0.00010327512975,0.00024875
INTERNAL_CONFIRMATION,USDCHF,20,30000,8,8,2.1945403e-05,1.9812993e-05,6.014852375e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,20,60000,8,8,1.6282394249999998e-05,5.6653155000000005e-06,4.45691195e-05,0.00024
INTERNAL_CONFIRMATION,USDCHF,20,120000,8,8,-5.669135875e-06,-2.836437e-06,2.4058246625e-05,0.00024625
