session,min_window_range_pips,max_ema13_distance_pips,min_upper_wick_share,max_lower_wick_share,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
ny,15.0,12.0,0.5,0.1,42,0.1614802354920101,0.2572751322751336,0.6666666666666666,24,0.3033175355450237,0.03171296296295467,0.5416666666666666,0.18552190688675835
ny,18.0,12.0,0.5,0.1,42,0.1614802354920101,0.2572751322751336,0.6666666666666666,24,0.3033175355450237,0.03171296296295467,0.5416666666666666,0.18552190688675835
ny,22.0,12.0,0.5,0.1,42,0.1614802354920101,0.2572751322751336,0.6666666666666666,24,0.3033175355450237,0.03171296296295467,0.5416666666666666,0.18552190688675835
ny,26.0,12.0,0.5,0.1,42,0.1614802354920101,0.2572751322751336,0.6666666666666666,24,0.3033175355450237,0.03171296296295467,0.5416666666666666,0.18552190688675835
all,22.0,15.0,0.5,0.1,142,0.5321881709935584,0.16733176838810562,0.6197183098591549,51,0.6318234610917538,-0.08082788671024692,0.5098039215686274,0.1854977465065422
ny,15.0,10.0,0.45,0.15,55,0.21086261980830673,0.22333333333333524,0.6545454545454545,28,0.3540569020021075,0.02658730158729126,0.5357142857142857,0.1851021776413108
ny,18.0,12.0,0.45,0.15,65,0.24989987985582698,0.20974358974358864,0.6461538461538462,33,0.41706161137440756,0.020370370370360998,0.5151515151515151,0.1849182044093894
all,18.0,15.0,0.5,0.1,142,0.5321881709935584,0.16733176838810562,0.6197183098591549,52,0.6442121564072784,-0.08130341880342543,0.5,0.18430336490774912
london_ny,26.0,18.0,0.45,0.15,157,0.5884052313097794,0.12505307855626177,0.5987261146496815,62,0.7835703001579779,-0.08234767025090362,0.4838709677419355,0.18395861286697923
ny,15.0,15.0,0.45,0.15,81,0.31054313099041536,0.14643347050754252,0.6049382716049383,36,0.4549763033175355,0.019907407407398454,0.5277777777777778,0.1833783449909456
ny,22.0,15.0,0.45,0.15,79,0.3037244693632359,0.15246132208157312,0.6075949367088608,36,0.4549763033175355,0.019907407407398454,0.5277777777777778,0.18335301623551195
ny,26.0,15.0,0.45,0.15,79,0.3037244693632359,0.15246132208157312,0.6075949367088608,36,0.4549763033175355,0.019907407407398454,0.5277777777777778,0.18335301623551195
ny,18.0,12.0,0.5,0.15,54,0.2076174456325844,0.19269547325102884,0.6481481481481481,31,0.39178515007898895,0.03494623655913091,0.5483870967741935,0.18303450731315835
ny,22.0,12.0,0.5,0.15,54,0.2076174456325844,0.19269547325102884,0.6481481481481481,31,0.39178515007898895,0.03494623655913091,0.5483870967741935,0.18303450731315835
ny,26.0,12.0,0.5,0.15,54,0.2076174456325844,0.19269547325102884,0.6481481481481481,31,0.39178515007898895,0.03494623655913091,0.5483870967741935,0.18303450731315835
all,15.0,15.0,0.5,0.1,142,0.5321881709935584,0.16733176838810562,0.6197183098591549,53,0.6566008517228029,-0.0827044025157308,0.49056603773584906,0.18272952601079662
london_ny,26.0,12.0,0.4,0.15,135,0.5059535428459886,0.23930041152263212,0.6592592592592592,56,0.707740916271722,-0.1026785714285816,0.4642857142857143,0.18223696812239681
all,26.0,10.0,0.4,0.15,181,0.678352527815733,0.22234499693063262,0.6629834254143646,66,0.8345626975763962,-0.17028619528620145,0.45454545454545453,0.18211443379574616
ny,15.0,18.0,0.5,0.1,55,0.21146221314429894,0.04939393939393993,0.5636363636363636,26,0.3285939968404423,0.09764957264956499,0.5769230769230769,0.1819876640740779
ny,18.0,18.0,0.5,0.1,55,0.21146221314429894,0.04939393939393993,0.5636363636363636,26,0.3285939968404423,0.09764957264956499,0.5769230769230769,0.1819876640740779
ny,22.0,18.0,0.5,0.1,55,0.21146221314429894,0.04939393939393993,0.5636363636363636,26,0.3285939968404423,0.09764957264956499,0.5769230769230769,0.1819876640740779
ny,26.0,18.0,0.5,0.1,55,0.21146221314429894,0.04939393939393993,0.5636363636363636,26,0.3285939968404423,0.09764957264956499,0.5769230769230769,0.1819876640740779
ny,18.0,10.0,0.45,0.15,54,0.20760913095714856,0.21059670781893197,0.6481481481481481,28,0.3540569020021075,0.02658730158729126,0.5357142857142857,0.18158428944833316
ny,15.0,18.0,0.5,0.05,34,0.13072209539829388,0.001960784313731325,0.5294117647058824,15,0.1923590702644937,0.13592592592591882,0.6666666666666666,0.1808404975110293
ny,18.0,18.0,0.5,0.05,34,0.13072209539829388,0.001960784313731325,0.5294117647058824,15,0.1923590702644937,0.13592592592591882,0.6666666666666666,0.1808404975110293
ny,22.0,18.0,0.5,0.05,34,0.13072209539829388,0.001960784313731325,0.5294117647058824,15,0.1923590702644937,0.13592592592591882,0.6666666666666666,0.1808404975110293
ny,26.0,18.0,0.5,0.05,34,0.13072209539829388,0.001960784313731325,0.5294117647058824,15,0.1923590702644937,0.13592592592591882,0.6666666666666666,0.1808404975110293
ny,18.0,15.0,0.45,0.15,80,0.3075690828994794,0.13687499999999792,0.6,36,0.4549763033175355,0.019907407407398454,0.5277777777777778,0.18062492769100255
ny,15.0,10.0,0.5,0.15,45,0.17252396166134187,0.2009876543209899,0.6444444444444445,27,0.341546975886151,0.03991769547324163,0.5555555555555556,0.18044306393720289
london_ny,26.0,15.0,0.4,0.15,168,0.6296310755416747,0.13964947089946828,0.6130952380952381,64,0.8088467614533965,-0.11328125000000913,0.46875,0.1804093086929864
ny,22.0,18.0,0.45,0.1,66,0.25374449339207045,0.06927609427609217,0.5606060606060606,28,0.353870458135861,0.07599206349205516,0.5357142857142857,0.18040227770678896
ny,26.0,18.0,0.45,0.1,66,0.25374449339207045,0.06927609427609217,0.5606060606060606,28,0.353870458135861,0.07599206349205516,0.5357142857142857,0.18040227770678896
london_ny,26.0,10.0,0.4,0.15,116,0.4347452664454421,0.23036398467432917,0.6551724137931034,47,0.5943097997892519,-0.07706855791963178,0.48936170212765956,0.18003579006254108
all,26.0,10.0,0.35,0.15,213,0.7982822564903377,0.18703703703703764,0.6384976525821596,78,0.9804897210946707,-0.20598290598290994,0.4358974358974359,0.17988617723201716
all,26.0,15.0,0.45,0.1,162,0.6071442514151864,0.18974622770919058,0.6296296296296297,54,0.6689895470383276,-0.1286008230452752,0.46296296296296297,0.17928550323227935
ny,22.0,15.0,0.45,0.1,60,0.2306768121746095,0.15148148148147922,0.6,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17893165873121386
ny,26.0,15.0,0.45,0.1,60,0.2306768121746095,0.15148148148147922,0.6,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17893165873121386
london_ny,15.0,18.0,0.5,0.05,67,0.2570640661844051,0.07379767827529185,0.5671641791044776,20,0.25647876035265826,0.05416666666665791,0.6,0.17878849668080998
london_ny,18.0,18.0,0.5,0.05,67,0.2570640661844051,0.07379767827529185,0.5671641791044776,20,0.25647876035265826,0.05416666666665791,0.6,0.17878849668080998
london_ny,22.0,18.0,0.5,0.05,67,0.2570640661844051,0.07379767827529185,0.5671641791044776,20,0.25647876035265826,0.05416666666665791,0.6,0.17878849668080998
london_ny,26.0,18.0,0.5,0.05,67,0.2570640661844051,0.07379767827529185,0.5671641791044776,20,0.25647876035265826,0.05416666666665791,0.6,0.17878849668080998
ny,15.0,15.0,0.5,0.1,50,0.1922383755857263,0.1230000000000006,0.6,25,0.315955766192733,0.06599999999999204,0.56,0.1787476751171418
ny,18.0,15.0,0.5,0.1,50,0.1922383755857263,0.1230000000000006,0.6,25,0.315955766192733,0.06599999999999204,0.56,0.1787476751171418
ny,22.0,15.0,0.5,0.1,50,0.1922383755857263,0.1230000000000006,0.6,25,0.315955766192733,0.06599999999999204,0.56,0.1787476751171418
ny,26.0,15.0,0.5,0.1,50,0.1922383755857263,0.1230000000000006,0.6,25,0.315955766192733,0.06599999999999204,0.56,0.1787476751171418
london_ny,15.0,18.0,0.4,0.15,187,0.700237937356165,0.09352346999405586,0.5935828877005348,71,0.8973143759873617,-0.12699530516432742,0.4647887323943662,0.17776241177056018
ny,15.0,15.0,0.5,0.15,65,0.24920127795527158,0.13068376068376025,0.6153846153846154,34,0.4296998420221169,0.03316993464051441,0.5588235294117647,0.1775550620264451
ny,15.0,18.0,0.45,0.1,67,0.25758910692831394,0.05190713101160657,0.5522388059701493,28,0.353870458135861,0.07599206349205516,0.5357142857142857,0.17727904502934497
ny,18.0,18.0,0.45,0.1,67,0.25758910692831394,0.05190713101160657,0.5522388059701493,28,0.353870458135861,0.07599206349205516,0.5357142857142857,0.17727904502934497
all,26.0,10.0,0.5,0.15,137,0.5134491508881515,0.28090024330900226,0.6861313868613139,54,0.683093951772302,-0.14279835390946916,0.48148148148148145,0.17706533707138347
ny,22.0,12.0,0.45,0.1,49,0.1883860632759311,0.25260770975056657,0.6530612244897959,26,0.3285939968404423,0.013461538461529464,0.5,0.1769095081374776
ny,26.0,12.0,0.45,0.1,49,0.1883860632759311,0.25260770975056657,0.6530612244897959,26,0.3285939968404423,0.013461538461529464,0.5,0.1769095081374776
london_ny,26.0,15.0,0.4,0.1,129,0.48346671871950025,0.10478036175710222,0.5968992248062015,43,0.5434439178515008,-0.04366925064600186,0.4883720930232558,0.17668042384725535
all,22.0,18.0,0.4,0.1,210,0.7870388444270935,0.06161375661375528,0.5761904761904761,65,0.8052651955090979,-0.1517948717948793,0.46153846153846156,0.17638619786384405
ny,22.0,15.0,0.4,0.1,73,0.2806567881457749,0.0910958904109545,0.589041095890411,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17630259050586256
ny,26.0,15.0,0.4,0.1,73,0.2806567881457749,0.0910958904109545,0.589041095890411,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17630259050586256
ny,18.0,10.0,0.5,0.15,44,0.16916977051543913,0.18484848484848715,0.6363636363636364,27,0.341546975886151,0.03991769547324163,0.5555555555555556,0.17614035140948137
ny,22.0,10.0,0.5,0.15,44,0.16916977051543913,0.18484848484848715,0.6363636363636364,27,0.341546975886151,0.03991769547324163,0.5555555555555556,0.17614035140948137
ny,26.0,10.0,0.5,0.15,44,0.16916977051543913,0.18484848484848715,0.6363636363636364,27,0.341546975886151,0.03991769547324163,0.5555555555555556,0.17614035140948137
london_ny,26.0,10.0,0.5,0.15,87,0.32605894983408157,0.22931034482758705,0.6436781609195402,39,0.49334563183555147,-0.0410256410256493,0.5128205128205128,0.17607827979881985
ny,15.0,12.0,0.4,0.15,79,0.3028391167192429,0.16990154711673475,0.6329113924050633,34,0.4296998420221169,-0.00065359477125389,0.5,0.17589958474038445
all,26.0,15.0,0.5,0.1,140,0.5246925629513957,0.17158730158730115,0.6214285714285714,50,0.6194347657762292,-0.10022222222222965,0.5,0.1752274014791646
ny,15.0,15.0,0.45,0.1,61,0.234521425710853,0.13105646630236573,0.5901639344262295,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17512377512395133
ny,18.0,15.0,0.45,0.1,61,0.234521425710853,0.13105646630236573,0.5901639344262295,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17512377512395133
all,18.0,12.0,0.4,0.1,160,0.5996486433730236,0.2028819444444439,0.65,55,0.6813782423538521,-0.1408080808080891,0.45454545454545453,0.17509702665439886
london_ny,22.0,18.0,0.4,0.15,184,0.6895959398789772,0.0910929951690797,0.592391304347826,71,0.8973143759873617,-0.12699530516432742,0.4647887323943662,0.17508833814249197
ny,15.0,15.0,0.4,0.15,98,0.3756738409934912,0.09268707482992838,0.5918367346938775,37,0.4676145339652449,0.0006006006005891542,0.5135135135135135,0.17488564152099428
london_ny,18.0,18.0,0.4,0.15,185,0.6933437439000585,0.08468468468468228,0.5891891891891892,71,0.8973143759873617,-0.12699530516432742,0.4647887323943662,0.1743961310918969
ny,18.0,15.0,0.5,0.15,64,0.24606512074972967,0.11848958333333291,0.609375,34,0.4296998420221169,0.03316993464051441,0.5588235294117647,0.17418851434602048
ny,22.0,15.0,0.5,0.15,64,0.24606512074972967,0.11848958333333291,0.609375,34,0.4296998420221169,0.03316993464051441,0.5588235294117647,0.17418851434602048
ny,26.0,15.0,0.5,0.15,64,0.24606512074972967,0.11848958333333291,0.609375,34,0.4296998420221169,0.03316993464051441,0.5588235294117647,0.17418851434602048
all,15.0,12.0,0.4,0.1,160,0.5996486433730236,0.2028819444444439,0.65,56,0.6937669376693767,-0.1410714285714377,0.44642857142857145,0.17416683184920367
ny,15.0,18.0,0.45,0.15,89,0.3412140575079872,0.08807740324594067,0.5842696629213483,38,0.4802527646129542,0.013011695906424271,0.5263157894736842,0.17355861740211231
ny,15.0,15.0,0.4,0.1,74,0.28450140168201843,0.07507507507507075,0.581081081081081,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17346934940546802
ny,18.0,15.0,0.4,0.1,74,0.28450140168201843,0.07507507507507075,0.581081081081081,27,0.3412322274881517,0.04588477366254281,0.5185185185185185,0.17346934940546802
all,22.0,15.0,0.4,0.1,193,0.7233261760687096,0.11151410477835205,0.6010362694300518,61,0.7557104142469996,-0.15464480874317732,0.45901639344262296,0.17333134505074746
london_ny,22.0,18.0,0.4,0.1,141,0.528440366972477,0.06020488573679721,0.574468085106383,47,0.593996840442338,-0.04917257683215772,0.48936170212765956,0.17326096543546898
ny,22.0,18.0,0.45,0.15,87,0.3344813776531838,0.09220945083013857,0.5862068965517241,38,0.4802527646129542,0.013011695906424271,0.5263157894736842,0.17313535262951002
ny,26.0,18.0,0.45,0.15,87,0.3344813776531838,0.09220945083013857,0.5862068965517241,38,0.4802527646129542,0.013011695906424271,0.5263157894736842,0.17313535262951002
ny,22.0,12.0,0.4,0.15,76,0.2921906287545054,0.16703216374268773,0.631578947368421,34,0.4296998420221169,-0.00065359477125389,0.5,0.17312938822079543
ny,26.0,12.0,0.4,0.15,76,0.2921906287545054,0.16703216374268773,0.631578947368421,34,0.4296998420221169,-0.00065359477125389,0.5,0.17312938822079543
ny,22.0,12.0,0.4,0.1,58,0.22298758510212252,0.19990421455938487,0.6379310344827587,26,0.3285939968404423,0.013461538461529464,0.5,0.1725326039641277
ny,26.0,12.0,0.4,0.1,58,0.22298758510212252,0.19990421455938487,0.6379310344827587,26,0.3285939968404423,0.013461538461529464,0.5,0.1725326039641277
all,26.0,12.0,0.4,0.1,155,0.5809096232676166,0.2087813620071682,0.6516129032258065,52,0.6442121564072784,-0.14316239316240245,0.46153846153846156,0.17224961144701237
london_ny,15.0,18.0,0.4,0.1,142,0.5321881709935584,0.0520735524256617,0.5704225352112676,47,0.593996840442338,-0.04917257683215772,0.48936170212765956,0.1721819820827024
london_ny,18.0,18.0,0.4,0.1,142,0.5321881709935584,0.0520735524256617,0.5704225352112676,47,0.593996840442338,-0.04917257683215772,0.48936170212765956,0.1721819820827024
ny,22.0,15.0,0.4,0.15,95,0.36523828594313174,0.08795321637426533,0.5894736842105263,37,0.4676145339652449,0.0006006006005891542,0.5135135135135135,0.17173360629562223
ny,26.0,15.0,0.4,0.15,95,0.36523828594313174,0.08795321637426533,0.5894736842105263,37,0.4676145339652449,0.0006006006005891542,0.5135135135135135,0.17173360629562223
ny,15.0,12.0,0.45,0.1,50,0.1922306768121746,0.22566666666666635,0.64,26,0.3285939968404423,0.013461538461529464,0.5,0.17163716100345647
ny,18.0,12.0,0.45,0.1,50,0.1922306768121746,0.22566666666666635,0.64,26,0.3285939968404423,0.013461538461529464,0.5,0.17163716100345647
ny,18.0,18.0,0.45,0.15,88,0.3383259911894273,0.07872474747474555,0.5795454545454546,38,0.4802527646129542,0.013011695906424271,0.5263157894736842,0.17087426256536664
ny,18.0,12.0,0.4,0.15,77,0.2960352422907489,0.15064935064934834,0.6233766233766234,34,0.4296998420221169,-0.00065359477125389,0.5,0.17021163210978635
ny,18.0,15.0,0.4,0.15,96,0.3690828994793752,0.07563657407407041,0.5833333333333334,37,0.4676145339652449,0.0006006006005891542,0.5135135135135135,0.16973218299897228
ny,15.0,15.0,0.5,0.05,30,0.11534302535143579,0.08037037037037696,0.5666666666666667,14,0.1795351322468608,0.08214285714284954,0.6428571428571429,0.16872601247769245
ny,18.0,15.0,0.5,0.05,30,0.11534302535143579,0.08037037037037696,0.5666666666666667,14,0.1795351322468608,0.08214285714284954,0.6428571428571429,0.16872601247769245
ny,22.0,15.0,0.5,0.05,30,0.11534302535143579,0.08037037037037696,0.5666666666666667,14,0.1795351322468608,0.08214285714284954,0.6428571428571429,0.16872601247769245
ny,26.0,15.0,0.5,0.05,30,0.11534302535143579,0.08037037037037696,0.5666666666666667,14,0.1795351322468608,0.08214285714284954,0.6428571428571429,0.16872601247769245
all,18.0,18.0,0.4,0.1,211,0.7907866484481748,0.05613480779357426,0.5734597156398105,67,0.8300425861401471,-0.16500829187397034,0.44776119402985076,0.16857966509003877
ny,15.0,12.0,0.4,0.1,59,0.226832198638366,0.17796610169491317,0.6271186440677966,26,0.3285939968404423,0.013461538461529464,0.5,0.16837328457773393
ny,18.0,12.0,0.4,0.1,59,0.226832198638366,0.17796610169491317,0.6271186440677966,26,0.3285939968404423,0.013461538461529464,0.5,0.16837328457773393
all,15.0,18.0,0.4,0.1,211,0.7907866484481748,0.05613480779357426,0.5734597156398105,68,0.8424312814556717,-0.16486928104575918,0.4411764705882353,0.16798374761857224
london_ny,26.0,18.0,0.4,0.15,184,0.6895959398789772,0.0910929951690797,0.592391304347826,70,0.8846761453396524,-0.1415079365079448,0.45714285714285713,0.16779306651271322
ny,15.0,18.0,0.5,0.15,72,0.276038338658147,0.0771604938271601,0.5972222222222222,36,0.4549763033175355,0.025154320987646323,0.5555555555555556,0.16737587760816894
london_ny,15.0,15.0,0.35,0.15,200,0.7489175800600695,0.1088333333333312,0.59,77,0.9674126423243031,-0.17373737373737638,0.44155844155844154,0.1670242086527049
all,22.0,18.0,0.35,0.1,240,0.8994729650595353,0.049884259259257734,0.5666666666666667,78,0.9607390300230947,-0.21089743589743898,0.4358974358974359,0.166890675632988
ny,15.0,10.0,0.4,0.15,67,0.256838238230244,0.1529021558872305,0.6268656716417911,29,0.3667017913593256,0.0017241379310210315,0.5172413793103449,0.1657913624055784
all,22.0,12.0,0.35,0.1,178,0.6671091157524888,0.1777777777777774,0.6348314606741573,63,0.7759815242494227,-0.17724867724868337,0.4444444444444444,0.165401491422298
london_ny,15.0,12.0,0.35,0.15,164,0.614112415649257,0.1891260162601614,0.6280487804878049,66,0.8292108362779741,-0.15732323232323947,0.4393939393939394,0.1651940648002101
all,18.0,15.0,0.4,0.1,194,0.7270739800897911,0.10529782359679124,0.5979381443298969,63,0.7804878048780488,-0.1686067019400425,0.4444444444444444,0.16494269652523663
ny,22.0,18.0,0.4,0.1,80,0.3075690828994794,0.03805555555555155,0.5625,29,0.3665086887835703,0.035057471264359756,0.5172413793103449,0.16474992769100255
ny,26.0,18.0,0.4,0.1,80,0.3075690828994794,0.03805555555555155,0.5625,29,0.3665086887835703,0.035057471264359756,0.5172413793103449,0.16474992769100255
london_ny,22.0,15.0,0.35,0.15,197,0.7383173921530353,0.10679639029892622,0.5888324873096447,77,0.9674126423243031,-0.17373737373737638,0.44155844155844154,0.16443840682989933
all,15.0,15.0,0.4,0.1,194,0.7270739800897911,0.10529782359679124,0.5979381443298969,64,0.7928765001935734,-0.16840277777778578,0.4375,0.16434001795380773
all,22.0,15.0,0.35,0.15,301,1.1280890103455006,0.11771871539313293,0.5980066445182725,108,1.2448072997958939,-0.23611111111111327,0.42592592592592593,0.16416886582803175
