event_id,market_cluster_id,response_episode_id,symbol,server_hour,horizon_ms,status,tick_msc,quote_msc,target_lag_ms,quote_age_ms,bid,ask,mid,raw_log_return,continuation_return,absolute_return,spread,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742553872250_17000,7423,2234,USDJPY,10,250,VALID,1742553872893,1742553872893,393,0,149.337,149.355,149.346,2.0087784e-05,2.0087784e-05,2.0087784e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742553889750_17001,7424,2234,USDCAD,10,250,STALE,1742553897474,1742553897474,7474,0,1.43251,1.43279,1.43265,-3.49003e-06,3.49003e-06,3.49003e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138000_17002,7425,2235,GBPUSD,10,250,VALID,1742554138490,1742554138490,240,0,1.29318,1.29338,1.29328,3.0929589e-05,-3.0929589e-05,3.0929589e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138000_17004,7425,2235,EURUSD,10,250,VALID,1742554138827,1742554138827,577,0,1.08358,1.08376,1.08367,9.227944e-06,-9.227944e-06,9.227944e-06,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138250_17003,7425,2235,AUDUSD,10,250,VALID,1742554138588,1742554138588,88,0,0.6292,0.62941,0.629305,3.1781597e-05,-3.1781597e-05,3.1781597e-05,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742554209250_17005,7426,2235,USDCAD,10,250,VALID,1742554209686,1742554209686,186,0,1.43239,1.43266,1.432525,-3.490334e-06,3.490334e-06,3.490334e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742554219250_17006,7427,2235,USDJPY,10,250,VALID,1742554219560,1742554219560,60,0,149.265,149.284,149.2745,-3.349528e-06,3.349528e-06,3.349528e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554303000_17007,7428,2235,AUDUSD,10,250,STALE,1742554304417,1742554304417,1167,0,0.6294,0.62962,0.62951,7.942717e-06,7.942717e-06,7.942717e-06,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742554366000_17008,7429,2235,USDJPY,10,250,VALID,1742554366666,1742554366666,416,0,149.274,149.292,149.283,0.0,0.0,0.0,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742554366250_17009,7429,2235,USDJPY,10,250,VALID,1742554366666,1742554366666,166,0,149.274,149.292,149.283,0.0,0.0,0.0,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742554485500_17010,7430,2235,USDCAD,10,250,STALE,1742554487480,1742554487480,1730,0,1.43219,1.43245,1.43232,-3.490834e-06,3.490834e-06,3.490834e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742554523500_17011,7431,2235,USDJPY,10,250,VALID,1742554523940,1742554523940,190,0,149.289,149.307,149.298,3.349012e-06,3.349012e-06,3.349012e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554737500_17012,7432,2236,AUDUSD,10,250,VALID,1742554738019,1742554738019,269,0,0.62947,0.62969,0.62958,-7.941771e-06,7.941771e-06,7.941771e-06,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742555255500_17013,7433,2237,EURUSD,11,250,STALE,1742555257513,1742555257513,1763,0,1.08354,1.08372,1.08363,-9.2282e-06,9.2282e-06,9.2282e-06,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742555344250_17014,7434,2237,AUDUSD,11,250,VALID,1742555345482,1742555345482,982,0,0.62939,0.62961,0.6295,1.588575e-05,-1.588575e-05,1.588575e-05,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742555406500_17015,7435,2237,USDCHF,11,250,VALID,1742555407444,1742555407444,694,0,0.88372,0.88395,0.883835,-2.2628402e-05,2.2628402e-05,2.2628402e-05,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742555499250_17016,7436,2237,USDJPY,11,250,VALID,1742555499942,1742555499942,442,0,149.403,149.421,149.412,-6.69288e-06,-6.69288e-06,6.69288e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742555545250_17017,7437,2237,GBPUSD,11,250,VALID,1742555546438,1742555546438,938,0,1.29325,1.29345,1.29335,1.5463838e-05,-1.5463838e-05,1.5463838e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742555583250_17018,7438,2237,USDCHF,11,250,VALID,1742555583656,1742555583656,156,0,0.88357,0.88381,0.88369,-2.2632115e-05,-2.2632115e-05,2.2632115e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742555720250_17020,7439,2238,USDJPY,11,250,VALID,1742555721137,1742555721137,637,0,149.389,149.406,149.3975,3.346782e-06,-3.346782e-06,3.346782e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742555720500_17021,7439,2238,USDJPY,11,250,VALID,1742555721137,1742555721137,387,0,149.389,149.406,149.3975,3.346782e-06,-3.346782e-06,3.346782e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742555719750_17019,7439,2238,USDCAD,11,250,VALID,1742555720421,1742555720421,421,0,1.43199,1.43227,1.43213,3.491309e-06,3.491309e-06,3.491309e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742555827000_17022,7440,2238,USDJPY,11,250,VALID,1742555827687,1742555827687,437,0,149.415,149.432,149.4235,-3.346188e-06,-3.346188e-06,3.346188e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742555827250_17023,7440,2238,USDJPY,11,250,VALID,1742555828168,1742555828168,668,0,149.417,149.433,149.425,1.0038531e-05,1.0038531e-05,1.0038531e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742555827500_17024,7440,2238,USDJPY,11,250,VALID,1742555828168,1742555828168,418,0,149.417,149.433,149.425,1.0038531e-05,1.0038531e-05,1.0038531e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742556041000_17025,7441,2239,USDCAD,11,250,VALID,1742556041410,1742556041410,160,0,1.4321,1.43239,1.432245,3.491029e-06,-3.491029e-06,3.491029e-06,0.00029,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742556338500_17026,7442,2240,USDCHF,11,250,STALE,1742556340867,1742556340867,2117,0,0.8836,0.88384,0.88372,-1.6973558e-05,-1.6973558e-05,1.6973558e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742556394750_17027,7443,2240,USDCAD,11,250,STALE,1742556396036,1742556396036,1036,0,1.43266,1.43294,1.4328,6.979366e-06,6.979366e-06,6.979366e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1742556395000_17028,7443,2240,USDCAD,11,250,STALE,1742556396288,1742556396288,1038,0,1.43267,1.43295,1.43281,6.979317e-06,6.979317e-06,6.979317e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742556408750_17029,7444,2240,USDCHF,11,250,STALE,1742556410223,1742556410223,1223,0,0.88373,0.88397,0.88385,1.697135e-05,1.697135e-05,1.697135e-05,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742556481250_17030,7445,2240,USDCAD,11,250,VALID,1742556481914,1742556481914,414,0,1.43291,1.43319,1.43305,-6.978099e-06,-6.978099e-06,6.978099e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742556680500_17031,7446,2241,USDJPY,11,250,VALID,1742556681040,1742556681040,290,0,149.309,149.325,149.317,2.3440338e-05,-2.3440338e-05,2.3440338e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742556680750_17032,7446,2241,USDJPY,11,250,VALID,1742556681040,1742556681040,40,0,149.309,149.325,149.317,2.3440338e-05,-2.3440338e-05,2.3440338e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742556741250_17033,7447,2241,USDCAD,11,250,VALID,1742556742450,1742556742450,950,0,1.43304,1.43332,1.43318,6.977515e-06,6.977515e-06,6.977515e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742557172250_17034,7448,2242,USDJPY,11,250,VALID,1742557173016,1742557173016,516,0,149.305,149.322,149.3135,6.69734e-06,-6.69734e-06,6.69734e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742557506750_17035,7449,2243,USDCHF,11,250,STALE,1742557508985,1742557508985,1985,0,0.88372,0.88395,0.883835,-5.657149e-06,-5.657149e-06,5.657149e-06,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742557711000_17036,7450,2244,AUDUSD,11,250,VALID,1742557711949,1742557711949,699,0,0.62899,0.62922,0.629105,7.94783e-06,7.94783e-06,7.94783e-06,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742557711250_17037,7450,2244,AUDUSD,11,250,VALID,1742557711949,1742557711949,449,0,0.62899,0.62922,0.629105,7.94783e-06,7.94783e-06,7.94783e-06,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742558286500_17038,7451,2245,USDJPY,11,250,VALID,1742558287217,1742558287217,467,0,149.507,149.525,149.516,-1.6720479e-05,1.6720479e-05,1.6720479e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742558344000_17039,7452,2245,USDJPY,11,250,VALID,1742558344437,1742558344437,187,0,149.51,149.528,149.519,-1.3376137e-05,1.3376137e-05,1.3376137e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742558565500_17040,7453,2246,USDJPY,12,250,STALE,1742558566764,1742558566764,1014,0,149.395,149.413,149.404,-1.3386433e-05,1.3386433e-05,1.3386433e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742559254500_17041,7454,2247,USDJPY,12,250,STALE,1742559257758,1742559257758,3008,0,149.419,149.437,149.428,6.6924101e-05,6.6924101e-05,6.6924101e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742560536750_17042,7455,2248,USDCHF,12,250,STALE,1742560539800,1742560539800,2800,0,0.88338,0.88364,0.88351,5.659262e-06,5.659262e-06,5.659262e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742561403250_17043,7456,2249,USDCAD,12,250,STALE,1742561408123,1742561408123,4623,0,1.43339,1.43365,1.43352,-6.975811e-06,-6.975811e-06,6.975811e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742561729500_17044,7457,2250,USDCAD,12,250,VALID,1742561729819,1742561729819,69,0,1.43369,1.43397,1.43383,3.48717e-06,3.48717e-06,3.48717e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742562012500_17045,7458,2251,USDJPY,13,250,VALID,1742562013421,1742562013421,671,0,149.366,149.383,149.3745,4.3515737e-05,-4.3515737e-05,4.3515737e-05,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742562358250_17046,7459,2252,USDJPY,13,250,VALID,1742562358787,1742562358787,287,0,149.408,149.427,149.4175,1.6731781e-05,1.6731781e-05,1.6731781e-05,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742562358500_17047,7459,2252,USDJPY,13,250,VALID,1742562359021,1742562359021,271,0,149.406,149.426,149.416,-1.0039035e-05,-1.0039035e-05,1.0039035e-05,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742562487000_17048,7460,2253,USDCAD,13,250,STALE,1742562488667,1742562488667,1417,0,1.43292,1.43319,1.433055,6.978124e-06,6.978124e-06,6.978124e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742564620500_17049,7461,2254,USDCAD,13,250,VALID,1742564621492,1742564621492,742,0,1.43336,1.43362,1.43349,3.487997e-06,-3.487997e-06,3.487997e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742564894750_17050,7462,2255,USDCHF,13,250,VALID,1742564895377,1742564895377,377,0,0.88176,0.88201,0.881885,-1.1339283e-05,-1.1339283e-05,1.1339283e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742565309250_17051,7463,2256,USDJPY,13,250,VALID,1742565309996,1742565309996,496,0,149.223,149.24,149.2315,1.3402086e-05,-1.3402086e-05,1.3402086e-05,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742565716250_17052,7464,2257,USDJPY,14,250,VALID,1742565716640,1742565716640,140,0,149.159,149.175,149.167,3.351953e-06,-3.351953e-06,3.351953e-06,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742565716500_17053,7464,2257,USDJPY,14,250,VALID,1742565716870,1742565716870,120,0,149.158,149.173,149.1655,-1.0055894e-05,1.0055894e-05,1.0055894e-05,0.015,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742565716750_17054,7464,2257,USDJPY,14,250,VALID,1742565717120,1742565717120,120,0,149.156,149.171,149.1635,-1.3408016e-05,1.3408016e-05,1.3408016e-05,0.015,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742565717000_17055,7464,2257,USDJPY,14,250,VALID,1742565717366,1742565717366,116,0,149.148,149.165,149.1565,-4.6929472e-05,4.6929472e-05,4.6929472e-05,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742566042750_17056,7465,2258,USDJPY,14,250,STALE,1742566044462,1742566044462,1462,0,149.122,149.139,149.1305,-6.705514e-06,6.705514e-06,6.705514e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742566043000_17057,7465,2258,USDJPY,14,250,STALE,1742566044462,1742566044462,1212,0,149.122,149.139,149.1305,-6.705514e-06,6.705514e-06,6.705514e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742566054250_17058,7466,2258,USDCAD,14,250,STALE,1742566055786,1742566055786,1286,0,1.43387,1.43415,1.43401,-3.48672e-06,-3.48672e-06,3.48672e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742566488500_17059,7467,2259,USDCAD,14,250,VALID,1742566489327,1742566489327,577,0,1.43387,1.43413,1.434,0.0,-0.0,0.0,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742566501250_17060,7468,2259,USDCAD,14,250,VALID,1742566501607,1742566501607,107,0,1.43376,1.43403,1.433895,-6.973987e-06,6.973987e-06,6.973987e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742566740250_17061,7469,2260,USDCHF,14,250,STALE,1742566744973,1742566744973,4473,0,0.88122,0.88144,0.88133,6.8081244e-05,6.8081244e-05,6.8081244e-05,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742566845000_17062,7470,2260,USDJPY,14,250,STALE,1742566846673,1742566846673,1423,0,149.098,149.115,149.1065,6.706638e-06,-6.706638e-06,6.706638e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742567216000_17063,7471,2261,USDJPY,14,250,VALID,1742567216408,1742567216408,158,0,149.039,149.057,149.048,6.709271e-06,6.709271e-06,6.709271e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742567579500_17064,7472,2262,USDCHF,14,250,VALID,1742567579966,1742567579966,216,0,0.88091,0.88113,0.88102,3.405202e-05,3.405202e-05,3.405202e-05,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742567675250_17065,7473,2262,USDJPY,14,250,VALID,1742567675677,1742567675677,177,0,148.974,148.991,148.9825,-3.356093e-06,3.356093e-06,3.356093e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742567675500_17066,7473,2262,USDJPY,14,250,VALID,1742567675883,1742567675883,133,0,148.974,148.989,148.9815,-6.71222e-06,6.71222e-06,6.71222e-06,0.015,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742567747750_17067,7474,2262,EURUSD,14,250,VALID,1742567748329,1742567748329,329,0,1.08395,1.08413,1.08404,5.5350043e-05,-5.5350043e-05,5.5350043e-05,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742567753750_17068,7475,2262,EURUSD,14,250,VALID,1742567754260,1742567754260,260,0,1.08383,1.08401,1.08392,9.225816e-06,-9.225816e-06,9.225816e-06,0.00018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742568700250_17069,7476,2263,USDCHF,14,250,VALID,1742568700777,1742568700777,277,0,0.8806,0.88083,0.880715,5.677222e-06,5.677222e-06,5.677222e-06,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742569393500_17070,7477,2264,USDCAD,15,250,VALID,1742569394609,1742569394609,859,0,1.43354,1.43384,1.43369,-3.487498e-06,-3.487498e-06,3.487498e-06,0.0003,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742569897250_17071,7478,2265,USDCAD,15,250,VALID,1742569897794,1742569897794,294,0,1.4332,1.43347,1.433335,3.488374e-06,-3.488374e-06,3.488374e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742569897500_17072,7478,2265,USDCHF,15,250,VALID,1742569898512,1742569898512,762,0,0.87983,0.8801,0.879965,5.1139705e-05,-5.1139705e-05,5.1139705e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742571002000_17073,7479,2266,USDCAD,15,250,STALE,1742571003453,1742571003453,1203,0,1.43408,1.43469,1.434385,-2.7886127e-05,2.7886127e-05,2.7886127e-05,0.00061,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571004250_17074,7480,2266,USDCAD,15,250,VALID,1742571004666,1742571004666,166,0,1.43449,1.43493,1.43471,0.000191694739,0.000191694739,0.000191694739,0.00044,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571005250_17075,7480,2266,USDCAD,15,250,STALE,1742571006553,1742571006553,1053,0,1.43448,1.43485,1.434665,4.530777e-05,4.530777e-05,4.530777e-05,0.00037,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1742571005500_17076,7480,2266,USDCAD,15,250,STALE,1742571007093,1742571007093,1343,0,1.43449,1.43485,1.43467,3.485128e-06,3.485128e-06,3.485128e-06,0.00036,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571058000_17077,7481,2266,USDCAD,15,250,STALE,1742571060417,1742571060417,2167,0,1.43453,1.4348,1.434665,1.3940634e-05,1.3940634e-05,1.3940634e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571072750_17079,7482,2266,USDCAD,15,250,VALID,1742571073563,1742571073563,563,0,1.4346,1.43485,1.434725,3.484994e-06,3.484994e-06,3.484994e-06,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571072500_17078,7482,2266,USDCAD,15,250,VALID,1742571073563,1742571073563,813,0,1.4346,1.43485,1.434725,3.484994e-06,3.484994e-06,3.484994e-06,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571201750_17080,7483,2267,USDCAD,15,250,VALID,1742571202364,1742571202364,364,0,1.43463,1.43492,1.434775,3.484873e-06,-3.484873e-06,3.484873e-06,0.00029,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742571640750_17081,7484,2268,USDJPY,15,250,VALID,1742571641517,1742571641517,517,0,148.732,148.749,148.7405,0.0,-0.0,0.0,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742571643500_17082,7485,2268,USDJPY,15,250,VALID,1742571644230,1742571644230,480,0,148.703,148.719,148.711,-3.0259577e-05,3.0259577e-05,3.0259577e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742571656500_17083,7486,2268,USDCAD,15,250,VALID,1742571657262,1742571657262,512,0,1.43519,1.43545,1.43532,-6.967063e-06,-6.967063e-06,6.967063e-06,0.00026,INTERNAL_CONFIRMATION
