"mode","entry_time","exit_time","symbol","direction","result_r","net_profit","volume","reward_r","holding_bars","score","exit_reason"
"range_reversion","2025.06.23 18:45:00","2025.06.23 19:37:11","EURUSD","SHORT","1.2692","29.70","0.150","1.250","3","2.073","DEAL_REASON_TP"
"range_reversion","2025.06.23 18:45:00","2025.06.23 19:37:11","GBPUSD","SHORT","1.2459","29.64","0.130","1.250","3","1.946","DEAL_REASON_TP"
"range_reversion","2025.06.23 20:00:00","2025.06.23 20:23:03","GBPUSD","SHORT","-1.0000","-23.76","0.120","1.250","1","1.315","DEAL_REASON_SL"
"range_reversion","2025.06.23 20:00:00","2025.06.23 20:28:02","EURUSD","SHORT","-1.0000","-23.01","0.130","1.250","1","1.470","DEAL_REASON_SL"
"range_reversion","2025.06.23 21:30:00","2025.06.24 00:02:30","EURUSD","SHORT","-1.0219","-23.34","0.170","1.250","10","1.437","DEAL_REASON_SL"
"range_reversion","2025.06.23 21:00:00","2025.06.24 01:06:08","GBPUSD","SHORT","-1.0886","-25.95","0.150","1.250","16","1.436","DEAL_REASON_SL"
"range_reversion","2025.06.24 04:30:00","2025.06.24 06:09:50","GBPUSD","SHORT","-1.0313","-25.08","0.190","1.250","6","1.401","DEAL_REASON_SL"
"range_reversion","2025.06.30 05:00:00","2025.06.30 05:01:29","USDJPY","LONG","-1.0559","-25.13","0.240","1.250","0","1.656","DEAL_REASON_SL"
"range_reversion","2025.06.30 07:30:00","2025.06.30 07:51:24","USDJPY","LONG","-1.0133","-24.28","0.230","1.250","1","1.613","DEAL_REASON_SL"
"range_reversion","2025.06.30 08:45:00","2025.06.30 10:45:11","USDJPY","LONG","1.2481","30.18","0.270","1.250","8","1.827","DEAL_REASON_TP"
"range_reversion","2025.07.01 13:30:01","2025.07.01 14:54:34","GBPUSD","SHORT","1.2517","29.44","0.160","1.250","5","1.835","DEAL_REASON_TP"
"range_reversion","2025.07.01 18:00:00","2025.07.01 18:28:10","GBPUSD","LONG","-1.0000","-23.52","0.160","1.250","1","1.828","DEAL_REASON_SL"
"range_reversion","2025.07.01 18:45:00","2025.07.01 20:08:15","GBPUSD","LONG","1.2536","29.41","0.170","1.250","5","1.701","DEAL_REASON_TP"
"range_reversion","2025.07.02 15:30:00","2025.07.02 15:33:38","GBPUSD","LONG","-1.0000","-23.27","0.130","1.250","0","2.199","DEAL_REASON_SL"
"range_reversion","2025.07.02 16:45:00","2025.07.02 17:03:31","GBPUSD","LONG","-1.0000","-24.39","0.090","1.250","1","1.943","DEAL_REASON_SL"
"range_reversion","2025.07.02 17:30:00","2025.07.02 18:23:02","GBPUSD","LONG","1.2593","29.92","0.080","1.250","3","1.952","DEAL_REASON_TP"
"range_reversion","2025.07.02 20:30:00","2025.07.02 21:46:05","USDJPY","LONG","-1.0000","-24.38","0.250","1.250","5","1.249","DEAL_REASON_SL"
"range_reversion","2025.07.03 07:15:00","2025.07.03 08:13:13","USDJPY","SHORT","-1.0000","-24.31","0.330","1.250","3","1.892","DEAL_REASON_SL"
"range_reversion","2025.07.03 16:00:00","2025.07.03 16:33:39","USDJPY","SHORT","1.2621","28.74","0.160","1.250","2","3.682","DEAL_REASON_TP"
"range_reversion","2025.07.03 16:45:00","2025.07.03 17:04:26","USDJPY","SHORT","-1.0085","-24.53","0.150","1.250","1","1.744","DEAL_REASON_SL"
"range_reversion","2025.07.03 18:15:00","2025.07.03 22:45:00","USDJPY","SHORT","-0.1595","-3.64","0.110","1.250","18","1.471","DEAL_REASON_EXPERT"
"range_reversion","2025.07.10 16:15:00","2025.07.10 16:34:03","USDJPY","SHORT","-1.1290","-26.75","0.280","1.250","1","1.582","DEAL_REASON_SL"
"range_reversion","2025.07.10 17:15:00","2025.07.10 17:23:46","USDJPY","SHORT","-1.0000","-24.10","0.260","1.250","0","2.163","DEAL_REASON_SL"
"range_reversion","2025.07.10 17:45:00","2025.07.10 17:57:12","USDJPY","SHORT","1.2432","28.88","0.230","1.250","0","2.427","DEAL_REASON_TP"
"range_reversion","2025.07.10 17:45:00","2025.07.10 18:20:41","GBPUSD","LONG","1.2929","30.77","0.170","1.250","2","1.634","DEAL_REASON_TP"
"range_reversion","2025.07.10 17:45:00","2025.07.10 19:03:11","EURUSD","LONG","1.2564","29.40","0.200","1.250","5","2.453","DEAL_REASON_TP"
"range_reversion","2025.07.11 04:45:00","2025.07.11 05:03:52","USDJPY","SHORT","-1.1119","-26.38","0.260","1.250","1","2.594","DEAL_REASON_SL"
"range_reversion","2025.07.11 06:15:00","2025.07.11 07:25:13","USDJPY","SHORT","-1.0183","-23.83","0.210","1.250","4","1.841","DEAL_REASON_SL"
"range_reversion","2025.07.11 07:45:00","2025.07.11 08:23:46","USDJPY","SHORT","1.2754","29.95","0.250","1.250","2","1.407","DEAL_REASON_TP"
"range_reversion","2025.07.11 17:30:00","2025.07.11 22:00:00","USDJPY","SHORT","-0.3295","-7.73","0.200","1.250","18","2.645","DEAL_REASON_EXPERT"
"range_reversion","2025.07.16 19:30:00","2025.07.16 20:48:54","AUDJPY","LONG","-1.0000","-23.97","0.190","1.250","5","1.215","DEAL_REASON_SL"
"range_reversion","2025.07.17 05:30:00","2025.07.17 06:19:20","USDJPY","SHORT","-1.1278","-26.26","0.260","1.250","3","1.560","DEAL_REASON_SL"
"range_reversion","2025.07.18 14:30:00","2025.07.18 15:08:19","USDJPY","LONG","-1.0000","-24.23","0.330","1.250","2","1.594","DEAL_REASON_SL"
"range_reversion","2025.07.18 16:15:00","2025.07.18 16:20:40","USDJPY","LONG","-1.0420","-25.09","0.300","1.250","0","1.717","DEAL_REASON_SL"
"range_reversion","2025.07.18 16:45:00","2025.07.18 16:59:58","USDJPY","LONG","-1.0000","-23.68","0.270","1.250","0","1.467","DEAL_REASON_SL"
"range_reversion","2025.07.18 21:00:00","2025.07.18 23:47:58","USDJPY","SHORT","-1.0270","-24.51","0.320","1.250","11","1.506","DEAL_REASON_SL"
"range_reversion","2025.07.21 10:00:00","2025.07.21 10:14:32","USDJPY","LONG","1.2615","29.90","0.270","1.250","0","2.451","DEAL_REASON_TP"
"range_reversion","2025.07.21 11:00:00","2025.07.21 11:25:50","USDJPY","LONG","-1.0588","-25.18","0.230","1.250","1","1.200","DEAL_REASON_SL"
"range_reversion","2025.07.21 12:00:00","2025.07.21 14:00:14","USDJPY","LONG","-1.0281","-23.54","0.190","1.250","8","1.602","DEAL_REASON_SL"
"range_reversion","2025.07.21 14:30:00","2025.07.21 14:39:22","USDJPY","LONG","-1.0611","-24.49","0.260","1.250","0","1.425","DEAL_REASON_SL"
"range_reversion","2025.07.21 16:00:00","2025.07.21 16:32:28","USDJPY","LONG","1.2705","29.39","0.280","1.250","2","1.492","DEAL_REASON_TP"
"range_reversion","2025.07.22 17:30:00","2025.07.22 18:12:25","EURJPY","LONG","1.2650","29.13","0.170","1.250","2","1.817","DEAL_REASON_TP"
"range_reversion","2025.07.23 20:15:01","2025.07.23 20:44:23","EURJPY","SHORT","-1.0101","-23.14","0.170","1.250","1","1.898","DEAL_REASON_SL"
"range_reversion","2025.07.23 21:00:00","2025.07.23 22:29:38","EURJPY","SHORT","-1.0000","-22.97","0.160","1.250","5","1.711","DEAL_REASON_SL"
"range_reversion","2025.07.25 06:00:00","2025.07.25 06:56:06","USDJPY","SHORT","1.2500","29.14","0.220","1.250","3","1.620","DEAL_REASON_TP"
"range_reversion","2025.07.25 09:30:00","2025.07.25 10:04:33","USDJPY","LONG","1.2581","29.69","0.280","1.250","2","1.460","DEAL_REASON_TP"
"range_reversion","2025.07.28 11:15:00","2025.07.28 12:35:40","EURUSD","LONG","-1.0488","-24.51","0.190","1.250","5","2.559","DEAL_REASON_SL"
"range_reversion","2025.07.28 13:45:00","2025.07.28 14:00:16","EURUSD","LONG","-1.0071","-23.97","0.170","1.250","1","1.304","DEAL_REASON_SL"
"range_reversion","2025.07.30 13:45:00","2025.07.30 14:38:05","USDJPY","SHORT","-1.0308","-24.39","0.270","1.250","3","2.049","DEAL_REASON_SL"
"range_reversion","2025.07.30 17:00:00","2025.07.30 20:51:08","USDJPY","SHORT","1.2581","28.82","0.220","1.250","15","2.206","DEAL_REASON_TP"
"range_reversion","2025.07.31 18:15:00","2025.07.31 19:03:15","GBPJPY","SHORT","-1.0000","-22.62","0.130","1.250","3","2.114","DEAL_REASON_SL"
"range_reversion","2025.07.31 19:30:01","2025.07.31 20:08:38","GBPJPY","SHORT","1.2659","30.00","0.140","1.250","2","2.331","DEAL_REASON_TP"
"range_reversion","2025.07.31 20:15:00","2025.07.31 22:00:46","GBPJPY","SHORT","-1.0117","-22.71","0.130","1.250","7","1.179","DEAL_REASON_SL"
"range_reversion","2025.08.01 18:15:00","2025.08.01 19:41:45","GBPJPY","LONG","-1.0024","-22.90","0.080","1.250","5","1.769","DEAL_REASON_SL"
"range_reversion","2025.08.01 18:15:00","2025.08.01 19:42:35","AUDJPY","LONG","-1.0045","-22.58","0.150","1.250","5","1.842","DEAL_REASON_SL"
"range_reversion","2025.08.01 20:30:00","2025.08.04 00:29:29","AUDJPY","LONG","-1.0000","-22.54","0.180","1.250","15","1.640","DEAL_REASON_SL"
"range_reversion","2025.08.01 20:30:00","2025.08.04 01:00:00","GBPJPY","LONG","-0.5484","-12.16","0.110","1.250","18","1.694","DEAL_REASON_EXPERT"
"range_reversion","2025.08.04 01:15:00","2025.08.04 03:04:37","USDJPY","LONG","1.2745","30.42","0.230","1.250","7","1.493","DEAL_REASON_TP"
"range_reversion","2025.08.01 23:45:00","2025.08.04 03:25:28","EURUSD","SHORT","1.2635","29.92","0.140","1.250","14","1.817","DEAL_REASON_TP"
"range_reversion","2025.08.06 22:00:00","2025.08.06 23:10:08","USDJPY","LONG","1.2537","29.66","0.260","1.250","4","1.925","DEAL_REASON_TP"
"range_reversion","2025.08.07 04:45:00","2025.08.07 06:18:21","USDJPY","SHORT","-1.0333","-24.35","0.290","1.250","6","1.791","DEAL_REASON_SL"
"range_reversion","2025.08.07 06:30:00","2025.08.07 07:22:08","USDJPY","SHORT","1.2889","30.69","0.260","1.250","3","1.300","DEAL_REASON_TP"
"range_reversion","2025.08.07 10:15:00","2025.08.07 10:30:04","USDJPY","LONG","-1.0488","-24.60","0.280","1.250","1","2.116","DEAL_REASON_SL"
"range_reversion","2025.08.07 11:00:00","2025.08.07 11:06:14","USDJPY","LONG","1.2500","29.19","0.260","1.250","0","1.999","DEAL_REASON_TP"
"range_reversion","2025.08.07 11:15:00","2025.08.07 12:03:05","USDJPY","LONG","1.2500","29.69","0.230","1.250","3","1.221","DEAL_REASON_TP"
"range_reversion","2025.08.08 01:15:00","2025.08.08 01:35:53","USDJPY","LONG","-1.0208","-24.02","0.240","1.250","1","1.413","DEAL_REASON_SL"
"range_reversion","2025.08.08 02:00:00","2025.08.08 02:11:30","USDJPY","LONG","-1.0126","-24.13","0.220","1.250","0","1.467","DEAL_REASON_SL"
"range_reversion","2025.08.08 14:00:00","2025.08.08 18:30:00","USDJPY","SHORT","0.3154","7.32","0.230","1.250","18","1.849","DEAL_REASON_EXPERT"
"range_reversion","2025.08.13 11:00:00","2025.08.13 11:15:24","USDJPY","LONG","-1.0086","-23.81","0.300","1.250","1","2.058","DEAL_REASON_SL"
"range_reversion","2025.08.13 13:15:00","2025.08.13 14:00:05","USDJPY","LONG","1.2645","30.10","0.290","1.250","3","1.423","DEAL_REASON_TP"
"range_reversion","2025.08.13 17:45:00","2025.08.13 20:13:42","USDJPY","LONG","1.2482","29.86","0.250","1.250","9","1.195","DEAL_REASON_TP"
"range_reversion","2025.08.15 12:45:00","2025.08.15 14:36:16","USDJPY","LONG","1.2598","29.39","0.270","1.250","7","1.760","DEAL_REASON_TP"
"range_reversion","2025.08.15 17:30:00","2025.08.15 22:00:00","EURUSD","SHORT","0.4958","11.80","0.200","1.250","18","2.501","DEAL_REASON_EXPERT"
"range_reversion","2025.08.18 16:30:00","2025.08.18 16:50:21","USDJPY","SHORT","-1.0306","-24.58","0.360","1.250","1","2.345","DEAL_REASON_SL"
"range_reversion","2025.08.18 17:30:00","2025.08.18 17:35:20","USDJPY","SHORT","-1.0000","-23.90","0.310","1.250","0","1.162","DEAL_REASON_SL"
"range_reversion","2025.08.20 18:15:00","2025.08.20 21:40:10","USDJPY","LONG","1.2547","30.18","0.220","1.250","13","2.221","DEAL_REASON_TP"
"range_reversion","2025.08.21 18:00:00","2025.08.21 18:11:05","EURUSD","LONG","-1.0169","-24.00","0.200","1.250","0","2.192","DEAL_REASON_SL"
"range_reversion","2025.08.21 19:30:00","2025.08.22 00:01:00","EURUSD","LONG","-0.5481","-13.59","0.170","1.250","18","1.599","DEAL_REASON_EXPERT"
"range_reversion","2025.08.21 19:30:00","2025.08.22 00:01:00","USDJPY","SHORT","-0.5906","-15.99","0.200","1.250","18","1.664","DEAL_REASON_EXPERT"
"range_reversion","2025.08.22 21:00:00","2025.08.22 22:02:11","EURUSD","SHORT","1.2558","29.16","0.180","1.250","4","1.269","DEAL_REASON_TP"
"range_reversion","2025.08.25 03:45:00","2025.08.25 04:19:41","USDJPY","SHORT","1.2443","29.88","0.270","1.250","2","2.040","DEAL_REASON_TP"
"range_reversion","2025.08.25 05:00:00","2025.08.25 05:24:08","USDJPY","SHORT","-1.0000","-23.62","0.260","1.250","1","1.364","DEAL_REASON_SL"
"range_reversion","2025.08.26 13:30:01","2025.08.26 14:36:01","EURUSD","SHORT","-1.0000","-23.80","0.200","1.250","4","1.660","DEAL_REASON_SL"
"range_reversion","2025.08.26 19:45:00","2025.08.26 21:01:48","USDJPY","LONG","1.2500","29.10","0.260","1.250","5","2.041","DEAL_REASON_TP"
"range_reversion","2025.08.27 14:45:00","2025.08.27 16:08:59","USDJPY","SHORT","1.2804","30.55","0.330","1.250","5","1.799","DEAL_REASON_TP"
"range_reversion","2025.08.29 18:15:00","2025.08.29 22:45:00","GBPUSD","SHORT","-0.5108","-12.07","0.170","1.250","18","2.281","DEAL_REASON_EXPERT"
"range_reversion","2025.09.02 05:30:00","2025.09.02 07:13:45","USDJPY","SHORT","-1.0221","-24.45","0.260","1.250","6","2.703","DEAL_REASON_SL"
"range_reversion","2025.09.02 12:45:00","2025.09.02 14:02:25","GBPUSD","LONG","-1.0033","-21.42","0.070","1.250","5","1.642","DEAL_REASON_SL"
"range_reversion","2025.09.02 13:00:00","2025.09.02 15:34:51","EURUSD","LONG","-1.0427","-23.94","0.140","1.250","10","1.634","DEAL_REASON_SL"
"range_reversion","2025.09.02 16:00:00","2025.09.02 16:36:23","GBPUSD","LONG","1.2513","28.68","0.120","1.250","2","1.219","DEAL_REASON_TP"
"range_reversion","2025.09.04 18:30:00","2025.09.04 23:00:00","USDJPY","SHORT","0.8617","19.64","0.180","1.250","18","1.908","DEAL_REASON_EXPERT"
"range_reversion","2025.09.05 16:30:00","2025.09.05 16:48:10","USDJPY","LONG","-1.0287","-24.85","0.170","1.250","1","2.424","DEAL_REASON_SL"
"range_reversion","2025.09.05 17:00:00","2025.09.05 17:33:04","EURJPY","LONG","-1.0256","-24.47","0.180","1.250","2","1.623","DEAL_REASON_SL"
"range_reversion","2025.09.05 18:00:00","2025.09.05 22:30:02","EURJPY","LONG","0.5415","12.64","0.150","1.250","18","1.790","DEAL_REASON_EXPERT"
"range_reversion","2025.09.08 02:15:00","2025.09.08 02:36:44","EURJPY","SHORT","-1.0045","-22.63","0.150","1.250","1","1.712","DEAL_REASON_SL"
"range_reversion","2025.09.08 02:15:00","2025.09.08 03:12:40","GBPJPY","SHORT","-1.0000","-23.77","0.130","1.250","3","1.740","DEAL_REASON_SL"
"range_reversion","2025.09.08 03:00:00","2025.09.08 05:11:06","EURJPY","SHORT","1.2541","29.12","0.140","1.250","8","1.446","DEAL_REASON_TP"
"range_reversion","2025.09.09 13:15:00","2025.09.09 17:03:25","EURJPY","LONG","1.2513","28.78","0.170","1.250","15","1.858","DEAL_REASON_TP"
"range_reversion","2025.09.11 17:30:00","2025.09.11 18:21:01","GBPUSD","SHORT","-1.0000","-23.66","0.130","1.250","3","2.088","DEAL_REASON_SL"
"range_reversion","2025.09.11 18:00:00","2025.09.11 22:30:00","USDJPY","LONG","-0.2800","-6.42","0.150","1.250","18","1.883","DEAL_REASON_EXPERT"
"range_reversion","2025.09.11 18:45:00","2025.09.11 23:15:00","GBPUSD","SHORT","-0.6735","-15.84","0.120","1.250","18","1.654","DEAL_REASON_EXPERT"
"range_reversion","2025.09.12 13:00:00","2025.09.12 13:54:00","USDJPY","SHORT","1.2581","29.56","0.280","1.250","3","1.942","DEAL_REASON_TP"
"range_reversion","2025.09.18 09:45:00","2025.09.18 10:10:39","USDJPY","SHORT","1.2547","29.81","0.330","1.250","1","1.708","DEAL_REASON_TP"
"range_reversion","2025.09.18 12:00:00","2025.09.18 12:36:29","GBPUSD","SHORT","-1.0000","-23.58","0.180","1.250","2","1.671","DEAL_REASON_SL"
"range_reversion","2025.09.18 17:00:00","2025.09.18 18:20:05","EURUSD","LONG","1.2482","28.16","0.160","1.250","5","2.087","DEAL_REASON_TP"
"range_reversion","2025.09.18 17:00:00","2025.09.18 18:52:41","GBPUSD","LONG","-1.0000","-22.88","0.130","1.250","7","2.365","DEAL_REASON_SL"
"range_reversion","2025.09.18 19:00:00","2025.09.18 23:30:00","GBPUSD","LONG","0.0660","1.56","0.120","1.250","18","1.388","DEAL_REASON_EXPERT"
"range_reversion","2025.09.23 12:45:00","2025.09.23 13:32:29","USDJPY","LONG","1.2524","29.69","0.340","1.250","3","1.662","DEAL_REASON_TP"
"range_reversion","2025.09.24 16:30:00","2025.09.24 16:42:29","USDJPY","SHORT","-1.0104","-24.12","0.370","1.250","0","1.693","DEAL_REASON_SL"
"range_reversion","2025.09.24 17:00:00","2025.09.24 21:30:00","USDJPY","SHORT","-0.7308","-17.37","0.340","1.250","18","1.570","DEAL_REASON_EXPERT"
"range_reversion","2025.10.01 19:30:00","2025.10.02 00:01:30","EURUSD","LONG","0.0662","-1.19","0.150","1.250","18","1.337","DEAL_REASON_EXPERT"
"range_reversion","2025.10.02 18:00:00","2025.10.02 18:14:11","EURUSD","LONG","-1.0000","-23.60","0.200","1.250","0","2.126","DEAL_REASON_SL"
"range_reversion","2025.10.02 19:00:00","2025.10.02 19:59:33","EURUSD","LONG","1.2500","29.70","0.180","1.250","3","1.920","DEAL_REASON_TP"
"range_reversion","2025.10.03 11:30:00","2025.10.03 11:56:19","USDJPY","LONG","-1.0000","-24.10","0.250","1.250","1","1.556","DEAL_REASON_SL"
"range_reversion","2025.10.03 12:15:00","2025.10.03 14:35:23","USDJPY","LONG","-1.0213","-23.47","0.240","1.250","9","1.531","DEAL_REASON_SL"
"range_reversion","2025.10.03 20:00:00","2025.10.06 00:01:00","USDJPY","SHORT","-15.1643","-357.72","0.250","1.250","16","1.718","DEAL_REASON_SL"
