"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","base_strength","quote_strength","strength_diff","strength_rank_base","strength_rank_quote","pair_momentum_h1","pair_momentum_h4","strength_alignment","pair_alignment","entry_type","pullback_depth_atr","overextended_flag","room_to_1r","room_to_2r","failure_type","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"C","currency_strength_reversal_avoid","2025.01.17 12:00:01","2025.01.17 15:09:09","currency_strength_reversal_avoid","EURJPY","LONG","EUR","JPY","0.53377","-0.66823","1.20200","2","4","1.47925","0.22357","true","true","strength_momentum_reversal_avoid","0.7837","false","9.2892","9.2892","no_follow_through","160.36300000","160.19200000","160.19700000","160.56200000","0.16600000","-1.0301","-21.98","0.00","0.00","-21.98","0.200","1.200","12","0.16600000","30.00","2.444","DEAL_REASON_SL","403"
"C","currency_strength_reversal_avoid","2025.01.17 16:00:00","2025.01.17 16:15:11","currency_strength_reversal_avoid","GBPUSD","SHORT","GBP","USD","-1.62083","0.37599","-1.99682","4","2","-2.07890","-0.20438","true","true","strength_momentum_reversal_avoid","0.7564","false","1.9636","1.9636","other","1.21815000","1.21683000","1.21925000","1.21683000","0.00110000","1.2000","25.08","0.00","0.00","25.08","0.190","1.200","1","0.00110000","20.00","2.622","DEAL_REASON_TP","407"
"C","currency_strength_reversal_avoid","2025.01.17 12:30:00","2025.01.17 16:24:31","currency_strength_reversal_avoid","USDJPY","LONG","USD","JPY","1.10910","-0.66823","1.77732","1","4","1.98044","-0.16796","true","true","strength_momentum_reversal_avoid","0.0256","false","9.4737","9.4737","other","155.67800000","155.86300000","155.52600000","155.86000000","0.15200000","1.2171","26.11","0.00","0.00","26.11","0.220","1.200","15","0.15207143","17.00","3.041","DEAL_REASON_TP","405"
"C","currency_strength_reversal_avoid","2025.01.17 16:30:00","2025.01.17 16:30:20","currency_strength_reversal_avoid","GBPUSD","SHORT","GBP","USD","-1.62083","0.37599","-1.99682","4","2","-2.07890","-0.20438","true","true","strength_momentum_reversal_avoid","0.5950","false","1.2640","1.2640","no_follow_through","1.21757000","1.21887000","1.21882000","1.21607000","0.00125000","-1.0400","-22.10","0.00","0.00","-22.10","0.170","1.200","0","0.00124714","20.00","2.552","DEAL_REASON_SL","410"
"C","currency_strength_reversal_avoid","2025.01.17 18:30:02","2025.01.17 19:07:25","currency_strength_reversal_avoid","AUDJPY","LONG","AUD","JPY","0.04801","-0.89112","0.93913","3","5","1.93394","-1.62240","true","true","strength_momentum_reversal_avoid","1.9800","false","3.2822","3.2822","no_follow_through","97.14200000","96.97800000","96.97900000","97.33800000","0.16300000","-1.0061","-22.10","0.00","0.00","-22.10","0.210","1.200","2","0.16328571","28.00","1.279","DEAL_REASON_SL","414"
"C","currency_strength_reversal_avoid","2025.01.17 18:00:00","2025.01.17 19:07:25","currency_strength_reversal_avoid","GBPJPY","LONG","GBP","JPY","0.82540","-0.77393","1.59932","2","5","2.29071","-0.76587","true","true","strength_momentum_reversal_avoid","1.5057","false","5.7551","5.7551","no_follow_through","190.43900000","190.18900000","190.19400000","190.73300000","0.24500000","-1.0204","-20.85","0.00","0.00","-20.85","0.130","1.200","4","0.24514286","38.00","2.432","DEAL_REASON_SL","413"
"C","currency_strength_reversal_avoid","2025.01.17 17:30:00","2025.01.17 19:55:20","currency_strength_reversal_avoid","EURJPY","LONG","EUR","JPY","1.10246","-0.16025","1.26271","1","3","1.82554","-0.23905","true","true","strength_momentum_reversal_avoid","2.1453","false","4.9550","4.9550","no_follow_through","160.81400000","160.61000000","160.61400000","161.05400000","0.20000000","-1.0200","-22.20","0.00","0.00","-22.20","0.170","1.200","9","0.19992857","30.00","2.046","DEAL_REASON_SL","412"
"C","currency_strength_reversal_avoid","2025.01.17 19:30:00","2025.01.20 00:01:00","currency_strength_reversal_avoid","GBPUSD","SHORT","GBP","USD","-0.17422","0.66422","-0.83844","3","1","-0.64533","-0.20438","true","true","strength_momentum_reversal_avoid","1.1278","false","0.7135","0.7135","no_follow_through","1.21721000","1.21973000","1.21892000","1.21516000","0.00171000","-1.4737","-30.24","0.00","-0.12","-30.36","0.120","1.200","18","0.00170857","20.00","1.072","DEAL_REASON_SL","418"
"C","currency_strength_reversal_avoid","2025.01.17 19:15:00","2025.01.20 00:15:00","currency_strength_reversal_avoid","USDJPY","LONG","USD","JPY","0.66422","-0.58354","1.24776","1","5","2.43389","-0.56498","true","true","strength_momentum_reversal_avoid","0.7485","false","2.5525","2.5525","no_follow_through","156.26300000","156.19800000","156.08200000","156.48100000","0.18100000","-0.3591","-7.49","0.00","0.87","-6.62","0.180","1.200","20","0.18128571","16.00","1.829","DEAL_REASON_EXPERT","417"
"C","currency_strength_reversal_avoid","2025.01.17 20:00:01","2025.01.20 01:00:00","currency_strength_reversal_avoid","EURUSD","SHORT","EUR","USD","0.45964","1.87796","-1.41832","3","2","-1.01558","-0.27284","true","true","strength_momentum_reversal_avoid","0.7261","false","1.4348","1.4348","no_follow_through","1.02798000","1.02822000","1.02936000","1.02632000","0.00138000","-0.1739","-3.60","0.00","0.41","-3.19","0.150","1.200","20","0.00138143","18.00","1.798","DEAL_REASON_EXPERT","420"
"C","currency_strength_reversal_avoid","2025.01.20 01:45:00","2025.01.20 01:52:27","currency_strength_reversal_avoid","USDJPY","LONG","USD","JPY","2.26291","-1.12890","3.39181","1","5","1.42168","1.76226","true","true","strength_momentum_reversal_avoid","1.0751","false","1.0990","1.0990","no_follow_through","156.40800000","156.30600000","156.30700000","156.52900000","0.10100000","-1.0099","-21.53","0.00","0.00","-21.53","0.330","1.200","0","0.10064286","16.00","4.146","DEAL_REASON_SL","424"
"C","currency_strength_reversal_avoid","2025.01.20 02:00:00","2025.01.20 02:06:34","currency_strength_reversal_avoid","USDJPY","LONG","USD","JPY","2.24145","-1.07586","3.31731","1","4","1.33270","1.76226","true","true","strength_momentum_reversal_avoid","0.0424","false","1.8774","1.8774","no_follow_through","156.32000000","156.21200000","156.21400000","156.44700000","0.10600000","-1.0189","-21.43","0.00","0.00","-21.43","0.310","1.200","0","0.10614286","19.00","4.133","DEAL_REASON_SL","426"
"D","currency_strength_momentum_room_to_2r","2025.01.02 02:30:00","2025.01.02 02:55:00","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","1.98600","-1.02654","3.01254","1","5","2.16711","0.73355","true","true","strength_momentum","0.7677","false","6.0714","6.0714","no_follow_through","157.46500000","157.36300000","157.36700000","157.58300000","0.09800000","-1.0408","-25.93","0.00","0.00","-25.93","0.400","1.200","1","0.09821429","18.00","4.186","DEAL_REASON_SL","2"
"D","currency_strength_momentum_room_to_2r","2025.01.02 03:00:00","2025.01.02 03:16:18","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","1.54539","-0.44764","1.99302","1","3","0.40226","0.73355","true","true","strength_momentum","0.0251","false","5.1000","5.1000","other","157.44800000","157.59500000","157.32800000","157.59100000","0.12000000","1.2250","29.85","0.00","0.00","29.85","0.320","1.200","1","0.11957143","17.00","2.739","DEAL_REASON_TP","4"
"D","currency_strength_momentum_room_to_2r","2025.01.02 03:30:00","2025.01.02 03:51:02","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","1.39823","-0.15962","1.55784","1","3","0.40226","0.73355","true","true","strength_momentum","0.8725","false","3.3615","3.3615","no_follow_through","157.62300000","157.49300000","157.49300000","157.78000000","0.13000000","-1.0000","-24.76","0.00","0.00","-24.76","0.300","1.200","1","0.13042857","19.00","2.130","DEAL_REASON_SL","6"
"D","currency_strength_momentum_room_to_2r","2025.01.02 04:00:00","2025.01.02 05:10:11","currency_strength_momentum_room_to_2r","EURJPY","LONG","EUR","JPY","-0.42470","-1.77523","1.35053","4","5","0.79763","0.33636","true","true","strength_momentum","0.3706","false","11.2222","11.2222","no_follow_through","163.17000000","163.01700000","163.01700000","163.35300000","0.15300000","-1.0000","-24.29","0.00","0.00","-24.29","0.250","1.200","4","0.15271429","30.00","2.689","DEAL_REASON_SL","8"
"D","currency_strength_momentum_room_to_2r","2025.01.02 10:00:00","2025.01.02 10:01:27","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","-0.21370","0.72732","-0.94102","3","2","-3.84047","1.93609","true","true","strength_momentum","1.1272","true","4.7754","4.7754","overextended_entry","156.67400000","156.81300000","156.81200000","156.50800000","0.13800000","-1.0072","-24.82","0.00","0.00","-24.82","0.280","1.200","0","0.13821429","19.00","1.719","DEAL_REASON_SL","10"
"D","currency_strength_momentum_room_to_2r","2025.01.02 10:15:00","2025.01.02 10:25:49","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","0.07154","1.22426","-1.15272","2","1","-3.84047","1.93609","true","true","strength_momentum","0.5907","true","4.6345","4.6345","other","156.68700000","156.51400000","156.83200000","156.51400000","0.14500000","1.1931","28.74","0.00","0.00","28.74","0.260","1.200","0","0.14457143","16.00","1.917","DEAL_REASON_TP","12"
"D","currency_strength_momentum_room_to_2r","2025.01.02 10:30:00","2025.01.02 10:48:31","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","0.07154","1.22426","-1.15272","2","1","-3.84047","1.93609","true","true","strength_momentum","1.1351","true","3.3161","3.3161","overextended_entry","156.52900000","156.68500000","156.68400000","156.34300000","0.15500000","-1.0065","-24.89","0.00","0.00","-24.89","0.250","1.200","1","0.15514286","17.00","1.785","DEAL_REASON_SL","14"
"D","currency_strength_momentum_room_to_2r","2025.01.02 13:15:00","2025.01.02 15:07:11","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","4.06149","2.06780","1.99369","1","2","-0.40619","0.26183","true","true","strength_momentum","1.4500","false","4.4568","4.4568","no_follow_through","157.15100000","156.98600000","156.98900000","157.34500000","0.16200000","-1.0185","-25.23","0.00","0.00","-25.23","0.240","1.200","7","0.16192857","18.00","2.457","DEAL_REASON_SL","16"
"D","currency_strength_momentum_room_to_2r","2025.01.02 17:00:00","2025.01.02 17:19:23","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","4.82188","2.44765","2.37423","1","2","1.22320","-0.39256","true","true","strength_momentum","0.4113","false","3.4833","3.4833","no_follow_through","157.04100000","156.82400000","156.83200000","157.29200000","0.20900000","-1.0383","-24.91","0.00","0.00","-24.91","0.180","1.200","1","0.20907143","18.00","2.866","DEAL_REASON_SL","18"
"D","currency_strength_momentum_room_to_2r","2025.01.02 22:30:00","2025.01.03 00:01:00","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","4.32622","1.24327","3.08295","1","2","1.22077","0.24985","true","true","strength_momentum","0.1064","false","2.0690","2.0690","no_follow_through","157.60100000","157.46500000","157.48500000","157.74100000","0.11600000","-1.1724","-28.50","0.00","1.58","-26.92","0.330","1.200","6","0.11650000","16.00","3.569","DEAL_REASON_SL","22"
"D","currency_strength_momentum_room_to_2r","2025.01.02 20:45:00","2025.01.03 01:45:00","currency_strength_momentum_room_to_2r","EURJPY","SHORT","EUR","JPY","-4.09015","0.68873","-4.77888","4","3","-1.47803","-1.72138","true","true","strength_momentum","0.2124","false","3.3628","3.3628","no_follow_through","161.64300000","161.76000000","161.86900000","161.37200000","0.22600000","-0.5177","-12.63","0.00","-1.10","-13.73","0.170","1.200","20","0.22550000","31.00","5.779","DEAL_REASON_EXPERT","20"
"D","currency_strength_momentum_room_to_2r","2025.01.02 21:00:00","2025.01.03 02:00:00","currency_strength_momentum_room_to_2r","EURUSD","SHORT","EUR","USD","-3.64061","4.00314","-7.64375","4","1","-3.08758","-2.60556","true","true","strength_momentum","0.2421","false","2.2138","2.2138","no_follow_through","1.02556000","1.02688000","1.02701000","1.02382000","0.00145000","-0.9103","-22.44","0.00","0.46","-21.98","0.170","1.200","20","0.00145000","18.00","9.022","DEAL_REASON_EXPERT","21"
"D","currency_strength_momentum_room_to_2r","2025.01.03 12:30:00","2025.01.03 14:16:30","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","1.10183","-0.20202","1.30386","1","3","0.10141","0.77076","true","true","strength_momentum","0.0359","false","4.6417","4.6417","no_follow_through","157.28400000","157.16300000","157.16400000","157.42800000","0.12000000","-1.0083","-24.64","0.00","0.00","-24.64","0.320","1.200","7","0.11992857","16.00","1.955","DEAL_REASON_SL","26"
"D","currency_strength_momentum_room_to_2r","2025.01.03 18:00:00","2025.01.03 18:37:16","currency_strength_momentum_room_to_2r","USDJPY","LONG","USD","JPY","0.69423","-1.04965","1.74388","1","5","1.31669","0.56718","true","true","strength_momentum","0.9242","false","3.6000","3.6000","no_follow_through","157.40900000","157.27700000","157.28900000","157.55300000","0.12000000","-1.1000","-26.86","0.00","0.00","-26.86","0.320","1.200","2","0.12000000","16.00","2.469","DEAL_REASON_SL","28"
"D","currency_strength_momentum_room_to_2r","2025.01.03 19:00:00","2025.01.03 21:36:22","currency_strength_momentum_room_to_2r","GBPUSD","LONG","GBP","USD","0.80740","-0.07328","0.88068","2","3","1.59625","-0.40168","true","true","strength_momentum","1.0450","false","11.6250","11.6250","other","1.24187000","1.24312000","1.24083000","1.24312000","0.00104000","1.2019","28.75","0.00","0.00","28.75","0.230","1.200","10","0.00104500","20.00","2.241","DEAL_REASON_TP","30"
"D","currency_strength_momentum_room_to_2r","2025.01.03 20:00:00","2025.01.03 22:46:16","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","-0.95188","0.20702","-1.15889","5","3","-0.43900","-0.83332","true","true","strength_momentum","0.3398","false","5.3577","5.3577","no_follow_through","157.16000000","157.31900000","157.29700000","156.99500000","0.13700000","-1.1606","-28.30","0.00","0.00","-28.30","0.280","1.200","11","0.13742857","19.00","1.962","DEAL_REASON_SL","31"
"D","currency_strength_momentum_room_to_2r","2025.01.03 20:00:00","2025.01.06 01:00:00","currency_strength_momentum_room_to_2r","EURUSD","LONG","EUR","USD","0.43331","-0.95188","1.38519","2","5","0.63952","0.69269","true","true","strength_momentum","0.3964","false","7.6837","7.6837","other","1.02990000","1.03004000","1.02892000","1.03108000","0.00098000","0.1429","3.36","0.00","-1.43","1.93","0.240","1.200","20","0.00098143","18.00","2.403","DEAL_REASON_EXPERT","32"
"D","currency_strength_momentum_room_to_2r","2025.01.06 12:00:00","2025.01.06 12:06:52","currency_strength_momentum_room_to_2r","GBPUSD","LONG","GBP","USD","4.05474","-2.35137","6.40611","2","4","3.36168","1.65722","true","true","strength_momentum","0.4499","true","2.5446","2.5446","overextended_entry","1.24766000","1.24665000","1.24665000","1.24887000","0.00101000","-1.0000","-24.24","0.00","0.00","-24.24","0.240","1.200","0","0.00101143","20.00","7.637","DEAL_REASON_SL","36"
"D","currency_strength_momentum_room_to_2r","2025.01.06 12:45:00","2025.01.06 12:54:31","currency_strength_momentum_room_to_2r","GBPUSD","LONG","GBP","USD","4.05474","-2.35137","6.40611","2","4","3.36168","1.65722","true","true","strength_momentum","0.0282","true","2.4340","2.4340","overextended_entry","1.24765000","1.24659000","1.24659000","1.24893000","0.00106000","-1.0000","-23.32","0.00","0.00","-23.32","0.220","1.200","0","0.00106429","20.00","7.626","DEAL_REASON_SL","38"
"D","currency_strength_momentum_room_to_2r","2025.01.06 14:00:00","2025.01.06 14:02:10","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","-4.12495","-2.46454","-1.66041","5","4","-2.16292","0.96127","true","true","strength_momentum","2.9127","true","3.7987","3.7987","other","157.19400000","157.01400000","157.34300000","157.01500000","0.14900000","1.2081","28.66","0.00","0.00","28.66","0.250","1.200","0","0.14907143","17.00","2.239","DEAL_REASON_TP","40"
"D","currency_strength_momentum_room_to_2r","2025.01.06 14:15:00","2025.01.06 14:36:06","currency_strength_momentum_room_to_2r","USDJPY","SHORT","USD","JPY","-4.12495","-3.28974","-0.83521","5","4","-2.16292","0.96127","true","true","strength_momentum","2.7798","true","2.7870","2.7870","other","157.09900000","156.89700000","157.26800000","156.89700000","0.16900000","1.1953","28.32","0.00","0.00","28.32","0.220","1.200","1","0.16857143","16.00","1.313","DEAL_REASON_TP","42"
"D","currency_strength_momentum_room_to_2r","2025.01.06 20:15:04","2025.01.06 20:28:52","currency_strength_momentum_room_to_2r","EURJPY","LONG","EUR","JPY","2.90521","-1.77661","4.68182","2","4","0.99053","2.61995","true","true","strength_momentum","0.0331","false","2.0422","2.0422","no_follow_through","163.67100000","163.50500000","163.50500000","163.87000000","0.16600000","-1.0000","-24.34","0.00","0.00","-24.34","0.230","1.200","0","0.16614286","30.00","5.635","DEAL_REASON_SL","45"
"D","currency_strength_momentum_room_to_2r","2025.01.06 18:00:00","2025.01.06 23:00:00","currency_strength_momentum_room_to_2r","EURUSD","LONG","EUR","USD","4.12756","-3.61223","7.73979","1","5","2.61258","3.17726","true","true","strength_momentum","0.0921","false","2.0000","2.0000","no_follow_through","1.03946000","1.03870000","1.03739000","1.04195000","0.00207000","-0.3671","-8.36","0.00","0.00","-8.36","0.110","1.200","20","0.00207286","18.00","9.107","DEAL_REASON_EXPERT","44"
