event_id,symbol,detector_version,feature_schema,direction,spec_sha256,candidate_time_msc,confirmed_time_msc,trigger_horizon_ms,horizons_triggered_mask,raw_p_250,raw_p_500,raw_p_1000,adjusted_p_250,adjusted_p_500,adjusted_p_1000,empirical_percentile,severity,local_score,local_sigma,baseline_samples,tail_calibration_samples,quantile_half_width,time_of_day_bucket,volatility_regime,noise_return,efficiency,tick_intensity_ratio,move_spread_ratio,spread_ratio,quote_age_ms,statistical_shock,directional_burst,activity_elevated,liquidity_normal,cost_feasible,strategy_signal,symbol_cluster_id,market_cluster_id,symbol_overlap_event,market_overlap_event,abs_return_1s,abs_return_3s,abs_return_10s,abs_return_30s,abs_return_120s,mfe_120s,mae_120s,realized_volatility_120s,spread_change_120s,tick_activity_120s,quote_reversion_ratio,record_status
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015356500_37","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741015356250","1741015356500","250","1","0.008697813121","","","0.008697813121","","","99.13021869","P990","2.6318565465","0.000013822288","3231","12071","0.001656435487","3","NORMAL","0.000006614041","1.00000000","1.00000000","0.11764706","0.94444444","89","true","true","false","true","false","false","30","30","false","false","0.000006613997","0.000052913552","0.000085985945","0.000079365079","0.000112432004","0.018000000000","0.022000000000","0.000235561494","0.000000000000","245","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015358750_38","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741015358500","1741015358750","250","1","0.007035841404","","","0.007035841404","","","99.29641586","P990","2.7500974276","0.000013829120","3234","12080","0.001490491269","3","NORMAL","0.000006614413","0.00000000","0.00000000","0.00000000","0.88888889","98","true","false","false","true","false","false","31","31","false","false","0.000009921537","0.000085989926","0.000009921537","0.000125664285","0.000198410075","0.015000000000","0.031500000000","0.000223750154","0.002000000000","240","15.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741015603250","1741015603500","250","3","0.004773849017","0.008410012862","","0.009547698034","0.009547698034","","99.52261510","P990","3.0580124625","0.000013790779","3247","12358","0.001215233224","3","NORMAL","0.000006615485","1.00000000","1.00000000","0.13157895","1.11764706","394","true","true","false","true","false","false","32","32","false","false","0.000026461589","0.000003307737","0.000043001576","0.000062849081","0.000393698839","0.059500000000","0.013500000000","0.000285346454","0.001000000000","276","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015656750_40","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741015656500","1741015656750","250","1","0.005078187974","","","0.005078187974","","","99.49218120","P990","3.0057573266","0.000013754951","3229","12405","0.001250803378","3","NORMAL","0.000006614938","1.00000000","1.00000000","0.05555556","1.05882353","379","true","true","false","true","false","false","33","33","false","false","0.000000000000","0.000003307474","0.000122383839","0.000162079111","0.000363887781","0.001000000000","0.083000000000","0.000229314261","0.000000000000","290","55.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016050750_41","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016050500","1741016050750","250","1","0.002241459267","","","0.002241459267","","","99.77585407","P995","3.5576350405","0.000013726218","3207","12937","0.000814893119","3","NORMAL","0.000006621925","1.00000000","1.00000000","0.36842105","1.05555556","89","true","true","false","true","false","false","34","34","false","false","0.000006621903","0.000016554839","0.000036419681","0.000205257234","0.000231738970","0.004000000000","0.051500000000","0.000270360420","0.000000000000","292","5.83333333","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016051000_42","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016050750","1741016051000","500","3","0.005178143597","0.002079395085","","0.005178143597","0.004158790170","","99.79206049","P995","3.5203164813","0.000025392831","2842","10579","0.000868020014","3","NORMAL","0.000006621881","0.75000000","2.00000000","0.31578947","1.05555556","126","true","true","true","true","false","false","34","34","true","true","0.000003310957","0.000016554894","0.000009932805","0.000211878436","0.000235049916","0.003500000000","0.052000000000","0.000270340145","0.001000000000","291","5.46153846","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016191500_43","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016191250","1741016191500","250","1","0.009139375476","","","0.009139375476","","","99.08606245","P990","2.6087593278","0.000013639238","3173","13129","0.001627752060","3","NORMAL","0.000006619536","1.00000000","1.00000000","0.08333333","1.00000000","73","true","true","false","true","false","false","35","35","false","false","0.000006619448","0.000003309729","0.000076121006","0.000059573454","0.000072811517","0.018500000000","0.007000000000","0.000218081880","-0.002000000000","213","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016211500_44","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016211250","1741016211500","250","1","0.008273244782","","","0.008273244782","","","99.17267552","P990","2.6663136409","0.000013653606","3174","13174","0.001546730721","3","NORMAL","0.000006619316","1.00000000","1.00000000","0.05555556","1.00000000","187","true","true","false","true","false","false","36","36","false","false","0.000013238282","0.000009928728","0.000016547826","0.000049642656","0.000033095378","0.013500000000","0.018500000000","0.000208265342","0.002000000000","201","2.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016313250_45","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016313000","1741016313250","250","3","0.004764785963","0.008595194085","","0.009529571926","0.009529571926","","99.52352140","P990","3.0135376733","0.000013727146","3127","13221","0.001173794473","3","NORMAL","0.000006618418","1.00000000","1.00000000","0.15789474","1.05555556","202","true","true","false","true","false","false","37","37","false","false","0.000019855321","0.000026473849","0.000109209144","0.000241599856","0.000258149927","0.000000000000","0.059000000000","0.000250675706","0.002000000000","245","9.75000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016524750_46","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016524500","1741016524750","250","1","0.009101672340","","","0.009101672340","","","99.08983277","P990","2.5924334598","0.000013728108","3181","13513","0.001601176694","3","NORMAL","0.000006621486","1.00000000","1.00000000","0.02631579","1.05555556","93","true","true","false","true","false","false","38","38","false","false","0.000066217272","0.000059595348","0.000046351630","0.000016553633","0.000023175009","0.016000000000","0.038000000000","0.000277038719","0.003000000000","257","3.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016712250","1741016712500","250","1","0.001307284480","","","0.001307284480","","","99.86927155","P995","4.0933994772","0.000013746284","3169","13768","0.000603539731","3","NORMAL","0.000006619536","1.00000000","1.00000000","0.05555556","0.94736842","185","true","true","false","true","false","false","39","39","false","false","0.000003309762","0.000019858344","0.000033097021","0.000016548921","0.000016548921","0.011500000000","0.021000000000","0.000188023961","-0.001000000000","192","2.50000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016712750_48","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016712500","1741016712750","500","2","0.022732224562","0.002838641001","","0.022732224562","0.005677282001","","99.71613590","P990","3.3056750619","0.000025282255","2809","11272","0.000982141978","3","NORMAL","0.000006619514","0.33333333","2.00000000","0.02631579","1.00000000","208","true","false","true","true","false","false","39","39","true","true","0.000023168029","0.000003309686","0.000009928991","0.000039716951","0.000043026768","0.008000000000","0.024500000000","0.000186620490","0.001000000000","192","2.16666667","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016960750_49","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741016960500","1741016960750","250","3","0.002160760588","0.005287741253","","0.004321521175","0.005287741253","","99.78392394","P995","3.6216500725","0.000013939942","3060","13883","0.000772382424","3","NORMAL","0.000006621398","1.00000000","1.00000000","0.02941176","0.94444444","279","true","true","false","true","false","false","40","40","false","false","0.000006621420","0.000125814483","0.000139059034","0.000119192274","0.000350995706","0.069500000000","0.017000000000","0.000294719976","0.002000000000","218","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017127000_50","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741017126750","1741017127000","250","3","0.002496255617","0.003055167598","","0.004992511233","0.004992511233","","99.75037444","P995","3.4660064495","0.000014092483","2984","14020","0.000825977794","3","NORMAL","0.000006623262","1.00000000","1.00000000","0.12500000","0.88888889","172","true","true","false","true","false","false","41","41","false","false","0.000052987326","0.000003311615","0.000049675536","0.000006623218","0.000092721065","0.019500000000","0.030000000000","0.000371305841","0.002000000000","271","5.60000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017467750_51","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741017467500","1741017467750","250","3","0.003534058624","0.006440677966","","0.007068117248","0.007068117248","","99.64659414","P990","3.2019239473","0.000014221297","3008","14430","0.000968224265","3","NORMAL","0.000006623591","1.00000000","1.00000000","0.10526316","1.05555556","47","true","true","false","true","false","false","42","42","false","false","0.000052989783","0.000049677839","0.000109294504","0.000069549666","0.000079485727","0.032500000000","0.017000000000","0.000228738164","-0.004000000000","225","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017484500_52","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741017484250","1741017484500","250","1","0.008648723448","","","0.008648723448","","","99.13512766","P990","2.6290513177","0.000014173809","3018","14452","0.001509617287","3","NORMAL","0.000006624864","1.00000000","1.00000000","0.05882353","0.94444444","28","true","true","false","true","false","false","43","43","false","false","0.000006624886","0.000009937345","0.000079495205","0.000152360259","0.000076188836","0.014000000000","0.047000000000","0.000249761901","0.003000000000","234","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017545000_53","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741017544750","1741017545000","250","3","0.002139258850","0.005318250886","","0.004278517701","0.005318250886","","99.78607411","P995","3.6182349302","0.000014186459","2997","14490","0.000752269632","3","NORMAL","0.000006623745","1.00000000","1.00000000","0.35000000","1.11111111","222","true","true","false","true","false","false","44","44","false","false","0.000006623679","0.000056302670","0.000039742732","0.000016559006","0.000006623679","0.041500000000","0.005500000000","0.000243389350","-0.004000000000","259","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741017545250_54","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741017545000","1741017545250","500","3","0.006831355230","0.002110238879","","0.006831355230","0.004220477758","","99.78897611","P995","3.4614110688","0.000026071190","2667","11846","0.000826340370","3","NORMAL","0.000006623657","0.55555556","2.00000000","0.25000000","1.11111111","246","true","false","true","true","false","false","44","44","true","true","0.000009935469","0.000062926305","0.000033118614","0.000009935370","0.000115919949","0.042500000000","0.004500000000","0.000264076075","-0.003000000000","260","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741022591500","1741022591750","250","1","0.007088755098","","","0.007088755098","","","99.29112449","P990","3.3163196258","0.000014298388","4649","10297","0.001620391023","4","NORMAL","0.000006654733","1.00000000","1.00000000","0.25000000","0.88888889","68","true","true","false","true","false","false","45","45","false","false","0.000009981783","0.000003327239","0.000083177653","0.000229553519","0.000159720489","0.036000000000","0.044500000000","0.000371638621","0.002000000000","334","2.52631579","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022677000_56","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741022676750","1741022677000","250","1","0.009647530805","","","0.009647530805","","","99.03524692","P990","3.0777433305","0.000014325004","4561","10468","0.001872433717","4","NORMAL","0.000006654555","1.00000000","1.00000000","0.08333333","1.00000000","427","true","true","false","true","false","false","46","46","false","false","0.000056565320","0.000133099965","0.000189672815","0.000196328655","0.000232936566","0.000000000000","0.064500000000","0.000346122562","0.002000000000","304","23.33333333","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022774500_57","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","LONG","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741022774250","1741022774500","250","1","0.006758659533","","","0.006758659533","","","99.32413405","P990","3.3204488244","0.000014283768","4450","10652","0.001555886047","4","NORMAL","0.000006656416","1.00000000","1.00000000","0.21875000","0.88888889","132","true","true","false","true","false","false","47","47","false","false","0.000073224229","0.000126481582","0.000083202844","0.000086530813","0.000519072602","0.079500000000","0.020000000000","0.000362393716","0.002000000000","302","0.00000000","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022820750_58","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741022820500","1741022820750","250","1","0.009518477044","","","0.009518477044","","","99.04815230","P990","3.0765227058","0.000014330413","4374","10715","0.001838428066","4","NORMAL","0.000006655397","1.00000000","1.00000000","0.66666667","1.00000000","155","true","true","false","true","false","false","48","48","false","false","0.000003327726","0.000016638520","0.000133100408","0.000129773114","0.000289470753","0.000000000000","0.056000000000","0.000328098583","0.003000000000","303","3.22222222","COMPLETE_120S"
"ts15n_delayed_decision_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022821000_59","USDJPY","TAIL_V1_PERSISTENT","tickshock-detector-feature-v2","SHORT","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","1741022820750","1741022821000","250","1","0.004385964912","","","0.004385964912","","","99.56140351","P995","3.8319369698","0.000014328147","4373","10715","0.001251174258","4","NORMAL","0.000006655463","1.00000000","1.00000000","0.08823529","0.94444444","198","true","true","false","true","false","false","48","48","true","true","0.000013310617","0.000013310617","0.000103151271","0.000099823977","0.000259521617","0.004000000000","0.051500000000","0.000326728832","0.002000000000","302","13.00000000","COMPLETE_120S"
