timeframe_set,scenario,period,year,symbol,direction,fx_bucket,fx_direction_bucket,time,close_time,month,session,entry_price,sl,tp,result_R,net_profit,scan_driver_symbol,execution_minutes,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,spread_atr,spread_points,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.04.30 01:10:00,2026.04.30 02:00:16,2026-04,server_00_07,4546.0,4553.87,4530.26,-1.02,-48.18,USDJPY,5,0.088,1.022,false,false,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.67,last_higher_low,4518.18,m15_prev_extreme_bos,4.55,2.28,h1_counter_low,4510.19,1.75,0.071,32.0,0.0,6.17,fixed_room2r_lower_tf,true,false,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,EURUSD,SHORT,FX,FX SHORT,2026.04.30 16:30:00,2026.04.30 17:02:21,2026-04,server_16_23,1.16911,1.16983,1.16767,-1.014,-50.37,USDJPY,5,1.139,1.167,true,true,false,none,ma_bias_fail,dow_bias_pass,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.78,weak_higher_low,1.16727,m15_prev_extreme_bos,2.56,1.28,h1_counter_low,1.16727,0.87,0.1682,14.0,0.0,2.21,fixed_room2r_lower_tf,false,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.05 13:35:00,2026.05.05 14:37:03,2026-05,server_08_15,4553.45,4560.68,4538.99,-1.032,-44.76,USDJPY,5,1.881,1.549,true,true,false,none,ma_bias_pass,dow_bias_fail,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.67,last_higher_low,4543.31,m15_prev_extreme_bos,2.72,1.36,h1_counter_low,4533.77,1.96,0.0732,27.0,0.0,2.75,fixed_room2r_lower_tf,true,false,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,EURJPY,SHORT,FX,FX SHORT,2026.05.06 11:25:00,2026.05.06 12:24:49,2026-05,server_08_15,183.356,183.629,182.81,-1.0,-48.98,USDJPY,5,0.348,1.132,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,5.47,last_higher_low,183.367,m15_true_bos_close,4.85,2.43,h1_counter_low,182.031,1.77,0.1942,30.0,0.0,0.07,fixed_room2r_lower_tf,true,false,false,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.12 15:40:00,2026.05.12 15:46:28,2026-05,server_08_15,4701.64,4709.43,4686.06,-1.035,-48.36,USDJPY,5,0.077,1.272,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.72,weak_higher_low,4685.17,m15_prev_extreme_bos,2.11,1.06,h1_counter_low,4685.17,1.35,0.0469,27.0,0.0,2.86,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.18 17:30:00,2026.05.18 17:33:36,2026-05,server_16_23,4561.64,4567.39,4550.14,2.017,92.8,USDJPY,5,3.231,0.233,true,true,true,none,ma_bias_pass,dow_bias_fail,too_deep_pullback,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.49,last_higher_low,4545.33,m15_prev_extreme_bos,5.49,2.75,h1_counter_low,4530.06,0.63,0.0296,27.0,0.0,1.79,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.19 10:50:00,2026.05.19 10:55:44,2026-05,server_08_15,4550.96,4555.53,4541.82,-1.028,-47.0,USDJPY,5,0.67,1.827,true,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.95,weak_higher_low,4530.9,m15_prev_extreme_bos,4.39,2.19,h1_counter_low,4530.9,0.86,0.0491,26.0,0.0,3.79,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.20 12:35:00,2026.05.20 12:52:44,2026-05,server_08_15,4482.34,4490.41,4466.2,-1.006,-48.72,USDJPY,5,0.278,1.081,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.89,last_higher_low,4475.12,m15_true_bos_close,2.16,1.08,h4_impulse_low,4464.87,1.52,0.0489,26.0,0.0,1.36,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.05.20 17:20:00,2026.05.20 17:21:35,2026-05,server_16_23,4498.64,4506.52,4482.88,-1.072,-50.7,USDJPY,5,0.377,1.551,false,false,false,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,3.34,last_higher_low,4490.83,m15_true_bos_close,2.98,1.49,h1_counter_low,4475.12,1.2,0.0411,27.0,0.0,1.19,fixed_room2r_lower_tf,true,true,true,true,true,true,true,false,true,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2026.05.25 07:35:00,2026.05.25 08:25:21,2026-05,server_00_07,4560.92,4556.26,4570.24,-1.032,-48.1,USDJPY,5,1.077,1.764,true,true,false,none,ma_bias_pass,dow_bias_pass,too_deep_pullback,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,3.06,last_lower_high,4570.17,m15_prev_extreme_bos,4.0,2.0,h1_counter_high,4579.57,1.76,0.0984,26.0,0.0,3.5,fixed_room2r_lower_tf,true,true,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.06.03 15:15:00,2026.06.03 16:42:32,2026-06,server_08_15,4459.04,4468.27,4440.58,2.007,92.6,USDJPY,5,3.543,0.884,true,true,true,none,ma_bias_pass,dow_bias_pass,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,1.18,weak_higher_low,4438.93,m15_prev_extreme_bos,2.18,1.09,h1_counter_low,4438.93,2.19,0.064,27.0,0.0,4.77,fixed_room2r_lower_tf,true,true,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.06.08 20:30:00,2026.06.08 22:56:40,2026-06,server_16_23,4339.12,4346.55,4324.26,2.017,89.94,USDJPY,5,2.129,0.91,true,true,true,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_fail,2.58,weak_higher_low,4315.16,m15_prev_extreme_bos,3.22,1.61,h1_counter_low,4315.16,1.72,0.0603,26.0,0.0,5.56,fixed_room2r_lower_tf,true,false,false,true,false,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,acceptable_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.06.09 15:35:00,2026.06.09 15:38:39,2026-06,server_08_15,4336.53,4340.92,4327.75,-1.005,-48.51,USDJPY,5,0.125,1.219,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,2.95,last_higher_low,4324.14,m15_prev_extreme_bos,3.5,1.75,h1_counter_low,4321.18,1.32,0.0781,26.0,0.0,3.72,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,SHORT,XAUUSD,XAUUSD SHORT,2026.06.11 11:35:00,2026.06.11 15:20:01,2026-06,server_08_15,4095.29,4106.5,4072.87,2.006,89.96,USDJPY,5,3.006,0.373,true,true,true,none,ma_bias_pass,dow_bias_pass,valid_h4_pullback_zone,0.0,pullback_up,prev_extreme_break,counter_nwave_pass,4.76,last_higher_low,4072.64,m15_prev_extreme_bos,3.81,1.91,h1_counter_low,4052.53,1.98,0.0459,26.0,0.0,4.0,fixed_room2r_lower_tf,true,true,true,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,
H1-M15-M5,Nested_Fixed_Room2R_LOWER_TF_BOTH_all_H1_M15_M5_2R,2026YTD,2026,XAUUSD,LONG,XAUUSD,XAUUSD LONG,2026.06.12 16:45:00,2026.06.12 16:48:04,2026-06,server_16_23,4191.23,4186.16,4201.37,-1.041,-47.52,USDJPY,5,0.479,1.464,false,false,false,none,ma_bias_pass,dow_bias_fail,unknown,0.0,pullback_down,prev_extreme_break,counter_nwave_pass,2.72,last_lower_high,4215.33,m15_prev_extreme_bos,7.24,3.62,h1_counter_high,4227.92,0.71,0.0364,26.0,0.0,3.38,fixed_room2r_lower_tf,true,false,false,true,true,true,true,true,false,true,true,true,true,true,prev_extreme_break,true,true,true,clean_fractal,other
