period,scenario,run,entry_selection_mode,candidate_index,time,month,hour,session,symbol,direction,fx_bucket,event,router_decision,breakout_quality_label,breakout_quality_reason,fail_reason,execution_block_reason,label,fib_zone,neckline_break_label,h4_trend_state,h1_counter_trend_state,h4_fib_retracement_pct,entry_price,sl,tp,volume,risk_r,rr,sl_atr,tp_atr,neckline_price,right_side_level,distance_neckline_to_entry_atr,breakout_close_distance_from_neckline_atr,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,hypothetical_exit_time,hypothetical_exit_price,hypothetical_outcome,hypothetical_result_R,hypothetical_net_profit,same_bar_ambiguous,bars_to_exit,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_1_5R,reached_2R,reached_3R,time_to_0_5R,time_to_1R,time_to_1_5R,time_to_2R,time_to_3R,false_break_return_inside_neckline,false_break_return_bars,cohort,h4_fib_bucket,sl_atr_bucket,neckline_touch_bucket,close_strength_bucket,close_distance_bucket,body_atr_bucket,body_ratio_bucket,directional_wick_bucket,mfe_bucket,mae_bucket,context_quality_v0,context_quality_reasons_v0,context_quality_score_v0
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,86,2026.03.02 21:34:59,2026-03,21,server_16_23,XAUUSD,LONG,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,44.89,5330.84,5288.54,5415.44,0.01,42.3,2.0,1.98,3.96,5320.68,5289.61,0.48,0.48,0.02,0.01,0.66,0.14,0.86,8,2026.03.03 08:10:00,5288.54,sl_hit,-1.0,-42.3,0,115,1.158,1.217,1,1,0,0,0,280.0,340.0,,,,0,,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.5-2.0,5-8_moderate,0.60+_strong_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,<0.20_clean_wick,1-1.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_too_small|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,87,2026.03.02 21:49:59,2026-03,21,server_16_23,XAUUSD,LONG,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,44.89,5328.38,5288.71,5407.72,0.01,39.67,2.0,2.19,4.39,5320.68,5289.61,0.43,0.25,0.6,0.32,0.53,0.34,0.06,9,2026.03.03 08:10:00,5288.71,sl_hit,-1.0,-39.67,0,112,1.297,1.236,1,1,0,0,0,260.0,315.0,,,,0,,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,9-12_tested,<0.35_weak_close,0.20-0.40_normal,0.25-0.60_normal,0.60+_body,0.20-0.45_mixed_wick,1-1.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_distance_usable|directional_close_weak|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,88,2026.03.03 00:49:59,2026-03,00,server_00_07,GBPUSD,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,50.51,1.33991,1.34152,1.33669,0.3,0.00161,2.0,1.54,3.08,1.34005,1.34074,0.13,0.13,0.5,0.12,0.25,0.04,0.46,15,2026.03.03 03:15:00,1.34152,sl_hit,-1.0,-48.3,0,29,0.137,1.025,0,0,0,0,0,,,,,,1,2,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,13+_stale,0.35-0.60_mixed_close,<0.20_shallow_break,<0.25_small_body,0.30-0.60_mixed,<0.20_clean_wick,<0.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_mixed|body_too_small|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,89,2026.03.04 14:34:59,2026-03,14,server_08_15,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bearish_nwave,bullish_counter_nwave,60.15,1.33681,1.34042,1.32959,0.13,0.00361,2.0,2.12,4.25,1.33705,1.34023,0.14,0.36,0.95,1.37,1.44,0.02,0.98,7,2026.03.06 18:45:00,1.34042,sl_hit,-1.0,-46.93,0,626,1.978,1.127,1,1,1,0,0,20.0,950.0,1040.0,,,1,6,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,2.0+_wide,5-8_moderate,0.60+_strong_close,0.20-0.40_normal,1.00+_overextended,0.60+_body,<0.20_clean_wick,1.5-2R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_strong|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,91,2026.03.04 15:34:59,2026-03,15,server_08_15,GBPUSD,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,60.15,1.33686,1.33901,1.33256,0.22,0.00215,2.0,1.18,2.36,1.3371,1.33883,0.13,0.23,0.7,0.64,0.91,0.22,0.78,11,2026.03.05 07:45:00,1.33256,tp_hit,2.0,94.6,0,194,2.0,0.823,1,1,1,0,0,60.0,230.0,865.0,,,1,8,2026_q1_removed_winner_dirty_weak,58-62_deep_edge,1.0-1.5,9-12_tested,0.60+_strong_close,0.20-0.40_normal,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,2R+,0.5-1R,mixed_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,92,2026.03.04 17:19:59,2026-03,17,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bearish_nwave,bullish_counter_nwave,61.32,1.3365,1.33858,1.33234,0.23,0.00208,2.0,1.25,2.51,1.33592,1.33839,0.35,0.04,0.19,0.17,0.88,0.36,0.64,10,2026.03.05 03:25:00,1.33858,sl_hit,-1.0,-47.84,0,121,0.928,1.024,1,0,0,0,0,65.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.0-1.5,9-12_tested,0.60+_strong_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_too_small|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,93,2026.03.04 19:34:59,2026-03,19,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bearish_nwave,bullish_counter_nwave,61.32,1.33499,1.33827,1.32843,0.14,0.00328,2.0,2.05,4.09,1.33532,1.33808,0.21,0.27,0.36,0.36,1.0,0.13,0.88,5,2026.03.05 02:50:00,1.33827,sl_hit,-1.0,-45.92,0,87,0.116,1.043,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,2.0+_wide,5-8_moderate,0.60+_strong_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,<0.5R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,94,2026.03.06 14:34:59,2026-03,14,server_08_15,EURJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,58.97,182.621,182.858,182.147,0.32,0.237,2.0,2.13,4.27,182.678,182.828,0.51,0.37,0.63,1.12,1.76,0.01,0.36,5,2026.03.06 18:35:00,182.858,sl_hit,-1.0,-47.35,0,48,1.097,1.308,1,1,0,0,0,55.0,55.0,,,,0,,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,2.0+_wide,5-8_moderate,0.35-0.60_mixed_close,0.20-0.40_normal,1.00+_overextended,0.60+_body,<0.20_clean_wick,1-1.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_distance_usable|directional_close_mixed|body_overextended|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,95,2026.03.11 17:34:59,2026-03,17,server_16_23,EURUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,53.03,1.15891,1.1576,1.16153,0.37,0.00131,2.0,1.11,2.22,1.15912,1.15773,0.18,0.09,0.36,0.36,1.0,0.22,0.42,12,2026.03.11 18:10:00,1.1576,sl_hit,-1.0,-48.47,0,7,0.382,1.008,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.0-1.5,9-12_tested,0.35-0.60_mixed_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,<0.5R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_mixed|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,96,2026.03.11 20:49:59,2026-03,20,server_16_23,EURJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,43.43,183.814,183.635,184.172,0.42,0.179,2.0,1.95,3.9,183.794,183.665,0.22,0.2,0.69,1.12,1.64,0.05,0.27,14,2026.03.12 01:40:00,183.635,sl_hit,-1.0,-46.95,0,58,0.821,1.006,1,0,0,0,0,45.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.5-2.0,13+_stale,<0.35_weak_close,0.20-0.40_normal,1.00+_overextended,0.60+_body,<0.20_clean_wick,0.5-1R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_weak|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,97,2026.03.12 20:19:59,2026-03,20,server_16_23,GBPJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bullish_nwave,bearish_counter_nwave,59.88,212.658,212.354,213.266,0.25,0.304,2.0,2.04,4.07,212.613,212.392,0.3,0.12,0.75,0.9,1.21,0.24,0.76,15,2026.03.13 00:15:00,212.354,sl_hit,-1.0,-47.46,0,47,0.651,1.105,1,0,0,0,0,45.0,,,,,0,,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,2.0+_wide,13+_stale,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,98,2026.03.16 17:49:59,2026-03,17,server_16_23,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|sl_too_wide_for_router|entry_far_from_neckline,router_retest_requires_weak_breakout,,dirty_breakout,valid_h4_pullback_zone,retest_confirmed,bearish_nwave,bullish_counter_nwave,39.25,1.32941,1.33149,1.32525,0.23,0.00208,2.0,2.1,4.19,1.32771,1.3313,1.71,0.01,0.7,0.93,1.33,0.07,0.93,3,2026.03.16 18:40:00,1.33149,sl_hit,-1.0,-47.84,0,10,0.072,1.077,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,2.0+_wide,1-4_fresh,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,99,2026.03.17 05:04:59,2026-03,05,server_00_07,GBPUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,55.66,1.33059,1.33161,1.32855,0.48,0.00102,2.0,1.78,3.57,1.3307,1.33142,0.19,0.17,0.71,1.33,1.87,0.14,0.15,5,2026.03.17 08:55:00,1.32855,tp_hit,2.0,97.92,0,46,2.01,0.853,1,1,1,1,0,115.0,220.0,225.0,230.0,,1,4,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,<0.35_weak_close,<0.20_shallow_break,1.00+_overextended,0.60+_body,<0.20_clean_wick,2R+,0.5-1R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_weak|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,100,2026.03.17 05:19:59,2026-03,05,server_00_07,GBPUSD,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,55.66,1.33064,1.3316,1.32872,0.51,0.00096,2.0,1.68,3.36,1.3307,1.33142,0.11,0.42,0.34,0.23,0.67,0.32,0.68,6,2026.03.17 08:55:00,1.32872,tp_hit,2.0,97.92,0,43,2.188,0.854,1,1,1,1,0,90.0,205.0,210.0,215.0,,1,1,2026_q1_removed_winner_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,0.60+_strong_close,0.40-0.80_extended,<0.25_small_body,0.30-0.60_mixed,0.20-0.45_mixed_wick,2R+,0.5-1R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_too_small|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,102,2026.03.18 20:49:59,2026-03,20,server_16_23,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,38.67,1.33384,1.33156,1.3384,0.21,0.00228,2.0,2.12,4.24,1.33365,1.33174,0.18,0.08,0.45,0.55,1.21,0.38,0.62,7,2026.03.18 21:35:00,1.33156,sl_hit,-1.0,-47.88,0,9,0.496,1.061,0,0,0,0,0,,,,,,1,4,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,2.0+_wide,5-8_moderate,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,103,2026.03.20 09:04:59,2026-03,09,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.65,4694.91,4724.23,4636.27,0.01,29.32,2.0,2.14,4.28,4710.51,4723.55,1.14,1.61,0.84,1.53,1.82,0.11,0.89,3,2026.03.20 11:15:00,4724.23,sl_hit,-1.0,-29.32,0,26,1.146,1.052,1,1,0,0,0,20.0,35.0,,,,0,,2026_q1_avoided_loser_dirty_weak,42-50_mid,2.0+_wide,1-4_fresh,0.60+_strong_close,0.80+_far,1.00+_overextended,0.60+_body,<0.20_clean_wick,1-1.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_far|directional_close_strong|body_overextended|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,104,2026.03.20 10:49:59,2026-03,10,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.65,4697.82,4724.25,4644.96,0.01,26.43,2.0,1.88,3.75,4710.51,4723.55,0.9,1.17,0.44,0.4,0.92,0.24,0.32,4,2026.03.20 11:15:00,4724.25,sl_hit,-1.0,-26.43,0,5,0.067,1.056,0,0,0,0,0,,,,,,1,4,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.5-2.0,1-4_fresh,<0.35_weak_close,0.80+_far,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,<0.5R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_far|directional_close_weak|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,105,2026.03.20 11:04:59,2026-03,11,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.65,4704.57,4724.28,4665.15,0.02,19.71,2.0,1.34,2.69,4710.51,4723.55,0.4,0.28,0.88,0.83,0.94,0.0,0.11,4,2026.03.20 11:15:00,4724.28,sl_hit,-1.0,-39.42,0,2,0.032,1.074,0,0,0,0,0,,,,,,1,1,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,1-4_fresh,<0.35_weak_close,0.20-0.40_normal,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,106,2026.03.20 11:49:59,2026-03,11,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,42.65,4695.8,4724.39,4638.62,0.01,28.59,2.0,1.7,3.39,4710.51,4723.55,0.87,0.19,0.66,0.91,1.38,0.34,0.66,5,2026.03.20 13:55:00,4638.62,tp_hit,2.0,57.18,0,25,2.016,0.162,1,1,1,1,0,40.0,55.0,70.0,125.0,,0,,2026_q1_removed_winner_dirty_weak,42-50_mid,1.5-2.0,5-8_moderate,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,2R+,<0.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,107,2026.03.24 11:19:59,2026-03,11,server_08_15,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|sl_too_wide_for_router|entry_far_from_neckline,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,chasing_after_break,bullish_nwave,bearish_counter_nwave,38.35,1.34117,1.33831,1.34689,0.17,0.00286,2.0,2.15,4.3,1.3394,1.33849,1.33,1.76,0.82,0.95,1.16,0.0,0.18,10,2026.03.24 12:30:00,1.33831,sl_hit,-1.0,-48.62,0,14,0.0,1.133,0,0,0,0,0,,,,,,1,6,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,2.0+_wide,9-12_tested,<0.35_weak_close,0.80+_far,0.60-1.00_large,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_wide_or_unknown|break_too_far|directional_close_weak|body_atr_usable|wick_ok,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,108,2026.03.24 11:34:59,2026-03,11,server_08_15,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,38.35,1.34031,1.33831,1.34431,0.24,0.002,2.0,1.4,2.79,1.3394,1.33849,0.64,0.71,0.67,0.92,1.37,0.21,0.11,9,2026.03.24 12:30:00,1.33831,sl_hit,-1.0,-48.0,0,11,0.37,1.19,0,0,0,0,0,,,,,,1,3,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.0-1.5,9-12_tested,<0.35_weak_close,0.40-0.80_extended,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_weak|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,109,2026.03.24 11:49:59,2026-03,11,server_08_15,GBPUSD,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,38.35,1.34049,1.3383,1.34487,0.22,0.00219,2.0,1.55,3.1,1.3394,1.33849,0.77,0.84,0.21,0.11,0.52,0.25,0.75,9,2026.03.24 12:30:00,1.3383,sl_hit,-1.0,-48.18,0,8,0.0,1.169,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,1.5-2.0,9-12_tested,0.60+_strong_close,0.80+_far,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,<0.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_far|directional_close_strong|body_too_small|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,110,2026.03.24 12:49:59,2026-03,12,server_08_15,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,chasing_after_break,bullish_nwave,bearish_counter_nwave,40.15,1.3395,1.33831,1.34188,0.41,0.00119,2.0,0.78,1.55,1.3394,1.33849,0.07,0.03,0.49,0.54,1.1,0.11,0.89,12,2026.03.24 16:05:00,1.33831,sl_hit,-1.0,-48.79,0,39,1.622,2.546,1,1,1,0,0,5.0,30.0,80.0,,,1,8,2026_q1_avoided_loser_dirty_weak,38-42_shallow_edge,<1.0_tight,9-12_tested,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,1.5-2R,2R+,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,111,2026.03.26 14:04:59,2026-03,14,server_08_15,XAUUSD,LONG,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bullish_nwave,bearish_counter_nwave,58.83,4446.16,4413.62,4511.24,0.01,32.54,2.0,1.8,3.61,4440.09,4414.52,0.34,0.16,0.65,0.8,1.23,0.2,0.8,11,2026.03.26 19:20:00,4413.62,sl_hit,-1.0,-32.54,0,63,1.019,1.725,1,1,0,0,0,195.0,210.0,,,,1,8,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,9-12_tested,0.60+_strong_close,<0.20_shallow_break,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,1-1.5R,1.5-2R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,112,2026.03.26 14:19:59,2026-03,14,server_08_15,XAUUSD,LONG,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,58.83,4447.83,4413.65,4516.19,0.01,34.18,2.0,1.96,3.91,4440.09,4414.52,0.44,0.1,0.22,0.11,0.48,0.58,0.2,12,2026.03.26 19:20:00,4413.65,sl_hit,-1.0,-34.18,0,60,0.921,1.691,1,0,0,0,0,180.0,,,,,1,5,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,9-12_tested,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,0.5-1R,1.5-2R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,1
