run_id,period_id,variant,symbol,stage,count
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURJPY,parent_wave2_pending,738
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURJPY,parent_wave2_started_child_trend,1334
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURJPY,portfolio_selected,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURJPY,signal_reserved,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURJPY,trades_taken,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURJPY,valid_candidate,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,candidate_invalid,515
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,child_anchor_created,684
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,child_anchor_updated,708
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,child_countertrend_confirmed,1391
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,child_flip_detected,534
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,fresh_first_flip_signal,534
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,parent_flips_detected,763
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,parent_invalidated,85
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,parent_wave1_confirmed,763
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,parent_wave2_pending,762
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,parent_wave2_started_child_trend,1366
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,portfolio_selected,19
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,signal_reserved,19
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,trades_taken,19
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,EURUSD,valid_candidate,19
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,candidate_invalid,544
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,child_anchor_created,685
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,child_anchor_updated,752
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,child_countertrend_confirmed,1437
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,child_flip_detected,559
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,expired,1
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,fresh_first_flip_signal,558
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,parent_flips_detected,757
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,parent_invalidated,72
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,parent_wave1_confirmed,757
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,parent_wave2_pending,756
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,parent_wave2_started_child_trend,1370
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,portfolio_selected,14
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,signal_reserved,14
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,trades_taken,14
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPJPY,valid_candidate,14
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,candidate_invalid,493
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,child_anchor_created,664
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,child_anchor_updated,633
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,child_countertrend_confirmed,1297
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,child_flip_detected,505
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,expired,1
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,fresh_first_flip_signal,505
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,parent_flips_detected,772
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,parent_invalidated,107
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,parent_wave1_confirmed,772
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,parent_wave2_pending,771
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,parent_wave2_started_child_trend,1328
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,portfolio_selected,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,signal_reserved,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,trades_taken,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,GBPUSD,valid_candidate,12
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,candidate_invalid,395
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,child_anchor_created,622
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,child_anchor_updated,633
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,child_countertrend_confirmed,1255
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,child_flip_detected,502
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,fresh_first_flip_signal,502
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,parent_flips_detected,696
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,parent_invalidated,75
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,parent_wave1_confirmed,696
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,parent_wave2_pending,693
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,parent_wave2_started_child_trend,1244
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,portfolio_selected,107
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,position_cap_reject,1
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,signal_reserved,107
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,trades_taken,106
full2025_i_child_stop_extreme_mode2,full2025_validation,i_child_stop_extreme_mode2,USDJPY,valid_candidate,107
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,candidate_invalid,505
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,child_anchor_created,642
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,child_anchor_updated,719
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,child_countertrend_confirmed,1361
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,child_flip_detected,506
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,fresh_first_flip_signal,506
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,parent_flips_detected,725
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,parent_invalidated,83
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,parent_wave1_confirmed,725
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,parent_wave2_pending,725
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,parent_wave2_started_child_trend,1284
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,portfolio_selected,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,signal_reserved,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,trades_taken,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,AUDJPY,valid_candidate,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,candidate_invalid,533
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,child_anchor_created,667
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,child_anchor_updated,714
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,child_countertrend_confirmed,1381
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,child_flip_detected,537
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,fresh_first_flip_signal,537
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,parent_flips_detected,740
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,parent_invalidated,73
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,parent_wave1_confirmed,740
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,parent_wave2_pending,738
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,parent_wave2_started_child_trend,1334
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,portfolio_selected,4
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,signal_reserved,4
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,trades_taken,4
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURJPY,valid_candidate,4
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,candidate_invalid,534
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,child_anchor_created,684
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,child_anchor_updated,708
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,child_countertrend_confirmed,1391
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,child_flip_detected,534
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,fresh_first_flip_signal,534
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,parent_flips_detected,763
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,parent_invalidated,85
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,parent_wave1_confirmed,763
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,parent_wave2_pending,762
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,EURUSD,parent_wave2_started_child_trend,1366
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,candidate_invalid,557
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,child_anchor_created,685
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,child_anchor_updated,752
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,child_countertrend_confirmed,1437
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,child_flip_detected,559
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,expired,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,fresh_first_flip_signal,558
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,parent_flips_detected,757
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,parent_invalidated,72
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,parent_wave1_confirmed,757
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,parent_wave2_pending,756
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,parent_wave2_started_child_trend,1370
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,portfolio_selected,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,signal_reserved,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,trades_taken,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPJPY,valid_candidate,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,candidate_invalid,500
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,child_anchor_created,664
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,child_anchor_updated,633
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,child_countertrend_confirmed,1297
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,child_flip_detected,505
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,expired,1
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,fresh_first_flip_signal,505
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,parent_flips_detected,772
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,parent_invalidated,107
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,parent_wave1_confirmed,772
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,parent_wave2_pending,771
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,parent_wave2_started_child_trend,1328
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,portfolio_selected,5
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,signal_reserved,5
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,trades_taken,5
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,GBPUSD,valid_candidate,5
full2025_j_parent_stop_extreme_mode2,full2025_validation,j_parent_stop_extreme_mode2,USDJPY,candidate_invalid,482
