episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version
"ts15j_post_shock_excursion_r2_202503_EURUSD_mh_148","ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742384486250_15244","6580","EURUSD","SHORT","1742384486000","1742384486250","1742384486250","1742384486499","1742384486499","1742384486499","1742384486707","1.0903200000","1.0905000000","0.0001800000","0.0006482613","0.277665821702","1.000000000000","1742384486499","1742384486499","0.0000100000","0.0000000000","0.0007200000","0.0008700000","1.110663286809","1.342051471561","ENTRY_SPREAD","TIMEOUT","","SL_FIRST","1742386488421","COMPLETE_3600S","2558","0","0","0","0","1742384517081","0.0000000000","0.0003100000","0.0000000000","0.0001400000","1742384548127","0.0000000000","0.0003500000","0.0000000000","0.0001400000","1742384607743","0.0000000000","0.0004800000","0.0001200000","0.0001400000","1742384790534","0.0000700000","0.0004800000","0.0001200000","0.0004300000","1742385089447","0.0002100000","0.0004800000","0.0001200000","0.0005700000","1742385387215","0.0002100000","0.0005700000","0.0002100000","0.0005700000","1742386287366","0.0003300000","0.0006500000","0.0002900000","0.0006900000","1742388090991","0.0006900000","0.0006500000","0.0002900000","0.0010500000","140925","64216","444316","818796","546946","898844","1425664","1030141","1428790","","2241262","","2339149","","","","0.0004800000","0.0005700000","0.0004800000","0.0005700000","0.0006500000","0.0005700000","0.0006500000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_189","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742384557000_15248","6583","GBPUSD","SHORT","1742384556750","1742384557000","1742384556751","1742384557219","1742384557219","1742384559360","1742384561452","1.2971800000","1.2973800000","0.0002000000","0.0004815282","0.415344352109","1.000000000000","1742384557219","1742384557219","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.661377408437","1.993652890124","ENTRY_SPREAD","TIMEOUT","","SL_FIRST","1742385011232","COMPLETE_3600S","2970","0","0","0","0","1742384587582","0.0000200000","0.0002500000","0.0000000000","0.0004200000","1742384617300","0.0000900000","0.0002500000","0.0000000000","0.0004900000","1742384677905","0.0002800000","0.0002500000","0.0000000000","0.0006800000","1742384859236","0.0002800000","0.0002500000","0.0000000000","0.0006800000","1742385157400","0.0005200000","0.0002500000","0.0000000000","0.0009200000","1742385462003","0.0005200000","0.0003500000","0.0000000000","0.0009200000","1742386357559","0.0005200000","0.0004700000","0.0000700000","0.0009200000","1742388160063","0.0006600000","0.0004700000","0.0000700000","0.0010600000","36916","958535","59875","","62816","","65091","","67026","","404641","","473842","","","","0.0002500000","","0.0002500000","","0.0002500000","","0.0002500000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_668","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742384905250_15253","6587","USDJPY","LONG","1742384905000","1742384905250","1742384904882","1742384907206","1742384907206","1742384907415","1742384908328","149.6160000000","149.6330000000","0.0170000000","0.1032999023","0.164569371525","1.000000000000","1742384907206","1742384907206","0.0010000000","0.0000000000","0.0680000000","0.0820000000","0.658277486102","0.793805203828","ENTRY_SPREAD","SL_FIRST","1742386600877","SL_FIRST","1742385291086","COMPLETE_3600S","4041","0","0","0","0","1742384937500","0.0140000000","0.0190000000","0.0000000000","0.0480000000","1742384967399","0.0140000000","0.0190000000","0.0000000000","0.0480000000","1742385027406","0.0140000000","0.0190000000","0.0000000000","0.0500000000","1742385209759","0.0170000000","0.0350000000","0.0000000000","0.0530000000","1742385507412","0.0460000000","0.0350000000","0.0000000000","0.0790000000","1742385807638","0.0460000000","0.0350000000","0.0000000000","0.0790000000","1742386708711","0.0600000000","0.0700000000","0.0340000000","0.0950000000","1742388509421","0.1460000000","0.0700000000","0.0340000000","0.1780000000","14361","1477078","382769","1693205","383671","1693462","384455","","1358070","","2592231","","2604377","","","","0.0350000000","0.0950000000","0.0350000000","0.0950000000","0.0350000000","","0.0350000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_286","ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1742385034000_15255","6588","AUDUSD","SHORT","1742385033750","1742385034000","1742385033871","1742385036632","1742385036632","1742385036637","1742385036882","0.6327500000","0.6329600000","0.0002100000","0.0004087122","0.513808962510","1.500000000000","1742385036632","1742385036632","0.0000100000","0.0000000000","0.0008400000","0.0010100000","2.055235850041","2.471176438739","ENTRY_SPREAD","TIMEOUT","","SL_FIRST","1742386824470","COMPLETE_3600S","2970","0","0","0","0","1742385067980","0.0000000000","0.0002100000","0.0000000000","0.0002700000","1742385099173","0.0000000000","0.0002100000","0.0000000000","0.0003600000","1742385157237","0.0001900000","0.0002100000","0.0000000000","0.0006100000","1742385337659","0.0001900000","0.0003600000","0.0000000000","0.0006100000","1742385636759","0.0001900000","0.0004000000","0.0000000000","0.0006100000","1742385940598","0.0001900000","0.0004000000","0.0000000000","0.0006100000","1742386837051","0.0004600000","0.0004000000","0.0000000000","0.0008800000","1742388636731","0.0004800000","0.0004900000","0.0000600000","0.0009100000","105205","3564768","105205","","105205","","105524","","1363735","","1452029","","1747283","","","","0.0002100000","","0.0002100000","","0.0002100000","","0.0004000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_319","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742385142750_15268","6591","USDCAD","LONG","1742385142500","1742385142750","1742385142345","1742385146493","1742385146493","1742385146679","1742385147125","1.4322700000","1.4325400000","0.0002700000","0.0004638088","0.582136454558","1.000000000000","1742385146493","1742385146493","0.0000100000","0.0000000000","0.0010800000","0.0013000000","2.328545818230","2.802879225648","ENTRY_SPREAD","TIMEOUT","","TIMEOUT","","COMPLETE_3600S","3752","0","0","0","0","1742385176701","0.0000000000","0.0004100000","0.0000000000","0.0003000000","1742385206649","0.0000000000","0.0004300000","0.0000000000","0.0003000000","1742385269108","0.0000000000","0.0005800000","0.0000300000","0.0003000000","1742385451079","0.0000000000","0.0007700000","0.0002300000","0.0003000000","1742385750334","0.0000000000","0.0007700000","0.0002300000","0.0003300000","1742386046595","0.0000000000","0.0007700000","0.0002300000","0.0005200000","1742386950032","0.0002200000","0.0007700000","0.0002300000","0.0007800000","1742388746630","0.0002200000","0.0007700000","0.0002300000","0.0007800000","1278296","136775","1279867","142100","1341737","142851","1352200","144564","","","","","","","","","0.0007700000","0.0003000000","0.0007700000","0.0003000000","0.0007700000","0.0003000000","","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_669","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742385905000_15277","6596","USDJPY","SHORT","1742385904750","1742385905000","1742385904601","1742385906108","1742385906108","1742385906215","1742385906345","149.6180000000","149.6360000000","0.0180000000","0.0971774692","0.185228120851","1.000000000000","1742385906108","1742385906108","0.0010000000","0.0000000000","0.0720000000","0.0870000000","0.740912483403","0.895269250778","ENTRY_SPREAD","SL_FIRST","1742386245410","SL_FIRST","1742386601291","COMPLETE_3600S","3672","0","0","0","0","1742385936450","0.0000000000","0.0280000000","0.0000000000","0.0270000000","1742385967327","0.0000000000","0.0400000000","0.0030000000","0.0270000000","1742386031059","0.0000000000","0.0520000000","0.0190000000","0.0270000000","1742386206205","0.0000000000","0.0710000000","0.0350000000","0.0270000000","1742386508037","0.0220000000","0.0930000000","0.0570000000","0.0590000000","1742386807881","0.0360000000","0.0930000000","0.0570000000","0.0730000000","1742387707628","0.0360000000","0.1760000000","0.1430000000","0.0730000000","1742389506332","0.0360000000","0.1830000000","0.1490000000","0.0730000000","465587","106607","534816","140296","694405","229065","","339195","","359270","","1593431","","1605577","","3174910","0.0930000000","0.0270000000","0.0930000000","0.0270000000","","0.0270000000","","0.0270000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_320","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742386401000_15279","6598","USDCAD","LONG","1742386400750","1742386401000","1742386400942","1742386401180","1742386401180","1742386401397","1742386401423","1.4325400000","1.4328000000","0.0002600000","0.0004713029","0.594097721309","1.000000000000","1742386401180","1742386401180","0.0000100000","0.0000000000","0.0010400000","0.0012500000","2.206648679147","2.652221970129","ENTRY_SPREAD","TIMEOUT","","TIMEOUT","","COMPLETE_3600S","3529","0","0","0","0","1742386432929","0.0000000000","0.0003200000","0.0000000000","0.0004100000","1742386461691","0.0000000000","0.0003200000","0.0000000000","0.0004100000","1742386525405","0.0000000000","0.0003200000","0.0000000000","0.0005100000","1742386702373","0.0000000000","0.0004900000","0.0000000000","0.0005100000","1742387001497","0.0000000000","0.0004900000","0.0000000000","0.0005100000","1742387301415","0.0000000000","0.0006300000","0.0001000000","0.0005100000","1742388201930","0.0000000000","0.0010100000","0.0004900000","0.0005100000","1742390001878","0.0003300000","0.0010100000","0.0004900000","0.0008600000","3186494","666906","3219242","703168","3219854","1099438","3243781","1109938","3339511","1116411","","1122112","","1159078","","","0.0010100000","0.0005100000","0.0010100000","0.0005100000","0.0010100000","0.0005100000","0.0010100000","0.0005100000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_190","ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742386401000_15280","6598","GBPUSD","SHORT","1742386400750","1742386401000","1742386400942","1742386401180","1742386401180","1742386401602","1742386403164","1.2967800000","1.2969800000","0.0002000000","0.0005266839","0.379734433447","1.000000000000","1742386401180","1742386401180","0.0000100000","0.0000000000","0.0008000000","0.0009600000","1.518937733787","1.822725280543","ENTRY_SPREAD","SL_FIRST","1742387881757","TIMEOUT","","COMPLETE_3600S","2770","0","0","0","0","1742386432990","0.0000000000","0.0002500000","0.0000000000","0.0003000000","1742386461705","0.0000000000","0.0002600000","0.0000000000","0.0003000000","1742386522400","0.0000600000","0.0002600000","0.0000000000","0.0004600000","1742386702771","0.0000600000","0.0002600000","0.0000000000","0.0004600000","1742387002404","0.0002600000","0.0002600000","0.0000000000","0.0006600000","1742387303010","0.0002600000","0.0002600000","0.0000000000","0.0006600000","1742388201931","0.0002600000","0.0008100000","0.0004100000","0.0006600000","1742390004117","0.0002600000","0.0013000000","0.0009000000","0.0006600000","100177","1129872","346890","1132721","357469","1135961","379780","1143568","","1151456","","1477680","","2234345","","2349440","0.0002600000","0.0006600000","0.0002600000","0.0006600000","0.0002600000","0.0006600000","","0.0006600000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_670","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742386908250_15283","6599","USDJPY","LONG","1742386908000","1742386908250","1742386907787","1742386911244","1742386911244","1742386911530","1742386911699","149.6250000000","149.6430000000","0.0180000000","0.0938354237","0.191825211579","1.000000000000","1742386911244","1742386911244","0.0010000000","0.0000000000","0.0720000000","0.0870000000","0.767300846317","0.927155189299","ENTRY_SPREAD","TP_FIRST","1742387511583","SL_FIRST","1742387443620","COMPLETE_3600S","3578","0","0","0","0","1742386941562","0.0000000000","0.0190000000","0.0000000000","0.0270000000","1742386971699","0.0000000000","0.0190000000","0.0000000000","0.0270000000","1742387031381","0.0000000000","0.0350000000","0.0000000000","0.0270000000","1742387212452","0.0110000000","0.0350000000","0.0000000000","0.0470000000","1742387511380","0.0860000000","0.0360000000","0.0000000000","0.1200000000","1742387811871","0.1360000000","0.0360000000","0.0000000000","0.1690000000","1742388711440","0.1360000000","0.0360000000","0.0000000000","0.1690000000","1742390511642","0.1600000000","0.0360000000","0.0000000000","0.1970000000","210616","","485546","","508346","","571741","","580881","","588116","","600262","","2352942","","0.0360000000","","0.0360000000","","0.0360000000","","0.0360000000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCHF_mh_211","ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742388369000_15290","6603","USDCHF","LONG","1742388368750","1742388369000","1742388368646","1742388369642","1742388369642","1742388370520","1742388370605","0.8776100000","0.8778400000","0.0002300000","0.0003019132","0.828052506243","1.000000000000","1742388369642","1742388369642","0.0000100000","0.0000000000","0.0009200000","0.0011100000","3.047233222973","3.676553127718","ENTRY_SPREAD","TP_FIRST","1742389633669","SL_FIRST","1742389142590","COMPLETE_3600S","2215","0","0","0","0","1742388403105","0.0000000000","0.0002700000","0.0000000000","0.0002300000","1742388429968","0.0000000000","0.0002700000","0.0000000000","0.0002500000","1742388493267","0.0000000000","0.0002700000","0.0000000000","0.0004700000","1742388670395","0.0001300000","0.0002700000","0.0000000000","0.0006100000","1742388972248","0.0003200000","0.0002700000","0.0000000000","0.0008000000","1742389269905","0.0006700000","0.0002700000","0.0000000000","0.0011700000","1742390171367","0.0013800000","0.0002700000","0.0000000000","0.0018500000","1742391971483","0.0013800000","0.0002700000","0.0000000000","0.0018500000","261974","","270028","","270490","","270490","","329429","","589611","","598257","","772070","","0.0002700000","","0.0002700000","","0.0002700000","","0.0002700000","","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDJPY_mh_671","ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742388617500_15291","6604","USDJPY","LONG","1742388617250","1742388617500","1742388617247","1742388618380","1742388618380","1742388618590","1742388618847","149.7490000000","149.7680000000","0.0190000000","0.0802292290","0.249285706056","1.000000000000","1742388618380","1742388618380","0.0010000000","0.0000000000","0.0760000000","0.0920000000","0.947285683015","1.146714247860","ENTRY_SPREAD","SL_FIRST","1742390660909","TIMEOUT","","COMPLETE_3600S","3531","0","0","0","0","1742388656118","0.0000000000","0.0300000000","0.0000000000","0.0260000000","1742388678544","0.0000000000","0.0310000000","0.0000000000","0.0260000000","1742388740104","0.0000000000","0.0470000000","0.0090000000","0.0260000000","1742388919167","0.0000000000","0.0500000000","0.0130000000","0.0260000000","1742389218438","0.0150000000","0.0500000000","0.0130000000","0.0520000000","1742389518652","0.0350000000","0.0500000000","0.0130000000","0.0730000000","1742390418700","0.0350000000","0.0620000000","0.0270000000","0.0730000000","1742392221084","0.0350000000","0.1020000000","0.0640000000","0.0730000000","458536","113784","876126","1753435","899310","1760365","899310","2004032","","2032189","","2123738","","","","","0.0500000000","0.0730000000","0.0500000000","0.0730000000","0.0500000000","0.0730000000","","0.0730000000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCAD_mh_321","ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742388679750_15292","6605","USDCAD","SHORT","1742388679500","1742388679750","1742388679434","1742388684982","1742388684982","1742388686027","1742388690998","1.4323800000","1.4326700000","0.0002900000","0.0004578894","0.567822759272","1.000000000000","1742388684982","1742388684982","0.0000100000","0.0000000000","0.0011600000","0.0014000000","2.533363079830","3.057507165312","ENTRY_SPREAD","SL_FIRST","1742391187244","TIMEOUT","","COMPLETE_3600S","2920","0","0","0","0","1742388715307","0.0000000000","0.0002900000","0.0000000000","0.0003100000","1742388745010","0.0000000000","0.0002900000","0.0000000000","0.0004600000","1742388805107","0.0001900000","0.0002900000","0.0000000000","0.0007100000","1742388985425","0.0001900000","0.0002900000","0.0000000000","0.0007100000","1742389295422","0.0001900000","0.0003100000","0.0000000000","0.0007100000","1742389585456","0.0001900000","0.0006700000","0.0001300000","0.0007100000","1742390485719","0.0001900000","0.0010500000","0.0004900000","0.0007100000","1742392297793","0.0001900000","0.0012800000","0.0007100000","0.0007100000","83645","876630","94882","899429","102309","899639","108818","901864","","934612","","1054881","","1270943","","2769405","0.0002900000","0.0007100000","0.0002900000","0.0007100000","0.0002900000","0.0007100000","","0.0007100000","tickshock-post-shock-excursion-v1"
"ts15j_post_shock_excursion_r2_202503_USDCHF_mh_212","ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742389652000_15296","6608","USDCHF","SHORT","1742389651750","1742389652000","1742389651707","1742389652121","1742389652121","1742389654637","1742389656671","0.8786300000","0.8788800000","0.0002500000","0.0003214380","0.746644680525","1.000000000000","1742389652121","1742389652121","0.0000100000","0.0000000000","0.0010000000","0.0012000000","3.111019502189","3.733223402627","ENTRY_SPREAD","TIMEOUT","","TIMEOUT","","COMPLETE_3600S","2012","0","0","0","0","1742389683084","0.0000000000","0.0005900000","0.0001100000","0.0003000000","1742389713189","0.0000000000","0.0005900000","0.0001100000","0.0003000000","1742389773386","0.0000000000","0.0006900000","0.0001900000","0.0003000000","1742389952752","0.0000000000","0.0007500000","0.0002500000","0.0003000000","1742390253234","0.0000000000","0.0008300000","0.0003400000","0.0003000000","1742390558057","0.0000000000","0.0008300000","0.0003400000","0.0003000000","1742391455551","0.0001800000","0.0008300000","0.0003400000","0.0006800000","1742393254372","0.0004400000","0.0008700000","0.0003700000","0.0009300000","1247522","17073","1248222","17842","1331081","17842","1581868","74434","1582257","82277","2466027","233653","2517359","368344","","","0.0008300000","0.0003000000","0.0008300000","0.0003000000","0.0008300000","0.0003000000","0.0008300000","0.0003000000","tickshock-post-shock-excursion-v1"
