event_id,market_cluster_id,response_episode_id,server_time_msc,server_time,utc,jst,timezone_status,symbol,direction,severity,candidate_time_msc,confirmed_time_msc,cluster_breadth,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741864688750_12173,5106,1331,1741864688750,2025-03-13 11:18:08.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1741864688500,1741864688750,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864688750_12172,5106,1331,1741864688750,2025-03-13 11:18:08.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864688500,1741864688750,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864688750_12171,5106,1331,1741864688750,2025-03-13 11:18:08.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741864688500,1741864688750,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741864689250_12175,5106,1331,1741864689250,2025-03-13 11:18:09.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P999,1741864689000,1741864689250,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741864689000_12174,5106,1331,1741864689000,2025-03-13 11:18:09.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P999,1741864688750,1741864689000,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741864689500_12176,5106,1331,1741864689500,2025-03-13 11:18:09.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741864689250,1741864689500,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864691250_12177,5107,1331,1741864691250,2025-03-13 11:18:11.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741864691000,1741864691250,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741864691500_12179,5107,1331,1741864691500,2025-03-13 11:18:11.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741864691250,1741864691500,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864691250_12178,5107,1331,1741864691250,2025-03-13 11:18:11.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864691000,1741864691250,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864692250_12180,5107,1331,1741864692250,2025-03-13 11:18:12.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741864692000,1741864692250,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741864692250_12183,5107,1331,1741864692250,2025-03-13 11:18:12.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1741864692000,1741864692250,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864692500_12185,5107,1331,1741864692500,2025-03-13 11:18:12.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741864692250,1741864692500,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741864692500_12184,5107,1331,1741864692500,2025-03-13 11:18:12.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P995,1741864692250,1741864692500,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864692250_12181,5107,1331,1741864692250,2025-03-13 11:18:12.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P995,1741864692000,1741864692250,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864692250_12182,5107,1331,1741864692250,2025-03-13 11:18:12.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1741864692000,1741864692250,9,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864694500_12189,5108,1331,1741864694500,2025-03-13 11:18:14.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P990,1741864694250,1741864694500,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864693750_12186,5108,1331,1741864693750,2025-03-13 11:18:13.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P990,1741864693500,1741864693750,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864694500_12187,5108,1331,1741864694500,2025-03-13 11:18:14.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P990,1741864694250,1741864694500,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864694500_12188,5108,1331,1741864694500,2025-03-13 11:18:14.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864694250,1741864694500,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864695750_12191,5108,1331,1741864695750,2025-03-13 11:18:15.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741864695500,1741864695750,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741864694750_12190,5108,1331,1741864694750,2025-03-13 11:18:14.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741864694500,1741864694750,6,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864696250_12194,5109,1331,1741864696250,2025-03-13 11:18:16.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741864696000,1741864696250,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864696500_12200,5109,1331,1741864696500,2025-03-13 11:18:16.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864696250,1741864696500,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864696000_12193,5109,1331,1741864696000,2025-03-13 11:18:16.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864695750,1741864696000,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741864696250_12197,5109,1331,1741864696250,2025-03-13 11:18:16.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864696000,1741864696250,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741864696250_12195,5109,1331,1741864696250,2025-03-13 11:18:16.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P995,1741864696000,1741864696250,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864696500_12198,5109,1331,1741864696500,2025-03-13 11:18:16.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741864696250,1741864696500,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864696250_12196,5109,1331,1741864696250,2025-03-13 11:18:16.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P995,1741864696000,1741864696250,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864696000_12192,5109,1331,1741864696000,2025-03-13 11:18:16.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P995,1741864695750,1741864696000,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864696750_12202,5109,1331,1741864696750,2025-03-13 11:18:16.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864696500,1741864696750,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741864696500_12199,5109,1331,1741864696500,2025-03-13 11:18:16.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P995,1741864696250,1741864696500,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864696750_12201,5109,1331,1741864696750,2025-03-13 11:18:16.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741864696500,1741864696750,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741864699000_12206,5110,1331,1741864699000,2025-03-13 11:18:19.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P995,1741864698750,1741864699000,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864698750_12204,5110,1331,1741864698750,2025-03-13 11:18:18.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P995,1741864698500,1741864698750,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864699250_12209,5110,1331,1741864699250,2025-03-13 11:18:19.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P995,1741864699000,1741864699250,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864697000_12203,5109,1331,1741864697000,2025-03-13 11:18:17.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741864696750,1741864697000,12,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864699500_12214,5110,1331,1741864699500,2025-03-13 11:18:19.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P995,1741864699250,1741864699500,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741864699250_12211,5110,1331,1741864699250,2025-03-13 11:18:19.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P990,1741864699000,1741864699250,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741864699000_12208,5110,1331,1741864699000,2025-03-13 11:18:19.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P995,1741864698750,1741864699000,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864699250_12210,5110,1331,1741864699250,2025-03-13 11:18:19.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P995,1741864699000,1741864699250,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864699500_12213,5110,1331,1741864699500,2025-03-13 11:18:19.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P990,1741864699250,1741864699500,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864698750_12205,5110,1331,1741864698750,2025-03-13 11:18:18.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1741864698500,1741864698750,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741864699000_12207,5110,1331,1741864699000,2025-03-13 11:18:19.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1741864698750,1741864699000,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741864699250_12212,5110,1331,1741864699250,2025-03-13 11:18:19.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,LONG,P995,1741864699000,1741864699250,11,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864705500_12215,5111,1331,1741864705500,2025-03-13 11:18:25.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741864705250,1741864705500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741864710500_12216,5112,1331,1741864710500,2025-03-13 11:18:30.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,LONG,P990,1741864710250,1741864710500,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741864710750_12217,5112,1331,1741864710750,2025-03-13 11:18:30.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,LONG,P990,1741864710500,1741864710750,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864728250_12218,5113,1331,1741864728250,2025-03-13 11:18:48.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P990,1741864728000,1741864728250,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864740500_12219,5114,1331,1741864740500,2025-03-13 11:19:00.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P990,1741864740250,1741864740500,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741864740750_12220,5114,1331,1741864740750,2025-03-13 11:19:00.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P990,1741864740500,1741864740750,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741864741000_12221,5114,1331,1741864741000,2025-03-13 11:19:01.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1741864740750,1741864741000,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864746500_12222,5115,1331,1741864746500,2025-03-13 11:19:06.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741864746250,1741864746500,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741864747750_12223,5115,1331,1741864747750,2025-03-13 11:19:07.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741864747500,1741864747750,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741864752750_12224,5116,1331,1741864752750,2025-03-13 11:19:12.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P990,1741864752500,1741864752750,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864756750_12226,5117,1331,1741864756750,2025-03-13 11:19:16.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P990,1741864756500,1741864756750,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741864757000_12227,5117,1331,1741864757000,2025-03-13 11:19:17.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P990,1741864756750,1741864757000,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741864756750_12225,5117,1331,1741864756750,2025-03-13 11:19:16.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,SHORT,P995,1741864756500,1741864756750,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741864825500_12228,5118,1331,1741864825500,2025-03-13 11:20:25.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P990,1741864825250,1741864825500,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741864826250_12229,5118,1331,1741864826250,2025-03-13 11:20:26.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741864826000,1741864826250,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741864826500_12230,5118,1331,1741864826500,2025-03-13 11:20:26.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741864826250,1741864826500,3,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741864860500_12231,5119,1331,1741864860500,2025-03-13 11:21:00.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P990,1741864860250,1741864860500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741864978500_12232,5120,1331,1741864978500,2025-03-13 11:22:58.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P995,1741864978250,1741864978500,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741864978750_12233,5120,1331,1741864978750,2025-03-13 11:22:58.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741864978500,1741864978750,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741865027250_12235,5121,1331,1741865027250,2025-03-13 11:23:47.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P990,1741865027000,1741865027250,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741865027250_12234,5121,1331,1741865027250,2025-03-13 11:23:47.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,LONG,P990,1741865027000,1741865027250,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741865041500_12236,5122,1331,1741865041500,2025-03-13 11:24:01.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1741865041250,1741865041500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741865116500_12237,5123,1331,1741865116500,2025-03-13 11:25:16.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,SHORT,P990,1741865116250,1741865116500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741865192750_12239,5124,1331,1741865192750,2025-03-13 11:26:32.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P990,1741865192500,1741865192750,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741865192500_12238,5124,1331,1741865192500,2025-03-13 11:26:32.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P995,1741865192250,1741865192500,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741865615000_12240,5125,1332,1741865615000,2025-03-13 11:33:35.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1741865614750,1741865615000,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741865615250_12241,5125,1332,1741865615250,2025-03-13 11:33:35.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,SHORT,P990,1741865615000,1741865615250,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741865829750_12242,5126,1333,1741865829750,2025-03-13 11:37:09.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P995,1741865829500,1741865829750,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741865829750_12243,5126,1333,1741865829750,2025-03-13 11:37:09.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,GBPUSD,SHORT,P995,1741865829500,1741865829750,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741866081500_12244,5127,1334,1741866081500,2025-03-13 11:41:21.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P990,1741866081250,1741866081500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741866113750_12245,5128,1334,1741866113750,2025-03-13 11:41:53.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,LONG,P995,1741866113500,1741866113750,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741866930000_12246,5129,1335,1741866930000,2025-03-13 11:55:30.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1741866929750,1741866930000,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741866960250_12247,5130,1335,1741866960250,2025-03-13 11:56:00.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,AUDUSD,LONG,P990,1741866960000,1741866960250,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741867105000_12248,5131,1336,1741867105000,2025-03-13 11:58:25.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,EURUSD,SHORT,P990,1741867104750,1741867105000,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741867281000_12249,5132,1337,1741867281000,2025-03-13 12:01:21.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,LONG,P990,1741867280750,1741867281000,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741868014500_12250,5133,1338,1741868014500,2025-03-13 12:13:34.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P995,1741868014250,1741868014500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741868702000_12251,5134,1339,1741868702000,2025-03-13 12:25:02.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,LONG,P990,1741868701750,1741868702000,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741869844500_12252,5135,1340,1741869844500,2025-03-13 12:44:04.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741869844250,1741869844500,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741870134000_12253,5136,1341,1741870134000,2025-03-13 12:48:54.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P995,1741870133750,1741870134000,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741870134250_12254,5136,1341,1741870134250,2025-03-13 12:48:54.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P990,1741870134000,1741870134250,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741870291250_12255,5137,1342,1741870291250,2025-03-13 12:51:31.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,LONG,P990,1741870291000,1741870291250,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741870812250_12256,5138,1343,1741870812250,2025-03-13 13:00:12.250,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,SHORT,P995,1741870812000,1741870812250,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741870812500_12257,5138,1343,1741870812500,2025-03-13 13:00:12.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,SHORT,P990,1741870812250,1741870812500,2,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741870832750_12258,5139,1343,1741870832750,2025-03-13 13:00:32.750,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCAD,SHORT,P995,1741870832500,1741870832750,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741871118000_12259,5140,1344,1741871118000,2025-03-13 13:05:18.000,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDJPY,LONG,P995,1741871117750,1741871118000,1,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741871718500_12260,5141,1345,1741871718500,2025-03-13 13:15:18.500,,,TIMEZONE_MAPPING_NOT_VERIFIED,USDCHF,SHORT,P995,1741871718250,1741871718500,1,DISCOVERY
