variant,train_trades,train_tpd,train_pf,train_net,test_trades,test_tpd,test_pf,test_net,all_trades,all_tpd,all_pf,all_net,score
L18-24_d0.8_mx3.0_r38_atr0.0002_none,1514,8.496667835847072,0.9781491975718312,-3785.718571428267,960,11.119243917152623,0.9301492585625047,-7879.654285714694,2474,8.848772369940761,0.9592205513861435,-11665.372857142947,1.5597485699242464
L0-6_d1.0_mx3.0_r32_atr0.0002_bull,814,4.591843929956516,1.0252916032727473,2059.984285714516,549,6.358817615121657,1.2936488329831533,13491.169999999931,1363,4.879414287312459,1.1220727178228493,15551.154285714449,1.5597401140989786
L0-6_d1.0_mx3.0_r30_atr0.0_none,1061,5.9851921494887765,1.0125063362065267,1531.8014285717018,738,8.54791876131108,1.0151110433653483,1118.2499999998745,1799,6.440254074009621,1.013487351389268,2650.051428571572,1.5595294805730577
L0-6_d1.0_mx3.0_r32_atr0.0_bull,815,4.597485015865554,1.0238902010561086,1948.504285714509,549,6.358817615121657,1.2936488329831533,13491.169999999931,1364,4.882994195080113,1.1210916612179138,15439.674285714438,1.5593658408901452
L18-24_d0.8_mx3.0_r38_atr0.0004_none,1491,8.36759031918625,0.9730012248278477,-4687.425714285417,939,10.876010456464911,0.9344421542217656,-7346.108571428969,2430,8.691397275244968,0.9578763373566557,-12033.534285714366,1.5591804501386957
L19-24_d1.2_mx0.0_r28_atr0.0004_none,993,5.573867622982771,1.058341536328346,6688.877142857313,677,7.841383470742007,1.0362698561267982,2835.4171428571444,1670,5.973842083690428,1.0493932247462758,9524.294285714455,1.5591623443456557
L0-6_d1.0_mx3.0_r30_atr0.0002_none,1060,5.979551063579739,1.0123487620691196,1512.5014285717098,738,8.54791876131108,1.0151110433653483,1118.2499999998745,1798,6.436674166241967,1.0133891246609086,2630.7514285715793,1.5591422553913163
L18-24_d0.6_mx3.0_r38_atr0.0002_none,1594,8.945633111189057,0.9843531159893094,-2793.94142857106,1011,11.709953750251357,0.9215617607663052,-9207.525714286085,2605,9.31732094733051,0.9594473564709178,-12001.467142857127,1.5589596781586486
L0-6_d1.0_mx3.0_r32_atr0.0004_bull,809,4.563638500411329,1.026703376497643,2168.674285714518,549,6.358817615121657,1.2936488329831533,13491.169999999931,1358,4.861514748474189,1.1231539102030559,15659.844285714451,1.5588883287638469
L18-24_d1.0_mx2.0_r28_atr0.0002_none,912,5.123395622829945,1.0858352294323936,8231.212857142893,633,7.331751457872511,1.0785070694434116,5303.102857142804,1545,5.52724743177273,1.0828066084876216,13534.315714285696,1.5588728922598636
L19-24_d1.0_mx0.0_r28_atr0.0004_none,1001,5.6187729009121385,1.061467727735762,7060.92714285732,687,7.957208928212347,1.0229949900811346,1831.00000000002,1688,6.038230800760145,1.045717285585541,8891.92714285734,1.5587978274107919
L0-6_d0.6_mx3.0_r40_atr0.0002_bull,1004,5.663650252673639,0.9273573407877049,-7293.254285713815,689,7.980374019706415,1.1674030443135754,9817.002857143023,1693,6.060783850638293,1.0158684437118075,2523.748571429209,1.5586806851335506
L18-24_d1.0_mx0.0_r38_atr0.0002_none,1467,8.234986843387583,0.9883680164742431,-2008.2271428569766,932,10.794932636235673,0.9162785961162452,-9446.250000000378,2399,8.581585125013973,0.9598759475908758,-11454.477142857344,1.558601503924846
L0-6_d0.6_mx3.0_r40_atr0.0_bull,1008,5.68621459630979,0.9244535141845828,-7610.20999999953,689,7.980374019706415,1.1674030443135754,9817.002857143023,1697,6.075103481708909,1.0138462500164966,2206.792857143493,1.5585096226353046
L18-24_d0.8_mx3.0_r38_atr0.0_none,1514,8.496667835847072,0.9781491975718312,-3785.718571428267,966,11.188739191634827,0.9268358904501328,-8283.590000000391,2480,8.870232610126552,0.9578692066871666,-12069.30857142866,1.5583186221451206
L0-6_d1.2_mx2.0_r40_atr0.0002_bull,848,4.783640850863791,0.9650601369017578,-3054.199999999797,558,6.463060526844963,1.3267249358110966,14560.642857142839,1406,5.033350321321583,1.0871842239928537,11506.442857143042,1.5582966744321958
L0-6_d1.2_mx2.0_r40_atr0.0004_bull,841,4.7441532495005285,0.969389351984954,-2660.4671428569345,558,6.463060526844963,1.3267249358110966,14560.642857142839,1399,5.008290966948005,1.0905103799530547,11900.175714285906,1.5582901286875133
L18-24_d1.0_mx0.0_r38_atr0.0004_none,1444,8.105876620212454,0.9797698955777414,-3504.954285714083,904,10.470621355318722,0.924845172199051,-8353.024285714644,2348,8.399150426649776,0.9583050738259861,-11857.978571428715,1.5582762884870744
L18-24_d1.0_mx2.0_r28_atr0.0_none,912,5.123395622829945,1.0858352294323936,8231.212857142893,634,7.343334003619545,1.076798204173907,5195.90285714281,1546,5.530824938201061,1.0820968842671443,13427.115714285703,1.5582759448285748
L18-24_d1.0_mx2.0_r28_atr0.0004_none,910,5.112160106113213,1.0861349215752392,8257.672857142905,630,7.297003820631409,1.0789955371363191,5333.682857142814,1540,5.50935989963107,1.0831846249367543,13591.355714285723,1.5581717847050354
L0-6_d1.2_mx0.0_r30_atr0.0004_bull,786,4.433893524503467,1.0732233833074623,5622.560000000125,531,6.150331791675045,1.2764571739653525,12383.695714285685,1317,4.714738530000373,1.1481013105173625,18006.255714285813,1.5581247578343278
L0-6_d0.6_mx3.0_r32_atr0.0004_none,1147,6.4703255376660005,0.9750440217602949,-3324.6514285709873,824,9.544017695556002,0.9666284348423964,-2815.4342857143233,1971,7.055998210046116,0.9717809962225028,-6140.085714285329,1.5580513251854224
L0-6_d1.2_mx2.0_r38_atr0.0002_bull,828,4.670819132683041,0.9890400457486771,-920.9571428569852,550,6.370400160868691,1.3212420491150387,14222.974285714248,1378,4.933112903827269,1.1036755907941718,13302.017142857267,1.5578949463207774
L0-6_d0.6_mx0.0_r32_atr0.0_bull,850,4.794923022681866,0.985152039216535,-1286.1999999998134,582,6.7410416247737786,1.2702601494272105,12952.65857142855,1432,5.126427923280588,1.0867063842076206,11666.458571428737,1.5578715992217278
L0-6_d0.6_mx0.0_r32_atr0.0002_bull,848,4.783640850863791,0.9861966744731837,-1194.1699999998182,582,6.7410416247737786,1.2702601494272105,12952.65857142855,1430,5.11926810774528,1.0874628268412239,11758.48857142873,1.557763652312321
L0-6_d1.2_mx2.0_r40_atr0.0_bull,850,4.794923022681866,0.9626692411230631,-3271.2999999998137,558,6.463060526844963,1.3267249358110966,14560.642857142839,1408,5.0405101368568905,1.0853987810573087,11289.342857143025,1.5577276300984981
L0-6_d0.8_mx3.0_r40_atr0.0004_bull,943,5.3195440122223525,0.9386257507742711,-5978.577142856813,664,7.690810376030565,1.2062848167091738,11583.140000000147,1607,5.752911782620045,1.036496826914579,5604.562857143332,1.5577208556735938
L0-6_d1.0_mx0.0_r30_atr0.0004_bull,796,4.490304383593841,1.0547501700285324,4296.017142857299,542,6.277739794892419,1.27602288180319,12593.895714285656,1338,4.789916593121108,1.136107884756746,16889.912857142957,1.5576301341718841
L18-24_d0.6_mx3.0_r38_atr0.0_none,1594,8.945633111189057,0.9843531159893094,-2793.94142857106,1017,11.77944902473356,0.918407234624346,-9611.461428571783,2611,9.3387811875163,0.9581407824455427,-12405.402857142835,1.557594279203888
L0-6_d1.2_mx2.0_r38_atr0.0004_bull,822,4.636972617228817,0.9916778187719519,-696.5557142855432,550,6.370400160868691,1.3212420491150387,14222.974285714248,1372,4.911633457221345,1.1056969108672154,13526.418571428703,1.557347857565669
L0-6_d1.2_mx2.0_r38_atr0.0_bull,830,4.682101304501116,0.9864913240620374,-1138.0571428569983,550,6.370400160868691,1.3212420491150387,14222.974285714248,1380,4.940272719362578,1.1018112468332533,13084.91714285725,1.5572548827142243
L19-24_d0.8_mx0.0_r28_atr0.0004_none,1008,5.658065019100335,1.0585447077361911,6764.817142857306,692,8.015121656947516,1.0158687638711097,1275.842857142865,1700,6.0811566121399565,1.0410344046771713,8040.660000000169,1.5572398110565977
L0-6_d0.8_mx0.0_r40_atr0.0002_bull,970,5.471853331766365,0.942046861338868,-5736.899999999718,670,7.760305650512769,1.1784172641858646,10262.520000000153,1640,5.871048738952629,1.0289155157738274,4525.620000000434,1.5569430965995177
L0-6_d1.2_mx3.0_r32_atr0.0004_none,1100,6.205194499941238,0.9951491379901782,-626.4799999996321,767,8.883812587975065,0.9899111302189905,-794.5071428571887,1867,6.6836878022100965,0.9931650133527052,-1420.987142856825,1.556907443630391
L18-24_d1.2_mx2.0_r28_atr0.0002_none,892,5.011040455662622,1.0873498195937592,8213.628571428646,616,7.134848180172933,1.0920471421961395,6071.469999999947,1508,5.39487969392445,1.0892864021395374,14285.098571428593,1.5567726184812287
L0-6_d0.8_mx0.0_r40_atr0.0_bull,974,5.494417675402515,0.9390521510603255,-6053.855714285432,670,7.760305650512769,1.1784172641858646,10262.520000000153,1644,5.885368370023245,1.0268327184866035,4208.66428571472,1.5567281040964922
L18-24_d0.6_mx2.0_r40_atr0.0004_none,1562,8.766047001052263,0.9639355771792604,-6256.624285714064,1010,11.698371204504323,0.9386751112411356,-6952.945714285914,2572,9.199289626308666,0.9539517258939026,-13209.569999999967,1.5567040861259192
L18-24_d1.2_mx2.0_r28_atr0.0004_none,891,5.0054226973042555,1.087350860326373,8213.718571428657,616,7.134848180172933,1.0920471421961395,6071.469999999947,1507,5.391302187496119,1.0892870148946134,14285.188571428605,1.5564614722807744
L18-24_d0.8_mx0.0_r38_atr0.0002_none,1534,8.608909154682568,0.9656279326201118,-6201.767142856987,970,11.235069374622963,0.9360935303913568,-7273.611428571807,2504,8.95607357086971,0.9542038459978877,-13475.378571428782,1.5564432812535915
L0-6_d1.0_mx3.0_r30_atr0.0004_none,1052,5.934422376307439,1.0118897903031174,1453.4814285717493,738,8.54791876131108,1.0151110433653483,1118.2499999998745,1790,6.4080349041007345,1.013104474240381,2571.7314285716207,1.5564252540852919
L18-24_d1.0_mx3.0_r38_atr0.0002_none,1452,8.150784523925543,0.9812078901233557,-3179.6528571425647,914,10.586446812789061,0.9190234370696453,-8967.182857143249,2366,8.463539143719492,0.9566090661226577,-12146.835714285815,1.5564027777420817
L18-24_d1.0_mx0.0_r38_atr0.0_none,1467,8.234986843387583,0.9883680164742431,-2008.2271428569766,935,10.829680273476775,0.9111651893857576,-10050.295714286076,2402,8.592316577858927,0.9578051203965078,-12058.522857143043,1.5563976461303017
L0-6_d0.8_mx3.0_r32_atr0.0_none,1151,6.49288988130215,0.9718529537536655,-3776.9528571424726,816,9.45135732957973,0.9646409311043083,-2975.1542857143327,1967,7.0416785789755005,0.9690735158250066,-6752.107142856819,1.5563742593043566
L0-6_d1.0_mx2.0_r40_atr0.0004_none,1284,7.243154307204136,0.953253211094222,-6310.745714285388,887,10.273718077619144,0.9495920786518247,-4517.16285714273,2171,7.771979763576925,0.951792541269544,-10827.90857142811,1.5563543596650251
L19-24_d0.6_mx0.0_r40_atr0.0002_none,1543,8.66093667777583,1.0381231374649562,6455.061428571713,982,11.374059923587371,0.8562782934603862,-16045.61857142877,2525,9.032193958664548,0.9658656550945726,-9590.557142857055,1.5562136318427844
L18-24_d1.2_mx2.0_r28_atr0.0_none,892,5.011040455662622,1.0873498195937592,8213.628571428646,617,7.146430725919967,1.090275208861705,5964.269999999953,1509,5.398457200352782,1.0885570318735676,14177.898571428603,1.556149668018116
L0-6_d0.8_mx3.0_r32_atr0.0002_none,1148,6.4759666235750375,0.9723720077979842,-3704.222857142465,816,9.45135732957973,0.9646409311043083,-2975.1542857143327,1964,7.030938855672538,0.9693910097582077,-6679.377142856813,1.5561117292746949
L0-4_d1.2_mx2.0_r32_atr0.0004_none,840,4.7385121635914915,0.9711501194788339,-2574.4585714284576,579,6.706293987532677,1.2942971247927444,13843.967142856995,1419,5.079889122301085,1.0826955102399198,11269.508571428541,1.555985386968805
L0-4_d1.2_mx2.0_r32_atr0.0002_none,840,4.7385121635914915,0.9711501194788339,-2574.4585714284576,579,6.706293987532677,1.2942971247927444,13843.967142856995,1419,5.079889122301085,1.0826955102399198,11269.508571428541,1.555985386968805
L0-4_d1.2_mx3.0_r38_atr0.0002_none,1018,5.742625455400164,0.912660435858846,-9818.342857142541,699,8.096199477176754,1.164957680595014,10285.88857142856,1717,6.14670163706199,1.0026751986738542,467.5457142860196,1.555848209638106
L0-4_d0.6_mx2.0_r28_atr0.0_bull,725,4.089787284052179,1.0763244758490889,5317.928571428708,495,5.733360144781821,1.3551757768025114,13971.022857142798,1220,4.3674874765379315,1.1769453434962773,19288.95142857151,1.555808079053853
L0-4_d1.2_mx2.0_r32_atr0.0_none,841,4.7441532495005285,0.9699384079821327,-2685.938571428466,579,6.706293987532677,1.2942971247927444,13843.967142856995,1420,5.0834690300687395,1.0818105472175819,11158.028571428531,1.555696724228469
L0-4_d1.2_mx3.0_r38_atr0.0_none,1020,5.753907627218239,0.9109012814416505,-10035.442857142558,699,8.096199477176754,1.164957680595014,10285.88857142856,1719,6.153861452597298,1.0014312200715993,250.44571428600466,1.5556085676475915
L0-6_d0.8_mx0.0_r38_atr0.0004_bull,920,5.18979903631449,0.9652793034003102,-3251.42285714262,652,7.551819827066157,1.19095665294106,10677.331428571506,1572,5.627615010752153,1.0496516883821236,7425.908571428892,1.555411493915425
L18-24_d0.8_mx0.0_r38_atr0.0_none,1534,8.608909154682568,0.9656279326201118,-6201.767142856987,974,11.281399557611099,0.9335910350661278,-7578.697142857514,2508,8.970380397660238,0.9532155182050195,-13780.46428571449,1.5553697423311876
L0-4_d0.6_mx2.0_r28_atr0.0002_bull,724,4.084146198143142,1.0760453237252259,5298.478571428695,495,5.733360144781821,1.3551757768025114,13971.022857142798,1219,4.363907568770277,1.1767669207891773,19269.501428571497,1.5553622623811032
L0-4_d0.6_mx2.0_r28_atr0.0004_bull,724,4.084146198143142,1.0760453237252259,5298.478571428695,495,5.733360144781821,1.3551757768025114,13971.022857142798,1219,4.363907568770277,1.1767669207891773,19269.501428571497,1.5553622623811032
L0-6_d0.6_mx0.0_r40_atr0.0002_bull,1015,5.725702197673051,0.9339587729282169,-6689.3042857138325,695,8.049869294188618,1.1415792752630416,8496.38285714303,1710,6.121642282688412,1.0112031238644295,1807.0785714291906,1.5553156988775543
L0-6_d0.6_mx3.0_r40_atr0.0004_bull,986,5.562110706310965,0.931800870542264,-6790.528571428084,689,7.980374019706415,1.1674030443135754,9817.002857143023,1675,5.99634551082052,1.0191292267333938,3026.4742857149413,1.5552643571683722
L19-24_d0.6_mx0.0_r40_atr0.0_none,1543,8.66093667777583,1.0381231374649562,6455.061428571713,986,11.420390106575507,0.8539447411448243,-16350.704285714473,2529,9.046502384737678,0.9648180080115063,-9895.64285714276,1.5551873591157244
L0-6_d0.6_mx0.0_r40_atr0.0_bull,1019,5.748266541309202,0.931058546597669,-7006.25999999955,695,8.049869294188618,1.1415792752630416,8496.38285714303,1714,6.1359619137590276,1.009218905608686,1490.1228571434785,1.5551534915626228
L18-24_d1.0_mx3.0_r38_atr0.0_none,1452,8.150784523925543,0.9812078901233557,-3179.6528571425647,920,10.655942087271265,0.915689660441981,-9371.118571428957,2372,8.485002049409397,0.9552320594779289,-12550.771428571512,1.5549605545934537
L18-24_d1.0_mx0.0_r40_atr0.0_none,1523,8.548675670934923,0.9569629639824982,-7982.394285714134,969,11.223486828875929,0.9420988815418562,-6610.75142857177,2492,8.91414944356121,0.9512994359828173,-14593.145714285893,1.5549315331300875
L0-4_d0.8_mx2.0_r28_atr0.0_bull,723,4.0785051122341045,1.0770072317415473,5358.768571428698,494,5.721777599034787,1.3548450324537658,13958.0128571428,1217,4.356747753234969,1.17734284119643,19316.781428571507,1.5548952521751112
L0-6_d1.2_mx2.0_r35_atr0.0002_bull,790,4.4564578681396165,1.000717558301013,57.56714285731687,530,6.138749245928011,1.3524096668658405,14836.335714285638,1320,4.7254782533033355,1.1217557068352728,14893.90285714296,1.5548210137296155
L0-6_d1.0_mx2.0_r40_atr0.0002_none,1303,7.350334939475848,0.9513646481104465,-6593.548571428277,888,10.285300623366178,0.9478173683314113,-4684.954285714162,2191,7.843577918930006,0.9499514104165008,-11278.502857142435,1.5547039878379503
L0-4_d1.0_mx2.0_r30_atr0.0002_none,818,4.614408273592666,0.9714537055654312,-2444.7999999998738,571,6.613633621556405,1.3158589006353425,14408.961428571292,1389,4.972491889271464,1.0911473984433844,11964.161428571424,1.5545298242842784
L0-4_d1.0_mx2.0_r30_atr0.0_none,818,4.614408273592666,0.9714537055654312,-2444.7999999998738,571,6.613633621556405,1.3158589006353425,14408.961428571292,1389,4.972491889271464,1.0911473984433844,11964.161428571424,1.5545298242842784
L0-4_d0.8_mx2.0_r28_atr0.0002_bull,722,4.0728640263250675,1.0767277289719448,5339.318571428685,494,5.721777599034787,1.3548450324537658,13958.0128571428,1216,4.353167845467315,1.1771642753067642,19297.331428571495,1.5544492841398398
L0-4_d0.8_mx2.0_r28_atr0.0004_bull,722,4.0728640263250675,1.0767277289719448,5339.318571428685,494,5.721777599034787,1.3548450324537658,13958.0128571428,1216,4.353167845467315,1.1771642753067642,19297.331428571495,1.5544492841398398
L0-6_d1.2_mx2.0_r35_atr0.0_bull,791,4.462098954048654,0.9993289238514502,-53.91285714268815,530,6.138749245928011,1.3524096668658405,14836.335714285638,1321,4.72905816107099,1.1207343430620842,14782.42285714295,1.554443147805608
L0-6_d1.2_mx0.0_r28_atr0.0_bull,770,4.343636149958867,1.089113062327318,6611.525714285803,522,6.046088879951739,1.271507500131371,11927.91714285712,1292,4.625240835809022,1.1569480136469787,18539.442857142927,1.5543081839196156
L0-6_d1.2_mx0.0_r28_atr0.0002_bull,770,4.343636149958867,1.089113062327318,6611.525714285803,522,6.046088879951739,1.271507500131371,11927.91714285712,1292,4.625240835809022,1.1569480136469787,18539.442857142927,1.5543081839196156
L0-4_d1.0_mx2.0_r30_atr0.0004_none,817,4.608767187683629,0.9713725550638276,-2451.7499999998745,571,6.613633621556405,1.3158589006353425,14408.961428571292,1388,4.96891198150381,1.0910944507777276,11957.211428571423,1.5541784031876082
L0-6_d1.0_mx3.0_r35_atr0.0002_bull,859,4.8456927958632035,0.9849360765823851,-1330.0328571426344,578,6.694711441785643,1.2589297915224802,12722.444285714239,1437,5.144327462118858,1.0828977203877435,11392.411428571606,1.5539178235284712
L18-24_d1.0_mx3.0_r40_atr0.0004_none,1475,8.27924925451675,0.9674940604773077,-5742.884285713934,934,10.818097727729741,0.9278273889906918,-8255.17428571465,2409,8.61724960254372,0.951905437098361,-13998.058571428566,1.5537435947334721
L0-6_d1.2_mx2.0_r35_atr0.0004_bull,788,4.445175696321542,0.9996821140335618,-25.502857142679204,530,6.138749245928011,1.3524096668658405,14836.335714285638,1318,4.718318437768027,1.121076620455845,14810.832857142961,1.5536979331841674
L0-6_d1.0_mx3.0_r35_atr0.0_bull,860,4.851333881772241,0.9836940447362412,-1441.5128571426394,578,6.694711441785643,1.2589297915224802,12722.444285714239,1438,5.1479073698865125,1.0820199939634711,11280.931428571601,1.5536199959854438
