"scenario_mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","server_time","server_hour","utc_hour","session_label","session_window_name","allowed_session","session_volatility_rank","dow_regime_h4","dow_regime_h1","h4_structure","h1_structure","fractal_alignment","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","spread_atr","atr_session_percentile","average_m15_range_atr","average_h1_range_atr","average_true_range","realized_volatility","breakout_followthrough_rate","average_spread_atr","score","exit_reason","position_id"
"newyork_only_reference","2025.11.03 20:15:00","2025.11.03 21:28:17","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.11.03 20:15:00","20","18","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","3.2337","0.8221","0.0500","valid_wave2","false","3","5","2025.11.03 14:00:00","2025.11.03 17:00:00","7.6061","7.6061","202.58400000","202.68300000","202.68300000","202.44600000","0.09900000","-1.0000","-21.82","0.00","0.00","-21.82","0.340","1.400","4","0.21028571","38.00","0.180707","0.2000","0.7724","0.7275","0.11950877","0.439552","0.8400","0.215123","1.1500","DEAL_REASON_SL","551"
"newyork_only_reference","2025.11.03 18:30:00","2025.11.04 02:05:06","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.11.03 18:30:00","18","16","new_york","new_york_utc_13_22","true","5","range","trend_up","compression_range","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","2.5877","0.7898","0.1559","valid_wave2","false","3","7","2025.11.03 10:00:00","2025.11.03 13:00:00","2.0323","2.0323","154.15200000","154.33600000","154.02800000","154.32600000","0.12400000","1.4839","32.19","0.00","1.32","33.51","0.270","1.400","30","0.11400000","17.00","0.149123","0.2000","0.7813","0.7244","0.07266000","0.425547","0.6842","0.185937","1.1016","DEAL_REASON_TP","550"
"newyork_only_reference","2025.11.04 23:00:00","2025.11.04 23:53:03","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.11.04 23:00:00","23","21","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","target_blocked","6.0846","0.2491","4.8624","valid_wave4","true","3","3","2025.11.04 19:00:00","2025.11.04 22:00:00","0.8551","0.8551","99.63400000","99.85200000","99.84800000","99.33500000","0.21400000","-1.0187","-21.19","0.00","0.00","-21.19","0.150","1.400","3","0.23814286","28.00","0.117576","0.2000","0.8562","0.8342","0.06720588","0.428606","0.6522","0.391218","1.0928","DEAL_REASON_SL","554"
"newyork_only_reference","2025.11.05 22:15:00","2025.11.06 06:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.11.05 22:15:00","22","20","new_york","new_york_utc_13_22","true","5","range","range","expanding_transition","expanding_transition","fractal_aligned","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","ma_reclaim","other","5.2104","0.8905","1.4097","valid_abc","false","3","3","2025.11.05 18:00:00","2025.11.05 21:00:00","3.7700","3.7700","154.08300000","153.89600000","154.38300000","153.66300000","0.30000000","0.6233","13.37","0.00","-3.77","9.60","0.110","1.400","32","0.22435714","17.00","0.075772","0.2000","0.7363","0.6923","0.05563077","0.393465","0.5385","0.281324","1.1000","DEAL_REASON_EXPERT","556"
"newyork_only_reference","2025.11.10 18:30:00","2025.11.11 02:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.11.10 18:30:00","18","16","new_york","new_york_utc_13_22","true","5","range","trend_up","compression_range","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","4.6375","0.3600","0.6023","valid_wave2","true","3","7","2025.11.07 08:00:00","2025.11.07 20:00:00","0.4135","0.4135","1.31608000","1.31716000","1.30897000","1.32603000","0.00711000","0.1519","3.24","0.00","-0.03","3.21","0.030","1.400","32","0.00285714","20.00","0.070000","0.2000","0.7866","0.7980","0.00071000","0.568922","0.7778","0.213090","1.2207","DEAL_REASON_EXPERT","558"
"newyork_only_reference","2025.11.11 21:45:00","2025.11.12 05:45:01","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.11.11 21:45:00","21","19","new_york","new_york_utc_13_22","true","5","range","trend_down","mixed","LH_LL","fractal_aligned","possible_abc_completion","abc_completion_reentry","H4","abc_382_886","none","ma_reclaim","abc_not_complete","5.7500","0.8843","0.3086","valid_abc","false","3","4","2025.11.11 00:00:00","2025.11.11 12:00:00","4.3458","4.3458","100.60000000","100.68100000","100.92100000","100.15000000","0.32100000","-0.2523","-5.26","0.00","-0.84","-6.10","0.100","1.400","32","0.40278571","28.00","0.069516","0.2000","0.8034","0.8500","0.08215873","0.491204","0.8636","0.500639","0.9500","DEAL_REASON_EXPERT","560"
"newyork_only_reference","2025.11.14 18:30:00","2025.11.17 02:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.11.14 18:30:00","18","16","new_york","new_york_utc_13_22","true","5","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","3.2070","0.6664","0.0290","valid_wave2","false","3","5","2025.11.13 16:00:00","2025.11.14 04:00:00","0.9042","0.9042","154.55700000","154.52900000","154.05600000","155.25900000","0.50100000","-0.0559","-1.09","0.00","0.29","-0.80","0.060","1.400","32","0.43000000","17.00","0.039535","0.2000","0.9075","0.7138","0.08374000","0.568739","0.9545","0.093775","1.0452","DEAL_REASON_EXPERT","562"
"newyork_only_reference","2025.11.17 19:45:00","2025.11.18 03:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.11.17 19:45:00","19","17","new_york","new_york_utc_13_22","true","5","trend_down","range","LH_LL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","3.8843","0.6713","0.2893","valid_wave2","false","3","5","2025.11.14 16:00:00","2025.11.17 04:00:00","2.5217","2.5217","101.02900000","100.74800000","101.35100000","100.57900000","0.32200000","0.8727","18.18","0.00","-0.84","17.34","0.100","1.400","32","0.41114286","28.00","0.068103","0.2000","0.8232","0.8531","0.10325455","0.464752","0.6667","0.268493","1.1261","DEAL_REASON_EXPERT","564"
"newyork_only_reference","2025.11.17 23:15:00","2025.11.18 07:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.11.17 23:15:00","23","21","new_york","new_york_utc_13_22","true","5","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","3.1782","0.8199","0.4719","valid_wave2","false","3","8","2025.11.14 08:00:00","2025.11.14 20:00:00","0.7784","0.7784","1.31564000","1.31611000","1.31009000","1.32341000","0.00555000","0.0847","1.41","0.00","-0.03","1.38","0.030","1.400","32","0.00414071","20.00","0.048301","0.2000","0.8017","0.6423","0.00071188","0.487124","0.7273","0.317101","1.0389","DEAL_REASON_EXPERT","565"
"newyork_only_reference","2025.11.19 22:30:00","2025.11.20 06:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","LONG","GBP","JPY","2025.11.19 22:30:00","22","20","new_york","new_york_utc_13_22","true","5","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","4.4578","0.5652","0.1947","valid_wave2","false","3","3","2025.11.19 18:00:00","2025.11.19 21:00:00","1.0219","1.0219","204.93300000","205.35500000","204.52200000","205.50800000","0.41100000","1.0268","21.85","0.00","0.85","22.70","0.080","1.400","32","0.31114286","38.00","0.122130","0.2000","0.7642","0.7417","0.11012121","0.441337","0.7241","0.322229","1.4011","DEAL_REASON_EXPERT","568"
"newyork_only_reference","2025.11.20 18:45:00","2025.11.21 02:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.11.20 18:45:00","18","16","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","micro_bos","target_blocked","2.4069","0.7896","0.9027","valid_wave2","true","3","18","2025.11.17 12:00:00","2025.11.18 00:00:00","0.3290","0.3290","1.30771000","1.30855000","1.31990000","1.29064000","0.01219000","-0.0689","-0.84","0.00","-0.01","-0.85","0.010","1.400","32","0.00448286","20.00","0.044614","0.2000","0.7791","0.6591","0.00071608","0.498180","0.7931","0.112360","1.2164","DEAL_REASON_EXPERT","571"
"newyork_only_reference","2025.11.20 18:45:00","2025.11.21 02:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.11.20 18:45:00","18","16","new_york","new_york_utc_13_22","true","5","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","target_blocked","1.9554","0.7135","1.9201","valid_wave2","true","3","7","2025.11.19 08:00:00","2025.11.19 20:00:00","0.4866","0.4866","1.15321000","1.15348000","1.15993000","1.14380000","0.00672000","-0.0402","-0.81","0.00","0.08","-0.73","0.030","1.400","32","0.00185643","18.00","0.096960","0.2000","0.8045","0.7464","0.00052137","0.525977","0.8800","0.154982","1.2243","DEAL_REASON_EXPERT","570"
"newyork_only_reference","2025.11.20 20:15:00","2025.11.21 04:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","LONG","AUD","JPY","2025.11.20 20:15:00","20","18","new_york","new_york_utc_13_22","true","5","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","target_blocked","3.3852","0.6543","0.7248","valid_wave2","true","3","9","2025.11.19 04:00:00","2025.11.19 16:00:00","0.4844","0.4844","101.83900000","101.57700000","100.52400000","103.68000000","1.31500000","-0.1992","-3.39","0.00","0.03","-3.36","0.020","1.400","32","0.38107143","28.00","0.073477","0.2000","0.9117","0.9310","0.13040351","0.643055","0.7407","0.121250","1.2242","DEAL_REASON_EXPERT","572"
"newyork_only_reference","2025.11.21 21:00:00","2025.11.24 05:00:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.11.21 21:00:00","21","19","new_york","new_york_utc_13_22","true","5","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","4.6497","0.5531","0.1494","valid_wave2","false","3","6","2025.11.20 16:00:00","2025.11.21 04:00:00","1.8230","1.8230","1.30957000","1.30970000","1.31279000","1.30506000","0.00322000","-0.0404","-0.78","0.00","-0.06","-0.84","0.060","1.400","32","0.00334000","21.00","0.062874","0.2000","0.7587","0.6605","0.00080283","0.482399","0.7353","0.221719","1.4411","DEAL_REASON_EXPERT","576"
"newyork_only_reference","2025.11.21 23:45:00","2025.11.24 07:45:02","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.11.21 23:45:00","23","21","new_york","new_york_utc_13_22","true","5","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","3.9449","0.5129","0.4408","valid_wave2","false","3","6","2025.11.20 16:00:00","2025.11.21 04:00:00","0.5768","0.5768","1.15132000","1.15274000","1.15529000","1.14576000","0.00397000","-0.3577","-7.10","0.00","0.14","-6.96","0.050","1.400","32","0.00246143","20.00","0.081254","0.2000","0.8012","0.7090","0.00054254","0.581843","0.7949","0.461285","1.3788","DEAL_REASON_EXPERT","577"
"newyork_only_reference","2025.11.24 22:30:00","2025.11.25 06:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.11.24 22:30:00","22","20","new_york","new_york_utc_13_22","true","5","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H4","wave4_382","none","ma_reclaim","target_blocked","8.3469","0.3969","6.7127","valid_wave4","true","3","6","2025.11.21 16:00:00","2025.11.24 04:00:00","1.0874","1.0874","156.84500000","156.80200000","156.11300000","157.87000000","0.73200000","-0.0587","-1.10","0.00","0.19","-0.91","0.040","1.400","32","0.51228571","17.00","0.033185","0.2000","0.7935","0.7239","0.11222727","0.492374","0.8065","0.246632","1.4044","DEAL_REASON_EXPERT","580"
"newyork_only_reference","2025.11.25 19:30:00","2025.11.25 20:43:38","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.11.25 19:30:00","19","17","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.7770","0.6311","0.2022","valid_wave2","false","3","6","2025.11.24 12:00:00","2025.11.25 00:00:00","3.1543","3.1543","205.66100000","206.00000000","205.99800000","205.18900000","0.33700000","-1.0059","-21.62","0.00","0.00","-21.62","0.100","1.400","4","0.67964286","38.00","0.055912","0.2000","0.7555","0.7373","0.12779630","0.476991","0.7200","0.200831","1.1500","DEAL_REASON_SL","582"
"newyork_only_reference","2025.11.25 21:45:00","2025.11.25 22:48:33","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.11.25 21:45:00","21","19","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","3.7770","0.6311","0.0429","valid_wave2","false","3","7","2025.11.24 12:00:00","2025.11.25 00:00:00","4.5168","4.5168","205.81200000","205.47300000","206.05000000","205.47900000","0.23800000","1.4244","30.26","0.00","0.00","30.26","0.140","1.400","4","0.67964286","38.00","0.055912","0.2000","0.7458","0.7419","0.12417460","0.476694","0.7333","0.326982","1.1500","DEAL_REASON_TP","584"
"newyork_only_reference","2025.11.25 23:00:00","2025.11.26 03:20:04","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","LONG","EUR","JPY","2025.11.25 23:00:00","23","21","new_york","new_york_utc_13_22","true","5","range","range","compression_range","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","3.3616","0.6295","0.2072","valid_wave2","false","3","3","2025.11.25 19:00:00","2025.11.25 22:00:00","3.2000","3.2000","180.54900000","180.85700000","180.32900000","180.85600000","0.22000000","1.4000","29.46","0.00","0.16","29.62","0.150","1.400","17","0.22400000","30.00","0.133929","0.2000","0.7393","0.7316","0.08783824","0.431494","0.7692","0.535714","1.1500","DEAL_REASON_TP","586"
"newyork_only_reference","2025.11.25 23:00:00","2025.11.26 03:28:31","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.11.25 23:00:00","23","21","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","3.7770","0.6311","0.0429","valid_wave2","false","3","7","2025.11.24 12:00:00","2025.11.25 00:00:00","1.2639","1.2639","205.44100000","205.99800000","205.99800000","204.66100000","0.55700000","-1.0000","-21.31","0.00","-0.85","-22.16","0.060","1.400","17","0.67964286","38.00","0.055912","0.2000","0.7853","0.7534","0.12672059","0.555905","0.7647","0.310023","1.0632","DEAL_REASON_SL","587"
"newyork_only_reference","2025.11.27 18:30:00","2025.11.28 02:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.11.27 18:30:00","18","16","new_york","new_york_utc_13_22","true","5","range","range","compression_range","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","4.9346","0.6732","0.0948","valid_wave2","false","3","6","2025.11.27 11:00:00","2025.11.27 14:00:00","3.8938","3.8938","156.26800000","156.33300000","156.42800000","156.04400000","0.16000000","-0.4062","-8.73","0.00","-2.37","-11.10","0.210","1.400","32","0.20528571","18.00","0.087683","0.2000","0.7547","0.7385","0.07712000","0.475383","0.6667","0.320203","1.1500","DEAL_REASON_EXPERT","590"
"newyork_only_reference","2025.11.28 19:30:00","2025.11.28 19:58:56","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.11.28 19:30:00","19","17","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","fib_not_aligned","1.6372","0.6892","0.7405","valid_wave2","true","3","3","2025.11.28 00:00:00","2025.11.28 12:00:00","3.6481","3.6481","1.15939000","1.16052000","1.16047000","1.15788000","0.00108000","-1.0463","-22.60","0.00","0.00","-22.60","0.200","1.400","1","0.00226000","18.00","0.079646","0.2000","0.7075","0.7469","0.00038148","0.436860","0.8333","0.207921","1.3500","DEAL_REASON_SL","592"
"newyork_only_reference","2025.11.28 20:45:00","2025.12.01 01:08:30","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.11.28 20:45:00","20","18","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","1.6372","0.6892","0.0189","valid_wave2","false","3","4","2025.11.28 00:00:00","2025.11.28 12:00:00","5.4810","5.4810","1.15978000","1.16057000","1.16057000","1.15867000","0.00079000","-1.0000","-21.33","0.00","0.73","-20.60","0.270","1.400","17","0.00226000","18.00","0.079646","0.2000","0.7100","0.7479","0.00040000","0.437002","0.8519","0.235294","1.1500","DEAL_REASON_SL","594"
"newyork_only_reference","2025.12.01 18:15:00","2025.12.02 02:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.12.01 18:15:00","18","16","new_york","new_york_utc_13_22","true","5","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","candle_reversal","other","1.9335","0.7903","0.1684","valid_wave2","false","3","5","2025.11.28 16:00:00","2025.12.01 04:00:00","1.5128","1.5128","1.32357000","1.32111000","1.32591000","1.32030000","0.00234000","1.0513","22.14","0.00","-0.09","22.05","0.090","1.400","32","0.00350143","20.00","0.057120","0.2000","0.7453","0.7134","0.00053714","0.560462","0.7917","0.157924","1.0756","DEAL_REASON_EXPERT","596"
"newyork_only_reference","2025.12.01 20:30:00","2025.12.02 04:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.12.01 20:30:00","20","18","new_york","new_york_utc_13_22","true","5","range","trend_down","expanding_transition","LH_LL","fractal_aligned","possible_abc_completion","abc_completion_reentry","H4","abc_other","bullish_rsi","ma_reclaim","abc_not_complete","9.1304","0.9423","0.7467","valid_abc","false","3","6","2025.11.28 16:00:00","2025.12.01 04:00:00","0.3928","0.3928","101.74900000","101.86600000","102.38800000","100.85400000","0.63900000","-0.1831","-3.74","0.00","-0.42","-4.16","0.050","1.400","32","0.23328571","28.00","0.120024","0.2000","0.8160","0.7949","0.04794828","0.422459","0.6667","0.317924","0.9696","DEAL_REASON_EXPERT","597"
