family,target,variant,geometry,policy,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,mean_hold_seconds,timeout_rate,clusters,days,predicted_ev,longest_loss_streak,min_month_trades,worst_month_ev,positive_months,robust_gate,all_converged,cost_04_total_r,neighbor_low_total_r,neighbor_high_total_r
RANDOM_FOREST,NET_R,SCALE_FREE,1,FREQUENCY_300,1058,0.46313799621928,-0.13569747575928,-143.56792935332,-0.72155009451797,-763.40000000001,0.76411658586405,154.83201259527,246,812,483,559,16,-0.095062656978657,0.14565183768216,-148.5023525087,203.04988846881,0.015122873345936,1058,62,-0.022264444128466,11,309,-0.20294522316699,0,False,True,-186.55956762321,-181.30267456962,-113.9109789924
RANDOM_FOREST,NET_R,SCALE_FREE,1,PERCENTILE_100,289,0.47058823529412,-0.11273227837961,-32.579628451708,-0.65259515570936,-188.60000000001,0.79943687135404,34.176383599148,26,263,134,150,5,-0.076495141274322,0.10543040803854,-37.499752885529,196.92784429066,0.017301038062284,289,60,0.055539983863998,7,94,-0.24745552016885,1,False,True,-43.052161075136,-34.517902397221,-16.952304308741
RANDOM_FOREST,NET_R,SCALE_FREE,1,PERCENTILE_150,456,0.48245614035088,-0.091888454846161,-41.901135409849,-0.53070175438593,-241.99999999998,0.83338618707768,45.749106980345,51,405,217,232,7,-0.054191482569204,0.093958154970328,-46.826322730076,197.35815789474,0.015350877192982,456,61,0.030055249281578,10,143,-0.24245472257027,1,False,True,-59.090954768142,-65.922301804219,-33.389797786542
RANDOM_FOREST,NET_R,SCALE_FREE,1,PERCENTILE_200,676,0.46745562130178,-0.1277950685389,-86.389466332294,-0.67588757396449,-456.89999999999,0.77682162815865,96.466826141651,117,559,312,354,10,-0.088253889595249,0.10435548600872,-91.319618227578,203.46061982249,0.014792899408284,676,61,0.0059964072474367,8,191,-0.23529984792963,0,False,True,-113.1193032982,-102.97327518705,-46.958818562165
RANDOM_FOREST,NET_R,SCALE_FREE,1,PERCENTILE_300,1040,0.46346153846154,-0.13520737905443,-140.6156742166,-0.72423076923078,-753.20000000001,0.76492898916751,148.26145730793,238,802,475,550,15,-0.094975836307183,0.12457289018324,-145.55009737199,202.93659230769,0.014423076923077,1040,62,-0.020997218420124,10,321,-0.20156669040049,0,False,True,-182.45647867374,-179.12497224915,-116.81673525214
RANDOM_FOREST,NET_R,SCALE_FREE,2,ABS_0,456,0.49561403508772,-0.032476606115769,-14.809332388791,-0.43530701754379,-198.49999999997,0.93292413597566,25.046420741996,48,408,204,197,55,-0.0058706862455789,0.091557354395981,-19.763642731864,396.22208114035,0.12061403508772,456,62,0.060611994137445,7,125,-0.076120245549831,1,False,True,-26.941631849598,-25.331657096998,-7.8744112141696
RANDOM_FOREST,NET_R,SCALE_FREE,2,ABS_0.05,202,0.51485148514851,0.022293584183268,4.5033040050202,0.22128712871295,44.700000000016,1.0481927021618,14.045182773567,10,192,98,85,19,0.048144064244668,0.10547764679027,-0.44508768210123,377.2521039604,0.094059405940594,202,56,0.11028697713319,8,53,-0.074528865684172,2,False,True,-0.71849296738266,-7.2362643532993,9.538225784403
RANDOM_FOREST,NET_R,SCALE_FREE,2,ABS_0.1,92,0.57608695652174,0.11557098298146,10.632530434294,1.3293478260869,122.29999999999,1.2715620604485,8.098164910871,0,92,49,36,7,0.14078269916365,0.12310922772536,5.6892397496748,373.41472826087,0.076086956521739,92,41,0.15531977879863,4,22,0.059381541855824,3,False,True,8.3130525455329,1.6145036172111,-1.1372549019615
RANDOM_FOREST,NET_R,SCALE_FREE,2,ALL,2897,0.47324818778046,-0.09505533088848,-275.37529358393,-0.58826372109081,-1704.2000000001,0.81676048456118,283.29806058583,1087,1810,1204,1346,347,-0.06332230435211,0.18471308871533,-280.33396364994,382.35641042458,0.11977908180877,2897,63,-0.06588388748864,12,862,-0.12516516300828,0,False,True,-367.30587145979,-275.37529358393,-266.09878104765
RANDOM_FOREST,NET_R,SCALE_FREE,2,FREQUENCY_100,248,0.51612903225806,0.020909123408935,5.1854626054158,0.079838709677476,19.800000000014,1.0449511036437,14.50766640962,11,237,120,105,23,0.046984424296448,0.10285687071479,0.23615679973319,374.21226612903,0.092741935483871,248,58,0.096627712737909,8,82,-0.021938802308306,2,False,True,-1.2812120146875,-17.104775577601,0.39989668759015
RANDOM_FOREST,NET_R,SCALE_FREE,2,FREQUENCY_150,401,0.48877805486284,-0.046434579697379,-18.620266458649,-0.53615960099743,-214.99999999997,0.90616688784574,27.308383931085,29,372,179,177,45,-0.019780653178394,0.11065970468908,-23.574004457399,389.67192269327,0.11221945137157,401,62,0.067663099902079,8,125,-0.086927568390244,0,False,True,-29.308490992762,-19.60683270883,3.8418239232458
RANDOM_FOREST,NET_R,SCALE_FREE,2,FREQUENCY_200,572,0.49300699300699,-0.041782263348769,-23.899454635496,-0.44650349650343,-255.39999999996,0.91513640596099,28.219657196492,76,496,255,252,65,-0.014881425044306,0.094769245491002,-28.85473453804,388.02830944056,0.11363636363636,572,62,0.046337938107169,9,185,-0.11542434744271,1,False,True,-39.286734145649,-28.883364749501,-17.894605883834
RANDOM_FOREST,NET_R,SCALE_FREE,2,FREQUENCY_300,948,0.50527426160338,-0.021494514605447,-20.376799845964,-0.27552742616031,-261.19999999997,0.95535472365455,36.405630884081,206,742,430,411,107,0.0059471490563713,0.15659953969467,-25.333165524442,385.3945021097,0.11286919831224,948,62,0.015853249085232,9,284,-0.08347420291432,1,False,True,-46.391496997367,-12.805867305937,-26.772845029239
RANDOM_FOREST,NET_R,SCALE_FREE,2,PERCENTILE_100,262,0.51145038167939,0.0093540637206786,2.4507646948178,0.043893129771054,11.500000000016,1.0200200068915,14.842007010773,11,251,124,110,28,0.035093448614756,0.10240689747673,-2.5006239953006,381.76751526718,0.10687022900763,262,58,0.092981362764862,8,81,-0.022747192987841,1,False,True,-4.2929541474305,-17.419832018075,1.0942481976286
RANDOM_FOREST,NET_R,SCALE_FREE,2,PERCENTILE_150,399,0.48370927318296,-0.056479660797553,-22.535384658224,-0.57919799498738,-231.09999999997,0.88702559448157,27.100240784148,30,369,176,178,45,-0.029909980893987,0.11933778633389,-27.489122656974,386.80572180451,0.11278195488722,399,62,0.067942710826119,8,129,-0.10120962128944,1,False,True,-33.136686939746,-22.927967833787,1.5152770954669
RANDOM_FOREST,NET_R,SCALE_FREE,2,PERCENTILE_200,575,0.49217391304348,-0.04288972510005,-24.661591932528,-0.44713043478255,-257.09999999997,0.91337130320542,28.981794493524,76,499,258,255,62,-0.015987652893433,0.097682618508721,-29.616871835073,385.94780869565,0.10782608695652,575,62,0.045667703702979,9,184,-0.11051432800203,1,False,True,-40.130283451333,-28.270104772578,-21.443308525834
RANDOM_FOREST,NET_R,SCALE_FREE,2,PERCENTILE_300,973,0.50770811921891,-0.014041136812094,-13.662026118167,-0.1995889003083,-194.19999999997,0.97057362096525,34.932300381364,213,760,445,417,111,0.013494648631209,0.15004643384906,-18.618391796646,385.74857348407,0.11408016443988,973,62,0.013917119456578,9,292,-0.07614158604435,1,False,True,-40.454345354501,-13.169821799119,-19.374268423832
RANDOM_FOREST,NET_R,SCALE_FREE,3,ABS_0,655,0.50534351145038,-0.022034597553884,-14.432661397794,-0.29480916030537,-193.10000000002,0.9478314506912,26.370516790487,82,573,236,232,187,-0.0018256672337084,0.12626719370753,-19.397770228854,561.02798167939,0.28549618320611,655,62,0.049832219467765,7,187,-0.069946211132073,1,False,True,-27.669510757509,-38.955950186809,-12.01330326599
RANDOM_FOREST,NET_R,SCALE_FREE,3,ABS_0.05,249,0.50200803212851,-0.02966340109145,-7.3861868717709,-0.40240963855423,-100.2,0.93290679292156,21.333570200556,8,241,94,95,60,-0.010156324359787,0.092312896576984,-12.348223729594,539.0379437751,0.24096385542169,249,61,0.096491117683213,7,82,-0.14590705212734,1,False,True,-12.243448977955,-7.6790421770475,-3.6623224704969
RANDOM_FOREST,NET_R,SCALE_FREE,3,ABS_0.1,89,0.50561797752809,-0.013884916589746,-1.2357575764874,0.05393258426954,4.799999999989,0.9691346100989,6.6066781115496,1,88,36,36,17,0.004630037881427,0.08937926485957,-6.1903742403725,485.15988764045,0.19101123595506,89,45,0.14155183650758,5,22,-0.030035178197302,0,False,True,-2.8835885244218,-1.2592578302281,1.7208440371845
RANDOM_FOREST,NET_R,SCALE_FREE,3,ALL,2901,0.48397104446743,-0.061934156079259,-179.67098678593,-0.55284384694937,-1603.8000000001,0.86162641253015,182.45374510592,1159,1742,1002,1079,820,-0.038056734717558,0.15314904819499,-184.63664561317,661.39736987246,0.28266115132713,2901,63,-0.038438705345171,10,865,-0.076262987869008,0,False,True,-248.93938615623,-179.67098678593,-164.50395649938
RANDOM_FOREST,NET_R,SCALE_FREE,3,FREQUENCY_100,247,0.50202429149798,-0.033280356009855,-8.2202479344342,-0.49554655870447,-122.4,0.92463935096003,21.196315298595,8,239,92,94,61,-0.013652072957445,0.094888956298535,-13.179598308411,543.21879352227,0.24696356275304,247,61,0.096858096610032,7,80,-0.14590705212734,1,False,True,-13.068433848379,-9.6845540358034,-5.6605367562111
RANDOM_FOREST,NET_R,SCALE_FREE,3,FREQUENCY_150,416,0.5,-0.02939261951204,-12.227329717008,-0.32403846153848,-134.80000000001,0.93255310146998,29.405262857787,29,387,155,154,107,-0.0097506598832067,0.085863831525419,-17.192438548068,548.20407211538,0.25721153846154,416,62,0.072044364792882,8,135,-0.11797370159676,2,False,True,-20.398384922603,-10.618483234525,-0.1655959078167
RANDOM_FOREST,NET_R,SCALE_FREE,3,FREQUENCY_200,565,0.50442477876106,-0.020893205764032,-11.804661256678,-0.26265486725666,-148.40000000001,0.95059491800214,27.78485288883,57,508,207,201,157,-0.00091843716013452,0.09668146191548,-16.769770087738,562.21952566372,0.27787610619469,565,62,0.056991510291571,7,186,-0.073831823975672,1,False,True,-23.090405517881,-24.513389764388,-13.58284954438
RANDOM_FOREST,NET_R,SCALE_FREE,3,FREQUENCY_300,916,0.49781659388646,-0.037615933510713,-34.456195095813,-0.39443231441052,-361.30000000004,0.91211964843411,41.69858288329,188,728,318,324,274,-0.016645774081083,0.096185368615685,-39.421853923053,564.3497139738,0.29912663755459,916,62,0.03232553271257,9,265,-0.071102298021627,0,False,True,-53.664861133355,-40.889290231844,-24.012259207279
RANDOM_FOREST,NET_R,SCALE_FREE,3,PERCENTILE_100,258,0.5,-0.03707220247121,-9.5646282375723,-0.53953488372093,-139.2,0.91632303565998,21.333570200556,8,250,96,98,64,-0.017860723010957,0.094881117425057,-14.528183314019,545.34671317829,0.24806201550388,258,62,0.094784088716816,7,82,-0.14590705212734,1,False,True,-14.521189938318,-12.020335728495,-4.7031008523839
RANDOM_FOREST,NET_R,SCALE_FREE,3,PERCENTILE_150,415,0.49638554216867,-0.035200349699833,-14.608145125431,-0.39783132530121,-165.1,0.9197092003561,28.430518621068,29,386,154,155,106,-0.015596748257116,0.089701382255659,-19.57325395649,548.63211325301,0.25542168674699,415,62,0.072247051456011,7,135,-0.11602551161765,1,False,True,-22.743639724158,-12.83711317353,-4.5734072997605
RANDOM_FOREST,NET_R,SCALE_FREE,3,PERCENTILE_200,561,0.50445632798574,-0.019136801828591,-10.73574582584,-0.24955436720145,-140.00000000001,0.95467789496568,27.50028699282,56,505,205,199,157,0.00089166369900892,0.10976228120816,-15.700854656899,563.70368092692,0.27985739750446,561,62,0.057258938882835,7,182,-0.060223473881824,1,False,True,-21.971714986823,-26.201010348588,-13.234820303975
RANDOM_FOREST,NET_R,SCALE_FREE,3,PERCENTILE_300,933,0.4951768488746,-0.042838463469533,-39.968286417074,-0.42550911039662,-397.00000000005,0.90063113415044,46.348927689973,194,739,322,333,278,-0.021831153401212,0.10903094973015,-44.933945244314,564.62085744909,0.29796355841372,933,62,0.031105864443927,9,269,-0.083233895146505,0,False,True,-59.568106710818,-43.992837266056,-29.851676866788
RANDOM_FOREST,NET_R,SCALE_FREE,4,ABS_0,1095,0.49497716894977,-0.027552366361774,-30.169841166142,-0.24913242009133,-272.80000000001,0.91555991491998,39.561943389626,160,935,216,216,663,-0.012372822889989,0.13827079200954,-35.143256249567,897.84250593607,0.60547945205479,1095,62,0.043540368039106,8,318,-0.074933288413659,1,False,True,-46.791441267747,-37.252796757283,-22.721273493093
RANDOM_FOREST,NET_R,SCALE_FREE,4,ABS_0.05,346,0.48843930635838,-0.019462043405904,-6.7338670184429,0.2670520231214,92.400000000003,0.93994187026712,15.845902636616,14,332,72,65,209,-0.0037414994127341,0.10334908332193,-11.702633013678,1247.8148526012,0.60404624277457,346,62,0.091705721179309,8,80,-0.049467985780856,2,False,True,-12.17317524008,3.5604138272856,-7.7870458430046
RANDOM_FOREST,NET_R,SCALE_FREE,4,ABS_0.1,116,0.51724137931034,-0.01969353109422,-2.2844496069296,0.059482758620741,6.900000000006,0.93818547188324,7.0487345882029,1,115,24,22,70,-0.003006258835931,0.13094483716196,-7.2278689064619,2257.7451637931,0.60344827586207,116,51,0.13259598058737,4,21,-0.063327566348783,1,False,True,-4.2201731888911,-5.7394080989903,-1.3512045380389
RANDOM_FOREST,NET_R,SCALE_FREE,4,ALL,2909,0.47198349948436,-0.064576789409633,-187.85388039262,-0.75929872808529,-2208.8000000001,0.80976901009766,191.87392863733,781,2128,504,597,1808,-0.048579800763094,0.17510638809049,-192.82892556474,984.28831866621,0.62151942248195,2909,63,-0.0064650604641909,11,867,-0.078460969749147,0,False,True,-234.3891203654,-187.85388039262,-170.27974904149
RANDOM_FOREST,NET_R,SCALE_FREE,4,FREQUENCY_100,252,0.50396825396825,-0.0073414996206353,-1.8500579044001,0.52936507936514,133.40000000002,0.97634856703937,10.840661518586,8,244,51,41,160,0.0080586428287222,0.090057791013794,-6.8188238996354,1445.1551111111,0.63492063492063,252,61,0.10413283426384,7,70,-0.038795675687676,1,False,True,-5.7308938016382,3.2068407890555,-1.6952310608969
RANDOM_FOREST,NET_R,SCALE_FREE,4,FREQUENCY_150,427,0.50117096018735,-0.0039922231607037,-1.7046792896205,0.47868852459019,204.40000000001,0.98736812134293,17.345090916137,26,401,92,80,255,0.011053304879644,0.11601482017031,-6.6762385017692,1149.8452763466,0.59718969555035,427,62,0.082632633675047,9,126,-0.06995291251575,2,False,True,-8.129119762849,1.6554415831713,-4.6048482490842
RANDOM_FOREST,NET_R,SCALE_FREE,4,FREQUENCY_200,591,0.50761421319797,0.005265322834057,3.1118057949277,0.47901861252115,283.1,1.0170190778255,21.197061555445,46,545,128,105,358,0.020256517928051,0.09768330983078,-1.8603231788328,1036.5470558376,0.60575296108291,591,62,0.069229433399964,12,190,-0.060126669741257,2,False,True,-5.7479905056226,-9.7607386856971,-0.72537273687153
RANDOM_FOREST,NET_R,SCALE_FREE,4,FREQUENCY_300,987,0.50050658561297,-0.02010083178658,-19.839520973355,-0.022492401215821,-22.200000000016,0.93795669022323,30.634491101137,133,854,200,193,594,-0.0047830609250385,0.10325848510341,-24.812936056779,912.29492097264,0.60182370820669,987,62,0.047995545143682,7,268,-0.071328512363401,1,False,True,-34.958160813696,-21.576826266475,-17.44587674743
RANDOM_FOREST,NET_R,SCALE_FREE,4,PERCENTILE_100,260,0.49230769230769,-0.031156512967623,-8.100693371582,0.0073076923077272,1.9000000000091,0.90346873441262,14.605127816421,9,251,50,46,164,-0.015817070678608,0.091063956171659,-13.069459366817,1420.2087038462,0.63076923076923,260,61,0.10261626699788,7,76,-0.063535052545639,1,False,True,-12.088948366726,5.0124339804702,-3.3358025627061
RANDOM_FOREST,NET_R,SCALE_FREE,4,PERCENTILE_150,429,0.5034965034965,-0.0017874557868278,-0.76681853254914,0.54405594405597,233.40000000001,0.99429683449168,17.30919348024,26,403,92,79,258,0.013199998970594,0.11412450991042,-5.7383777446979,1149.4361095571,0.6013986013986,429,62,0.082323995793579,8,125,-0.070575717241105,2,False,True,-7.1964366234833,3.5347997797012,-7.49991202836
RANDOM_FOREST,NET_R,SCALE_FREE,4,PERCENTILE_200,594,0.50841750841751,0.0049542382889854,2.9428175436573,0.47643097643099,283.00000000001,1.0159872155165,23.625788920347,47,547,129,107,358,0.019998170550744,0.096953335240603,-2.0293114301032,1034.577037037,0.6026936026936,594,62,0.069084815603158,13,183,-0.064432876296476,2,False,True,-5.9932782198273,-4.7788901035502,1.7587953541045
RANDOM_FOREST,NET_R,SCALE_FREE,4,PERCENTILE_300,967,0.4994829369183,-0.018926586755451,-18.302009392521,-0.013443640124123,-13.000000000027,0.94137428986583,30.398531899903,129,838,195,189,583,-0.0036811173722751,0.09802753657613,-23.275424475945,915.90142192347,0.6028955532575,967,62,0.048896784819047,7,273,-0.073671120465134,1,False,True,-33.044378286052,-25.386583157248,-16.756996934508
RANDOM_FOREST,NET_R,SCALE_FREE,5,ABS_0,1271,0.47128245476003,-0.04320798672479,-54.917351127208,-0.84500393391034,-1074,0.8382336383326,55.737684011793,236,1035,114,140,1017,-0.03179190609922,0.15634749068752,-59.890899712825,966.72241620771,0.80015735641227,1271,63,0.037323855859245,9,403,-0.064193399684125,0,False,True,-69.427189602307,-59.684154544681,-50.287747723818
RANDOM_FOREST,NET_R,SCALE_FREE,5,ABS_0.05,338,0.49408284023669,-0.034358115211274,-11.61304294141,-0.48994082840235,-165.6,0.87062008669301,14.127441788035,20,318,31,39,268,-0.022067755522467,0.095101208721577,-16.572080032514,1337.351612426,0.79289940828402,338,61,0.080505082740677,7,71,-0.10323740229971,1,False,True,-15.767184516227,-19.054601253032,-9.12923784802
RANDOM_FOREST,NET_R,SCALE_FREE,5,ABS_0.1,73,0.49315068493151,-0.067122760236954,-4.8999614972976,-1.4493150684931,-105.8,0.75083023598292,7.327742704294,1,72,5,8,60,-0.054901888151699,0.15864690925338,-9.8317128359215,846.05105479452,0.82191780821918,73,35,0.1240405078565,5,8,-0.14456176521314,0,False,True,-5.7920851595213,-2.2631376088422,-0.10802304789606
RANDOM_FOREST,NET_R,SCALE_FREE,5,ALL,2917,0.47960233116215,-0.032250868704124,-94.07578400993,-0.55917038052796,-1631.1000000001,0.87151753949252,97.407003439193,841,2076,254,289,2374,-0.020238673537624,0.11466985625626,-99.049623918499,1125.7944682893,0.81384984573192,2917,63,0.00048395783714692,10,872,-0.048620138314282,0,False,True,-129.11535731061,-94.07578400993,-103.69822890115
RANDOM_FOREST,NET_R,SCALE_FREE,5,FREQUENCY_100,252,0.50793650793651,-0.026644468422788,-6.7144060425427,-0.24246031746034,-61.100000000005,0.89660782893515,11.628196317798,9,243,23,25,204,-0.014583985561905,0.10115172963376,-11.673443133646,1521.4524801587,0.80952380952381,252,60,0.088658009352856,7,62,-0.083921116494635,1,False,True,-9.7536477234853,-10.779703090754,-1.2354065465462
RANDOM_FOREST,NET_R,SCALE_FREE,5,FREQUENCY_150,488,0.5,-0.026378747340312,-12.872828702072,-0.19528688524593,-95.300000000013,0.90000370465468,17.063245195471,41,447,45,55,388,-0.014456244857219,0.10366894508005,-17.844462772387,1183.6966598361,0.79508196721311,488,62,0.068955777152234,7,137,-0.05889929002605,1,False,True,-18.691009913822,-11.646955205784,-13.789015078196
RANDOM_FOREST,NET_R,SCALE_FREE,5,FREQUENCY_200,672,0.49553571428571,-0.020647117002062,-13.874862625386,-0.21011904761908,-141.20000000002,0.92058954237853,17.015376595246,77,595,65,74,533,-0.0088975665102589,0.10773873406072,-18.847685946351,1086.1833184524,0.79315476190476,672,62,0.058917263390525,7,201,-0.057411197506669,1,False,True,-21.770560555878,-17.158358162169,-7.3632466590135
RANDOM_FOREST,NET_R,SCALE_FREE,5,FREQUENCY_300,1032,0.47480620155039,-0.041335571962035,-42.65831026482,-0.78963178294576,-814.90000000002,0.84530423817997,46.749313660355,168,864,91,118,823,-0.029758255494612,0.11393481170214,-47.631133585785,996.58054263566,0.79748062015504,1032,62,0.044769582953083,8,293,-0.063044213935985,1,False,True,-54.606100859199,-50.943846627982,-18.864298516212
RANDOM_FOREST,NET_R,SCALE_FREE,5,PERCENTILE_100,279,0.49820788530466,-0.034479284949514,-9.6197205009144,-0.53405017921147,-149,0.8684185060477,12.791951500618,12,267,24,30,225,-0.022712645061892,0.1027252561618,-14.578757592018,1452.1404587814,0.80645161290323,279,60,0.085588138545158,7,71,-0.08826686315949,1,False,True,-12.902613029561,-11.750436669094,-2.2238829672106
RANDOM_FOREST,NET_R,SCALE_FREE,5,PERCENTILE_150,480,0.49791666666667,-0.029125797676747,-13.980382884839,-0.28458333333336,-136.60000000001,0.88934233593908,19.211640075635,42,438,42,54,384,-0.017309773023942,0.10869907171456,-18.951496440069,1191.058575,0.8,480,62,0.069327026016831,7,135,-0.059507438625735,1,False,True,-19.652074718186,-13.399360923928,-12.876571290422
RANDOM_FOREST,NET_R,SCALE_FREE,5,PERCENTILE_200,675,0.49333333333333,-0.017270883073235,-11.657846074434,-0.20118518518521,-135.80000000002,0.93310832672374,16.368816514421,77,598,67,74,534,-0.0054677868596104,0.11108269039498,-16.630669395399,1084.9559733333,0.79111111111111,675,62,0.058934052877193,7,197,-0.056068685683476,1,False,True,-19.624936018631,-16.166381875208,-13.347291683956
RANDOM_FOREST,NET_R,SCALE_FREE,5,PERCENTILE_300,1010,0.47623762376238,-0.03939052575713,-39.784431014702,-0.7621782178218,-769.80000000002,0.85242263991777,42.798259876857,156,854,90,117,803,-0.027849010585568,0.11140654665137,-44.757254335667,999.07162376238,0.7950495049505,1010,62,0.045568095781034,7,301,-0.067062535091482,1,False,True,-51.441361337979,-55.581808995978,-17.178201032725
SHALLOW_TREE,NET_R,FULL486,1,ABS_0,1227,0.47025264873676,-0.1223604563689,-150.13627996465,-0.53716381418097,-659.10000000005,0.78510446181507,150.13627996465,430,797,571,641,15,-0.078644122534333,0.17939567362225,-155.07058206219,197.45595436023,0.012224938875306,1227,62,0.194477996464,8,323,-0.1821668799654,0,False,True,-203.77622157967,-265.47960078681,-149.99818472655
SHALLOW_TREE,NET_R,FULL486,1,ABS_0.05,760,0.46447368421053,-0.14061418440751,-106.86678014971,-0.64960526315795,-493.70000000004,0.75726128367939,109.42021863531,304,456,347,402,11,-0.094665226960466,0.15866139282805,-111.79295783545,203.12075131579,0.014473684210526,760,61,0.30221433238769,8,126,-0.18776274733752,0,False,True,-141.78798780947,-160.88748170202,-106.7047564499
SHALLOW_TREE,NET_R,FULL486,1,ABS_0.1,760,0.46447368421053,-0.14061418440751,-106.86678014971,-0.64960526315795,-493.70000000004,0.75726128367939,109.42021863531,304,456,347,402,11,-0.094665226960466,0.15866139282805,-111.79295783545,203.12075131579,0.014473684210526,760,61,0.30221433238769,8,126,-0.18776274733752,0,False,True,-141.78798780947,-160.88748170202,-106.7047564499
SHALLOW_TREE,NET_R,FULL486,1,ALL,2871,0.44548937652386,-0.17973876526358,-516.02999507173,-0.77293625914318,-2219.1000000001,0.69960431933518,518.53317364885,1116,1755,1251,1569,51,-0.13281648018769,0.35762577783025,-520.96846519804,199.69143712992,0.017763845350052,2871,63,-0.0213303661861,16,853,-0.20146797761815,0,False,True,-650.74387552462,-516.02999507173,-491.99072260061
SHALLOW_TREE,NET_R,FULL486,1,FREQUENCY_100,308,0.47077922077922,-0.12090799600558,-37.239662769719,-0.70064935064949,-215.80000000004,0.78672512778927,42.719230735585,72,236,142,162,4,-0.081215148103,0.12411221477659,-42.165840455457,201.84083441558,0.012987012987013,308,58,0.40276309629134,6,83,-0.1644702103136,0,False,True,-49.465059923714,-89.198749219438,-27.712873758814
SHALLOW_TREE,NET_R,FULL486,1,FREQUENCY_150,573,0.47294938917976,-0.11912203087169,-68.256923689477,-0.61029668411877,-349.70000000005,0.7897688268824,70.810362175081,139,434,267,299,7,-0.074278928434752,0.18691079871689,-73.183101375215,205.95217975567,0.012216404886562,573,61,0.33346149229827,8,126,-0.13878532423503,0,False,True,-93.952021385841,-122.71292894248,-53.74991851085
SHALLOW_TREE,NET_R,FULL486,1,FREQUENCY_200,676,0.47337278106509,-0.11921989281967,-80.592647546099,-0.5652366863906,-382.10000000005,0.7896858135522,83.146086031702,220,456,315,353,8,-0.073797291224441,0.14120577322798,-85.518825231837,204.94376775148,0.011834319526627,676,61,0.31912687632995,8,126,-0.15228280873191,0,False,True,-111.29832622448,-148.98706154609,-80.430623846292
SHALLOW_TREE,NET_R,FULL486,1,FREQUENCY_300,1198,0.46076794657763,-0.14351348608075,-171.92915632474,-0.67587646076798,-809.70000000004,0.75291772464442,171.92915632474,401,797,546,637,15,-0.098805207711833,0.19475398627057,-176.86127391265,198.01461018364,0.012520868113523,1198,62,0.19679462516639,8,351,-0.1821668799654,0,False,True,-225.48967381071,-254.16115972283,-160.88748170202
SHALLOW_TREE,NET_R,FULL486,1,PERCENTILE_100,522,0.47701149425287,-0.10883732764013,-56.81308502815,-0.54750957854415,-285.80000000005,0.80612816292332,59.366523513754,88,434,246,271,5,-0.06500209389328,0.18303211476528,-61.739262713888,204.74183716475,0.0095785440613027,522,61,0.35057628747239,6,126,-0.13878532423503,0,False,True,-79.695077044009,-112.97831173739,-53.74991851085
SHALLOW_TREE,NET_R,FULL486,1,PERCENTILE_150,918,0.46623093681917,-0.12623034265237,-115.87945455488,-0.64215686274515,-589.50000000005,0.77847485100339,115.87945455488,220,698,423,484,11,-0.084372198797638,0.13260931367064,-120.81157214278,200.19503921569,0.0119825708061,918,62,0.24021716402078,8,232,-0.15228280873191,0,False,True,-154.30523061353,-138.23585980871,-104.43561589355
SHALLOW_TREE,NET_R,FULL486,1,PERCENTILE_200,1009,0.46878097125867,-0.12161836366945,-122.71292894248,-0.60178394449955,-607.20000000005,0.78575690743184,122.71292894248,289,720,468,529,12,-0.079050252804523,0.13281268078125,-127.64504653038,202.68384737364,0.01189296333003,1009,62,0.22118905489441,8,296,-0.15228280873191,0,False,True,-165.66415280519,-249.59853205219,-122.71292894248
SHALLOW_TREE,NET_R,FULL486,1,PERCENTILE_300,1626,0.45079950799508,-0.16743551903167,-272.2501539455,-0.74089790897911,-1204.7,0.71781681063254,272.2501539455,401,1225,723,881,22,-0.12040553384337,0.24599527566411,-277.1822715334,201.00091205412,0.013530135301353,1626,62,0.12080623599293,12,390,-0.18996949957619,0,False,True,-348.72090986168,-305.12187423874,-272.2501539455
SHALLOW_TREE,NET_R,FULL486,2,ABS_0,1267,0.46487766377269,-0.11200334547537,-141.90823871729,-0.50426203630623,-638.9,0.78901501149359,141.90823871729,869,398,526,594,147,-0.079310787317867,0.1583506615278,-146.86377659253,382.709148382,0.11602209944751,1267,63,0.2716265364211,17,232,-0.2654106464323,0,False,True,-183.32970990284,-218.94175148334,-123.18716910826
SHALLOW_TREE,NET_R,FULL486,2,ABS_0.05,1267,0.46487766377269,-0.11200334547537,-141.90823871729,-0.50426203630623,-638.9,0.78901501149359,141.90823871729,869,398,526,594,147,-0.079310787317867,0.1583506615278,-146.86377659253,382.709148382,0.11602209944751,1267,63,0.2716265364211,17,232,-0.2654106464323,0,False,True,-183.32970990284,-218.94175148334,-123.18716910826
SHALLOW_TREE,NET_R,FULL486,2,ABS_0.1,1190,0.47310924369748,-0.095773790826267,-113.97081108326,-0.37100840336133,-441.49999999998,0.81631737838212,123.76755385924,792,398,502,545,143,-0.062937395952203,0.13355028758585,-118.9263489585,389.23082521008,0.12016806722689,1190,63,0.28498741958477,17,155,-0.2654106464323,1,False,True,-153.04612098339,-191.56259032979,-104.7862948324
SHALLOW_TREE,NET_R,FULL486,2,ALL,2897,0.46496375560925,-0.10313653439482,-298.78654014179,-0.50535036244392,-1464,0.80386565188366,310.1301010771,1416,1481,1217,1351,329,-0.07140350785845,0.25562786173623,-303.74542758021,379.02985191577,0.11356575768036,2897,63,0.046260321218603,16,862,-0.1380984066584,0,False,True,-390.71711801766,-298.78654014179,-287.73184600124
