family,month,geometry,variant,scope,feature,direction,bin,lower,upper,edge_fit_rows,rows,tp_first_rate,net_win_rate,net_expectancy_r,total_r
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_ema_alignment,1,1,-1,0,2741,325,0.10461538461538,0.47076923076923,-0.040391418805023,-13.127211111632
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_ema_alignment,1,2,0,1,2741,313,0.092651757188498,0.4888178913738,-0.040104551372533,-12.552724579603
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_ema_alignment,1,3,1,inf,2741,234,0.076923076923077,0.47863247863248,-0.028519652240171,-6.6735986242
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_ema_alignment,-1,1,-1,0,2741,325,0.089230769230769,0.48,-0.036485288122213,-11.857718639719
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_ema_alignment,-1,2,0,1,2741,313,0.089456869009585,0.46006389776358,-0.053563838723472,-16.765481520447
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_ema_alignment,-1,3,1,inf,2741,234,0.055555555555556,0.48290598290598,-0.046668241329936,-10.920368471205
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,1,0,-inf,-1.442339299154,2741,189,0.12698412698413,0.4973544973545,0.010603902660209,2.0041376027794
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,1,1,-1.442339299154,-0.488356965896,2741,203,0.073891625615764,0.4384236453202,-0.078296529289509,-15.89419544577
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,1,2,-0.488356965896,0.316682913649,2741,159,0.088050314465409,0.49685534591195,-0.06903275294819,-10.976207718762
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,1,3,0.316682913649,1.168258584643,2741,158,0.075949367088608,0.44936708860759,-0.073008052453562,-11.535272287663
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,1,4,1.168258584643,inf,2741,163,0.098159509202454,0.52147239263804,0.024834377509084,4.0480035339807
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,-1,0,-inf,-1.442339299154,2741,189,0.095238095238095,0.46031746031746,-0.080047519226326,-15.128981133776
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,-1,1,-1.442339299154,-0.488356965896,2741,203,0.088669950738916,0.49753694581281,-0.0060397657155234,-1.2260724402512
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,-1,2,-0.488356965896,0.316682913649,2741,159,0.088050314465409,0.45283018867925,-0.030467925320328,-4.8444001259322
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,-1,3,0.316682913649,1.168258584643,2741,158,0.082278481012658,0.50632911392405,-0.033840721961841,-5.3468340699708
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_price_gap_atr,-1,4,1.168258584643,inf,2741,163,0.042944785276074,0.4478527607362,-0.079737919395345,-12.997280861441
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,1,0,-inf,-1.118746611003,2741,205,0.11707317073171,0.44878048780488,-0.050789345707491,-10.411815870036
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,1,1,-1.118746611003,-0.459861676475,2741,193,0.098445595854922,0.52331606217617,0.016852006870944,3.2524373260921
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,1,2,-0.459861676475,0.159996564948,2741,184,0.092391304347826,0.45652173913043,-0.062871354935472,-11.568329308127
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,1,3,0.159996564948,0.871688278838,2741,161,0.06832298136646,0.48447204968944,-0.032662235591638,-5.2586199302536
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,1,4,0.871688278838,inf,2741,129,0.077519379844961,0.48837209302326,-0.064862066148147,-8.367206533111
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,-1,0,-inf,-1.118746611003,2741,205,0.10243902439024,0.51219512195122,-0.012400638283677,-2.5421308481537
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,-1,1,-1.118746611003,-0.459861676475,2741,193,0.067357512953368,0.45077720207254,-0.074679853650118,-14.413211754473
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,-1,2,-0.459861676475,0.159996564948,2741,184,0.065217391304348,0.47282608695652,-0.053006069345027,-9.7531167594849
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,-1,3,0.159996564948,0.871688278838,2741,161,0.099378881987578,0.45962732919255,-0.054455592331451,-8.7673503653636
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema20_50_gap_atr,-1,4,0.871688278838,inf,2741,129,0.062015503875969,0.46511627906977,-0.031533014758883,-4.067758903896
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,1,0,-inf,37.793946763006,2741,205,0.12682926829268,0.48292682926829,-0.0067376759691761,-1.3812235736811
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,1,1,37.793946763006,45.668801164107,2741,192,0.067708333333333,0.44270833333333,-0.10266237837587,-19.711176648167
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,1,2,45.668801164107,52.353734129239,2741,161,0.099378881987578,0.50310559006211,-0.0035771407623625,-0.57591966274036
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,1,3,52.353734129239,59.693264728568,2741,167,0.095808383233533,0.46706586826347,-0.05789059606655,-9.6677295431138
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,1,4,59.693264728568,inf,2741,147,0.068027210884354,0.51020408163265,-0.0069216659029428,-1.0174848877326
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,0,-inf,37.793946763006,2741,205,0.08780487804878,0.46829268292683,-0.064518900542415,-13.226374611195
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,1,37.793946763006,45.668801164107,2741,192,0.11458333333333,0.51041666666667,0.036279423895254,6.9656493878888
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,2,45.668801164107,52.353734129239,2741,161,0.043478260869565,0.45341614906832,-0.093685737926412,-15.083403806152
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,3,52.353734129239,59.693264728568,2741,167,0.095808383233533,0.49101796407186,-0.055315378209867,-9.2376681610478
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_rsi14_value,-1,4,59.693264728568,inf,2741,147,0.047619047619048,0.43537414965986,-0.060964431570507,-8.9617714408646
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,0,-inf,-0.202484611659,2741,182,0.10989010989011,0.52747252747253,-0.0069364850875206,-1.2624402859287
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,1,-0.202484611659,-0.06140557236,2741,179,0.094972067039106,0.41340782122905,-0.11875038289058,-21.256318537414
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,2,-0.06140557236,0.057090992379,2741,137,0.087591240875912,0.39416058394161,-0.08838249622773,-12.108401983199
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,3,0.057090992379,0.189368016106,2741,184,0.11413043478261,0.53804347826087,0.039571554975154,7.2811661154284
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,1,4,0.189368016106,inf,2741,190,0.057894736842105,0.5,-0.026355471706957,-5.0075396243219
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,0,-inf,-0.202484611659,2741,182,0.076923076923077,0.43406593406593,-0.070159060189889,-12.76894895456
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,1,-0.202484611659,-0.06140557236,2741,179,0.11731843575419,0.5195530726257,0.01093466460185,1.9573049637312
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,2,-0.06140557236,0.057090992379,2741,137,0.11678832116788,0.54014598540146,-0.0031317547860805,-0.42905040569303
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,3,0.057090992379,0.189368016106,2741,184,0.043478260869565,0.43478260869565,-0.10980681112231,-20.204453246506
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_macd_hist_atr,-1,4,0.189368016106,inf,2741,190,0.057894736842105,0.45789473684211,-0.042623268359705,-8.0984209883439
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,0,-inf,0.234375,2741,196,0.10714285714286,0.41326530612245,-0.11312803576091,-22.173095009139
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,1,0.234375,0.453125,2741,153,0.084967320261438,0.49019607843137,-0.042757233457567,-6.5418567190078
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,2,0.453125,0.6875,2741,165,0.12121212121212,0.51515151515152,0.0052731238221147,0.87006543064892
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,3,0.6875,0.90625,2741,150,0.06,0.52,-0.026246841887548,-3.9370262831321
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,1,4,0.90625,inf,2741,208,0.086538461538462,0.47596153846154,-0.0027481814173316,-0.57162173480498
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,0,-inf,0.234375,2741,196,0.13265306122449,0.52040816326531,-0.011522783320904,-2.2584655308971
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,1,0.234375,0.453125,2741,153,0.11111111111111,0.45751633986928,-0.026882382016332,-4.1130044484988
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,2,0.453125,0.6875,2741,165,0.048484848484848,0.45454545454545,-0.1027729005019,-16.957528582814
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,3,0.6875,0.90625,2741,150,0.046666666666667,0.44,-0.047410592369521,-7.1115888554281
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_atr14_pct64,-1,4,0.90625,inf,2741,208,0.057692307692308,0.48076923076923,-0.043764332758332,-9.102981213733
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,0,-inf,0.01145634525,2741,285,0.07719298245614,0.52631578947368,0.021693913442887,6.1827653312227
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,1,0.01145634525,0.020354986366,2741,173,0.098265895953757,0.4971098265896,0.0024254585941611,0.41960433678988
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,2,0.020354986366,0.030008436541,2741,175,0.091428571428571,0.41142857142857,-0.10805488860422,-18.909605505738
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,3,0.030008436541,0.044757559172,2741,120,0.1,0.5,-0.02126729538587,-2.5520754463044
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,1,4,0.044757559172,inf,2741,119,0.11764705882353,0.42016806722689,-0.14701027757483,-17.494223031405
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,0,-inf,0.01145634525,2741,285,0.049122807017544,0.45964912280702,-0.061012519899341,-17.388568171312
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,1,0.01145634525,0.020354986366,2741,173,0.063583815028902,0.47398843930636,-0.05641227416892,-9.7593234312231
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,2,0.020354986366,0.030008436541,2741,175,0.085714285714286,0.52571428571429,0.045868770374312,8.0270348155047
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,3,0.030008436541,0.044757559172,2741,120,0.11666666666667,0.475,-0.058601178481095,-7.0321414177314
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_spread_atr,-1,4,0.044757559172,inf,2741,119,0.13445378151261,0.42857142857143,-0.11252580190428,-13.390570426609
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,1,1,-1,0,2741,344,0.11046511627907,0.47383720930233,-0.026317079449306,-9.0530753305612
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,1,2,0,1,2741,343,0.084548104956268,0.47521865889213,-0.049644978365822,-17.028227579477
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,1,3,1,inf,2741,185,0.075675675675676,0.4972972972973,-0.033903953542687,-6.272231405397
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,-1,1,-1,0,2741,344,0.090116279069767,0.48255813953488,-0.0447321517508,-15.387860202275
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,-1,2,0,1,2741,343,0.06997084548105,0.47521865889213,-0.04008355589121,-13.748659670685
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m15_ema_alignment,-1,3,1,inf,2741,185,0.081081081081081,0.45405405405405,-0.056254317613033,-10.407048758411
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,1,0,-inf,0,2741,18,0.055555555555556,0.5,-0.069835744227334,-1.257043396092
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,1,1,0,1,2741,526,0.085551330798479,0.47718631178707,-0.05597156844761,-29.441045003443
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,1,2,1,inf,2741,328,0.10670731707317,0.48170731707317,-0.0050470912070122,-1.6554459159
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,-1,0,-inf,0,2741,18,0.055555555555556,0.5,-0.022992054035667,-0.413856972642
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,-1,1,0,1,2741,526,0.095057034220532,0.47718631178707,-0.026486855832882,-13.932086168096
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m5_alignment_product,-1,2,1,inf,2741,328,0.057926829268293,0.46646341463415,-0.076822028934857,-25.197625490633
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,1,0,-inf,0,2741,108,0.064814814814815,0.51851851851852,-0.0075140628916093,-0.8115187922938
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,1,1,0,1,2741,547,0.085923217550274,0.47349177330896,-0.046909935638751,-25.659734794397
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,1,2,1,inf,2741,217,0.12442396313364,0.47465437788018,-0.027107284464259,-5.8822807287442
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,-1,0,-inf,0,2741,108,0.083333333333333,0.4537037037037,-0.05285175356673,-5.7079893852068
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,-1,1,0,1,2741,547,0.080438756855576,0.47531992687386,-0.034659994091053,-18.959016767806
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_m15_alignment_product,-1,2,1,inf,2741,217,0.078341013824885,0.47926267281106,-0.068555587457872,-14.876562478358
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,1,1,0,1,2741,501,0.083832335329341,0.47704590818363,-0.048460420484613,-24.278670662791
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,1,2,1,inf,2741,371,0.10512129380054,0.48247978436658,-0.021765131139202,-8.0748636526439
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,-1,1,0,1,2741,501,0.079840319361277,0.47105788423154,-0.045906867289615,-22.999340512097
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m5_m15_alignment_product,-1,2,1,inf,2741,371,0.080862533692722,0.47708894878706,-0.044593606790496,-16.544228119274
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,0,-inf,0.15625,2741,165,0.054545454545455,0.48484848484848,0.010012982044385,1.6521420373234
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,1,0.15625,0.390625,2741,176,0.085227272727273,0.43181818181818,-0.10856114128181,-19.106760865598
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,2,0.390625,0.6171875,2741,186,0.091397849462366,0.51075268817204,-0.0033111175568894,-0.61586786558143
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,3,0.6171875,0.828125,2741,173,0.098265895953757,0.45664739884393,-0.086646941355791,-14.989920854552
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,1,4,0.828125,inf,2741,172,0.13372093023256,0.51162790697674,0.0041097280986812,0.70687323297317
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,0,-inf,0.15625,2741,165,0.03030303030303,0.47272727272727,-0.079882584288022,-13.180626407524
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,1,0.15625,0.390625,2741,176,0.068181818181818,0.53977272727273,0.017544235913452,3.0877855207676
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,2,0.390625,0.6171875,2741,186,0.080645161290323,0.43010752688172,-0.067521551643368,-12.559008605666
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,3,0.6171875,0.828125,2741,173,0.086705202312139,0.5028901734104,0.0012892653733593,0.22304290959115
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_tick_volume_pct64,-1,4,0.828125,inf,2741,172,0.13372093023256,0.42441860465116,-0.099504430514766,-17.11476204854
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,0,-inf,0.15625,2741,155,0.070967741935484,0.45161290322581,-0.070087067444427,-10.863495453886
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,1,0.15625,0.390625,2741,186,0.075268817204301,0.45698924731183,-0.072658180794322,-13.514421627744
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,2,0.390625,0.609375,2741,176,0.10227272727273,0.47159090909091,-0.01152629143432,-2.0286272924402
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,3,0.609375,0.84375,2741,171,0.087719298245614,0.50292397660819,-0.012508994982771,-2.1390381420539
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,1,4,0.84375,inf,2741,184,0.125,0.51086956521739,-0.020695390213646,-3.8079517993109
ELASTICNET,202504,5,FULL486,ALL_EXECUTABLE_SIDE_LABELS_NOT_PORTFOLIO_NOT_ADOPTED_RULE,m1_rsi14_pct64,-1,0,-inf,0.15625,2741,155,0.096774193548387,0.47096774193548,-0.028070850152975,-4.3509817737111
