task,policy,metric,expected,actual,status
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_200,total_r,-26.288262573356,-26.288262573352,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_200,expectancy_r,-0.080886961764172,-0.08088696176416,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_200,pf,0.85075976413889,0.85075976413891,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_200,maxdd_r,33.889625560075,33.889625560072,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,trades,464,464,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,tp,217,217,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,sl,239,239,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,timeout,8,8,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,total_r,-40.633474666537,-40.633474666535,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,expectancy_r,-0.087572143677882,-0.087572143677876,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,pf,0.83997778376015,0.83997778376016,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,PERCENTILE_300,maxdd_r,49.950984301863,49.950984301861,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,trades,458,458,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,tp,215,215,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,sl,235,235,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,timeout,8,8,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,total_r,-38.423991707199,-38.423991707196,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,expectancy_r,-0.083895178399999,-0.083895178399992,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,pf,0.84615896694388,0.84615896694389,PASS
ELASTICNET__NET_R__FULL486__g1__m202504,FREQUENCY_300,maxdd_r,47.328165059499,47.328165059497,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,trades,631,631,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,tp,258,258,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,sl,299,299,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,timeout,74,74,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,total_r,-74.090698710263,-74.090698710268,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,expectancy_r,-0.11741790603845,-0.11741790603846,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,pf,0.78042186826311,0.7804218682631,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0,maxdd_r,80.762174135447,80.762174135452,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,trades,522,522,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,tp,216,216,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,sl,245,245,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,timeout,61,61,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,total_r,-54.050463671716,-54.050463671717,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,expectancy_r,-0.10354494956267,-0.10354494956268,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,pf,0.80386826061777,0.80386826061777,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.05,maxdd_r,58.8869814379,58.886981437901,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,trades,438,438,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,tp,180,180,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,sl,208,208,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,timeout,50,50,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,total_r,-47.525231117058,-47.525231117054,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,expectancy_r,-0.10850509387456,-0.10850509387455,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,pf,0.79542507411703,0.79542507411705,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ABS_0.1,maxdd_r,50.531030453969,50.531030453964,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,trades,930,930,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,tp,382,382,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,sl,442,442,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,timeout,106,106,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,total_r,-106.35268078016,-106.35268078017,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,expectancy_r,-0.11435772126899,-0.114357721269,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,pf,0.78549241832651,0.7854924183265,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,ALL,maxdd_r,116.53490347623,116.53490347624,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,trades,145,145,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,tp,63,63,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,sl,72,72,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,timeout,10,10,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,total_r,-16.238962821916,-16.238962821913,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,expectancy_r,-0.11199284704769,-0.11199284704767,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,pf,0.79745835778885,0.79745835778888,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_100,maxdd_r,22.380153951598,22.380153951597,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,trades,172,172,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,tp,75,75,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,sl,84,84,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,timeout,13,13,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,total_r,-16.250110451449,-16.250110451445,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,expectancy_r,-0.094477386345632,-0.094477386345612,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,pf,0.82500489002308,0.82500489002312,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_100,maxdd_r,24.244913541726,24.244913541724,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,trades,227,227,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,tp,95,95,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,sl,111,111,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,timeout,21,21,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,total_r,-25.738320344962,-25.738320344961,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,expectancy_r,-0.11338467112318,-0.11338467112317,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,pf,0.79013501080461,0.79013501080463,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_150,maxdd_r,30.8792619436,30.8792619436,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,trades,271,271,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,tp,109,109,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,sl,133,133,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,timeout,29,29,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,total_r,-34.269634674698,-34.269634674694,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,expectancy_r,-0.1264562165118,-0.12645621651178,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,pf,0.76729074749353,0.76729074749356,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_150,maxdd_r,37.777566739548,37.777566739545,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,trades,304,304,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,tp,125,125,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,sl,145,145,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,timeout,34,34,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,total_r,-32.242055840181,-32.242055840176,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,expectancy_r,-0.10605939421112,-0.1060593942111,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,pf,0.8001617994554,0.80016179945543,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_200,maxdd_r,33.834990932771,33.834990932768,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,trades,337,337,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,tp,143,143,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,sl,156,156,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,timeout,38,38,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,total_r,-28.449734405325,-28.44973440532,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,expectancy_r,-0.084420576870401,-0.084420576870385,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,pf,0.83733272331094,0.83733272331097,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_200,maxdd_r,32.964490173287,32.964490173282,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,trades,507,507,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,tp,209,209,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,sl,237,237,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,timeout,61,61,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,total_r,-52.256359040817,-52.256359040818,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,expectancy_r,-0.10306974169786,-0.10306974169787,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,pf,0.80430100502704,0.80430100502704,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,PERCENTILE_300,maxdd_r,57.092876807001,57.092876807002,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,trades,551,551,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,tp,225,225,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,sl,263,263,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,timeout,63,63,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,total_r,-65.908645610088,-65.90864561009,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,expectancy_r,-0.11961641671522,-0.11961641671523,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,pf,0.77742820646669,0.77742820646669,PASS
ELASTICNET__NET_R__FULL486__g2__m202502,FREQUENCY_300,maxdd_r,71.720163376272,71.720163376274,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,trades,577,577,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,tp,249,249,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,sl,248,248,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,timeout,80,80,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,total_r,-28.500464406836,-28.500464406833,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,expectancy_r,-0.049394219075972,-0.049394219075968,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,pf,0.8991045611199,0.89910456111991,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0,maxdd_r,37.650023796387,37.650023796384,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,trades,403,403,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,tp,187,187,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,sl,167,167,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,timeout,49,49,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,total_r,0.75743046847929,0.75743046847632,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,expectancy_r,0.0018794800706682,0.0018794800706608,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,pf,1.004028669113,1.004028669113,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.05,maxdd_r,14.638087883393,14.638087883398,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,trades,249,249,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,tp,120,120,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,sl,97,97,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,timeout,32,32,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,total_r,15.581817708775,15.58181770877,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,expectancy_r,0.06257758115974,0.062577581159718,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,pf,1.1446420616446,1.1446420616445,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ABS_0.1,maxdd_r,6.9027630918113,6.9027630918102,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,trades,1105,1105,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,tp,472,472,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,sl,481,481,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,timeout,152,152,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,total_r,-66.074734372824,-66.074734372819,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,expectancy_r,-0.059796139703913,-0.059796139703909,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,pf,0.87917594173868,0.87917594173869,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,ALL,maxdd_r,67.10732304417,67.107323044163,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,trades,154,154,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,tp,72,72,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,sl,62,62,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,timeout,20,20,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,total_r,3.2891344929132,3.2891344929105,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,expectancy_r,0.021358016187748,0.02135801618773,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,pf,1.0469586326481,1.0469586326481,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_100,maxdd_r,11.190442373792,11.190442373792,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,trades,156,156,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,tp,74,74,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,sl,62,62,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,timeout,20,20,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,total_r,5.2517372096666,5.2517372096639,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,expectancy_r,0.033664982113247,0.03366498211323,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,pf,1.0749785084571,1.074978508457,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_100,maxdd_r,10.153776456528,10.153776456527,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,trades,249,249,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,tp,120,120,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,sl,97,97,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,timeout,32,32,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,total_r,15.581817708775,15.58181770877,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,expectancy_r,0.06257758115974,0.062577581159718,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,pf,1.1446420616446,1.1446420616445,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_150,maxdd_r,6.9027630918113,6.9027630918102,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,trades,253,253,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,tp,122,122,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,sl,99,99,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,timeout,32,32,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,total_r,15.439414976098,15.439414976093,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,expectancy_r,0.06102535563675,0.061025355636731,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,pf,1.1406260490674,1.1406260490673,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_150,maxdd_r,6.9027630918113,6.9027630918102,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,trades,355,355,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,tp,165,165,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,sl,145,145,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,timeout,45,45,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,total_r,3.7713478661398,3.7713478661367,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,expectancy_r,0.010623515115887,0.010623515115878,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,pf,1.0230950594046,1.0230950594046,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_200,maxdd_r,13.217163348673,13.21716334867,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,trades,361,361,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,tp,170,170,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,sl,146,146,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,timeout,45,45,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,total_r,7.5462475809847,7.5462475809819,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,expectancy_r,0.020903732911315,0.020903732911307,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,pf,1.0459058412463,1.0459058412463,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_200,maxdd_r,12.247932579442,12.24793257944,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,trades,516,516,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,tp,216,216,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,sl,228,228,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,timeout,72,72,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,total_r,-38.345422654827,-38.345422654828,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,expectancy_r,-0.074312834602378,-0.074312834602379,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,pf,0.85179512205039,0.85179512205039,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,PERCENTILE_300,maxdd_r,46.213141891404,46.213141891401,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,trades,519,519,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,tp,217,217,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,sl,229,229,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,timeout,73,73,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,total_r,-37.955387750264,-37.955387750265,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,expectancy_r,-0.073131768304941,-0.073131768304942,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,pf,0.85388462815635,0.85388462815635,PASS
ELASTICNET__NET_R__FULL486__g2__m202503,FREQUENCY_300,maxdd_r,46.789208681756,46.789208681754,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,trades,554,554,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,tp,239,239,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,sl,256,256,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,timeout,59,59,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,total_r,-33.298462979848,-33.298462979847,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,expectancy_r,-0.06010552884449,-0.060105528844489,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,pf,0.88054007864542,0.88054007864543,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0,maxdd_r,48.810081624506,48.810081624506,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,trades,389,389,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,tp,176,176,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,sl,168,168,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,timeout,45,45,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,total_r,-3.6117189913732,-3.611718991369,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,expectancy_r,-0.0092846246564864,-0.0092846246564756,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,pf,0.98039481038081,0.98039481038083,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.05,maxdd_r,20.640871516478,20.640871516477,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,trades,232,232,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,tp,111,111,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,sl,93,93,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,timeout,28,28,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,total_r,11.220912740884,11.220912740888,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,expectancy_r,0.048366003193464,0.048366003193481,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,pf,1.1087890514506,1.1087890514506,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ABS_0.1,maxdd_r,12.350680263315,12.350680263315,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,trades,862,862,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,tp,359,359,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,sl,416,416,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,timeout,87,87,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,total_r,-84.127538822057,-84.127538822053,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,expectancy_r,-0.097595752693801,-0.097595752693797,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,pf,0.81433719298828,0.81433719298828,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,ALL,maxdd_r,104.56000419003,104.56000419003,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,trades,257,257,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,tp,119,119,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,sl,106,106,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,timeout,32,32,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,total_r,5.3532075631253,5.3532075631291,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,expectancy_r,0.020829601412939,0.020829601412954,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,pf,1.0454829162587,1.0454829162587,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_100,maxdd_r,11.357938009699,11.357938009699,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,trades,280,280,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,tp,124,124,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,sl,121,121,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,timeout,35,35,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,total_r,-3.9556215379681,-3.9556215379643,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,expectancy_r,-0.014127219778457,-0.014127219778444,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,pf,0.97034089661697,0.970340896617,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,FREQUENCY_100,maxdd_r,18.052081014568,18.052081014568,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,trades,347,347,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,tp,153,153,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,sl,153,153,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,timeout,41,41,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,total_r,-9.688474776354,-9.6884747763508,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,expectancy_r,-0.027920676588916,-0.027920676588907,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,pf,0.94218012868092,0.94218012868093,PASS
ELASTICNET__NET_R__FULL486__g2__m202504,PERCENTILE_150,maxdd_r,23.081169877284,23.081169877285,PASS
