episode_id,checkpoint_seconds,market_cluster_id,symbol,session,week,fold,path_class,continuation_r,reversal_r,oracle_r,remaining_mfe,consumed_move
ts15n_delayed_decision_r2_202503_USDJPY_mh_687,15,6902,USDJPY,OTHER,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.617924362703,0.15729820193
ts15n_delayed_decision_r2_202503_USDJPY_mh_687,30,6902,USDJPY,OTHER,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.617924362703,0.228456912326
ts15n_delayed_decision_r2_202503_USDJPY_mh_687,60,6902,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.467170950605,0.708542608417
ts15n_delayed_decision_r2_202503_USDJPY_mh_687,120,6902,USDJPY,OTHER,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.619525962095,0.910983353679
ts15n_delayed_decision_r2_202503_USDJPY_mh_688,15,6909,USDJPY,OTHER,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.929408114119,0.068907432647
ts15n_delayed_decision_r2_202503_USDJPY_mh_688,60,6909,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.417751310423
ts15n_delayed_decision_r2_202503_USDJPY_mh_69,15,573,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.701956366389,0.013091972049
ts15n_delayed_decision_r2_202503_USDJPY_mh_69,30,573,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.497494937868,0.392759161474
ts15n_delayed_decision_r2_202503_USDJPY_mh_69,60,573,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.623404534094,0.38621317545
ts15n_delayed_decision_r2_202503_USDJPY_mh_69,120,573,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.837886211145,0.723331455715
ts15n_delayed_decision_r2_202503_USDJPY_mh_690,15,6919,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.555703205821
ts15n_delayed_decision_r2_202503_USDJPY_mh_690,30,6919,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.501373573622
ts15n_delayed_decision_r2_202503_USDJPY_mh_691,120,6922,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.335150558487
ts15n_delayed_decision_r2_202503_USDJPY_mh_692,15,6926,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.071859294856
ts15n_delayed_decision_r2_202503_USDJPY_mh_692,120,6926,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.487046331804
ts15n_delayed_decision_r2_202503_USDJPY_mh_693,15,6929,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.085440480565
ts15n_delayed_decision_r2_202503_USDJPY_mh_693,30,6929,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.076896432508
ts15n_delayed_decision_r2_202503_USDJPY_mh_693,120,6929,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.11961670202
ts15n_delayed_decision_r2_202503_USDJPY_mh_694,15,6959,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.099656266699
ts15n_delayed_decision_r2_202503_USDJPY_mh_695,60,6970,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.16773662295
ts15n_delayed_decision_r2_202503_USDJPY_mh_696,30,6992,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.082223862795
ts15n_delayed_decision_r2_202503_USDJPY_mh_696,60,6992,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.029899586471
ts15n_delayed_decision_r2_202503_USDJPY_mh_697,15,6998,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.112241659292
ts15n_delayed_decision_r2_202503_USDJPY_mh_697,30,6998,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.526672401292
ts15n_delayed_decision_r2_202503_USDJPY_mh_697,60,6998,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.388528820625
ts15n_delayed_decision_r2_202503_USDJPY_mh_699,30,7016,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.162660981793
ts15n_delayed_decision_r2_202503_USDJPY_mh_7,15,39,USDJPY,OVERLAP,2025-W09,,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.902456010068,0.062282786044
ts15n_delayed_decision_r2_202503_USDJPY_mh_7,30,39,USDJPY,OVERLAP,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.0,0.028310357293
ts15n_delayed_decision_r2_202503_USDJPY_mh_70,15,600,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.657972724604,0.320584569796
ts15n_delayed_decision_r2_202503_USDJPY_mh_70,30,600,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.709784372248,0.391825585307
ts15n_delayed_decision_r2_202503_USDJPY_mh_70,60,600,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.632066900783,0.712410155103
ts15n_delayed_decision_r2_202503_USDJPY_mh_70,120,600,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.813407667536,0.893750921857
ts15n_delayed_decision_r2_202503_USDJPY_mh_700,15,7022,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.089379540889
ts15n_delayed_decision_r2_202503_USDJPY_mh_700,60,7022,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.414396053212
ts15n_delayed_decision_r2_202503_USDJPY_mh_702,15,7038,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.10836178858
ts15n_delayed_decision_r2_202503_USDJPY_mh_702,60,7038,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.551660014586
ts15n_delayed_decision_r2_202503_USDJPY_mh_703,60,7043,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.298786169328
ts15n_delayed_decision_r2_202503_USDJPY_mh_703,120,7043,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.438842186201
ts15n_delayed_decision_r2_202503_USDJPY_mh_704,15,7051,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.008308101771
ts15n_delayed_decision_r2_202503_USDJPY_mh_704,60,7051,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.415405088544
ts15n_delayed_decision_r2_202503_USDJPY_mh_705,30,7067,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.119070839064
ts15n_delayed_decision_r2_202503_USDJPY_mh_705,120,7067,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.269893901878
ts15n_delayed_decision_r2_202503_USDJPY_mh_706,15,7078,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.209675503659
ts15n_delayed_decision_r2_202503_USDJPY_mh_706,60,7078,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.173715365547
ts15n_delayed_decision_r2_202503_USDJPY_mh_707,120,7089,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.439669935375
ts15n_delayed_decision_r2_202503_USDJPY_mh_708,15,7098,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.036116471026
ts15n_delayed_decision_r2_202503_USDJPY_mh_708,30,7098,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.20947553195
ts15n_delayed_decision_r2_202503_USDJPY_mh_708,60,7098,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.845125422005
ts15n_delayed_decision_r2_202503_USDJPY_mh_708,120,7098,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.960698144599
ts15n_delayed_decision_r2_202503_USDJPY_mh_709,15,7155,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.043790193805
ts15n_delayed_decision_r2_202503_USDJPY_mh_709,30,7155,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.124072215779
ts15n_delayed_decision_r2_202503_USDJPY_mh_709,120,7155,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.642256184438,0.306531360754
ts15n_delayed_decision_r2_202503_USDJPY_mh_71,15,619,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.298214429511,0.01242560123
ts15n_delayed_decision_r2_202503_USDJPY_mh_71,30,619,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.149107214755,0.015532001537
ts15n_delayed_decision_r2_202503_USDJPY_mh_71,60,619,USDJPY,NEW_YORK,2025-W09,,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.61532815985,0.037276803689
ts15n_delayed_decision_r2_202503_USDJPY_mh_71,120,619,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.201669705941,0.371828520328
ts15n_delayed_decision_r2_202503_USDJPY_mh_710,60,7168,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.434993674201
ts15n_delayed_decision_r2_202503_USDJPY_mh_711,30,7179,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.152349898361
ts15n_delayed_decision_r2_202503_USDJPY_mh_711,60,7179,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.235449842921
ts15n_delayed_decision_r2_202503_USDJPY_mh_711,120,7179,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.18697487693
ts15n_delayed_decision_r2_202503_USDJPY_mh_712,30,7189,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.013715048615
ts15n_delayed_decision_r2_202503_USDJPY_mh_712,120,7189,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.0
ts15n_delayed_decision_r2_202503_USDJPY_mh_713,15,7197,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.142532900169
ts15n_delayed_decision_r2_202503_USDJPY_mh_713,30,7197,USDJPY,OVERLAP,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.636029810632,0.123941652321
ts15n_delayed_decision_r2_202503_USDJPY_mh_713,60,7197,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.198306643713,0.241686222025
ts15n_delayed_decision_r2_202503_USDJPY_mh_713,120,7197,USDJPY,OVERLAP,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.636029810632,0.483372444051
ts15n_delayed_decision_r2_202503_USDJPY_mh_714,60,7200,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.412402047674
ts15n_delayed_decision_r2_202503_USDJPY_mh_714,120,7200,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.831564784654
ts15n_delayed_decision_r2_202503_USDJPY_mh_715,30,7205,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.258861746661
ts15n_delayed_decision_r2_202503_USDJPY_mh_715,60,7205,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.42712188199
ts15n_delayed_decision_r2_202503_USDJPY_mh_715,120,7205,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.071468538935
ts15n_delayed_decision_r2_202503_USDJPY_mh_716,15,7222,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.170438266815
ts15n_delayed_decision_r2_202503_USDJPY_mh_716,60,7222,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.115898021434
ts15n_delayed_decision_r2_202503_USDJPY_mh_716,120,7222,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.443139518721
ts15n_delayed_decision_r2_202503_USDJPY_mh_717,15,7228,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.645543585949,0.181559133548
ts15n_delayed_decision_r2_202503_USDJPY_mh_718,15,7241,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.109353964341
ts15n_delayed_decision_r2_202503_USDJPY_mh_718,30,7241,USDJPY,OVERLAP,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.618438672247,0.103886266124
ts15n_delayed_decision_r2_202503_USDJPY_mh_718,60,7241,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.349932685892,0.317126496589
ts15n_delayed_decision_r2_202503_USDJPY_mh_718,120,7241,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.235111025778
ts15n_delayed_decision_r2_202503_USDJPY_mh_72,15,632,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.614589756454,0.227051684501
ts15n_delayed_decision_r2_202503_USDJPY_mh_72,30,632,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.620426412104,0.170401983813
ts15n_delayed_decision_r2_202503_USDJPY_mh_72,60,632,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.437257920726,0.070732898941
ts15n_delayed_decision_r2_202503_USDJPY_mh_72,120,632,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.565863191529,0.045011844781
ts15n_delayed_decision_r2_202503_USDJPY_mh_720,15,7265,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.455929210712,0.020724055032
ts15n_delayed_decision_r2_202503_USDJPY_mh_720,30,7265,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.202059536565
ts15n_delayed_decision_r2_202503_USDJPY_mh_720,120,7265,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.160611427966
ts15n_delayed_decision_r2_202503_USDJPY_mh_721,30,7271,USDJPY,OVERLAP,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.658576658776,0.166868993108
ts15n_delayed_decision_r2_202503_USDJPY_mh_721,60,7271,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.242718535431,0.025283180774
ts15n_delayed_decision_r2_202503_USDJPY_mh_721,120,7271,USDJPY,OVERLAP,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.75580469385
ts15n_delayed_decision_r2_202503_USDJPY_mh_722,15,7287,USDJPY,NEW_YORK,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.654925455615,0.079563723828
ts15n_delayed_decision_r2_202503_USDJPY_mh_722,30,7287,USDJPY,NEW_YORK,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.612491469573,0.010608496511
ts15n_delayed_decision_r2_202503_USDJPY_mh_722,120,7287,USDJPY,NEW_YORK,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.697359441655,0.726682010959
ts15n_delayed_decision_r2_202503_USDJPY_mh_723,30,7295,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.373029579991
ts15n_delayed_decision_r2_202503_USDJPY_mh_723,120,7295,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.596847327984
ts15n_delayed_decision_r2_202503_USDJPY_mh_724,15,7297,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.199958356795
ts15n_delayed_decision_r2_202503_USDJPY_mh_724,30,7297,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.296907863121
ts15n_delayed_decision_r2_202503_USDJPY_mh_724,60,7297,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.484747531626
ts15n_delayed_decision_r2_202503_USDJPY_mh_724,120,7297,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.557459661369
ts15n_delayed_decision_r2_202503_USDJPY_mh_725,15,7301,USDJPY,NEW_YORK,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.660278916714,0.079351565872
ts15n_delayed_decision_r2_202503_USDJPY_mh_725,30,7301,USDJPY,NEW_YORK,2025-W11,2.0,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.660278916714,0.061039666056
ts15n_delayed_decision_r2_202503_USDJPY_mh_725,60,7301,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.299094363673
ts15n_delayed_decision_r2_202503_USDJPY_mh_726,15,7307,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.215692149679
ts15n_delayed_decision_r2_202503_USDJPY_mh_726,30,7307,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.258699371223
ts15n_delayed_decision_r2_202503_USDJPY_mh_726,60,7307,USDJPY,NEW_YORK,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.655675975826,0.459191383921
ts15n_delayed_decision_r2_202503_USDJPY_mh_726,120,7307,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.174622075575
ts15n_delayed_decision_r2_202503_USDJPY_mh_727,15,7315,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.206682084381
ts15n_delayed_decision_r2_202503_USDJPY_mh_727,60,7315,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.275576112508
ts15n_delayed_decision_r2_202503_USDJPY_mh_727,120,7315,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.252611436466
ts15n_delayed_decision_r2_202503_USDJPY_mh_728,30,7319,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.025859961399
ts15n_delayed_decision_r2_202503_USDJPY_mh_728,60,7319,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.146539781262
ts15n_delayed_decision_r2_202503_USDJPY_mh_728,120,7319,USDJPY,NEW_YORK,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.11205983273
ts15n_delayed_decision_r2_202503_USDJPY_mh_729,60,7321,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.158240415048
ts15n_delayed_decision_r2_202503_USDJPY_mh_729,120,7321,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.13962389563
ts15n_delayed_decision_r2_202503_USDJPY_mh_73,15,647,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.392707540996,0.017531586652
ts15n_delayed_decision_r2_202503_USDJPY_mh_73,30,647,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.626931241269,0.22089799181
ts15n_delayed_decision_r2_202503_USDJPY_mh_73,60,647,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.869566697919,0.00350631733
ts15n_delayed_decision_r2_202503_USDJPY_mh_73,120,647,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,1.514729086699,0.273492751765
ts15n_delayed_decision_r2_202503_USDJPY_mh_730,15,7322,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.223444849796
ts15n_delayed_decision_r2_202503_USDJPY_mh_730,60,7322,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.650021381224
ts15n_delayed_decision_r2_202503_USDJPY_mh_730,120,7322,USDJPY,OTHER,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.015658408164
ts15n_delayed_decision_r2_202503_USDJPY_mh_731,15,7329,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.085744718818
ts15n_delayed_decision_r2_202503_USDJPY_mh_731,60,7329,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.068595775055
ts15n_delayed_decision_r2_202503_USDJPY_mh_731,120,7329,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.115285412856
ts15n_delayed_decision_r2_202503_USDJPY_mh_732,120,7330,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.255665554341
ts15n_delayed_decision_r2_202503_USDJPY_mh_733,15,7333,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.165986548325
ts15n_delayed_decision_r2_202503_USDJPY_mh_734,15,7341,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,1.362094053412,0.029610740291
ts15n_delayed_decision_r2_202503_USDJPY_mh_734,30,7341,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.214677867114
ts15n_delayed_decision_r2_202503_USDJPY_mh_734,120,7341,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.014805370146
ts15n_delayed_decision_r2_202503_USDJPY_mh_735,15,7347,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.169114311282,0.091603585277
ts15n_delayed_decision_r2_202503_USDJPY_mh_735,60,7347,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,1.071057304781,0.380507200382
ts15n_delayed_decision_r2_202503_USDJPY_mh_735,120,7347,USDJPY,TOKYO,2025-W11,2.0,REVERSAL_ONLY_TP,-1.0,1.6,1.6,1.634771675718,0.133882163098
ts15n_delayed_decision_r2_202503_USDJPY_mh_736,30,7352,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.121236319599
ts15n_delayed_decision_r2_202503_USDJPY_mh_736,60,7352,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.161648426132,0.107765617422
ts15n_delayed_decision_r2_202503_USDJPY_mh_737,60,7356,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.300426225857
ts15n_delayed_decision_r2_202503_USDJPY_mh_737,120,7356,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.608259630782
ts15n_delayed_decision_r2_202503_USDJPY_mh_738,15,7361,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.059204016324
ts15n_delayed_decision_r2_202503_USDJPY_mh_74,15,661,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.591464402121,0.016429566726
ts15n_delayed_decision_r2_202503_USDJPY_mh_74,30,661,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.361450467962,0.069825658584
ts15n_delayed_decision_r2_202503_USDJPY_mh_74,60,661,USDJPY,NEW_YORK,2025-W09,,BOTH_SL,-1.0,-1.0,0.0,0.657182669022,0.180725233981
ts15n_delayed_decision_r2_202503_USDJPY_mh_74,120,661,USDJPY,NEW_YORK,2025-W09,,CONTINUATION_ONLY_TP,1.6,-1.0,1.6,1.610097539105,0.069825658584
ts15n_delayed_decision_r2_202503_USDJPY_mh_740,15,7374,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.0
ts15n_delayed_decision_r2_202503_USDJPY_mh_740,120,7374,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.305766310214
ts15n_delayed_decision_r2_202503_USDJPY_mh_741,15,7382,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.635422668918
ts15n_delayed_decision_r2_202503_USDJPY_mh_741,30,7382,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.385429753544
ts15n_delayed_decision_r2_202503_USDJPY_mh_741,60,7382,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,1.315078606051
ts15n_delayed_decision_r2_202503_USDJPY_mh_742,15,7391,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.147619476799
ts15n_delayed_decision_r2_202503_USDJPY_mh_742,30,7391,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.434174931761
ts15n_delayed_decision_r2_202503_USDJPY_mh_742,120,7391,USDJPY,TOKYO,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.008683498635
ts15n_delayed_decision_r2_202503_USDJPY_mh_743,15,7399,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.141972090388
ts15n_delayed_decision_r2_202503_USDJPY_mh_743,30,7399,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.028394418927
ts15n_delayed_decision_r2_202503_USDJPY_mh_744,15,7409,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.086710336185
ts15n_delayed_decision_r2_202503_USDJPY_mh_745,15,7418,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.282469014909
ts15n_delayed_decision_r2_202503_USDJPY_mh_745,60,7418,USDJPY,LONDON,2025-W11,2.0,BOTH_SL,-1.0,-1.0,0.0,0.0,0.29010331261
