kind,side,context,horizon,expression,test_trades,test_tpd,test_expectancy,test_hit_rate,test_spread_mean_atr,test_spread_floor_atr,test_net_mean_after_spread,test_net_floor_after_spread,rule_a,rule_b
single,long,late,3,(ret_6 <= -0.001643524305227),1149,13.040866995073891,0.0813195678693779,0.5326370757180157,0.1720623714499886,0.21504104869622354,-0.0907428035806107,-0.13372148082684565,,
single,short,ny,12,(ret_1 <= -0.0011981960904138),1795,20.32554847841472,0.0550109041402705,0.4952646239554317,0.1502764007296586,0.18882138107763555,-0.09526549658938809,-0.13381047693736503,,
single,short,ny,12,(ret_24 >= 0.0033938799813535),2434,27.547137187094748,0.0684045284622116,0.5152013147082991,0.16307294916382747,0.20228289604863803,-0.09466842070161588,-0.13387836758642643,,
single,long,all,3,(range_compression_24 >= 0.0108041174277655),10170,114.60948505243388,0.0171983542614957,0.5064896755162241,0.12425712227842138,0.151272664254926,-0.10705876801692568,-0.13407430999343029,,
single,short,late,12,(high_break_12 >= -0.1134786897088242),387,4.3975537581377,0.154056408362613,0.5555555555555556,0.24729974217617218,0.28844636655380207,-0.09324333381355918,-0.13438995819118907,,
single,long,late,3,(close_vs_ema50 <= -1.7790121626506277),942,10.824130226619854,0.1147935453157495,0.578556263269639,0.2190408019145532,0.24923003602248495,-0.10424725659880368,-0.13443649070673544,,
single,short,london,6,(ema_gap_20_50 <= -0.9088646698906896),2321,26.5890214797136,0.1123054336342915,0.4765187419215855,0.21831143228384928,0.2468892257797045,-0.10600599864955777,-0.134583792145413,,
single,short,ny,6,(tick_volume_change_1 <= -0.2758620689655172),751,8.503892427459306,0.1387458139152542,0.5339547270306259,0.23682696683227472,0.2734301158973751,-0.09808115291702052,-0.1346843019821209,,
single,short,london,3,(ret_24 <= -0.0056613738716477),1386,15.895508123606245,0.0301880230302021,0.4632034632034632,0.13398342104413444,0.16497495218839892,-0.10379539801393234,-0.13478692915819682,,
single,long,late,3,(roc_atr_6 <= -1.3739739204718322),753,8.554792899408284,0.1428899586008419,0.5537848605577689,0.23762888812391558,0.278235092627111,-0.0947389295230737,-0.1353451340262691,,
single,short,ny,3,(breakout_persist_up_6 >= 2.0),989,11.338853503184712,0.1541343189079443,0.5409504550050556,0.24709914514919099,0.2897785745111678,-0.09296482624124669,-0.1356442556032235,,
pair,long,all,6,(ret_6 <= -0.0016) & (ret_3 <= -0.0012),4144,46.72769272933715,0.0726452051937627,0.5637065637065637,0.1663002790349501,0.2083529787814878,-0.09365507384118739,-0.13570777358772512,all:ret_6 <= -0.0016,all:ret_3 <= -0.0012
single,short,ny,12,(roc_atr_12 >= 1.9691251375654972),1716,19.466971284515697,0.1330860920566067,0.5355477855477856,0.2343633240236467,0.2692120866326868,-0.10127723196704,-0.1361259945760801,,
single,short,all,12,(adx14 >= 56.41368804905927),2829,31.82500683567048,0.0594750096943256,0.4966419229409685,0.16705925566429722,0.1957536988344258,-0.10758424596997163,-0.13627868914010022,,
single,long,late,3,(high_break_12 <= -3.0688470714877853),723,8.21493667889691,0.136106394527324,0.5587828492392808,0.23606510217091672,0.27246886907578294,-0.09995870764359271,-0.13636247454845893,,
single,long,london,3,(stoch_d <= 12.68956804600194),906,10.387261146496815,0.133448030794636,0.5706401766004415,0.2385252489941055,0.270103427735967,-0.1050772181994695,-0.13665539694133103,,
single,long,asia,12,(range_compression_12 >= 0.0074818168704777),2708,31.0545512463168,0.0147554041157509,0.4996307237813884,0.12441503825345546,0.15162575613954954,-0.10965963413770456,-0.13687035202379863,,
single,short,ny,3,(ret_6 >= 0.0016806573019202),2581,29.245308258252347,0.0718077816375334,0.5521115846571096,0.1670095007797598,0.2089327173939092,-0.09520171914222639,-0.1371249357563758,,
single,long,asia,3,(atr_pct >= 0.0019542267425278),2839,32.57627793936013,0.012994870990779,0.5065163790066926,0.12217689261040632,0.1504760016721483,-0.10918202161962731,-0.1374811306813693,,
single,long,ny,12,(atr_pct >= 0.0019542267425278),5557,62.988664987405535,0.0128955509150659,0.5044088536980386,0.12217689261040632,0.1504760016721483,-0.10928134169534041,-0.13758045075708242,,
single,long,late,3,(ret_3 <= -0.00118144708034),1125,12.766460459434969,0.0769107290959654,0.5306666666666666,0.1725056196533685,0.21469461563690267,-0.0955948905574031,-0.13778388654093726,,
single,short,ny,6,(ema_gap_20_50 <= -0.9088646698906896),2286,26.582468607421166,0.1090314289654621,0.5113735783027121,0.21831143228384928,0.2468892257797045,-0.10928000331838718,-0.13785779681424243,,
single,short,all,6,(stoch_k >= 91.83829208396908),2027,22.78061343947553,0.1602752873024861,0.5535273803650715,0.2607201403651279,0.29867944147704417,-0.10044485306264181,-0.13840415417455806,,
single,short,ny,3,(bb_z >= 1.648470938456276),959,10.871560716394413,0.1317692838041199,0.5630865484880083,0.22983707739061995,0.2705775230187981,-0.09806779358650006,-0.13880823921467822,,
single,long,late,3,(stoch_d <= 12.68956804600194),332,3.8125922086207584,0.131289203215503,0.5542168674698795,0.2385252489941055,0.270103427735967,-0.10723604577860249,-0.13881422452046402,,
single,long,asia,6,(ret_3 <= -0.0020285639190633),1210,13.722386296515063,0.0500053820182699,0.571900826446281,0.14908457990456403,0.1888239334173363,-0.09907919788629413,-0.1388185513990664,,
single,short,all,6,(stoch_k >= 82.3851136456741),4519,50.78716928119878,0.1447348612338368,0.545032086744855,0.24261842509530457,0.2835955494397395,-0.09788356386146776,-0.13886068820590272,,
single,short,ny,3,(stoch_d >= 80.45941960468532),1586,17.992200732658446,0.1437986033573758,0.5680958385876419,0.2426075350036609,0.2826808836469452,-0.0988089316462851,-0.13888228028956942,,
single,short,all,6,(rsi7 >= 70.36686618178484),5053,56.79522304179839,0.1301261935945514,0.5402731050860875,0.2303383065493172,0.2694031918018728,-0.10021211295476579,-0.13927699820732137,,
single,long,late,3,(rsi7 <= 19.81896598854323),407,4.624452597940585,0.1308023888924675,0.5503685503685504,0.23126737308544243,0.2700846240278236,-0.10046498419297492,-0.13928223513535612,,
single,long,london,3,(range_compression_12 >= 0.0074818168704777),2730,30.70530344450519,0.0120696104511011,0.5076923076923077,0.12441503825345546,0.15162575613954954,-0.11234542780235436,-0.13955614568844843,,
single,short,london,12,(breakout_persist_down_6 >= 2.0),1223,13.90266429840142,0.1227094977341094,0.4840556009811937,0.22766788606130892,0.26235670719060167,-0.10495838832719952,-0.13964720945649228,,
single,long,late,6,(breakout_persist_down_6 >= 1.0),1109,12.73340509508432,0.1351873866121254,0.5545536519386834,0.2326988438679145,0.2748966657481381,-0.09751145725578911,-0.1397092791360127,,
single,long,all,3,(atr_pct >= 0.0019542267425278),11014,124.14026299311207,0.0106533983993721,0.5075358634465226,0.12217689261040632,0.1504760016721483,-0.11152349421103422,-0.1398226032727762,,
single,long,asia,6,(ret_1 <= -0.0011981960904138),1155,13.099673138266452,0.048963081348641,0.5497835497835498,0.1502764007296586,0.18882138107763555,-0.10131331938101759,-0.13985829972899455,,
single,short,ny,6,(tick_volume_rel10 >= 1.1799225474092914),1928,21.841010108956457,0.1315398687279594,0.5114107883817427,0.22937632508894604,0.27218797735267636,-0.09783645636098665,-0.14064810862471697,,
single,long,ny,6,(bb_width >= 0.0091905377206242),4575,51.77006797375349,0.0122610190018133,0.5027322404371585,0.12491843937807283,0.15300647434758774,-0.11265742037625953,-0.14074545534577443,,
single,long,late,3,(bb_width >= 0.0091905377206242),1915,21.741632830054797,0.0114570860382999,0.4997389033942558,0.12491843937807283,0.15300647434758774,-0.11346135333977293,-0.14154938830928784,,
single,long,asia,12,(ret_6 >= 0.0029074341923988),1122,12.702885446969102,0.0331476128017765,0.481283422459893,0.14078462075451698,0.1748965627786289,-0.10763700795274048,-0.1417489499768524,,
single,short,asia,3,(bb_z >= 1.648470938456276),766,8.67237990408051,0.1284415344168581,0.5887728459530026,0.22983707739061995,0.2705775230187981,-0.10139554297376185,-0.14213598860194002,,
single,short,ny,3,(roc_atr_3 >= 0.9807277479589356),1688,19.1214600377596,0.1395852795542974,0.5693127962085308,0.2436185606184328,0.2823394636140641,-0.1040332810641354,-0.1427541840597667,,
single,long,late,3,(stoch_d <= 21.07899323871885),764,8.679420930140823,0.1252618812501242,0.5719895287958116,0.23021305948437185,0.2682178948345636,-0.10495117823424766,-0.1429560135844394,,
single,long,london,3,(bb_width >= 0.0091905377206242),2667,29.997891036906854,0.0099884660610421,0.4971878515185601,0.12491843937807283,0.15300647434758774,-0.11492997331703073,-0.14301800828654565,,
single,short,all,3,(high_break_24 >= -0.3645223794025753),2081,23.387497073284944,0.1465452395171995,0.58097068716963,0.2426644312181028,0.2895803103106365,-0.0961191917009033,-0.14303507079343702,,
single,short,all,6,(bb_z >= 1.226781177201727),4757,53.46195270428471,0.1334991667172518,0.5492957746478874,0.23545322664405402,0.2766209914770428,-0.10195405992680223,-0.143121824759791,,
single,long,late,3,(high_break_24 <= -5.285006808207483),395,4.53678963110668,0.1323927076917791,0.569620253164557,0.24831670022000105,0.27554916496453097,-0.11592399252822194,-0.14315645727275186,,
single,short,ny,6,(high_break_24 <= -5.285006808207483),962,10.92836857052698,0.1321062563048147,0.4864864864864865,0.24831670022000105,0.27554916496453097,-0.11621044391518634,-0.14344290865971626,,
single,short,late,12,(macd_line_atr >= 0.6596822978898014),593,6.726162813595368,0.1092244664031388,0.6053962900505903,0.2127397064032706,0.2526958762140454,-0.1035152400001318,-0.14347140981090656,,
single,long,late,6,(close_vs_ema20 <= -1.1293213564467712),774,8.888038277511962,0.1188521871235139,0.5749354005167958,0.2280764453629128,0.2626912398338007,-0.1092242582393989,-0.1438390527102868,,
single,short,ny,6,(tick_volume_z >= 0.823240226993806),2479,28.117202268431,0.0947747925859076,0.4981847519160952,0.19742156828408178,0.23875004291511132,-0.10264677569817418,-0.14397525032920372,,
single,long,late,12,(upper_wick_share >= 0.4406962077052424),891,10.114623571147025,0.1281681156306824,0.5420875420875421,0.22865338939482446,0.2727194619968927,-0.10048527376414207,-0.14455134636621028,,
single,long,london,12,(tick_volume_z <= -1.2376265437212028),638,7.177219639857817,0.1098258419885653,0.5219435736677116,0.22188073997779423,0.2543776250369946,-0.11205489798922892,-0.1445517830484293,,
single,short,late,6,(breakout_persist_up_6 >= 2.0),443,5.089719551601707,0.1452052201500318,0.5304740406320542,0.24709914514919099,0.2897785745111678,-0.1018939249991592,-0.144573354361136,,
single,short,ny,12,(ret_6 <= -0.001643524305227),2783,31.508137432188065,0.0704553297959096,0.4901185770750988,0.1720623714499886,0.21504104869622354,-0.101607041654079,-0.14458571890031394,,
single,long,late,12,(tick_acceleration_3 <= -1.7189564383778266e+16),712,8.17444688060594,0.1651532569361306,0.5561797752808989,0.2752926578658043,0.3103596195021074,-0.11013940092967373,-0.1452063625659768,,
single,short,all,6,(tick_flow_signed_3 >= 0.8309919128084826),2600,29.246572667265557,0.1375039182066918,0.5246153846153846,0.24209800047577573,0.2828731295706276,-0.10459408226908393,-0.1453692113639358,,
single,long,late,6,(stoch_spread <= -15.079060131763846),351,3.982664880624065,0.1466772591971501,0.5612535612535613,0.24944524219649303,0.292105880333095,-0.10276798299934292,-0.14542862113594487,,
single,long,all,3,(bb_width >= 0.0091905377206242),9568,107.61898066783831,0.0069595473273557,0.502299331103679,0.12491843937807283,0.15300647434758774,-0.11795889205071713,-0.14604692702023203,,
single,short,london,6,(ret_1 <= -0.0011981960904138),1199,13.48875,0.0427676322217554,0.4904086738949124,0.1502764007296586,0.18882138107763555,-0.1075087685079032,-0.14605374885588016,,
single,short,london,12,(ret_24 <= -0.0056613738716477),1386,15.895508123606245,0.0180645939171314,0.4473304473304473,0.13398342104413444,0.16497495218839892,-0.11591882712700304,-0.14691035827126753,,
single,short,asia,6,(rsi7 >= 70.36686618178484),1693,19.166791147450763,0.1219105600594919,0.535735380980508,0.2303383065493172,0.2694031918018728,-0.1084277464898253,-0.14749263174238086,,
single,short,late,3,(low_break_12 >= 3.9723833257072783),328,3.727125665811797,0.1337355528433524,0.5823170731707317,0.250664395716138,0.28161589957822986,-0.11692884287278563,-0.14788034673487746,,
single,long,asia,6,(bb_width >= 0.0091905377206242),2676,30.682697667011706,0.0049058051418986,0.5224215246636771,0.12491843937807283,0.15300647434758774,-0.12001263423617423,-0.14810066920568915,,
single,short,ny,3,(atr_pct >= 0.0019542267425278),5557,62.988664987405535,0.0023675981372507,0.5018895087277307,0.12217689261040632,0.1504760016721483,-0.11980929447315562,-0.1481084035348976,,
single,long,all,3,(range_compression_12 >= 0.0074818168704777),9944,111.84378661251267,0.0031816401474158,0.5064360418342719,0.12441503825345546,0.15162575613954954,-0.12123339810603966,-0.14844411599213375,,
single,long,late,3,(macd_line_atr <= -0.869920056320943),467,5.618045112781955,0.0707644486623984,0.5588865096359743,0.2012277094511039,0.21952431325504287,-0.13046326078870552,-0.14875986459264448,,
single,short,all,6,(breakout_persist_up_3 >= 1.0),4172,46.88738000468274,0.1352665868007095,0.5455417066155321,0.24255038428047127,0.2840500662652327,-0.10728379747976177,-0.14878347946452322,,
single,short,all,6,(ret_1 >= 0.0012003342236763),3816,42.9165885660731,0.0334550003631988,0.5091719077568134,0.14660228723802307,0.1827103837620333,-0.11314728687482427,-0.14925538339883448,,
pair,short,all,3,(rsi7 >= 70.3669) & (ret_6 >= 0.0017),3751,42.15264554393632,0.0746291785086971,0.559584110903759,0.1780036605322189,0.2240129341870555,-0.10337448202352179,-0.1493837556783584,all:rsi7 >= 70.3669,all:ret_6 >= 0.0017
single,short,ny,3,(tick_volume_z >= 1.5444230988354517),1294,14.679639185409854,0.0889570742851796,0.5162287480680062,0.200419712922627,0.23886069975577223,-0.1114626386374474,-0.14990362547059263,,
single,short,ny,3,(tick_flow_signed_3 >= 0.4175371954152865),1882,21.3090108507627,0.1274088453656066,0.5515409139213603,0.23445519313120242,0.27733782825596154,-0.10704634776559582,-0.14992898289035494,,
single,short,ny,6,(atr_pct >= 0.0019542267425278),5557,62.988664987405535,0.0004441957103734,0.4907324095735109,0.12217689261040632,0.1504760016721483,-0.12173269690003292,-0.1500318059617749,,
single,short,ny,3,(breakout_persist_up_3 >= 1.0),1559,17.665027343903684,0.1337892178195386,0.5644644002565747,0.24255038428047127,0.2840500662652327,-0.10876116646093267,-0.15026084844569412,,
single,long,london,6,(ret_12 >= 0.0023731513752087),2032,22.840371555694325,0.0521866542211913,0.4788385826771653,0.16344283843513424,0.2024931786613081,-0.11125618421394294,-0.15030652444011677,,
single,long,late,3,(body_atr <= -0.8684459564205756),317,3.596879678512332,0.1361868818166053,0.5520504731861199,0.2488208855606668,0.2872178750306298,-0.11263400374406152,-0.1510309932140245,,
single,short,late,6,(bb_z >= 1.648470938456276),416,4.727086210297889,0.1195020620262577,0.5721153846153846,0.22983707739061995,0.2705775230187981,-0.11033501536436226,-0.15107546099254043,,
single,short,ny,3,(roc_atr_6 >= 1.3859635464193016),1729,19.588214468352938,0.1274437549634337,0.5650665124349334,0.23967444286095407,0.27873374002672835,-0.11223068789752039,-0.15128998506329466,,
single,long,asia,6,(ret_6 >= 0.0029074341923988),1122,12.702885446969102,0.0235709351208108,0.483065953654189,0.14078462075451698,0.1748965627786289,-0.11721368563370618,-0.1513256276578181,,
single,short,ny,6,(tick_volume_change_1 >= 0.2255745936778002),1707,19.320730988406368,0.1308842122676963,0.5155243116578794,0.24227055451978827,0.2823217405079327,-0.11138634225209196,-0.15143752824023637,,
single,short,all,12,(ret_1 >= 0.0012003342236763),3812,42.88332487012226,0.0311146217845602,0.5125918153200419,0.14660228723802307,0.1827103837620333,-0.11548766545346287,-0.1515957619774731,,
single,short,late,6,(ema50_slope_6 >= 0.4766204545106497),690,7.918077857911304,0.0958947516086179,0.5681159420289855,0.2091443940538139,0.24852486534991955,-0.113249642445196,-0.15263011374130164,,
single,short,ny,3,(ret_12 >= 0.0040504117059118),1752,19.86754341063905,0.0194551509816724,0.5308219178082192,0.13805871234594713,0.1721819377462187,-0.11860356136427473,-0.15272678676454632,,
single,long,late,3,(ema50_slope_6 <= -0.4160192354004446),1012,11.88888435651642,0.0881132724203083,0.5701581027667985,0.21382384944586968,0.24142647567983566,-0.12571057702556138,-0.15331320325952735,,
single,short,late,6,(breakout_followthrough_up >= 0.1418608562582516),350,3.978214539426948,0.1145492243056842,0.5342857142857143,0.23579830633311746,0.2679662317728349,-0.12124908202743326,-0.1534170074671507,,
