episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,checkpoint_seconds,target_msc,quote_msc,processing_msc,target_lag_ms,quote_age_ms,availability,bid,ask,mid,signed_log_return,absolute_log_return,shock_direction_move,long_spread_only_move,short_spread_only_move,mfe,mae,time_to_mfe_ms,time_to_mae_ms,spread,point_multiple,pip_multiple,entry_spread_multiple,initial_shock_multiple,pre_m1_vol_multiple,primary_inference,schema_version
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_128","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741640428000_8518","3650","AUDUSD","SHORT","180","1741640608000","1741640608199","1741640608206","199","7","AVAILABLE","0.6279700000","0.6281800000","0.6280750000","0.000565059446","0.000565059446","0.0003550000","-0.0005700000","0.0001400000","0.0003550000","0.0000750000","178798","61918","0.0002100000","35.5000000000","3.5500000000","1.6136363636","0.0000000000","3.0734781813","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_128","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741640428000_8518","3650","AUDUSD","SHORT","300","1741640728000","1741640728669","1741640741844","669","13175","STALE","0.6279000000","0.6281200000","0.6280100000","0.000668555626","0.000668555626","0.0004200000","-0.0006400000","0.0002000000","0.0004800000","0.0000750000","280553","61918","0.0002200000","42.0000000000","4.2000000000","1.9090909091","0.0000000000","3.6364158608","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_128","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741640428000_8518","3650","AUDUSD","SHORT","600","1741641028000","1741641028653","1741641028917","653","264","AVAILABLE","0.6279400000","0.6281600000","0.6280500000","0.000604864401","0.000604864401","0.0003800000","-0.0006000000","0.0001600000","0.0007400000","0.0000750000","497768","61918","0.0002200000","38.0000000000","3.8000000000","1.7272727273","0.0000000000","3.2899857785","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_128","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741640428000_8518","3650","AUDUSD","SHORT","900","1741641328000","1741641328081","1741641328947","81","866","AVAILABLE","0.6280800000","0.6283000000","0.6281900000","0.000381977054","0.000381977054","0.0002400000","-0.0004600000","0.0000200000","0.0007400000","0.0002950000","497768","670211","0.0002200000","24.0000000000","2.4000000000","1.0909090909","0.0000000000","2.0776542196","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","5","1741641035250","1741641035538","1741641035770","288","232","AVAILABLE","147.2210000000","147.2420000000","147.2315000000","-0.000033960701","0.000033960701","-0.0050000000","-0.0150000000","-0.0250000000","0.0020000000","0.0050000000","188","5288","0.0210000000","-5.0000000000","-0.5000000000","-0.2631578947","-0.1851851852","-0.2244026472","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","10","1741641040250","1741641040509","1741641041231","259","722","AVAILABLE","147.2340000000","147.2520000000","147.2430000000","-0.000112065936","0.000112065936","-0.0165000000","-0.0020000000","-0.0350000000","0.0020000000","0.0180000000","188","7910","0.0180000000","-16.5000000000","-1.6500000000","-0.8684210526","-0.6111111111","-0.7404998163","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","30","1741641060250","1741641060339","1741641060358","89","19","AVAILABLE","147.2100000000","147.2300000000","147.2200000000","0.000044150635","0.000044150635","0.0065000000","-0.0260000000","-0.0130000000","0.0145000000","0.0180000000","28254","7910","0.0200000000","6.5000000000","0.6500000000","0.3421052632","0.2407407407","0.2917348350","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","60","1741641090250","1741641090280","1741641090338","30","58","AVAILABLE","147.2470000000","147.2620000000","147.2545000000","-0.000190165071","0.000190165071","-0.0280000000","0.0110000000","-0.0450000000","0.0215000000","0.0480000000","46376","55875","0.0150000000","-28.0000000000","-2.8000000000","-1.4736842105","-1.0370370370","-1.2565566787","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","120","1741641150250","1741641150451","1741641150482","201","31","AVAILABLE","147.2350000000","147.2560000000","147.2455000000","-0.000129044527","0.000129044527","-0.0190000000","-0.0010000000","-0.0390000000","0.0215000000","0.1180000000","46376","72649","0.0210000000","-19.0000000000","-1.9000000000","-1.0000000000","-0.7037037037","-0.8526895193","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","180","1741641210250","1741641210313","1741641210364","63","51","AVAILABLE","147.2720000000","147.2900000000","147.2810000000","-0.000370109424","0.000370109424","-0.0545000000","0.0360000000","-0.0730000000","0.0215000000","0.1180000000","46376","72649","0.0180000000","-54.5000000000","-5.4500000000","-2.8684210526","-2.0185185185","-2.4455777670","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","300","1741641330250","1741641330405","1741641330814","155","409","AVAILABLE","147.3300000000","147.3490000000","147.3395000000","-0.000767230472","0.000767230472","-0.1130000000","0.0940000000","-0.1320000000","0.0215000000","0.1180000000","46376","72649","0.0190000000","-113.0000000000","-11.3000000000","-5.9473684211","-4.1851851852","-5.0696406543","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","600","1741641630250","1741641630273","1741641631510","23","1237","STALE","147.3120000000","147.3300000000","147.3210000000","-0.000641662233","0.000641662233","-0.0945000000","0.0760000000","-0.1130000000","0.0215000000","0.1445000000","46376","465400","0.0180000000","-94.5000000000","-9.4500000000","-4.9736842105","-3.5000000000","-4.2399214601","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_329","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741641030250_8520","3652","USDJPY","SHORT","900","1741641930250","1741641930373","1741641930885","123","512","AVAILABLE","147.3580000000","147.3770000000","147.3675000000","-0.000957249712","0.000957249712","-0.1410000000","0.1220000000","-0.1600000000","0.0215000000","0.1450000000","46376","746176","0.0190000000","-141.0000000000","-14.1000000000","-7.4210526316","-5.2222222222","-6.3252337257","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","5","1741641091750","1741641091964","1741641092462","214","498","AVAILABLE","1.4449800000","1.4452500000","1.4451150000","-0.000276832895","0.000276832895","-0.0004000000","0.0001100000","-0.0006900000","0.0001300000","0.0004600000","264","3217","0.0002700000","-40.0000000000","-4.0000000000","-1.2903225806","-3.3333333333","-1.9515759192","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","10","1741641096750","1741641096791","1741641096889","41","98","AVAILABLE","1.4446800000","1.4449800000","1.4448300000","-0.000079597307","0.000079597307","-0.0001150000","-0.0001900000","-0.0004200000","0.0001300000","0.0004600000","264","3217","0.0003000000","-11.5000000000","-1.1500000000","-0.3709677419","-0.9583333333","-0.5611334134","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","30","1741641116750","1741641116897","1741641116915","147","18","AVAILABLE","1.4446900000","1.4449800000","1.4448350000","-0.000083057916","0.000083057916","-0.0001200000","-0.0001800000","-0.0004200000","0.0005450000","0.0004700000","11463","22891","0.0002900000","-12.0000000000","-1.2000000000","-0.3870967742","-1.0000000000","-0.5855295052","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","60","1741641146750","1741641146806","1741641146857","56","51","AVAILABLE","1.4448700000","1.4451300000","1.4450000000","-0.000197251287","0.000197251287","-0.0002850000","0.0000000000","-0.0005700000","0.0005450000","0.0004700000","11463","22891","0.0002600000","-28.5000000000","-2.8500000000","-0.9193548387","-2.3750000000","-1.3905531748","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","120","1741641206750","1741641207651","1741641208007","901","356","AVAILABLE","1.4447000000","1.4449700000","1.4448350000","-0.000083057916","0.000083057916","-0.0001200000","-0.0001700000","-0.0004100000","0.0005450000","0.0004700000","11463","22891","0.0002700000","-12.0000000000","-1.2000000000","-0.3870967742","-1.0000000000","-0.5855295052","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","180","1741641266750","1741641266855","1741641267082","105","227","AVAILABLE","1.4450600000","1.4453400000","1.4452000000","-0.000335650014","0.000335650014","-0.0004850000","0.0001900000","-0.0007800000","0.0005450000","0.0006850000","11463","147079","0.0002800000","-48.5000000000","-4.8500000000","-1.5645161290","-4.0416666667","-2.3662162105","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","300","1741641386750","1741641388083","1741641388856","1333","773","STALE","1.4451200000","1.4453900000","1.4452550000","-0.000373706306","0.000373706306","-0.0005400000","0.0002500000","-0.0008300000","0.0005450000","0.0007650000","11463","214609","0.0002700000","-54.0000000000","-5.4000000000","-1.7419354839","-4.5000000000","-2.6344998745","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","600","1741641686750","1741641687099","1741641687882","349","783","AVAILABLE","1.4450200000","1.4452900000","1.4451550000","-0.000304511970","0.000304511970","-0.0004400000","0.0001500000","-0.0007300000","0.0005450000","0.0007650000","11463","214609","0.0002700000","-44.0000000000","-4.4000000000","-1.4193548387","-3.6666666667","-2.1467038001","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_113","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8528","3653","USDCAD","SHORT","900","1741641986750","1741641986953","1741641987387","203","434","AVAILABLE","1.4453300000","1.4456100000","1.4454700000","-0.000522457917","0.000522457917","-0.0007550000","0.0004600000","-0.0010500000","0.0005450000","0.0007800000","11463","884957","0.0002800000","-75.5000000000","-7.5500000000","-2.4354838710","-6.2916666667","-3.6831471531","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","5","1741641091750","1741641092284","1741641092462","534","178","AVAILABLE","1.2876000000","1.2878000000","1.2877000000","-0.000007765754","0.000007765754","-0.0000100000","-0.0002100000","-0.0001900000","0.0000800000","0.0000900000","4014","2009","0.0002000000","-1.0000000000","-0.1000000000","-0.0500000000","-0.3333333333","-0.0503666693","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","10","1741641096750","1741641096931","1741641097590","181","659","AVAILABLE","1.2876600000","1.2878600000","1.2877600000","0.000038827864","0.000038827864","0.0000500000","-0.0001500000","-0.0002500000","0.0003300000","0.0000900000","6191","2009","0.0002000000","5.0000000000","0.5000000000","0.2500000000","1.6666666667","0.2518274794","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","30","1741641116750","1741641116897","1741641116915","147","18","AVAILABLE","1.2876800000","1.2878800000","1.2877800000","0.000054358588","0.000054358588","0.0000700000","-0.0001300000","-0.0002700000","0.0003600000","0.0001100000","11429","22949","0.0002000000","7.0000000000","0.7000000000","0.3500000000","2.3333333333","0.3525557334","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","60","1741641146750","1741641146987","1741641147356","237","369","AVAILABLE","1.2875000000","1.2877000000","1.2876000000","-0.000085426609","0.000085426609","-0.0001100000","-0.0003100000","-0.0000900000","0.0003600000","0.0001100000","11429","22949","0.0002000000","-11.0000000000","-1.1000000000","-0.5500000000","-3.6666666667","-0.5540548754","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","120","1741641206750","1741641207247","1741641208007","497","760","AVAILABLE","1.2874300000","1.2876300000","1.2875300000","-0.000139792796","0.000139792796","-0.0001800000","-0.0003800000","-0.0000200000","0.0003600000","0.0001800000","11429","120497","0.0002000000","-18.0000000000","-1.8000000000","-0.9000000000","-6.0000000000","-0.9066598956","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","180","1741641266750","1741641266989","1741641267082","239","93","AVAILABLE","1.2871200000","1.2873200000","1.2872200000","-0.000380592875","0.000380592875","-0.0004900000","-0.0006900000","0.0002900000","0.0003600000","0.0004900000","11429","180239","0.0002000000","-49.0000000000","-4.9000000000","-2.4500000000","-16.3333333333","-2.4684268838","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","300","1741641386750","1741641386923","1741641387061","173","138","AVAILABLE","1.2867700000","1.2869700000","1.2868700000","-0.000652533640","0.000652533640","-0.0008400000","-0.0010400000","0.0006400000","0.0003600000","0.0008700000","11429","292117","0.0002000000","-84.0000000000","-8.4000000000","-4.2000000000","-28.0000000000","-4.2321643041","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_81","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741641086750_8529","3653","GBPUSD","LONG","600","1741641686750","1741641687743","1741641687882","993","139","AVAILABLE","1.2865500000","1.2867500000","1.2866500000","-0.000823505695","0.000823505695","-0.0010600000","-0.0012600000","0.0008600000","0.0003600000","0.0012600000","11429","503423","0.0002000000","-106.0000000000","-10.6000000000","-5.3000000000","-35.3333333334","-5.3410447975","ELIGIBLE","tickshock-medium-horizon-response-v1"
