control_id,symbol,anchor_msc,pseudo_direction,decision_seconds,target_msc,quote_msc,processing_msc,status,reason,entry_bid,entry_ask,usd_pair_count,usd_factor,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,h300_quote_msc,h300_continuation,h300_reversal,h300_continuation_125x,h300_reversal_125x,h600_quote_msc,h600_continuation,h600_reversal,h600_continuation_125x,h600_reversal_125x,h900_quote_msc,h900_continuation,h900_reversal,h900_continuation_125x,h900_reversal_125x,feature_spec_sha256,schema_version
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_1","USDCAD","1741005000000","LONG","60","1741005060000","1741005060087","1741005060322","EXCLUDED","FEATURE_UNAVAILABLE","1.4429700000","1.4432500000","1","0.000000000000","0.470334477805","0.144364410907","0.245137579974","0.049105375657","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000024252881","0.000065832214","-0.000065827881","0.000065832214","0.071698113208","0.294770206022","0.000188052232","0.000452946544","0.000759004756","0.000024252881","0.000066699022","0.000080428808","0.301544706067","","0.367187500000","0.000280000000","1.488948030620","","61.000000000000","235.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741005300018","-0.0003000000","-0.0002600000","-0.0003700000","-0.0003300000","1741005600123","-0.0002600000","-0.0002900000","-0.0003287500","-0.0003587500","1741005900410","-0.0001500000","-0.0004000000","-0.0002187500","-0.0004687500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_1","USDCAD","1741005000000","LONG","120","1741005120000","1741005120030","1741005120245","EXCLUDED","FEATURE_UNAVAILABLE","1.4428600000","1.4431300000","3","-1.964726413799","-0.130630778238","-0.458967838809","0.112861890395","0.001331074579","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000079692180","-0.000152449060","-0.000031184653","-0.000152449060","0.035294117647","0.258320126783","0.000183905644","0.000452946544","0.000759004756","0.000079692180","0.000043330600","0.000077593022","1.027053442585","","0.289062500000","0.000270000000","1.468144177504","","54.000000000000","215.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741005300018","-0.0001800000","-0.0003700000","-0.0002487500","-0.0004387500","1741005600123","-0.0001400000","-0.0004000000","-0.0002075000","-0.0004675000","1741005900410","-0.0000300000","-0.0005100000","-0.0000975000","-0.0005775000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_2","USDJPY","1741005900000","LONG","60","1741005960000","1741005960421","1741005960816","EXCLUDED","FEATURE_UNAVAILABLE","150.8230000000","150.8430000000","6","2.186774686413","3.722747371073","7.628851133372","1.373836543440","0.998979494673","1.000000000000","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","-0.000106072308","0.000361393258","0.001599076725","0.000361393258","0.748447204969","0.822955390335","0.037548923806","0.086767545409","0.158076400150","0.000106072308","0.000154593684","0.000177120491","0.598870901645","","0.898437500000","0.020000000000","0.532638434685","","137.000000000000","395.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741006200072","0.0170000000","-0.0580000000","0.0118750000","-0.0631250000","1741006500282","-0.0380000000","-0.0020000000","-0.0430000000","-0.0070000000","1741006800089","-0.0150000000","-0.0270000000","-0.0202500000","-0.0322500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_2","USDJPY","1741005900000","LONG","120","1741006020000","1741006020032","1741006020107","EXCLUDED","FEATURE_UNAVAILABLE","150.8320000000","150.8540000000","1","0.000000000000","3.646639696536","7.683889563888","1.275313928597","0.979200286456","1.000000000000","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","0.000099443119","0.000159113737","0.001705160347","0.000159113737","0.764880952381","0.832249070632","0.037045429248","0.086767545409","0.158076400150","0.000099443119","0.000087576731","0.000178963658","0.555660963203","","0.906250000000","0.022000000000","0.593865436210","","90.000000000000","75.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741006200072","0.0060000000","-0.0490000000","0.0006250000","-0.0543750000","1741006500282","-0.0490000000","0.0070000000","-0.0542500000","0.0017500000","1741006800089","-0.0260000000","-0.0180000000","-0.0315000000","-0.0235000000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_2","USDCHF","1741005900000","LONG","60","1741005960000","1741005960227","1741005960383","EXCLUDED","FEATURE_UNAVAILABLE","0.9011200000","0.9013600000","2","0.000000000000","0.466799899659","1.787810899690","0.417573168204","0.323011792777","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000194158062","-0.000144235304","0.000221941098","-0.000144235304","0.169491525424","0.349829351536","0.000131908030","0.000334978677","0.000510231399","0.000194158062","0.000131418203","0.000100777283","1.926605447983","","0.507812500000","0.000240000000","1.819449501578","","56.000000000000","156.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741006200387","-0.0003100000","-0.0001700000","-0.0003700000","-0.0002300000","1741006500027","-0.0000600000","-0.0004300000","-0.0001212500","-0.0004912500","1741006800219","0.0002100000","-0.0006900000","0.0001500000","-0.0007500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_2","USDCHF","1741005900000","LONG","120","1741006020000","1741006020237","1741006020541","EXCLUDED","FEATURE_UNAVAILABLE","0.9011900000","0.9014500000","6","0.484191678505","0.959640617468","2.287404221413","0.350996159514","0.298630767587","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000099857426","0.000033284701","0.000321798524","0.000033284701","0.228346456693","0.377133105802","0.000132486028","0.000334978677","0.000510231399","0.000099857426","0.000134382848","0.000104023208","0.959953341708","","0.515625000000","0.000260000000","1.962471089532","","59.000000000000","304.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741006200387","-0.0004000000","-0.0001000000","-0.0004625000","-0.0001625000","1741006500027","-0.0001500000","-0.0003600000","-0.0002137500","-0.0004237500","1741006800219","0.0001200000","-0.0006200000","0.0000575000","-0.0006825000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_2","GBPUSD","1741005900000","SHORT","60","1741005960000","1741005960325","1741005960383","EXCLUDED","FEATURE_UNAVAILABLE","1.2639500000","1.2641500000","3","-0.705495827781","-0.777477034332","1.264993222589","-0.263285523126","0.165621610216","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000063290639","-0.000419199335","-0.000237304225","0.000419199335","0.147058823530","0.922742110990","0.000252821797","0.000617547556","0.000918381956","0.000063290639","0.000124009222","0.000132681223","0.477012775591","","0.304687500000","0.000200000000","0.791071031376","","56.000000000000","58.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741006200162","-0.0004200000","0.0000200000","-0.0004700000","-0.0000300000","1741006500028","-0.0005900000","0.0001900000","-0.0006400000","0.0001400000","1741006800407","-0.0008700000","0.0004700000","-0.0009200000","0.0004200000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_2","GBPUSD","1741005900000","SHORT","120","1741006020000","1741006020108","1741006020541","EXCLUDED","FEATURE_UNAVAILABLE","1.2640000000","1.2642000000","3","0.889084066256","-0.541767726237","1.451669808712","-0.269399866978","0.154752671573","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000039554615","-0.000221476936","-0.000514067671","0.000221476936","0.384615384615","0.928182807399","0.000244763098","0.000617547556","0.000918381956","0.000039554615","0.000103381773","0.000105062539","0.376486379969","","0.187500000000","0.000200000000","0.817116640520","","50.000000000000","433.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741006200162","-0.0003700000","-0.0000300000","-0.0004200000","-0.0000800000","1741006500028","-0.0005400000","0.0001400000","-0.0005900000","0.0000900000","1741006800407","-0.0008200000","0.0004200000","-0.0008700000","0.0003700000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_3","GBPUSD","1741006800000","LONG","60","1741006860000","1741006860322","1741006860373","EXCLUDED","FEATURE_UNAVAILABLE","1.2646700000","1.2648700000","3","-0.500779801200","1.440301655748","3.129496848003","0.462652283554","0.384025950755","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000079068885","0.000189775828","0.000569435562","0.000189775828","0.292682926829","0.993520518359","0.000228313880","0.000588623170","0.000922783245","0.000079068885","0.000139410469","0.000142685800","0.554146836582","","0.453125000000","0.000200000000","0.875987038578","","50.000000000000","51.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741007100073","-0.0000900000","-0.0003100000","-0.0001400000","-0.0003600000","1741007400610","-0.0002500000","-0.0001500000","-0.0003000000","-0.0002000000","1741007700257","-0.0000200000","-0.0003800000","-0.0000700000","-0.0004300000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_3","GBPUSD","1741006800000","LONG","120","1741006920000","1741006920027","1741006920074","EXCLUDED","FEATURE_UNAVAILABLE","1.2647300000","1.2649300000","1","0.000000000000","1.540734090824","3.266039269706","0.440592986024","0.378538804164","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000055344500","0.000387475837","0.000585225447","0.000387475837","0.298387096774","0.988260405550","0.000227720032","0.000588623170","0.000922783245","0.000055344500","0.000126470801","0.000143035429","0.386928609684","","0.453125000000","0.000200000000","0.878271438748","","64.000000000000","47.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741007100073","-0.0001500000","-0.0002500000","-0.0002000000","-0.0003000000","1741007400610","-0.0003100000","-0.0000900000","-0.0003600000","-0.0001400000","1741007700257","-0.0000800000","-0.0003200000","-0.0001300000","-0.0003700000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_3","USDJPY","1741006800000","LONG","60","1741006860000","1741006860184","1741006860373","EXCLUDED","FEATURE_UNAVAILABLE","150.8450000000","150.8630000000","1","0.000000000000","1.396684085970","5.142893458022","0.323594076596","0.592659479943","1.000000000000","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","0.000089494505","-0.000082858142","0.000142532066","-0.000082858142","0.069020866774","0.842472118959","0.033973297265","0.083931595212","0.153142371568","0.000089494505","0.000136469701","0.000165458235","0.540888795068","","0.625000000000","0.018000000000","0.529827878048","","109.000000000000","189.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741007100134","0.0260000000","-0.0640000000","0.0212500000","-0.0687500000","1741007400248","0.0760000000","-0.1130000000","0.0713750000","-0.1176250000","1741007700257","0.0040000000","-0.0370000000","-0.0001250000","-0.0411250000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_3","USDJPY","1741006800000","LONG","120","1741006920000","1741006920138","1741006920282","EXCLUDED","FEATURE_UNAVAILABLE","150.8880000000","150.9080000000","5","-1.458199520872","2.386545941776","6.058415911033","0.511857507958","0.650360980517","1.000000000000","1.000000000000","-1.000000000000","1.000000000000","-1.000000000000","0.000288316713","0.000424218930","0.000331405660","0.000424218930","0.147058823529","0.883364312268","0.034689490317","0.083931595212","0.153142371568","0.000288316713","0.000160243770","0.000179607722","1.605257893638","","0.882812500000","0.020000000000","0.576543495368","","117.000000000000","144.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741007100134","-0.0190000000","-0.0210000000","-0.0240000000","-0.0260000000","1741007400248","0.0310000000","-0.0700000000","0.0261250000","-0.0748750000","1741007700257","-0.0410000000","0.0060000000","-0.0453750000","0.0016250000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_2","AUDUSD","1741006800000","SHORT","60","1741006860000","1741006860322","1741006860373","EXCLUDED","FEATURE_UNAVAILABLE","0.6221900000","0.6224100000","4","-0.250389900600","0.359094120624","0.235746800318","0.066826515580","0.008129278415","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000048209422","0.000000000000","0.000241070354","-0.000000000000","0.230769230770","0.647727272727","0.000086025814","0.000244875829","0.000455990058","0.000048209422","0.000094803533","0.000084834318","0.568277355622","","0.062500000000","0.000220000000","2.557371919013","","43.000000000000","51.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741007100339","-0.0003400000","-0.0001000000","-0.0003950000","-0.0001550000","1741007400599","-0.0003400000","-0.0001000000","-0.0003950000","-0.0001550000","1741007700257","-0.0003900000","-0.0000500000","-0.0004450000","-0.0001050000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_2","AUDUSD","1741006800000","SHORT","120","1741006920000","1741006920158","1741006920282","EXCLUDED","FEATURE_UNAVAILABLE","0.6222600000","0.6224800000","6","-2.083574799160","1.040397510306","0.988621274702","0.151547784044","0.045649830643","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000112479613","0.000265150756","0.000321403895","-0.000265150756","0.285714285715","0.679545454545","0.000087738255","0.000244875829","0.000455990058","0.000112479613","0.000082803061","0.000089282778","1.259813105401","","0.148437500000","0.000220000000","2.507458106979","","37.000000000000","124.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741007100339","-0.0002700000","-0.0001700000","-0.0003250000","-0.0002250000","1741007400599","-0.0002700000","-0.0001700000","-0.0003250000","-0.0002250000","1741007700257","-0.0003200000","-0.0001200000","-0.0003750000","-0.0001750000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_2","EURUSD","1741006800000","LONG","60","1741006860000","1741006860373","1741006860612","EXCLUDED","FEATURE_UNAVAILABLE","1.0441300000","1.0443100000","6","-0.477350524604","0.616145866355","1.875380578083","0.235171184296","0.246660966398","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000000000000","0.000095769846","0.000546011020","0.000095769846","0.322033898305","0.953654188948","0.000217050191","0.000549345061","0.000827373512","0.000000000000","0.000058410162","0.000138161366","0.000000000000","","0.289062500000","0.000180000000","0.829301273440","","64.000000000000","239.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741007100274","-0.0000300000","-0.0003300000","-0.0000750000","-0.0003750000","1741007400599","0.0002200000","-0.0005800000","0.0001750000","-0.0006250000","1741007700278","0.0005200000","-0.0008800000","0.0004750000","-0.0009250000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_2","EURUSD","1741006800000","LONG","120","1741006920000","1741006920074","1741006920282","EXCLUDED","FEATURE_UNAVAILABLE","1.0442200000","1.0444000000","3","-2.708950077448","0.927337360996","2.196287275242","0.238869071983","0.247588181585","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000095760675","0.000191530521","0.000450154928","0.000191530521","0.281437125749","0.969696969697","0.000217260892","0.000549345061","0.000827373512","0.000095760675","0.000072427677","0.000131347266","0.729064849220","","0.273437500000","0.000180000000","0.828497013200","","65.000000000000","208.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741007100274","-0.0001200000","-0.0002400000","-0.0001650000","-0.0002850000","1741007400599","0.0001300000","-0.0004900000","0.0000850000","-0.0005350000","1741007700278","0.0004300000","-0.0007900000","0.0003850000","-0.0008350000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_2","USDCAD","1741006800000","LONG","60","1741006860000","1741006860372","1741006860373","EXCLUDED","FEATURE_UNAVAILABLE","1.4426500000","1.4429300000","5","-0.453921248007","-0.930971732796","-1.501514667350","-0.238582203128","-0.159070439366","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000048515764","-0.000034654357","-0.000315310401","-0.000034654357","0.326164874552","0.193343898574","0.000149276683","0.000407320257","0.000732050019","0.000048515764","0.000037834352","0.000076344427","0.635485342806","","0.320312500000","0.000280000000","1.875711558817","","58.000000000000","1.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741007100529","-0.0003600000","-0.0001900000","-0.0004287500","-0.0002587500","1741007400322","-0.0001200000","-0.0004500000","-0.0001912500","-0.0005212500","1741007700347","-0.0004800000","-0.0000700000","-0.0005487500","-0.0001387500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_2","USDCAD","1741006800000","LONG","120","1741006920000","1741006920047","1741006920074","EXCLUDED","FEATURE_UNAVAILABLE","1.4424000000","1.4426800000","2","0.000000000000","-2.235900977508","-2.896904012789","-0.380708964262","-0.217493738739","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000180222020","-0.000242598999","-0.000408918589","-0.000242598999","0.385620915033","0.114104595880","0.000157185491","0.000407320257","0.000732050019","0.000180222020","0.000088168729","0.000086566003","2.081902988306","","0.679687500000","0.000280000000","1.781334888958","","52.000000000000","27.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741007100529","-0.0001100000","-0.0004400000","-0.0001787500","-0.0005087500","1741007400322","0.0001300000","-0.0007000000","0.0000587500","-0.0007712500","1741007700347","-0.0002300000","-0.0003200000","-0.0002987500","-0.0003887500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_3","USDCHF","1741006800000","LONG","60","1741006860000","1741006860259","1741006860373","EXCLUDED","FEATURE_UNAVAILABLE","0.9015700000","0.9017800000","2","0.000000000000","2.267720223918","3.749364150303","0.728444271821","0.452226517359","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000022180695","0.000177463274","0.000482551877","0.000177463274","0.341176470588","0.498293515358","0.000132803829","0.000335912228","0.000522357727","0.000022180695","0.000083519206","0.000117530912","0.188722222738","","0.617187500000","0.000210000000","1.581279710279","","48.000000000000","114.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741007100979","-0.0002300000","-0.0002200000","-0.0002862500","-0.0002762500","1741007400137","-0.0001900000","-0.0002600000","-0.0002462500","-0.0003162500","1741007700402","-0.0004300000","-0.0000100000","-0.0004850000","-0.0000650000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_3","USDCHF","1741006800000","LONG","120","1741006920000","1741006920098","1741006920282","EXCLUDED","FEATURE_UNAVAILABLE","0.9015300000","0.9017600000","4","-2.083574799160","1.911947558259","3.503641570053","0.737774992746","0.472603001330","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000033271965","0.000166376433","0.000349422486","0.000166376433","0.259259259259","0.488054607509","0.000128317841","0.000335912228","0.000522357727","0.000033271965","0.000084252161","0.000114989347","0.289348238937","","0.593750000000","0.000230000000","1.792424171739","","56.000000000000","184.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741007100979","-0.0002100000","-0.0002600000","-0.0002687500","-0.0003187500","1741007400137","-0.0001700000","-0.0003000000","-0.0002287500","-0.0003587500","1741007700402","-0.0004100000","-0.0000500000","-0.0004675000","-0.0001075000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_4","USDJPY","1741007700000","SHORT","60","1741007760000","1741007760243","1741007760813","EXCLUDED","FEATURE_UNAVAILABLE","150.8720000000","150.8930000000","4","-2.577426300065","-0.030801736290","3.170905753164","0.050550281936","0.428864997326","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","0.000059650844","-0.000420768754","0.000188906547","0.000420768754","0.125827814570","0.868959107807","0.031839022332","0.086048912056","0.151453630742","0.000059650844","0.000141871311","0.000130432493","0.457331163599","","0.210937500000","0.021000000000","0.659567991169","","99.000000000000","570.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741008000027","0.0110000000","-0.0510000000","0.0060000000","-0.0560000000","1741008300041","0.0050000000","-0.0460000000","-0.0001250000","-0.0511250000","1741008600206","0.0000000000","-0.0390000000","-0.0048750000","-0.0438750000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_4","USDJPY","1741007700000","SHORT","120","1741007820000","1741007820082","1741007820257","EXCLUDED","FEATURE_UNAVAILABLE","150.8970000000","150.9170000000","2","0.000000000000","0.680275407686","3.845492878208","0.032778311091","0.412838293242","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","0.000159051523","-0.000086142347","0.000059641357","0.000086142347","0.043478260869","0.891728624535","0.031350520736","0.086048912056","0.151453630742","0.000159051523","0.000137918956","0.000114705533","1.386607249956","","0.093750000000","0.020000000000","0.637947936117","","69.000000000000","175.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741008000027","0.0360000000","-0.0750000000","0.0311250000","-0.0798750000","1741008300041","0.0300000000","-0.0700000000","0.0250000000","-0.0750000000","1741008600206","0.0250000000","-0.0630000000","0.0202500000","-0.0677500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_3","AUDUSD","1741007700000","LONG","60","1741007760000","1741007760305","1741007760813","EXCLUDED","FEATURE_UNAVAILABLE","0.6222900000","0.6225100000","5","-1.928902189370","-0.150669065209","0.550333874332","0.183500531685","0.159458353505","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","-0.000112461542","-0.000016066709","0.000160681289","-0.000016066709","0.156250000000","0.693181818182","0.000079023176","0.000224862316","0.000442705054","0.000112461542","0.000082075599","0.000079251533","1.419045641966","","0.031250000000","0.000220000000","2.783993386873","","47.000000000000","508.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1741008000128","-0.0003300000","-0.0001100000","-0.0003850000","-0.0001650000","1741008300081","-0.0000800000","-0.0003600000","-0.0001350000","-0.0004150000","1741008600306","-0.0001400000","-0.0003000000","-0.0001950000","-0.0003550000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_3","AUDUSD","1741007700000","LONG","120","1741007820000","1741007820167","1741007820257","EXCLUDED","FEATURE_UNAVAILABLE","0.6223400000","0.6225500000","4","0.159699928215","0.382015642396","1.084720825823","0.100558891505","0.126946406111","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000072298158","-0.000064260641","0.000120499833","-0.000064260641","0.121951219512","0.713636363636","0.000078378664","0.000224862316","0.000442705054","0.000072298158","0.000069843682","0.000076064640","0.950483135860","","0.015625000000","0.000210000000","2.679300593708","","33.000000000000","90.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1741008000128","-0.0003700000","-0.0000600000","-0.0004237500","-0.0001137500","1741008300081","-0.0001200000","-0.0003100000","-0.0001737500","-0.0003637500","1741008600306","-0.0001800000","-0.0002500000","-0.0002337500","-0.0003037500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_4","GBPUSD","1741007700000","LONG","60","1741007760000","1741007760023","1741007760229","EXCLUDED","FEATURE_UNAVAILABLE","1.2649500000","1.2651500000","1","0.000000000000","0.863156686023","2.666471785660","0.252889693155","0.322308534521","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000094862410","0.000094862410","0.000221359623","0.000094862410","0.175000000000","0.984423676012","0.000218757041","0.000553135971","0.000897584441","0.000094862410","0.000099615871","0.000098531123","0.962765951510","","0.015625000000","0.000200000000","0.914256287397","","52.000000000000","206.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1741008000087","-0.0008100000","0.0004100000","-0.0008600000","0.0003600000","1741008300144","-0.0000100000","-0.0003900000","-0.0000600000","-0.0004400000","1741008600319","-0.0002200000","-0.0001800000","-0.0002700000","-0.0002300000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
