event_id,market_cluster_id,symbol,strategy,direction,entry_quote_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,barrier_05_result,barrier_05_msc,barrier_10_result,barrier_10_msc,barrier_20_result,barrier_20_msc,timeout_return,max_tolerable_cost,censored,schema_version
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,22,USDJPY,post_burst_continuation,SHORT,1741014872940,0.0,0.072,0,91967,REVERSAL_FIRST,1741014873146.0,REVERSAL_FIRST,1741014873146.0,REVERSAL_FIRST,1741014873146.0,-0.056,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741014870250_27,22,USDJPY,failed_shock_reversal,LONG,1741014872940,0.037,0.031,91967,6887,REVERSAL_FIRST,1741014873146.0,REVERSAL_FIRST,1741014873146.0,REVERSAL_FIRST,1741014873146.0,0.019,0.006,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,23,USDJPY,detection_time_continuation,LONG,1741015013250,0.0,0.073,0,117059,REVERSAL_FIRST,1741015013457.0,REVERSAL_FIRST,1741015013457.0,REVERSAL_FIRST,1741015013457.0,-0.072,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,23,USDJPY,post_burst_continuation,LONG,1741015014432,0.0,0.074,0,115877,REVERSAL_FIRST,1741015014852.0,REVERSAL_FIRST,1741015014852.0,REVERSAL_FIRST,1741015014852.0,-0.073,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015012750_28,23,USDJPY,failed_shock_reversal,SHORT,1741015018714,0.03,0.039,116450,9662,REVERSAL_FIRST,1741015019391.0,REVERSAL_FIRST,1741015019391.0,REVERSAL_FIRST,1741015019391.0,0.029,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,24,USDJPY,detection_time_continuation,SHORT,1741015034387,0.083,0.019,115144,1927,REVERSAL_FIRST,1741015036087.0,REVERSAL_FIRST,1741015036087.0,REVERSAL_FIRST,1741015036087.0,0.072,0.064,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,24,USDJPY,post_burst_continuation,SHORT,1741015036087,0.083,0.019,113444,227,REVERSAL_FIRST,1741015036314.0,REVERSAL_FIRST,1741015036314.0,REVERSAL_FIRST,1741015036314.0,0.072,0.064,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015032750_29,24,USDJPY,pullback_continuation,SHORT,1741015039192,0.073,0.029,110339,45408,REVERSAL_FIRST,1741015039423.0,REVERSAL_FIRST,1741015039423.0,REVERSAL_FIRST,1741015039423.0,0.062,0.044,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,25,USDJPY,detection_time_continuation,SHORT,1741015138490,0.069,0.05,114499,59628,REVERSAL_FIRST,1741015138697.0,REVERSAL_FIRST,1741015138697.0,REVERSAL_FIRST,1741015138697.0,0.06,0.019,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,25,USDJPY,post_burst_continuation,SHORT,1741015140157,0.069,0.05,112832,57961,REVERSAL_FIRST,1741015140377.0,REVERSAL_FIRST,1741015140377.0,REVERSAL_FIRST,1741015140377.0,0.06,0.019,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137500_30,25,USDJPY,pullback_continuation,SHORT,1741015145937,0.053,0.066,107052,52181,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,0.044,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137750_31,25,USDJPY,detection_time_continuation,SHORT,1741015138490,0.069,0.05,114499,59628,REVERSAL_FIRST,1741015138697.0,REVERSAL_FIRST,1741015138697.0,REVERSAL_FIRST,1741015138697.0,0.06,0.019,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137750_31,25,USDJPY,post_burst_continuation,SHORT,1741015140157,0.069,0.05,112832,57961,REVERSAL_FIRST,1741015140377.0,REVERSAL_FIRST,1741015140377.0,REVERSAL_FIRST,1741015140377.0,0.06,0.019,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015137750_31,25,USDJPY,pullback_continuation,SHORT,1741015145937,0.053,0.066,107052,52181,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,0.044,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015143750_32,26,USDJPY,detection_time_continuation,SHORT,1741015145937,0.053,0.066,107052,52181,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,0.03,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015143750_32,26,USDJPY,post_burst_continuation,SHORT,1741015145937,0.053,0.066,107052,52181,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,REVERSAL_FIRST,1741015146210.0,0.03,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015143750_32,26,USDJPY,failed_shock_reversal,LONG,1741015154477,0.013,0.105,43641,98512,REVERSAL_FIRST,1741015154982.0,REVERSAL_FIRST,1741015154982.0,REVERSAL_FIRST,1741015154982.0,-0.082,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015188250_33,27,USDJPY,detection_time_continuation,LONG,1741015190112,0.0,0.123,0,62877,REVERSAL_FIRST,1741015190318.0,REVERSAL_FIRST,1741015190318.0,REVERSAL_FIRST,1741015190318.0,-0.098,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015188250_33,27,USDJPY,post_burst_continuation,LONG,1741015190112,0.0,0.123,0,62877,REVERSAL_FIRST,1741015190318.0,REVERSAL_FIRST,1741015190318.0,REVERSAL_FIRST,1741015190318.0,-0.098,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015188250_33,27,USDJPY,failed_shock_reversal,SHORT,1741015190112,0.091,0.028,62877,8006,REVERSAL_FIRST,1741015190318.0,REVERSAL_FIRST,1741015190318.0,REVERSAL_FIRST,1741015190318.0,0.064,0.063,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015205000_34,28,USDJPY,detection_time_continuation,SHORT,1741015207399,0.048,0.032,45590,12461,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,0.018,0.016,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015205000_34,28,USDJPY,post_burst_continuation,SHORT,1741015207399,0.048,0.032,45590,12461,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,0.018,0.016,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015205250_35,28,USDJPY,detection_time_continuation,SHORT,1741015207399,0.048,0.032,45590,12461,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,0.018,0.016,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015205250_35,28,USDJPY,post_burst_continuation,SHORT,1741015207399,0.048,0.032,45590,12461,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,REVERSAL_FIRST,1741015207668.0,0.018,0.016,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015247250_36,29,USDJPY,detection_time_continuation,SHORT,1741015250316,0.012,0.078,2673,106506,REVERSAL_FIRST,1741015250524.0,REVERSAL_FIRST,1741015250524.0,REVERSAL_FIRST,1741015250524.0,-0.066,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015247250_36,29,USDJPY,post_burst_continuation,SHORT,1741015250316,0.012,0.078,2673,106506,REVERSAL_FIRST,1741015250524.0,REVERSAL_FIRST,1741015250524.0,REVERSAL_FIRST,1741015250524.0,-0.066,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015247250_36,29,USDJPY,failed_shock_reversal,LONG,1741015250316,0.041,0.045,106506,2673,REVERSAL_FIRST,1741015250524.0,REVERSAL_FIRST,1741015250524.0,REVERSAL_FIRST,1741015250524.0,0.029,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015356500_37,30,USDJPY,detection_time_continuation,LONG,1741015357312,0.007,0.039,119636,5545,REVERSAL_FIRST,1741015357522.0,REVERSAL_FIRST,1741015357522.0,REVERSAL_FIRST,1741015357522.0,0.007,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015356500_37,30,USDJPY,post_burst_continuation,LONG,1741015358002,0.005,0.041,118946,4855,REVERSAL_FIRST,1741015358206.0,REVERSAL_FIRST,1741015358206.0,REVERSAL_FIRST,1741015358206.0,0.005,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015356500_37,30,USDJPY,failed_shock_reversal,SHORT,1741015358946,0.0,0.049,0,118002,REVERSAL_FIRST,1741015359409.0,REVERSAL_FIRST,1741015359409.0,REVERSAL_FIRST,1741015359409.0,-0.049,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015358750_38,31,USDJPY,detection_time_continuation,SHORT,1741015359409,0.0,0.054,0,120119,REVERSAL_FIRST,1741015359620.0,REVERSAL_FIRST,1741015359620.0,REVERSAL_FIRST,1741015359620.0,-0.054,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015358750_38,31,USDJPY,post_burst_continuation,SHORT,1741015360987,0.0,0.062,0,118541,REVERSAL_FIRST,1741015361486.0,REVERSAL_FIRST,1741015361486.0,REVERSAL_FIRST,1741015361486.0,-0.062,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015358750_38,31,USDJPY,failed_shock_reversal,LONG,1741015373866,0.018,0.019,105420,1359,REVERSAL_FIRST,1741015374295.0,REVERSAL_FIRST,1741015374295.0,REVERSAL_FIRST,1741015374295.0,0.018,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,detection_time_continuation,SHORT,1741015605832,0.043,0.029,117390,50326,REVERSAL_FIRST,1741015606058.0,REVERSAL_FIRST,1741015606058.0,REVERSAL_FIRST,1741015606058.0,0.041,0.014,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,post_burst_continuation,SHORT,1741015605832,0.043,0.029,117390,50326,REVERSAL_FIRST,1741015606058.0,REVERSAL_FIRST,1741015606058.0,REVERSAL_FIRST,1741015606058.0,0.041,0.014,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39,32,USDJPY,failed_shock_reversal,LONG,1741015606285,0.0,0.079,0,116937,REVERSAL_FIRST,1741015607090.0,REVERSAL_FIRST,1741015607090.0,REVERSAL_FIRST,1741015607090.0,-0.076,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015656750_40,33,USDJPY,detection_time_continuation,LONG,1741015657575,0.0,0.101,0,85111,REVERSAL_FIRST,1741015657783.0,REVERSAL_FIRST,1741015657783.0,REVERSAL_FIRST,1741015657783.0,-0.076,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015656750_40,33,USDJPY,post_burst_continuation,LONG,1741015657575,0.0,0.101,0,85111,REVERSAL_FIRST,1741015657783.0,REVERSAL_FIRST,1741015657783.0,REVERSAL_FIRST,1741015657783.0,-0.076,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015656750_40,33,USDJPY,failed_shock_reversal,SHORT,1741015660290,0.059,0.019,82396,262,REVERSAL_FIRST,1741015660552.0,REVERSAL_FIRST,1741015660552.0,REVERSAL_FIRST,1741015660552.0,0.035,0.04,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016050750_41,34,USDJPY,detection_time_continuation,SHORT,1741016051525,0.0,0.071,0,95791,REVERSAL_FIRST,1741016052035.0,REVERSAL_FIRST,1741016052035.0,REVERSAL_FIRST,1741016052035.0,-0.053,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016050750_41,34,USDJPY,post_burst_continuation,SHORT,1741016055616,0.0,0.071,0,91700,REVERSAL_FIRST,1741016056095.0,REVERSAL_FIRST,1741016056095.0,REVERSAL_FIRST,1741016056095.0,-0.053,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016050750_41,34,USDJPY,failed_shock_reversal,LONG,1741016061055,0.037,0.018,86261,488,REVERSAL_FIRST,1741016061328.0,REVERSAL_FIRST,1741016061328.0,REVERSAL_FIRST,1741016061328.0,0.019,0.019,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016051000_42,34,USDJPY,detection_time_continuation,SHORT,1741016051525,0.0,0.071,0,95791,REVERSAL_FIRST,1741016052035.0,REVERSAL_FIRST,1741016052035.0,REVERSAL_FIRST,1741016052035.0,-0.053,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016051000_42,34,USDJPY,post_burst_continuation,SHORT,1741016055616,0.0,0.071,0,91700,REVERSAL_FIRST,1741016056095.0,REVERSAL_FIRST,1741016056095.0,REVERSAL_FIRST,1741016056095.0,-0.053,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016051000_42,34,USDJPY,failed_shock_reversal,LONG,1741016061055,0.037,0.018,86261,488,REVERSAL_FIRST,1741016061328.0,REVERSAL_FIRST,1741016061328.0,REVERSAL_FIRST,1741016061328.0,0.019,0.019,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016191500_43,35,USDJPY,detection_time_continuation,LONG,1741016192388,0.0,0.028,0,65473,REVERSAL_FIRST,1741016192681.0,REVERSAL_FIRST,1741016192681.0,REVERSAL_FIRST,1741016192681.0,-0.009,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016191500_43,35,USDJPY,post_burst_continuation,LONG,1741016195449,0.0,0.028,0,62412,REVERSAL_FIRST,1741016195682.0,REVERSAL_FIRST,1741016195682.0,REVERSAL_FIRST,1741016195682.0,-0.009,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016191500_43,35,USDJPY,failed_shock_reversal,SHORT,1741016197754,0.002,0.024,59890,48164,REVERSAL_FIRST,1741016198020.0,REVERSAL_FIRST,1741016198020.0,REVERSAL_FIRST,1741016198020.0,-0.015,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016211500_44,36,USDJPY,detection_time_continuation,SHORT,1741016216432,0.0,0.034,0,96410,REVERSAL_FIRST,1741016216676.0,REVERSAL_FIRST,1741016216676.0,REVERSAL_FIRST,1741016216676.0,-0.021,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016211500_44,36,USDJPY,post_burst_continuation,SHORT,1741016216432,0.0,0.034,0,96410,REVERSAL_FIRST,1741016216676.0,REVERSAL_FIRST,1741016216676.0,REVERSAL_FIRST,1741016216676.0,-0.021,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016211500_44,36,USDJPY,failed_shock_reversal,LONG,1741016216432,0.0,0.033,0,41429,REVERSAL_FIRST,1741016216676.0,REVERSAL_FIRST,1741016216676.0,REVERSAL_FIRST,1741016216676.0,-0.014,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016313250_45,37,USDJPY,detection_time_continuation,LONG,1741016316853,0.0,0.073,0,94825,REVERSAL_FIRST,1741016317095.0,REVERSAL_FIRST,1741016317095.0,REVERSAL_FIRST,1741016317095.0,-0.054,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016313250_45,37,USDJPY,post_burst_continuation,LONG,1741016316853,0.0,0.073,0,94825,REVERSAL_FIRST,1741016317095.0,REVERSAL_FIRST,1741016317095.0,REVERSAL_FIRST,1741016317095.0,-0.054,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016313250_45,37,USDJPY,failed_shock_reversal,SHORT,1741016316853,0.037,0.021,94825,1787,REVERSAL_FIRST,1741016317095.0,REVERSAL_FIRST,1741016317095.0,REVERSAL_FIRST,1741016317095.0,0.016,0.016,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016524750_46,38,USDJPY,detection_time_continuation,SHORT,1741016525095,0.0,0.063,0,94524,REVERSAL_FIRST,1741016525299.0,REVERSAL_FIRST,1741016525299.0,REVERSAL_FIRST,1741016525299.0,-0.027,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016524750_46,38,USDJPY,post_burst_continuation,SHORT,1741016527341,0.0,0.067,0,92278,REVERSAL_FIRST,1741016527797.0,REVERSAL_FIRST,1741016527797.0,REVERSAL_FIRST,1741016527797.0,-0.031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016524750_46,38,USDJPY,pullback_continuation,SHORT,1741016535968,0.0,0.065,0,83651,REVERSAL_FIRST,1741016536794.0,REVERSAL_FIRST,1741016536794.0,REVERSAL_FIRST,1741016536794.0,-0.029,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47,39,USDJPY,detection_time_continuation,LONG,1741016712778,0.0,0.044,0,47916,REVERSAL_FIRST,1741016713471.0,REVERSAL_FIRST,1741016713471.0,REVERSAL_FIRST,1741016713471.0,-0.026,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47,39,USDJPY,post_burst_continuation,LONG,1741016716409,0.0,0.043,0,44285,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,-0.025,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47,39,USDJPY,failed_shock_reversal,SHORT,1741016716409,0.007,0.027,85900,3024,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,-0.012,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016712750_48,39,USDJPY,detection_time_continuation,LONG,1741016716409,0.0,0.043,0,44285,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,-0.025,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016712750_48,39,USDJPY,post_burst_continuation,LONG,1741016716409,0.0,0.043,0,44285,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,-0.025,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741016712750_48,39,USDJPY,failed_shock_reversal,SHORT,1741016716409,0.007,0.027,85900,3024,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,REVERSAL_FIRST,1741016716946.0,-0.012,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016960750_49,40,USDJPY,detection_time_continuation,SHORT,1741016965462,0.032,0.054,92836,41200,REVERSAL_FIRST,1741016966226.0,REVERSAL_FIRST,1741016966226.0,REVERSAL_FIRST,1741016966226.0,0.012,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016960750_49,40,USDJPY,post_burst_continuation,SHORT,1741016965462,0.032,0.054,92836,41200,REVERSAL_FIRST,1741016966226.0,REVERSAL_FIRST,1741016966226.0,REVERSAL_FIRST,1741016966226.0,0.012,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017127000_50,41,USDJPY,detection_time_continuation,SHORT,1741017127958,0.0,0.055,0,76850,REVERSAL_FIRST,1741017128430.0,REVERSAL_FIRST,1741017128430.0,REVERSAL_FIRST,1741017128430.0,-0.038,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017127000_50,41,USDJPY,post_burst_continuation,SHORT,1741017127958,0.0,0.055,0,76850,REVERSAL_FIRST,1741017128430.0,REVERSAL_FIRST,1741017128430.0,REVERSAL_FIRST,1741017128430.0,-0.038,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017127000_50,41,USDJPY,failed_shock_reversal,LONG,1741017128752,0.009,0.04,76056,40848,REVERSAL_FIRST,1741017129009.0,REVERSAL_FIRST,1741017129009.0,REVERSAL_FIRST,1741017129009.0,-0.006,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017467750_51,42,USDJPY,detection_time_continuation,SHORT,1741017470003,0.006,0.044,15659,73121,REVERSAL_FIRST,1741017470205.0,REVERSAL_FIRST,1741017470205.0,REVERSAL_FIRST,1741017470205.0,-0.013,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017467750_51,42,USDJPY,post_burst_continuation,SHORT,1741017470896,0.006,0.044,14766,72228,REVERSAL_FIRST,1741017471147.0,REVERSAL_FIRST,1741017471147.0,REVERSAL_FIRST,1741017471147.0,-0.013,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017467750_51,42,USDJPY,pullback_continuation,SHORT,1741017472695,0.0,0.053,0,70429,REVERSAL_FIRST,1741017472943.0,REVERSAL_FIRST,1741017472943.0,REVERSAL_FIRST,1741017472943.0,-0.022,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017484500_52,43,USDJPY,detection_time_continuation,SHORT,1741017485435,0.0,0.067,0,57689,REVERSAL_FIRST,1741017485662.0,REVERSAL_FIRST,1741017485662.0,REVERSAL_FIRST,1741017485662.0,-0.009,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741017484500_52,43,USDJPY,post_burst_continuation,SHORT,1741017485435,0.0,0.067,0,57689,REVERSAL_FIRST,1741017485662.0,REVERSAL_FIRST,1741017485662.0,REVERSAL_FIRST,1741017485662.0,-0.009,0.0,False,tickshock-state-conditioned-response-v1
