episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_5","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743695978000_308","195","USDCHF","LONG","1743695978000","1743695978329","0.8590700000","0.8593000000","0.8591850000","0.0000150000","3.8011515799","0.000370611920","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1743695978000","0.0012100000","0.0006750000","118277","892743","17","1743695978612","0.001197924886","1526","0.0002373198","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_30","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743696907750_327","202","USDJPY","SHORT","1743696907750","1743696908122","145.5860000000","145.6050000000","145.5955000000","0.0350000000","2.7240488620","0.000303834370","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","7","1","6","4.6470910981","1743697806750","0.0675000000","0.2455000000","590481","899488","63","1743696912645","0.001343136984","2424","0.0172929043","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_2","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743697413750_329","203","USDCAD","LONG","1743697413750","1743697413890","1.4057600000","1.4059900000","1.4058750000","0.0002300000","2.8077951116","0.000431591871","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","4","3","1","3.5734551602","1743697875500","0.0018300000","0.0005850000","456620","106613","40","1743697415096","0.001190972834","2330","0.0002356695","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_31","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743697952000_342","209","USDJPY","LONG","1743697952000","1743697952308","145.8720000000","145.8920000000","145.8820000000","0.0340000000","2.9806313737","0.000410816686","10","AVAILABLE","CLEAN_CONTINUATION","true","false","24","19","5","3.4826974300","1743698763250","0.2070000000","0.1515000000","156209","805050","14","1743697952907","0.001745276463","2816","0.0193309659","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_10","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743698007250_350","212","GBPUSD","SHORT","1743698007250","1743698007475","1.3154300000","1.3156300000","1.3155300000","0.0000800000","3.1315685448","0.000262713700","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","3","0","3","3.4978345621","1743698864750","0.0002200000","0.0012300000","6788","298459","14","1743698008311","0.000982034708","1916","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_3","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743698703500_364","221","USDCAD","SHORT","1743698703500","1743698703662","1.4043600000","1.4046000000","1.4044800000","0.0000900000","2.6422819488","0.000275092622","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","8","3","5","20.4048176831","1743699603750","0.0014200000","0.0011600000","896968","697558","28","1743698958591","0.001622109481","2087","0.0002375803","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_32","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743698952250_373","226","USDJPY","SHORT","1743698952250","1743698952756","145.7000000000","145.7200000000","145.7100000000","0.0255000000","2.4980601961","0.000351363894","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","64","36","28","27.4485569157","1743699782750","0.5190000000","0.1265000000","664628","401642","15","1743698955277","0.002271517346","2748","0.0198271470","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_6","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743698990000_376","228","USDCHF","LONG","1743698990000","1743698990447","0.8568200000","0.8570600000","0.8569400000","0.0000100000","4.9537878276","0.000285697171","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","25","12","13","14.6524015772","1743699656000","0.0007100000","0.0011950000","412285","651299","53","1743699005037","0.001827880085","1802","0.0002514317","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_11","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1743699495250_388","236","GBPUSD","SHORT","1743699495250","1743699495437","1.3148800000","1.3150800000","1.3149800000","0.0003000000","3.8871061588","0.000436669851","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","9","3","6","14.3211747931","1743699602750","0.0002500000","0.0021700000","370995","145686","23","1743699496042","0.001624538298","2370","0.0002136751","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_33","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743699976250_491","262","USDJPY","LONG","1743699976250","1743699976830","145.4820000000","145.5010000000","145.4915000000","0.0010000000","3.9989519278","0.000748570564","10","AVAILABLE","CLEAN_CONTINUATION","true","false","9","7","2","5.7836561183","1743700622250","0.3600000000","0.0605000000","724152","67189","47","1743699976729","0.001692781601","2565","0.0183762183","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_7","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743700622000_499","266","USDCHF","LONG","1743700622000","1743700622292","0.8568800000","0.8571400000","0.8570100000","0.0001200000","4.3848831053","0.000423148456","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","7","4","3","5.6369764600","1743701354500","0.0008050000","0.0012600000","729226","315446","11","1743700623178","0.001306001879","1680","0.0002520952","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_34","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743701059500_503","267","USDJPY","LONG","1743701059500","1743701059875","145.7190000000","145.7360000000","145.7275000000","0.0005000000","4.7298659520","0.000558603951","10","AVAILABLE","CLEAN_CONTINUATION","true","false","4","2","2","4.1112126458","1743701834000","0.1870000000","0.2105000000","531368","833600","11","1743701501395","0.001499407564","2572","0.0174968896","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_4","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743701580250_513","274","USDCAD","LONG","1743701580250","1743701581188","1.4043600000","1.4045700000","1.4044650000","0.0000800000","3.1655183732","0.000377095505","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1743701580250","0.0005650000","0.0009400000","95980","714487","30","1743701581717","0.000829014421","1652","0.0002325363","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_8","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743702075250_516","277","USDCHF","LONG","1743702075250","1743702076060","0.8552500000","0.8555000000","0.8553750000","0.0000250000","2.6555135864","0.000356010203","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1743702075250","0.0009650000","0.0006350000","883342","354584","29","1743702078018","0.000993716021","1493","0.0002441460","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_35","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743702209500_517","278","USDJPY","LONG","1743702209500","1743702210364","145.4600000000","145.4770000000","145.4685000000","0.0005000000","4.4933776117","0.000442092041","10","AVAILABLE","CLEAN_CONTINUATION","true","false","2","0","2","4.7864801011","1743702918500","0.0765000000","0.1500000000","337241","650350","53","1743702258644","0.001324867974","2390","0.0179334728","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_36","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743703581750_522","281","USDJPY","LONG","1743703581750","1743703582990","145.5250000000","145.5440000000","145.5345000000","0.0010000000","4.1878699030","0.000246559124","10","AVAILABLE","CLEAN_CONTINUATION","true","false","4","3","1","4.4296347359","1743704221750","0.3675000000","0.1715000000","848635","177745","7","1743703584668","0.001329775304","2385","0.0179823899","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_5","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743703673000_523","282","USDCAD","SHORT","1743703673000","1743703673633","1.4036200000","1.4038600000","1.4037400000","0.0000000000","2.9797749388","0.000200987293","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1743703673000","0.0009600000","0.0011650000","235487","800170","5","1743703681178","0.000772513999","1777","0.0002385481","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_12","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743703948500_524","283","GBPUSD","SHORT","1743703948500","1743703948598","1.3145400000","1.3147400000","1.3146400000","0.0000200000","2.4206838734","0.000216893218","10","AVAILABLE","CLEAN_CONTINUATION","true","false","4","2","2","3.1320407530","1743704765250","0.0021900000","0.0003200000","867124","32661","13","1743703949588","0.000885357041","1856","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_3","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743704492000_531","287","EURUSD","LONG","1743704492000","1743704492346","1.1076400000","1.1078200000","1.1077300000","0.0000600000","3.2638220517","0.000302173955","10","AVAILABLE","CLEAN_CONTINUATION","true","false","7","3","4","3.3544219755","1743705215250","0.0002100000","0.0024300000","56839","831283","9","1743704513368","0.001181658784","1771","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_37","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743704614500_534","289","USDJPY","LONG","1743704614500","1743704614869","145.9300000000","145.9500000000","145.9400000000","0.0020000000","5.5494624344","0.000275588198","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","16","12","4","8.0498973795","1743705315500","0.1890000000","0.0810000000","872022","409721","79","1743704623881","0.001501782383","2353","0.0186884828","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_9","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743704763500_537","290","USDCHF","LONG","1743704763500","1743704763756","0.8584100000","0.8586700000","0.8585400000","0.0001300000","4.5707332438","0.000164212720","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","7","5","2","4.6985867484","1743705656000","0.0014200000","0.0004850000","870146","270575","52","1743704770903","0.001160028001","1556","0.0002461440","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_6","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743705005500_555","296","USDCAD","SHORT","1743705005500","1743705005934","1.4038400000","1.4040500000","1.4039450000","0.0000300000","2.3680520998","0.000244446832","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","15","2","13","5.1988907694","1743705899250","0.0006200000","0.0036100000","90213","646122","14","1743705011872","0.001307341691","1895","0.0002426491","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_13","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743705119000_557","298","GBPUSD","SHORT","1743705119000","1743705119434","1.3122800000","1.3124800000","1.3123800000","0.0000100000","3.4514630140","0.000161675364","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","8","5","3","4.6572596198","1743705903250","0.0018400000","0.0004100000","726072","29803","1","1743705202110","0.000931215605","1932","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_4","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743705464000_567","304","EURUSD","LONG","1743705464000","1743705464327","1.1055200000","1.1057000000","1.1056100000","0.0001200000","2.6635934539","0.000244166559","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","7","4","3","4.9439647565","1743705782500","0.0005100000","0.0015000000","1710","454559","2","1743705464327","0.001232296037","1792","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_38","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743705773500_597","316","USDJPY","LONG","1743705773500","1743705773600","146.2080000000","146.2240000000","146.2160000000","0.0010000000","3.0054933957","0.000410807504","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","7","3","4","4.8020438945","1743706509000","0.0410000000","0.2990000000","35098","559386","13","1743705773935","0.001218380803","2258","0.0170168291","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_7","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743705985500_603","321","USDCAD","SHORT","1743705985500","1743705986262","1.4063600000","1.4066000000","1.4064800000","0.0000900000","2.5716906135","0.000562752428","10","AVAILABLE","CLEAN_CONTINUATION","true","false","1","1","0","3.1983709934","1743706062250","0.0007050000","0.0007400000","876296","256782","16","1743705990633","0.000922395359","1685","0.0002307774","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_10","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743706020500_606","323","USDCHF","LONG","1743706020500","1743706021083","0.8590600000","0.8592900000","0.8591750000","0.0000100000","2.8304073036","0.000265325543","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","5","4","1","3.0906926339","1743706835000","0.0002500000","0.0006800000","150756","396412","26","1743706021725","0.000923934186","1371","0.0002395040","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_5","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743706553000_611","327","EURUSD","SHORT","1743706553000","1743706554354","1.1052000000","1.1053800000","1.1052900000","0.0000500000","2.1305660494","0.000225170086","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","2.2642767935","1743707238500","0.0008900000","0.0005600000","800696","55877","28","1743706554354","0.000889010981","1349","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_39","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743706848000_617","332","USDJPY","LONG","1743706848000","1743706848108","146.1220000000","146.1410000000","146.1315000000","0.0070000000","5.0532870722","0.000426708031","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","3","2","1","4.3229497753","1743707611500","0.1630000000","0.0990000000","676604","235848","39","1743706869821","0.001254103238","2295","0.0189015251","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_14","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743707238500_620","333","GBPUSD","SHORT","1743707238500","1743707239387","1.3109500000","1.3111500000","1.3110500000","0.0000200000","2.3391397926","0.000170372732","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","2","1","1","2.9601106752","1743707589750","0.0006300000","0.0011100000","94403","713518","16","1743707239892","0.000683217748","1560","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_11","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743708536500_625","338","USDCHF","LONG","1743708536500","1743708539300","0.8600900000","0.8603200000","0.8602050000","0.0000250000","2.9532218713","0.000197733494","10","AVAILABLE","CLEAN_CONTINUATION","true","false","2","0","2","3.7863422248","1743709164750","0.0004000000","0.0006950000","877134","429484","8","1743708622317","0.000836092612","1117","0.0002360788","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_40","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1743708645750_626","339","USDJPY","LONG","1743708645750","1743708646450","146.3650000000","146.3860000000","146.3755000000","0.0120000000","3.5509795475","0.000208504216","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","2","1","1","4.3396622161","1743708929500","0.0270000000","0.2250000000","134837","374378","20","1743708654223","0.001187393531","2393","0.0190020894","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_15","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743708805000_628","341","GBPUSD","LONG","1743708805000","1743708805133","1.3107900000","1.3109900000","1.3108900000","0.0000200000","2.5384968093","0.000162936100","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1743708805000","0.0006100000","0.0003600000","454105","899018","25","1743708805309","0.000623321048","1420","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
