"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"C","abc_completion_reentry_only","2025.02.27 07:00:00","2025.02.27 10:23:05","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi","micro_bos","target_blocked","3.5454","0.5512","0.4129","valid_abc","false","3","3","2025.02.27 03:00:00","2025.02.27 06:00:00","1.5299","1.5299","149.09200000","149.44300000","149.44300000","148.60000000","0.35100000","-1.0000","-23.49","0.00","0.00","-23.49","0.100","1.400","13","0.30292857","18.00","1.3765","DEAL_REASON_SL","473"
"C","abc_completion_reentry_only","2025.02.27 03:00:00","2025.02.27 10:23:10","abc_completion_reentry_only","GBPJPY","LONG","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","ma_reclaim","other","2.1439","0.7485","0.1996","valid_abc","false","3","5","2025.02.26 21:00:00","2025.02.27 00:00:00","2.5081","2.5081","188.91500000","189.43700000","188.54300000","189.43600000","0.37200000","1.4032","31.44","0.00","0.00","31.44","0.090","1.400","29","0.39321429","38.00","1.2754","DEAL_REASON_TP","471"
"C","abc_completion_reentry_only","2025.02.27 13:45:00","2025.02.27 14:26:41","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi","ma_reclaim","other","3.5454","0.5512","0.4129","valid_abc","false","3","9","2025.02.27 03:00:00","2025.02.27 06:00:00","11.5189","11.5189","149.77600000","149.62700000","149.88200000","149.62800000","0.10600000","1.4057","33.86","0.00","0.00","33.86","0.340","1.400","2","0.30292857","16.00","1.4500","DEAL_REASON_TP","476"
"C","abc_completion_reentry_only","2025.02.27 14:30:00","2025.02.27 15:30:00","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi","micro_bos","other","3.5454","0.5512","0.4129","valid_abc","false","3","10","2025.02.27 03:00:00","2025.02.27 06:00:00","10.1887","10.1887","149.63500000","149.48700000","149.74100000","149.48700000","0.10600000","1.3962","33.66","0.00","0.00","33.66","0.340","1.400","4","0.30292857","19.00","1.4500","DEAL_REASON_TP","479"
"C","abc_completion_reentry_only","2025.02.27 13:45:00","2025.02.27 15:46:31","abc_completion_reentry_only","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","none","ma_reclaim","other","3.7184","0.6139","0.0726","valid_abc","false","3","4","2025.02.26 16:00:00","2025.02.27 04:00:00","6.3194","6.3194","189.80300000","189.43200000","190.06600000","189.43500000","0.26300000","1.4106","32.26","0.00","0.00","32.26","0.130","1.400","8","0.75085714","38.00","1.3000","DEAL_REASON_TP","477"
"C","abc_completion_reentry_only","2025.02.27 15:15:00","2025.02.27 17:00:31","abc_completion_reentry_only","AUDJPY","SHORT","AUD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","micro_bos","other","3.5797","0.9484","0.6554","valid_abc","false","3","3","2025.02.27 11:00:00","2025.02.27 14:00:00","1.0417","1.0417","94.12600000","93.55200000","94.53400000","93.55400000","0.40800000","1.4069","30.72","0.00","0.00","30.72","0.080","1.400","7","0.21650000","28.00","1.0021","DEAL_REASON_TP","480"
"C","abc_completion_reentry_only","2025.02.27 18:30:00","2025.02.28 02:30:00","abc_completion_reentry_only","AUDJPY","SHORT","AUD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_rsi_macd","ma_reclaim","other","3.5797","0.9484","0.6554","valid_abc","false","3","6","2025.02.27 11:00:00","2025.02.27 14:00:00","0.2582","0.2582","93.77100000","93.18100000","94.53400000","92.70200000","0.76300000","0.7733","15.79","0.00","-0.35","15.44","0.040","1.400","32","0.21650000","28.00","0.9629","DEAL_REASON_EXPERT","484"
"C","abc_completion_reentry_only","2025.02.28 08:00:00","2025.02.28 15:33:35","abc_completion_reentry_only","USDJPY","LONG","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bearish_rsi","micro_bos","other","3.2127","0.7098","0.3946","valid_abc","false","3","3","2025.02.28 04:00:00","2025.02.28 07:00:00","0.3913","0.3913","149.83900000","150.96900000","149.03400000","150.96700000","0.80500000","1.4037","29.94","0.00","0.00","29.94","0.040","1.400","30","0.38285714","18.00","1.3196","DEAL_REASON_TP","486"
"C","abc_completion_reentry_only","2025.02.28 16:30:00","2025.02.28 16:33:36","abc_completion_reentry_only","EURJPY","SHORT","EUR","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","ma_reclaim","other","3.6442","0.7040","0.5926","valid_abc","false","3","5","2025.02.28 10:00:00","2025.02.28 13:00:00","13.8652","13.8652","156.73700000","156.53400000","156.87800000","156.54000000","0.14100000","1.4397","35.10","0.00","0.00","35.10","0.260","1.400","0","0.40228571","30.00","1.3000","DEAL_REASON_TP","489"
"C","abc_completion_reentry_only","2025.02.28 16:45:00","2025.02.28 16:59:34","abc_completion_reentry_only","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","ma_reclaim","fib_not_aligned","2.5890","0.8165","0.3723","valid_abc","false","3","5","2025.02.28 10:00:00","2025.02.28 13:00:00","8.2358","8.2358","189.69100000","189.94000000","189.93700000","189.34700000","0.24600000","-1.0122","-24.79","0.00","0.00","-24.79","0.150","1.400","0","0.47778571","40.00","0.9500","DEAL_REASON_SL","491"
"C","abc_completion_reentry_only","2025.02.28 16:30:00","2025.02.28 17:14:34","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","ma_reclaim","fib_not_aligned","2.9859","0.9184","0.2068","valid_abc","false","3","5","2025.02.27 16:00:00","2025.02.28 04:00:00","8.9363","8.9363","150.55700000","150.77300000","150.76100000","150.27100000","0.20400000","-1.0588","-25.79","0.00","0.00","-25.79","0.180","1.400","2","0.58307143","17.00","0.9500","DEAL_REASON_SL","488"
"C","abc_completion_reentry_only","2025.02.28 18:00:00","2025.02.28 18:03:04","abc_completion_reentry_only","EURJPY","SHORT","EUR","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","ma_reclaim","no_follow_through","3.6442","0.7040","0.5926","valid_abc","false","3","7","2025.02.28 10:00:00","2025.02.28 13:00:00","13.5957","13.5957","156.69900000","156.84000000","156.84000000","156.50200000","0.14100000","-1.0000","-24.31","0.00","0.00","-24.31","0.260","1.400","0","0.40228571","31.00","1.3000","DEAL_REASON_SL","496"
"C","abc_completion_reentry_only","2025.02.28 18:00:00","2025.02.28 18:15:59","abc_completion_reentry_only","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","ma_reclaim","other","2.5890","0.8165","0.3723","valid_abc","false","3","7","2025.02.28 10:00:00","2025.02.28 13:00:00","9.7678","9.7678","189.72600000","189.42800000","189.93700000","189.43100000","0.21100000","1.4123","33.67","0.00","0.00","33.67","0.170","1.400","1","0.47778571","38.00","0.9500","DEAL_REASON_TP","495"
"C","abc_completion_reentry_only","2025.02.28 18:00:00","2025.02.28 18:16:33","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","ma_reclaim","other","2.9859","0.9184","0.2068","valid_abc","false","3","5","2025.02.27 16:00:00","2025.02.28 04:00:00","9.5196","9.5196","150.67600000","150.38900000","150.88000000","150.39000000","0.20400000","1.4069","34.35","0.00","0.00","34.35","0.180","1.400","1","0.58307143","18.00","0.9500","DEAL_REASON_TP","494"
"C","abc_completion_reentry_only","2025.02.28 18:30:00","2025.02.28 18:39:34","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","candle_reversal","fib_not_aligned","2.9859","0.9184","0.2068","valid_abc","false","3","5","2025.02.27 16:00:00","2025.02.28 04:00:00","7.7255","7.7255","150.31000000","150.51400000","150.51400000","150.02400000","0.20400000","-1.0000","-24.40","0.00","0.00","-24.40","0.180","1.400","0","0.58307143","16.00","0.9500","DEAL_REASON_SL","501"
"C","abc_completion_reentry_only","2025.02.28 18:15:00","2025.02.28 20:16:21","abc_completion_reentry_only","EURJPY","SHORT","EUR","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","candle_reversal","other","3.6442","0.7040","0.5926","valid_abc","false","3","7","2025.02.28 10:00:00","2025.02.28 13:00:00","6.3935","6.3935","156.55300000","156.14800000","156.83000000","156.16500000","0.27700000","1.4621","35.03","0.00","0.00","35.03","0.130","1.400","8","0.40228571","30.00","1.3000","DEAL_REASON_TP","498"
"C","abc_completion_reentry_only","2025.02.28 19:15:00","2025.03.03 00:01:00","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","ma_reclaim","fib_not_aligned","2.9859","0.9184","0.2068","valid_abc","false","3","5","2025.02.27 16:00:00","2025.02.28 04:00:00","8.6029","8.6029","150.48900000","150.82800000","150.69300000","150.20300000","0.20400000","-1.6618","-40.46","0.00","-2.11","-42.57","0.180","1.400","19","0.58307143","19.00","0.9500","DEAL_REASON_SL","504"
"C","abc_completion_reentry_only","2025.02.28 18:30:00","2025.03.03 01:01:09","abc_completion_reentry_only","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","micro_bos","target_blocked","2.5890","0.8165","0.3723","valid_abc","false","3","7","2025.02.28 10:00:00","2025.02.28 13:00:00","1.8869","1.8869","189.15000000","189.93700000","189.93700000","188.04900000","0.78700000","-1.0000","-20.87","0.00","-0.59","-21.46","0.040","1.400","26","0.47778571","38.00","0.8943","DEAL_REASON_SL","502"
"C","abc_completion_reentry_only","2025.03.03 08:45:00","2025.03.03 11:55:20","abc_completion_reentry_only","EURUSD","SHORT","EUR","USD","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","bullish_rsi_macd","micro_bos","fib_not_aligned","6.0775","0.3910","0.0870","valid_abc","false","3","3","2025.03.03 04:00:00","2025.03.03 07:00:00","2.7079","2.7079","1.04074000","1.04256000","1.04252000","1.03825000","0.00178000","-1.0225","-23.66","0.00","0.00","-23.66","0.130","1.400","12","0.00178857","18.00","1.0854","DEAL_REASON_SL","509"
"C","abc_completion_reentry_only","2025.03.03 05:00:00","2025.03.03 13:00:00","abc_completion_reentry_only","AUDJPY","SHORT","AUD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","candle_reversal","target_blocked","6.5522","0.6880","0.0819","valid_abc","false","3","3","2025.03.03 01:00:00","2025.03.03 04:00:00","1.8841","1.8841","93.54600000","93.87500000","93.98600000","92.93000000","0.44000000","-0.7477","-17.45","0.00","0.00","-17.45","0.080","1.400","32","0.27242857","28.00","1.2442","DEAL_REASON_EXPERT","508"
"C","abc_completion_reentry_only","2025.03.04 10:30:00","2025.03.04 18:30:00","abc_completion_reentry_only","GBPUSD","LONG","GBP","USD","possible_abc_completion","abc_completion_reentry","H1","abc_other","none","micro_bos","target_blocked","8.8111","0.3226","0.0291","valid_abc","false","3","3","2025.03.04 06:00:00","2025.03.04 09:00:00","0.0903","0.0903","1.27197000","1.27112000","1.26754000","1.27818000","0.00443000","-0.1919","-4.25","0.00","0.00","-4.25","0.050","1.400","32","0.00161500","20.00","0.8045","DEAL_REASON_EXPERT","512"
"C","abc_completion_reentry_only","2025.03.04 18:45:00","2025.03.05 02:45:00","abc_completion_reentry_only","GBPUSD","LONG","GBP","USD","possible_abc_completion","abc_completion_reentry","H1","abc_other","none","ma_reclaim","other","8.8111","0.3226","0.0291","valid_abc","false","3","11","2025.03.04 06:00:00","2025.03.04 09:00:00","0.4678","0.4678","1.27282000","1.27875000","1.26754000","1.28022000","0.00528000","1.1231","23.72","0.00","-0.05","23.67","0.040","1.400","32","0.00161500","20.00","0.8234","DEAL_REASON_EXPERT","514"
"C","abc_completion_reentry_only","2025.03.05 07:45:00","2025.03.05 15:33:52","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi","candle_reversal","other","6.7322","0.5855","0.6176","valid_abc","false","3","3","2025.03.05 03:00:00","2025.03.05 06:00:00","3.4380","3.4380","149.75100000","149.07200000","150.23500000","149.07300000","0.48400000","1.4029","31.88","0.00","0.00","31.88","0.070","1.400","31","0.40135714","19.00","1.4500","DEAL_REASON_TP","516"
"C","abc_completion_reentry_only","2025.03.05 19:00:00","2025.03.06 02:17:31","abc_completion_reentry_only","GBPJPY","LONG","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bearish_rsi_macd","ma_reclaim","other","7.4370","0.3155","0.3337","valid_abc","false","3","3","2025.03.05 15:00:00","2025.03.05 18:00:00","1.4022","1.4022","191.41800000","192.30600000","190.78400000","192.30600000","0.63400000","1.4006","29.77","0.00","0.55","30.32","0.050","1.400","29","0.51607143","38.00","1.0201","DEAL_REASON_TP","518"
"C","abc_completion_reentry_only","2025.03.05 21:00:00","2025.03.06 05:00:00","abc_completion_reentry_only","USDJPY","LONG","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","candle_reversal","other","5.3324","0.8563","0.6449","valid_abc","false","3","3","2025.03.05 17:00:00","2025.03.05 20:00:00","2.0782","2.0782","148.96700000","149.19100000","148.32800000","149.86100000","0.63900000","0.3505","7.51","0.00","0.76","8.27","0.050","1.400","32","0.39157143","18.00","0.9039","DEAL_REASON_EXPERT","519"
"C","abc_completion_reentry_only","2025.03.06 07:00:00","2025.03.06 08:00:39","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","ma_reclaim","other","3.4722","0.6979","0.2523","valid_abc","false","3","3","2025.03.06 03:00:00","2025.03.06 06:00:00","5.5126","5.5126","149.18400000","148.90500000","149.38300000","148.90500000","0.19900000","1.4020","33.73","0.00","0.00","33.73","0.180","1.400","4","0.38707143","18.00","1.3000","DEAL_REASON_TP","522"
"C","abc_completion_reentry_only","2025.03.06 08:15:00","2025.03.06 11:05:38","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","micro_bos","other","3.4722","0.6979","0.2523","valid_abc","false","3","4","2025.03.06 03:00:00","2025.03.06 06:00:00","1.1421","1.1421","148.77800000","147.93100000","149.38300000","147.93100000","0.60500000","1.4000","34.35","0.00","0.00","34.35","0.060","1.400","11","0.38707143","18.00","1.2071","DEAL_REASON_TP","524"
"C","abc_completion_reentry_only","2025.03.06 11:15:00","2025.03.06 19:15:00","abc_completion_reentry_only","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","micro_bos","other","3.4722","0.6979","0.2523","valid_abc","false","3","7","2025.03.06 03:00:00","2025.03.06 06:00:00","0.0000","0.0000","147.87100000","147.84900000","149.38300000","145.75400000","1.51200000","0.0146","0.30","0.00","0.00","0.30","0.020","1.400","32","0.38707143","18.00","1.1500","DEAL_REASON_EXPERT","526"
"C","abc_completion_reentry_only","2025.03.06 16:00:00","2025.03.07 00:01:03","abc_completion_reentry_only","GBPUSD","LONG","GBP","USD","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","bearish_rsi_macd","candle_reversal","target_blocked","6.2269","0.4075","0.7000","valid_abc","false","3","3","2025.03.06 12:00:00","2025.03.06 15:00:00","0.7042","0.7042","1.28979000","1.28770000","1.28624000","1.29476000","0.00355000","-0.5887","-14.63","0.00","-0.08","-14.71","0.070","1.400","32","0.00167500","20.00","0.9852","DEAL_REASON_EXPERT","527"
"C","abc_completion_reentry_only","2025.03.07 07:00:00","2025.03.07 15:00:00","abc_completion_reentry_only","GBPJPY","LONG","GBP","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","bearish_rsi","ma_reclaim","other","3.7527","0.5991","0.6874","valid_abc","false","3","3","2025.03.06 12:00:00","2025.03.07 00:00:00","3.6562","3.6562","190.31200000","190.73500000","189.70400000","191.16300000","0.60800000","0.6957","17.17","0.00","0.00","17.17","0.060","1.400","32","1.08535714","38.00","1.4500","DEAL_REASON_EXPERT","530"
"C","abc_completion_reentry_only","2025.03.07 15:00:00","2025.03.07 19:11:47","abc_completion_reentry_only","GBPJPY","LONG","GBP","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","bearish_rsi","candle_reversal","target_blocked","3.7527","0.5991","0.6874","valid_abc","false","3","5","2025.03.06 12:00:00","2025.03.07 00:00:00","1.6483","1.6483","190.77300000","189.70400000","189.70400000","192.26900000","1.06900000","-1.0000","-21.69","0.00","0.00","-21.69","0.030","1.400","16","1.08535714","38.00","1.3824","DEAL_REASON_SL","532"
"C","abc_completion_reentry_only","2025.03.07 19:15:00","2025.03.07 21:00:22","abc_completion_reentry_only","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bullish_rsi_macd","candle_reversal","target_blocked","2.8268","0.6506","0.2294","valid_abc","false","3","3","2025.03.07 15:00:00","2025.03.07 18:00:00","0.0188","0.0188","189.81700000","191.09700000","191.09500000","188.02800000","1.27800000","-1.0016","-17.31","0.00","0.00","-17.31","0.020","1.400","7","0.47792857","38.00","1.3009","DEAL_REASON_SL","534"
"C","abc_completion_reentry_only","2025.03.07 23:15:00","2025.03.07 23:56:44","abc_completion_reentry_only","AUDJPY","SHORT","AUD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","bullish_rsi","ma_reclaim","fib_not_aligned","2.9512","0.4474","0.0072","valid_abc","false","3","5","2025.03.07 17:00:00","2025.03.07 20:00:00","7.9375","7.9375","93.29900000","93.41300000","93.41100000","93.14300000","0.11200000","-1.0179","-24.67","0.00","0.00","-24.67","0.320","1.400","2","0.31885714","29.00","1.1000","DEAL_REASON_SL","537"
