episode_id,first_exclusion_reason,horizon_seconds
ts15e_medium_horizon_202503_USDJPY_mh_325,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_112,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_96,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_326,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_97,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_327,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_98,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_328,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_128,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_329,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_113,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_69,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_330,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_331,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_129,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_70,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_99,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_332,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_130,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_114,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_333,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_334,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_131,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_115,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_335,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_132,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_336,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_337,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_338,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_133,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_339,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_134,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_340,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_116,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_135,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_341,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_342,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_117,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_136,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_343,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_137,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_344,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_118,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_138,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_345,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_119,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_346,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_139,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_347,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_348,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_140,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_349,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_141,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_350,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_120,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_142,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_351,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_352,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_121,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_143,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_353,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_144,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_354,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_355,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_122,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_145,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_146,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_123,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_147,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_100,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_356,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_124,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_148,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_71,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_101,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_125,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_72,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_357,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_149,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_126,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_358,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_150,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_73,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_127,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_359,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_151,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_102,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_128,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_74,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_360,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_152,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_129,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_103,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_75,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_153,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_361,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_130,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_76,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_104,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_154,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_362,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_131,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_105,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_77,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_132,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_155,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_106,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_363,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_78,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_133,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_364,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_107,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_365,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_134,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_366,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_108,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_367,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_368,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_135,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_156,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_369,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_79,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_136,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_370,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_109,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_137,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_371,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_110,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_157,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_138,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_111,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_372,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_139,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_373,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_112,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_158,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_374,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_375,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_113,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_159,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_376,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_114,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_140,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_80,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_377,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_160,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_115,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_141,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_81,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_378,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_161,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_116,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_379,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_82,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_142,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_117,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_162,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_380,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_163,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_118,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_381,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_143,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_164,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_119,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_382,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_144,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_120,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_83,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_383,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_165,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_384,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_145,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_385,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_146,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_166,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_121,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_386,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_147,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_387,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_148,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_167,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_122,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_388,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_149,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_389,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_168,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_123,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_150,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_390,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_169,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_124,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_391,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_151,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_84,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_392,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_152,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_170,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_85,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_393,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_125,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_394,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_126,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_395,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_153,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_127,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_396,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_171,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_397,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_398,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_399,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_400,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_401,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_402,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_403,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_172,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_404,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_154,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_405,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_406,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_155,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_173,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_407,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_408,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_409,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_410,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_411,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_412,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_413,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_174,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_414,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_156,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_175,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_415,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_416,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_157,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_176,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_417,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_177,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_418,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_158,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_419,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_178,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_159,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_420,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_179,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_160,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_421,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_128,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_180,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_161,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_86,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_422,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_162,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_423,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_87,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_163,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_424,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_129,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_425,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_130,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_426,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_164,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_131,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_165,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_427,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_132,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_428,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_166,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_167,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_429,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_181,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_168,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_430,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_169,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_431,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_182,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_133,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_88,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_170,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_432,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_134,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_183,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_171,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_433,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_135,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_184,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_172,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_434,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_136,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_185,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_89,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_173,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_435,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_137,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_186,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_174,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_90,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_436,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_138,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_175,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_437,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_187,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_139,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_176,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_438,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_188,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_140,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_91,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_177,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_439,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_141,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_189,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_178,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_92,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_440,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_142,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_93,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_179,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_441,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_190,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_191,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_442,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_180,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_94,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_143,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_144,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_443,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_95,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_145,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_192,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_444,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_445,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_446,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_193,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_447,ELIGIBLE,900
ts15e_medium_horizon_202503_EURUSD_mh_96,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_448,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_449,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_194,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_181,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_195,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_450,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_451,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_196,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_182,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_452,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_453,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_454,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_455,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_456,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_183,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_457,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_458,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_459,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_460,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_461,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCAD_mh_184,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_462,ELIGIBLE,900
ts15e_medium_horizon_202503_AUDUSD_mh_197,STALE_QUOTE,900
ts15e_medium_horizon_202503_EURUSD_mh_97,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_463,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_185,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDCHF_mh_146,ELIGIBLE,900
ts15e_medium_horizon_202503_USDJPY_mh_464,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_186,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_198,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCHF_mh_147,STALE_QUOTE,900
ts15e_medium_horizon_202503_USDJPY_mh_465,ELIGIBLE,900
ts15e_medium_horizon_202503_USDCAD_mh_187,STALE_QUOTE,900
ts15e_medium_horizon_202503_AUDUSD_mh_199,ELIGIBLE,900
